sample_id,point_id,profile_id,current_date,split,use_class,available_90d,target_date_90d,true_increment_90d_mm,true_rate_90d_mm_y,available_180d,target_date_180d,true_increment_180d_mm,true_rate_180d_mm_y,available_365d,target_date_365d,true_increment_365d_mm,true_rate_365d_mm_y
P-H06-W006::C005::C007,P-H06-W006,P-H06,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,0.030322509677432663,0.12305885177424757,True,2019-11-10,0.16954145967741852,0.3440278785954284,True,2020-05-13,1.5411595806451714,1.542215169399038
P-H06-W006::C007::C008,P-H06-W006,P-H06,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,0.7497559885057967,3.0427597200193586,True,2020-05-03,1.3752254784946558,2.7905617001120726,True,2020-11-04,1.9936179033333588,1.9949833950479707
P-H06-W006::C008::C010,P-H06-W006,P-H06,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,0.21732528924729877,0.8819784655286208,True,2020-10-18,0.5766118569891887,1.170041559807229,True,2021-04-21,2.3312126999999805,2.332809421027378
P-H06-W006::C010::C012,P-H06-W006,P-H06,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,0.7480818516129375,3.0359655144625046,True,2021-04-18,1.7213354559140157,3.4928765292921904,True,2021-10-20,2.2178507387097284,2.2193698145581595
P-H06-W006::C012::C014,P-H06-W006,P-H06,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,0.13506888064517852,0.5481545406183496,True,2021-11-14,0.4833673846236479,0.9808329846321522,True,2022-05-18,2.3670575258064446,2.368678798084394
P-H06-W006::C014::C016,P-H06-W006,P-H06,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,0.8732490011827849,3.5439355298001356,True,2022-05-01,1.8824495366666838,3.819803851486146,True,2022-11-02,2.3322220066667114,2.333819419000045
P-H06-W006::C016::C020,P-H06-W006,P-H06,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,0.19618271612904437,0.7961748562903718,True,2022-11-13,0.4292086851613135,0.8709359569731653,True,2023-05-17,1.9467774677419811,1.948110876966462
P-H06-W006::C020::C022,P-H06-W006,P-H06,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,0.38582758387093463,1.5658169445428765,True,2023-11-12,0.7131171325806349,1.4470335148615383,True,2024-05-15,1.8262236741935567,1.827474512326566
P-H06-W006::C022::C024,P-H06-W006,P-H06,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,0.6850692503447817,2.7802393743159057,True,2024-05-05,1.134156769032245,2.301393110494597,True,2024-11-06,1.3141284899999732,1.3150285780068225
P-H06-W006::C024::C027,P-H06-W006,P-H06,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,0.04051108064516029,0.16440746895160885,True,2024-11-10,0.18754745064518374,0.38056503526751867,True,2025-05-14,1.2244841129032693,1.225322800651833
P-H06-W006::C027::C029,P-H06-W006,P-H06,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,0.19501138387096262,0.7914211995429898,False,2026-01-18,,,False,2026-07-22,,
P-H06-W007::C005::C007,P-H06-W007,P-H06,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,0.5878916467741959,2.385860266491945,True,2019-11-10,1.0039464567419358,2.037174685138845,True,2020-05-13,1.8145656374193564,1.815808490595671
P-H06-W007::C007::C008,P-H06-W007,P-H06,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,0.40272991910345013,1.6344122550281683,True,2020-05-03,0.7759039776129057,1.574438487906188,True,2020-11-04,1.663576214999999,1.6647156507636978
P-H06-W007::C008::C012,P-H06-W007,P-H06,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,0.47362694913978487,1.9221360352589603,True,2020-10-18,0.8798114813978515,1.7852841310031402,True,2021-04-21,1.7484152199999983,1.7496127646712312
P-H06-W007::C012::C014,P-H06-W007,P-H06,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,0.43435165935483866,1.762743817548387,True,2021-11-14,0.7427551776774166,1.5071740480370912,True,2022-05-18,2.0306293409677423,2.032020182982104
P-H06-W007::C014::C016,P-H06-W007,P-H06,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,0.6221584904516106,2.5249265404161196,True,2022-05-01,1.2375223539999993,2.511139109991665,True,2022-11-02,2.44041910633333,2.4420906262691746
P-H06-W007::C016::C018,P-H06-W007,P-H06,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,0.6531893516129088,2.650860118629055,True,2022-11-13,1.1591138309032232,2.3520351485411237,True,2023-05-17,1.9478467600000045,1.9491809016164428
P-H06-W007::C018::C020,P-H06-W007,P-H06,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,0.4721590245161309,1.9161787078279644,True,2023-04-16,0.8622155983870954,1.7495791517271477,True,2023-10-18,1.3498895977419352,1.3508141796581967
P-H06-W007::C020::C022,P-H06-W007,P-H06,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,0.1560885590322556,0.6334594020725707,True,2023-11-12,0.5351147687634423,1.0858370516158184,True,2024-05-15,1.666544245806456,1.6676857144679675
P-H06-W007::C022::C024,P-H06-W007,P-H06,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,0.44487841344827217,1.8054648945775713,True,2024-05-05,1.0852592767741882,2.202171949120957,True,2024-11-06,2.20682016833333,2.208331688996572
P-H06-W007::C024::C027,P-H06-W007,P-H06,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,0.6157440267741947,2.4988945086586067,True,2024-11-10,1.0754103724838657,2.182186880831844,True,2025-05-14,1.5440864235483858,1.5451440169891724
P-H06-W007::C027::C029,P-H06-W007,P-H06,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,0.27391034225806976,1.1116194723306665,False,2026-01-18,,,False,2026-07-22,,
P-H07-W001::C005::C007,P-H07-W001,P-H07,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,7.73282004516129,31.382361349946237,True,2019-11-10,15.051861873870976,30.542736385729853,True,2020-05-13,33.09187665806452,33.1145423270084
P-H07-W001::C007::C008,P-H07-W001,P-H07,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,8.359107504827591,33.92404462375864,True,2020-05-03,17.585339689032253,35.683585118994614,True,2020-11-04,33.282402039999994,33.30519820578082
P-H07-W001::C008::C012,P-H07-W001,P-H07,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,8.101316720430106,32.87784369041218,True,2020-10-18,15.507507252688185,31.467316800246444,True,2021-04-21,31.906635033333345,31.928488892945214
P-H07-W001::C012::C014,P-H07-W001,P-H07,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,8.122040132258064,32.96194620341398,True,2021-11-14,15.992361723655904,32.45116733091844,True,2022-05-18,34.41166227419356,34.435231905888216
P-H07-W001::C014::C016,P-H07-W001,P-H07,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,8.528915711827977,34.61318293050188,True,2022-05-01,17.875059566666692,36.271475037361164,True,2022-11-02,34.16164774333333,34.18504613219863
P-H07-W001::C016::C018,P-H07-W001,P-H07,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,8.225324461290313,33.38110843873652,True,2022-11-13,15.64659895870966,31.74955705371502,True,2023-05-17,32.62904739032257,32.651396052918685
P-H07-W001::C018::C020,P-H07-W001,P-H07,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,7.849889551612904,31.857468430295704,True,2023-04-16,16.215366579032235,32.90368134995291,True,2023-10-18,33.27365907096774,33.2964492484136
P-H07-W001::C020::C022,P-H07-W001,P-H07,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,8.367728035483879,33.95902961067207,True,2023-11-12,16.5992140116129,33.68257176523118,True,2024-05-15,35.54931939354839,35.57366824244808
P-H07-W001::C022::C024,P-H07-W001,P-H07,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,8.874410888275861,36.0153175215862,True,2024-05-05,18.430077794838667,37.397699525360125,True,2024-11-06,35.59602170666665,35.62040254345204
P-H07-W001::C024::C027,P-H07-W001,P-H07,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,8.512926987096762,34.54829535596769,True,2024-11-10,16.62413517677419,33.733140962870955,True,2025-05-14,34.44365715161291,34.46724869760717
P-H07-W001::C027::C029,P-H07-W001,P-H07,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,7.5130605903225955,30.490504229059198,False,2026-01-18,,,False,2026-07-22,,
P-H07-W002::C005::C007,P-H07-W002,P-H07,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,16.51032644193549,67.00440814352153,True,2019-11-10,32.34344169870968,65.6302337802984,True,2020-05-13,60.67755517419354,60.71911514349093
P-H07-W002::C007::C008,P-H07-W002,P-H07,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,14.663196836551691,59.50814049500561,True,2020-05-03,27.778789062580614,56.36779280615316,True,2020-11-04,52.81471941999996,52.85089388535613
P-H07-W002::C008::C012,P-H07-W002,P-H07,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,12.421622372043032,50.411084126541304,True,2020-10-18,24.499859865591418,49.71429897726258,True,2021-04-21,45.7700653,45.80141465979452
P-H07-W002::C012::C014,P-H07-W002,P-H07,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,9.89469519677425,40.15597134024217,True,2021-11-14,19.531461412258125,39.63259044904044,True,2022-05-18,37.16229926774196,37.18775289737739
P-H07-W002::C014::C016,P-H07-W002,P-H07,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,9.145674007741945,37.1161936814194,True,2022-05-01,17.39831283999996,35.30407647116658,True,2022-11-02,33.53345834999999,33.556426472157526
P-H07-W002::C016::C018,P-H07-W002,P-H07,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,7.706523664516169,31.275641871828118,True,2022-11-13,15.711224674838775,31.88069340269368,True,2023-05-17,29.68167502258069,29.70200493697972
P-H07-W002::C018::C020,P-H07-W002,P-H07,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,7.8593759129032605,31.895967246532397,True,2023-04-16,14.288303025806442,28.993348223198907,True,2023-10-18,27.093529616129047,27.112086828194887
P-H07-W002::C020::C022,P-H07-W002,P-H07,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,6.221190909677489,25.247666441774477,True,2023-11-12,12.61733313107527,25.602671811806903,True,2024-05-15,24.561300248387113,24.57812305677642
P-H07-W002::C022::C024,P-H07-W002,P-H07,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,6.2266249993103315,25.26971978886776,True,2024-05-05,11.695408971612892,23.731934038231163,True,2024-11-06,23.778464720000045,23.79475133967128
P-H07-W002::C024::C027,P-H07-W002,P-H07,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,5.8401680709677635,23.701348754677507,True,2024-11-10,11.79193937225807,23.927810309540337,True,2025-05-14,22.254490741935513,22.26973354381355
P-H07-W002::C027::C029,P-H07-W002,P-H07,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,5.564068141935479,22.58084320935482,False,2026-01-18,,,False,2026-07-22,,
P-H07-W003::C005::C007,P-H07-W003,P-H07,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,0.5201674225806414,2.111012789973103,True,2019-11-10,1.224671849999993,2.4850632956249856,True,2020-05-13,2.551063245161288,2.552810548753864
P-H07-W003::C007::C008,P-H07-W003,P-H07,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,0.803886217241427,3.262438231638124,True,2020-05-03,1.3319067741935555,2.70266082930109,True,2020-11-04,2.1318734600000653,2.133333647301435
P-H07-W003::C008::C012,P-H07-W003,P-H07,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,0.38725132258065287,1.571594950806483,True,2020-10-18,0.7688478032258104,1.5601203340457068,True,2021-04-21,2.098693333333358,2.100130794520573
P-H07-W003::C012::C014,P-H07-W003,P-H07,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,0.539725309677408,2.1903852151074807,True,2021-11-14,1.1506372130107252,2.3348346780675966,True,2022-05-18,2.7665771903225505,2.768472106206333
P-H07-W003::C014::C016,P-H07-W003,P-H07,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,0.820809283118308,3.331117673988467,True,2022-05-01,1.6168983766666543,3.2809562893194193,True,2022-11-02,2.863899310000022,2.865860884869885
P-H07-W003::C016::C018,P-H07-W003,P-H07,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,0.5768231290322205,2.340940531989095,True,2022-11-13,1.2458036064516023,2.5279431514247097,True,2023-05-17,2.5858817999999815,2.5876529519177898
P-H07-W003::C018::C020,P-H07-W003,P-H07,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,0.749945464516145,3.0435286768280214,True,2023-04-16,1.3584646370967448,2.756551159442145,True,2023-10-18,2.5048575774193296,2.5065732332942745
P-H07-W003::C020::C022,P-H07-W003,P-H07,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,0.6109687806451234,2.4795149681181257,True,2023-11-12,1.1094840602149816,2.2513280721862334,True,2024-05-15,1.9187567419354536,1.9200709588819846
P-H07-W003::C022::C024,P-H07-W003,P-H07,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,0.5897238655172714,2.3932960208909266,True,2024-05-05,0.823843670967733,1.671716115672025,True,2024-11-06,1.5277612333333082,1.528807645136961
P-H07-W003::C024::C027,P-H07-W003,P-H07,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,0.2798476709677402,1.1357151313440792,True,2024-11-10,0.7139268193548105,1.448676504274136,True,2025-05-14,2.3979898999999705,2.399632358835587
P-H07-W003::C027::C029,P-H07-W003,P-H07,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,0.6391214741935869,2.5937679827689735,False,2026-01-18,,,False,2026-07-22,,
P-H07-W004::C005::C007,P-H07-W004,P-H07,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,7.648862251612883,31.041632637795615,True,2019-11-10,15.730195378387094,31.919188121977147,True,2020-05-13,30.758445019354838,30.779512447450287
P-H07-W004::C007::C008,P-H07-W004,P-H07,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,7.549352405057476,30.637788510524924,True,2020-05-03,14.654963098494619,29.73736262069533,True,2020-11-04,29.96588432333334,29.98640890163699
P-H07-W004::C008::C012,P-H07-W004,P-H07,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,7.3180599591397595,29.699126667508857,True,2020-10-18,14.798468065591408,30.02855811642923,True,2021-04-21,30.227234599999974,30.24793818534244
P-H07-W004::C012::C014,P-H07-W004,P-H07,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,7.908686132258026,32.096084553413824,True,2021-11-14,16.413378372258023,33.30548028037357,True,2022-05-18,31.838015796774187,31.859822656908964
P-H07-W004::C014::C016,P-H07-W004,P-H07,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,8.003550081290314,32.481074079903195,True,2022-05-01,15.197884820000013,30.83904128058336,True,2022-11-02,30.348371996666685,30.369158552828786
P-H07-W004::C016::C018,P-H07-W004,P-H07,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,7.12687427419354,28.923231429435447,True,2022-11-13,14.830030665161303,30.09260389138981,True,2023-05-17,29.557640467741862,29.577885426966343
P-H07-W004::C018::C020,P-H07-W004,P-H07,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,7.623308996774199,30.937929011908622,True,2023-04-16,14.682366274193498,29.792968231384307,True,2023-10-18,29.932530106451566,29.95303183940119
P-H07-W004::C020::C022,P-H07-W004,P-H07,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,7.242016341935425,29.390516321021266,True,2023-11-12,15.307866655913983,31.06221275595879,True,2024-05-15,31.448642938709668,31.47018310510604
P-H07-W004::C022::C024,P-H07-W004,P-H07,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,7.950236510344837,32.264709837816135,True,2024-05-05,15.732064390322591,31.92298065869626,True,2024-11-06,32.15685751666666,32.17888276154109
P-H07-W004::C024::C027,P-H07-W004,P-H07,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,7.970340264516096,32.346297573494496,True,2024-11-10,15.988063216451565,32.44244494338297,True,2025-05-14,30.991954716128987,31.013182082372914
P-H07-W004::C027::C029,P-H07-W004,P-H07,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,7.477784732258101,30.347343038414127,False,2026-01-18,,,False,2026-07-22,,
P-H07-W005::C005::C007,P-H07-W005,P-H07,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,0.4198373961290258,1.7038400992902965,True,2019-11-10,0.8150815903870878,1.6539363938271325,True,2020-05-13,2.6565571858064487,2.6583767455227543
P-H07-W005::C007::C008,P-H07-W005,P-H07,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,0.7727179181149495,3.1359468843498366,True,2020-05-03,1.7965691375698896,3.645538208318901,True,2020-11-04,2.633101292666666,2.634904786702739
P-H07-W005::C008::C012,P-H07-W005,P-H07,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,0.5987448379569926,2.4299061340421284,True,2020-10-18,0.8885296476344067,1.8029747433248169,True,2021-04-21,2.393664213333338,2.3953037093698675
P-H07-W005::C012::C014,P-H07-W005,P-H07,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,0.28350028419354345,1.1505386533521305,True,2021-11-14,0.44291339735483604,0.8987451021325215,True,2022-05-18,2.0448348138709633,2.046235385661286
P-H07-W005::C014::C016,P-H07-W005,P-H07,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,0.663378556258067,2.692211307480655,True,2022-05-01,1.5616803939999997,3.168909799491666,True,2022-11-02,2.1744005976666685,2.1758899131445224
P-H07-W005::C016::C018,P-H07-W005,P-H07,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,0.3428967941935497,1.3915894897688226,True,2022-11-13,0.5860349091612918,1.1891625031731212,True,2023-05-17,2.030274849999998,2.0316654492123267
P-H07-W005::C018::C020,P-H07-W005,P-H07,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,0.6355218693548466,2.5791595864650856,True,2023-04-16,1.4214835474193634,2.884427031638458,True,2023-10-18,1.8176010380645167,1.8188459702823692
P-H07-W005::C020::C022,P-H07-W005,P-H07,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,0.22049903322579922,0.8948585765080351,True,2023-11-12,0.29762362183870295,0.6039279326477014,True,2024-05-15,1.9397656522580604,1.9410942588691962
P-H07-W005::C022::C024,P-H07-W005,P-H07,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,0.6376232683448322,2.5876877640327773,True,2024-05-05,1.6070401315483878,3.2609522669336037,True,2024-11-06,2.1302383780000014,2.1316974453821933
P-H07-W005::C024::C027,P-H07-W005,P-H07,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,0.20863141774192684,0.846695837002653,True,2024-11-10,0.5026307809677348,1.019921626380362,True,2025-05-14,1.8379701103225798,1.8392289939597872
P-H07-W006::C012::C014,P-H07-W006,P-H07,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,4.51884372516129,18.338974117946233,True,2021-11-14,9.271963183559137,18.814358626638747,True,2022-05-18,19.127843886774187,19.140945149710333
P-H07-W006::C014::C016,P-H07-W006,P-H07,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,4.970397759279578,20.17153090640962,True,2022-05-01,9.634777337666662,19.550569014348604,True,2022-11-02,19.24585198766667,19.25903407806918
P-H07-W006::C016::C018,P-H07-W006,P-H07,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,4.658533571612907,18.905882078129046,True,2022-11-13,9.373582245483874,19.02056063979436,True,2023-05-17,19.733137339032268,19.746653186524757
P-H07-W006::C018::C020,P-H07-W006,P-H07,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,4.803539067741937,19.49436271658603,True,2023-04-16,9.937845895161288,20.165545628931447,True,2023-10-18,20.677777367741925,20.691940228952706
P-H07-W006::C020::C022,P-H07-W006,P-H07,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,5.280451038709671,21.429830465430083,True,2023-11-12,10.427871213548386,21.159888670825268,True,2024-05-15,20.129857103225817,20.14364467658419
P-H07-W006::C022::C024,P-H07-W006,P-H07,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,4.748642911034494,19.27157581394832,True,2024-05-05,9.436902554193551,19.14904809955108,True,2024-11-06,19.34918473000002,19.362437596253443
P-H07-W006::C024::C027,P-H07-W006,P-H07,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,4.952530874193542,20.099021131102123,True,2024-11-10,9.631964933870961,19.54486217831316,True,2025-05-14,19.86863140967742,19.882240061327884
P-H07-W006::C027::C029,P-H07-W006,P-H07,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,4.915761945161279,19.949800560779522,False,2026-01-18,,,False,2026-07-22,,
P-H07-W007::C005::C007,P-H07-W007,P-H07,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,2.7603279622580636,11.202330980163975,True,2019-11-10,5.473006075387097,11.105641494639652,True,2020-05-13,10.857702894838706,10.86513967764339
P-H07-W007::C007::C008,P-H07-W007,P-H07,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,2.5443756976551732,10.325924706317245,True,2020-05-03,5.2063740957419355,10.564600769276344,True,2020-11-04,11.405052814999998,11.412864495010272
P-H07-W007::C008::C012,P-H07-W007,P-H07,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,2.93424142290322,11.908129774615567,True,2020-10-18,5.996104137096772,12.167094644858867,True,2021-04-21,11.838192849999999,11.846301201267122
P-H07-W007::C012::C014,P-H07-W007,P-H07,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,2.9119773199999983,11.81777462366666,True,2021-11-14,5.722094342569896,11.611083103464747,True,2022-05-18,10.992537294516133,11.000066429649364
P-H07-W007::C014::C020,P-H07-W007,P-H07,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,2.5956042007204303,10.533827047923747,True,2022-05-01,5.12090027233333,10.39116013594305,True,2022-11-02,10.684791171,10.692109521117123
P-H07-W007::C020::C022,P-H07-W007,P-H07,2023-05-16,train,synthetic_evaluation_only,True,2023-08-14,3.0750470161290195,12.479565807123606,True,2023-11-12,6.165080450978493,12.509975748443859,True,2024-05-15,11.887284625806444,11.895426601577544
P-H07-W007::C022::C024,P-H07-W007,P-H07,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,2.84623245731035,11.55096005591784,True,2024-05-05,5.5887933109032275,11.340593093374466,True,2024-11-06,11.203819014666664,11.211492863306846
P-H07-W007::C024::C027,P-H07-W007,P-H07,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,2.718411174838721,11.03221868455381,True,2024-11-10,5.476031452064518,11.111780488147586,True,2025-05-14,11.138975082580657,11.146604517568727
P-H07-W007::C027::C029,P-H07-W007,P-H07,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,2.7472901780645174,11.1494193059785,False,2026-01-18,,,False,2026-07-22,,
P-V01-W001::C003::C004,P-V01-W001,P-V01,2018-10-16,train,synthetic_evaluation_only,True,2019-01-14,8.551307000322588,34.704054242975836,True,2019-04-14,16.365287901365598,33.20789669985436,True,2019-10-16,33.05636432258064,33.07900566800706
P-V01-W001::C004::C005,P-V01-W001,P-V01,2019-02-12,train,synthetic_evaluation_only,True,2019-05-13,7.7355288252765035,31.393354482580474,True,2019-08-11,15.739574084308757,31.938219079409855,True,2020-02-12,33.069097344753686,33.09174741142817
P-V01-W001::C005::C007,P-V01-W001,P-V01,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,8.006258733225806,32.492066692341396,True,2019-11-10,16.52363023512902,33.5291996854493,True,2020-05-13,33.004126758064515,33.02673232433717
P-V01-W001::C007::C008,P-V01-W001,P-V01,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,8.417160183011504,34.15964174272168,True,2020-05-03,16.08402134298926,32.63715997514904,True,2020-11-04,32.04471473266668,32.06666316741508
P-V01-W001::C008::C010,P-V01-W001,P-V01,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,7.828700594623655,31.771476579847665,True,2020-10-18,15.501414075268826,31.454952727732994,True,2021-04-21,31.907974066666682,31.929828843424673
P-V01-W001::C010::C012,P-V01-W001,P-V01,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,7.870924690322582,31.942836034892476,True,2021-04-18,15.983575878817206,32.43333938743325,True,2021-10-20,31.161241809677406,31.18258512598541
P-V01-W001::C012::C014,P-V01-W001,P-V01,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,7.2220300903225905,29.309405449892513,True,2021-11-14,14.996253441827974,30.429897609042598,True,2022-05-18,32.56036059354838,32.58266221039328
P-V01-W001::C014::C016,P-V01-W001,P-V01,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,8.633150149139794,35.03620102192566,True,2022-05-01,17.06123362333335,34.62008656068059,True,2022-11-02,34.97810498333334,35.00206258948631
P-V01-W001::C016::C018,P-V01-W001,P-V01,2022-05-17,train,synthetic_evaluation_only,True,2022-08-15,8.614545974193561,34.960699078602204,True,2022-11-13,17.39396130387098,35.29524647910487,True,2023-05-17,33.859270477419386,33.882461758568304
P-V01-W001::C018::C022,P-V01-W001,P-V01,2022-10-18,train,synthetic_evaluation_only,True,2023-01-16,8.241913280645178,33.44843139728501,True,2023-04-16,16.315756625806472,33.1073894865323,True,2023-10-18,32.160382025806456,32.18240968472824
P-V01-W001::C022::C024,P-V01-W001,P-V01,2023-11-07,validation,synthetic_evaluation_only,True,2024-02-05,7.800827808965522,31.65835952471841,True,2024-05-05,15.032121259354824,30.502679388774162,True,2024-11-06,31.095325989999992,31.116624158486292
P-V01-W001::C024::C027,P-V01-W001,P-V01,2024-05-14,test,synthetic_evaluation_only,True,2024-08-12,7.327051380645145,29.735616853118213,True,2024-11-10,15.77139163709677,32.00278219694219,True,2025-05-14,31.7236926612903,31.745421217907623
P-V01-W001::C027::C029,P-V01-W001,P-V01,2025-07-22,test,synthetic_evaluation_only,True,2025-10-20,7.83962407741933,31.81580771419345,False,2026-01-18,,,False,2026-07-22,,
P-V01-W002::C004::C005,P-V01-W002,P-V01,2019-02-12,train,synthetic_evaluation_only,True,2019-05-13,8.267817115875566,33.55355779526167,True,2019-08-11,16.56230155168202,33.60767023195476,True,2020-02-12,34.003231921403945,34.026521806281615
P-V01-W002::C005::C007,P-V01-W002,P-V01,2019-05-14,train,synthetic_evaluation_only,True,2019-08-12,8.29311003580645,33.65620489531451,True,2019-11-10,16.635387018741937,33.75597282553051,True,2020-05-13,34.342546152258066,34.366068444143174
P-V01-W002::C007::C008,P-V01-W002,P-V01,2019-11-05,train,synthetic_evaluation_only,True,2020-02-03,8.613457528367817,34.95628180262606,True,2020-05-03,17.244173474752685,34.99130200918565,True,2020-11-04,34.342839027333326,34.3663615198178
P-V01-W002::C008::C010,P-V01-W002,P-V01,2020-04-21,train,synthetic_evaluation_only,True,2020-07-20,8.43556859462366,34.23434921318102,True,2020-10-18,16.70947533978496,33.906310376980315,True,2021-04-21,33.26464746666666,33.28743147178081
P-V01-W002::C010::C012,P-V01-W002,P-V01,2020-10-20,train,synthetic_evaluation_only,True,2021-01-18,8.150696225806442,33.078242183064475,True,2021-04-18,16.10839448494623,32.68661714237006,True,2021-10-20,33.45943744838708,33.482354871296934
P-V01-W002::C012::C014,P-V01-W002,P-V01,2021-05-18,train,synthetic_evaluation_only,True,2021-08-16,8.408685458064525,34.12524848397853,True,2021-11-14,17.060243548172025,34.61807753316573,True,2022-05-18,34.57083146451615,34.59451011620417
P-V01-W002::C014::C016,P-V01-W002,P-V01,2021-11-02,train,synthetic_evaluation_only,True,2022-01-31,8.371156304731215,33.972942670034186,True,2022-05-01,17.029554646666696,34.555804637194505,True,2022-11-02,35.083815156666674,35.107845167047955
