sample_id,point_id,current_date,target_date,true_current_settlement_mm,true_target_settlement_mm,true_increment_mm,true_rate_mm_y,process_family,use_class
P-H06-W001::C027::C029,P-H06-W001,2025-07-22,2025-11-04,342.0876685709677,343.05690217,0.9692335990322931,3.3715483052051907,stable,evaluation_only
P-H06-W002::C007::C008,P-H06-W002,2019-11-05,2020-04-21,171.19501292,171.8794944,0.6844814799999881,1.4881360748214028,stable,evaluation_only
P-H06-W002::C008::C010,P-H06-W002,2020-04-21,2020-10-20,171.8794944,173.44086723870967,1.5613728387096728,3.133469391970923,stable,evaluation_only
P-H06-W002::C010::C012,P-H06-W002,2020-10-20,2021-05-18,173.44086723870967,174.20177499354838,0.760907754838712,1.3234359878801882,stable,evaluation_only
P-H06-W002::C012::C014,P-H06-W002,2021-05-18,2021-11-02,174.20177499354838,175.88225954333333,1.6804845497849499,3.65355346314853,stable,evaluation_only
P-H06-W002::C014::C016,P-H06-W002,2021-11-02,2022-05-17,175.88225954333333,176.62686773548387,0.7446081921505368,1.3875925621580794,stable,evaluation_only
P-H06-W002::C016::C018,P-H06-W002,2022-05-17,2022-10-18,176.62686773548387,177.7301812,1.103313464516134,2.616787291652714,stable,evaluation_only
P-H06-W002::C018::C020,P-H06-W002,2022-10-18,2023-05-16,177.7301812,178.57402888064516,0.8438476806451547,1.4676922159792511,stable,evaluation_only
P-H06-W002::C020::C022,P-H06-W002,2023-05-16,2023-11-07,178.57402888064516,179.92148284,1.3474539593548513,2.8123289065963397,stable,evaluation_only
P-H06-W002::C022::C024,P-H06-W002,2023-11-07,2024-05-14,179.92148284,180.35123168387096,0.4297488438709536,0.8305066943061683,stable,evaluation_only
P-H06-W002::C024::C027,P-H06-W002,2024-05-14,2025-07-22,180.35123168387096,182.90645622903227,2.555224545161309,2.150451071705456,stable,evaluation_only
P-H06-W002::C027::C029,P-H06-W002,2025-07-22,2025-11-04,182.90645622903227,184.23841015000002,1.3319539209677487,4.633296853652097,stable,evaluation_only
P-H06-W003::C005::C007,P-H06-W003,2019-05-14,2019-11-05,325.10611,326.9300564133333,1.8239464133333172,3.8068367283999662,stable,evaluation_only
P-H06-W003::C007::C008,P-H06-W003,2019-11-05,2020-04-21,326.9300564133333,327.9032013,0.9731448866666597,2.1157212491368895,stable,evaluation_only
P-H06-W003::C008::C010,P-H06-W003,2020-04-21,2020-10-20,327.9032013,329.4065883032258,1.5033870032258392,3.017099466638669,stable,evaluation_only
P-H06-W003::C010::C012,P-H06-W003,2020-10-20,2021-05-18,329.4065883032258,330.6457896516129,1.2392013483870983,2.1553252023732745,stable,evaluation_only
P-H06-W003::C012::C014,P-H06-W003,2021-05-18,2021-11-02,330.6457896516129,332.49021659333334,1.8444269417204282,4.009981788472538,stable,evaluation_only
P-H06-W003::C014::C016,P-H06-W003,2021-11-02,2022-05-17,332.49021659333334,333.6842252709678,1.1940086776344288,2.2250595382957914,stable,evaluation_only
P-H06-W003::C016::C018,P-H06-W003,2022-05-17,2022-10-18,333.6842252709678,335.06925783870963,1.3850325677418596,3.2849554894007413,stable,evaluation_only
P-H06-W003::C018::C020,P-H06-W003,2022-10-18,2023-05-16,335.06925783870963,335.9175974612903,0.8483396225806814,1.4755049864171135,stable,evaluation_only
P-H06-W003::C020::C022,P-H06-W003,2023-05-16,2023-11-07,335.9175974612903,337.75968772,1.8420902587096748,3.8447055256783353,stable,evaluation_only
P-H06-W003::C022::C024,P-H06-W003,2023-11-07,2024-05-14,337.75968772,338.5382502516129,0.7785625316129199,1.5046029876805238,stable,evaluation_only
P-H06-W004::C005::C007,P-H06-W004,2019-05-14,2019-11-05,327.1435965483871,327.6568719133333,0.5132753649461961,1.0712790116948465,stable,evaluation_only
P-H06-W004::C007::C008,P-H06-W004,2019-11-05,2020-04-21,327.6568719133333,328.8146958666667,1.1578239533333772,2.5172333271131904,stable,evaluation_only
P-H06-W004::C008::C010,P-H06-W004,2020-04-21,2020-10-20,328.8146958666667,329.5959933451613,0.7812974784945936,1.567961011099727,stable,evaluation_only
P-H06-W004::C010::C012,P-H06-W004,2020-10-20,2021-05-18,329.5959933451613,331.52444692258064,1.9284535774193614,3.354131757868675,stable,evaluation_only
P-H06-W004::C012::C014,P-H06-W004,2021-05-18,2021-11-02,331.52444692258064,332.36783274333334,0.843385820752701,1.8336111370828811,stable,evaluation_only
P-H06-W004::C014::C016,P-H06-W004,2021-11-02,2022-05-17,332.36783274333334,333.7339351354839,1.3661023921505375,2.5457596874131827,stable,evaluation_only
P-H06-W004::C016::C018,P-H06-W004,2022-05-17,2022-10-18,333.7339351354839,334.41505932258065,0.6811241870967706,1.6154585021889314,stable,evaluation_only
P-H06-W004::C018::C020,P-H06-W004,2022-10-18,2023-05-16,334.41505932258065,336.2477678258065,1.832708503225831,3.187603718110642,stable,evaluation_only
P-H06-W004::C020::C022,P-H06-W004,2023-05-16,2023-11-07,336.2477678258065,337.36820058,1.12043275419353,2.3385032198239246,stable,evaluation_only
P-H06-W004::C022::C024,P-H06-W004,2023-11-07,2024-05-14,337.36820058,339.0320540677419,1.6638534877419033,3.215462890993282,stable,evaluation_only
P-H06-W004::C024::C027,P-H06-W004,2024-05-14,2025-07-22,339.0320540677419,341.4055759612903,2.3735218935484,1.9975319622547305,stable,evaluation_only
P-H06-W004::C027::C029,P-H06-W004,2025-07-22,2025-11-04,341.4055759612903,341.66711207,0.26153610870966304,0.909772035297185,stable,evaluation_only
P-H06-W005::C005::C007,P-H06-W005,2019-05-14,2019-11-05,149.2720470548387,150.0792628,0.8072157451613009,1.684774576686658,stable,evaluation_only
P-H06-W005::C007::C008,P-H06-W005,2019-11-05,2020-04-21,150.0792628,151.22588693333333,1.1466241333333187,2.492883718452349,stable,evaluation_only
P-H06-W005::C008::C010,P-H06-W005,2020-04-21,2020-10-20,151.22588693333333,152.6483931,1.4225061666666647,2.854782293269227,stable,evaluation_only
P-H06-W005::C010::C012,P-H06-W005,2020-10-20,2021-05-18,152.6483931,153.98128158064515,1.3328884806451526,2.3182738931221047,stable,evaluation_only
P-H06-W005::C012::C014,P-H06-W005,2021-05-18,2021-11-02,153.98128158064515,154.8481189,0.8668373193548575,1.8845972077045339,stable,evaluation_only
P-H06-W005::C014::C016,P-H06-W005,2021-11-02,2022-05-17,154.8481189,156.52232166774195,1.6742027677419458,3.119911025090539,stable,evaluation_only
P-H06-W005::C016::C018,P-H06-W005,2022-05-17,2022-10-18,156.52232166774195,157.321819,0.7994973322580563,1.8962103935536043,stable,evaluation_only
P-H06-W005::C018::C022,P-H06-W005,2022-10-18,2023-05-16,157.321819,158.78053256451614,1.458713564516131,2.5371196639976996,stable,evaluation_only
P-H06-W005::C022::C027,P-H06-W005,2023-11-07,2024-05-14,159.379171,161.21038755806453,1.8312165580645114,3.538898665783401,stable,evaluation_only
P-H06-W005::C027::C029,P-H06-W005,2025-07-22,2025-11-04,164.20669903548387,164.2625099,0.0558108645161326,0.1941420787096898,stable,evaluation_only
P-H06-W006::C005::C007,P-H06-W006,2019-05-14,2019-11-05,327.3334387903226,327.47040366666664,0.1369648763440523,0.2858652633409434,stable,evaluation_only
P-H06-W006::C007::C008,P-H06-W006,2019-11-05,2020-04-21,327.47040366666664,328.78985703333336,1.3194533666667212,2.8686329891370232,stable,evaluation_only
P-H06-W006::C008::C010,P-H06-W006,2020-04-21,2020-10-20,328.78985703333336,329.3775058774193,0.5876488440859475,1.1793337379252327,stable,evaluation_only
P-H06-W006::C010::C012,P-H06-W006,2020-10-20,2021-05-18,329.3775058774193,331.2673264387097,1.889820561290378,3.2869379048157645,stable,evaluation_only
P-H06-W006::C012::C014,P-H06-W006,2021-05-18,2021-11-02,331.2673264387097,331.6609366633333,0.3936102246236146,0.855750800855805,stable,evaluation_only
P-H06-W006::C014::C016,P-H06-W006,2021-11-02,2022-05-17,331.6609366633333,333.6290311548387,1.9680944915053828,3.667584250113985,stable,evaluation_only
P-H06-W006::C016::C020,P-H06-W006,2022-05-17,2022-10-18,333.6290311548387,333.9406524580645,0.31162130322582016,0.739088837683317,stable,evaluation_only
P-H06-W006::C020::C022,P-H06-W006,2023-05-16,2023-11-07,335.56995657741936,336.25202616,0.6820695825806524,1.423576657357619,stable,evaluation_only
P-H06-W006::C022::C024,P-H06-W006,2023-11-07,2024-05-14,336.25202616,337.3951805193548,1.14315435935481,2.2091911627213987,stable,evaluation_only
P-H06-W006::C024::C027,P-H06-W006,2024-05-14,2025-07-22,337.3951805193548,338.6577823,1.2626017806451841,1.0625928580199389,stable,evaluation_only
P-H06-W006::C027::C029,P-H06-W006,2025-07-22,2025-11-04,338.6577823,338.91533659,0.2575542899999732,0.8959209944999068,stable,evaluation_only
P-H06-W007::C005::C007,P-H06-W007,2019-05-14,2019-11-05,52.93589960225806,53.915752004,0.9798524017419368,2.045091941349957,stable,evaluation_only
P-H06-W007::C007::C008,P-H06-W007,2019-11-05,2020-04-21,53.915752004,54.62533191666667,0.7095799126666691,1.5427027565565528,stable,evaluation_only
P-H06-W007::C008::C012,P-H06-W007,2020-04-21,2020-10-20,54.62533191666667,55.513911315483874,0.8885793988172068,1.7832616781207957,stable,evaluation_only
P-H06-W007::C012::C014,P-H06-W007,2021-05-18,2021-11-02,56.53851617032258,57.217211556,0.6786953856774218,1.4755564858254662,stable,evaluation_only
P-H06-W007::C014::C016,P-H06-W007,2021-11-02,2022-05-17,57.217211556,58.56241541709677,1.3452038610967705,2.506814848293854,stable,evaluation_only
P-H06-W007::C016::C018,P-H06-W007,2022-05-17,2022-10-18,58.56241541709677,59.5787231116129,1.0163076945161293,2.4104310741689368,stable,evaluation_only
P-H06-W007::C018::C020,P-H06-W007,2022-10-18,2023-05-16,59.5787231116129,60.508545072903225,0.9298219612903225,1.6172260541013823,stable,evaluation_only
P-H06-W007::C020::C022,P-H06-W007,2023-05-16,2023-11-07,60.508545072903225,61.0217116,0.5131665270967787,1.071051851554848,stable,evaluation_only
P-H06-W007::C022::C024,P-H06-W007,2023-11-07,2024-05-14,61.0217116,62.16827747451613,1.1465658745161278,2.215784051148231,stable,evaluation_only
P-H06-W007::C024::C027,P-H06-W007,2024-05-14,2025-07-22,62.16827747451613,63.89904222935484,1.7307647548387095,1.4565940707484761,stable,evaluation_only
P-H06-W007::C027::C029,P-H06-W007,2025-07-22,2025-11-04,63.89904222935484,64.207513605,0.308471375645162,1.073039713851385,stable,evaluation_only
P-H07-W001::C005::C007,P-H07-W001,2019-05-14,2019-11-05,109.17474011612903,123.78258244,14.607842323870969,30.48865376453641,uniform_creep,evaluation_only
P-H07-W001::C007::C008,P-H07-W001,2019-11-05,2020-04-21,123.78258244,140.20046916666666,16.417886726666666,35.69424480306547,uniform_creep,evaluation_only
P-H07-W001::C008::C012,P-H07-W001,2020-04-21,2020-10-20,140.20046916666666,155.8677172451613,15.667248078494623,31.442100882803086,uniform_creep,evaluation_only
P-H07-W001::C012::C014,P-H07-W001,2021-05-18,2021-11-02,174.71293770967742,189.58437303333332,14.871435323655902,32.33209376169832,uniform_creep,evaluation_only
P-H07-W001::C014::C016,P-H07-W001,2021-11-02,2022-05-17,189.58437303333332,209.02664896129033,19.442275927957013,36.23107797288928,uniform_creep,evaluation_only
P-H07-W001::C016::C018,P-H07-W001,2022-05-17,2022-10-18,209.02664896129033,222.53035827096775,13.503709309677419,32.027466398439465,uniform_creep,evaluation_only
P-H07-W001::C018::C020,P-H07-W001,2022-10-18,2023-05-16,222.53035827096775,241.56189394838708,19.031535677419328,33.10127812465433,uniform_creep,evaluation_only
P-H07-W001::C020::C022,P-H07-W001,2023-05-16,2023-11-07,241.56189394838708,257.67531716,16.11342321161294,33.63101616023786,uniform_creep,evaluation_only
P-H07-W001::C022::C024,P-H07-W001,2023-11-07,2024-05-14,257.67531716,277.0106315032258,19.335314343225775,37.36626224266251,uniform_creep,evaluation_only
P-H07-W001::C024::C027,P-H07-W001,2024-05-14,2025-07-22,277.0106315032258,317.8531332096774,40.84250170645163,34.37263536470382,uniform_creep,evaluation_only
P-H07-W001::C027::C029,P-H07-W001,2025-07-22,2025-11-04,317.8531332096774,326.60033971,8.74720650032259,30.427782611836438,uniform_creep,evaluation_only
P-H07-W002::C005::C007,P-H07-W002,2019-05-14,2019-11-05,166.87893416129032,198.38555566000002,31.506621498709706,65.75882001373554,decaying,evaluation_only
P-H07-W002::C007::C008,P-H07-W002,2019-11-05,2020-04-21,198.38555566000002,224.48025736666665,26.094701706666626,56.73267737119039,decaying,evaluation_only
P-H07-W002::C008::C012,P-H07-W002,2020-04-21,2020-10-20,224.48025736666665,249.24310754193547,24.762850175268824,49.69577487097218,decaying,evaluation_only
P-H07-W002::C012::C014,P-H07-W002,2021-05-18,2021-11-02,273.1472491677419,291.40855306000003,18.261303892258127,39.70203123004334,decaying,evaluation_only
P-H07-W002::C014::C016,P-H07-W002,2021-11-02,2022-05-17,291.40855306000003,310.22115534516126,18.812602285161233,35.05766828905684,decaying,evaluation_only
P-H07-W002::C016::C018,P-H07-W002,2022-05-17,2022-10-18,310.22115534516126,323.57363207419354,13.352476729032276,31.66878003427947,decaying,evaluation_only
P-H07-W002::C018::C020,P-H07-W002,2022-10-18,2023-05-16,323.57363207419354,339.83689123225804,16.2632591580645,28.2864543213479,decaying,evaluation_only
P-H07-W002::C020::C022,P-H07-W002,2023-05-16,2023-11-07,339.83689123225804,352.09355738,12.256666147741953,25.581413202644274,decaying,evaluation_only
P-H07-W002::C022::C024,P-H07-W002,2023-11-07,2024-05-14,352.09355738,364.3372689677419,12.243711587741927,23.66145850488222,decaying,evaluation_only
P-H07-W002::C024::C027,P-H07-W002,2024-05-14,2025-07-22,364.3372689677419,390.5947963225807,26.25752735483877,22.098068816485853,decaying,evaluation_only
P-H07-W002::C027::C029,P-H07-W002,2025-07-22,2025-11-04,390.5947963225807,396.99310109,6.39830476741929,22.256960155237103,decaying,evaluation_only
P-H07-W003::C005::C007,P-H07-W003,2019-05-14,2019-11-05,260.0711836,261.24980519999997,1.1786215999999854,2.459951653714255,stable,evaluation_only
P-H07-W003::C007::C008,P-H07-W003,2019-11-05,2020-04-21,261.24980519999997,262.5262141,1.2764089000000354,2.7750497066965054,stable,evaluation_only
P-H07-W003::C008::C012,P-H07-W003,2020-04-21,2020-10-20,262.5262141,263.30465517419356,0.7784410741935517,1.5622285843362347,stable,evaluation_only
P-H07-W003::C012::C014,P-H07-W003,2021-05-18,2021-11-02,264.7823887903226,265.8343977233333,1.0520089330107112,2.2871801356081085,stable,evaluation_only
P-H07-W003::C014::C016,P-H07-W003,2021-11-02,2022-05-17,265.8343977233333,267.5432206935484,1.708822970215067,3.184426478933945,stable,evaluation_only
P-H07-W003::C016::C018,P-H07-W003,2022-05-17,2022-10-18,267.5432206935484,268.57794351290323,1.0347228193548403,2.4541072062945157,stable,evaluation_only
P-H07-W003::C018::C020,P-H07-W003,2022-10-18,2023-05-16,268.57794351290323,270.12311520645164,1.5451716935484114,2.6874950527074155,stable,evaluation_only
P-H07-W003::C020::C022,P-H07-W003,2023-05-16,2023-11-07,270.12311520645164,271.2007036,1.0775883935483535,2.249080918534492,stable,evaluation_only
P-H07-W003::C022::C024,P-H07-W003,2023-11-07,2024-05-14,271.2007036,272.04013948064517,0.8394358806451692,1.622243150294434,stable,evaluation_only
P-H07-W003::C024::C027,P-H07-W003,2024-05-14,2025-07-22,272.04013948064517,274.9406157258064,2.900476245161258,2.4410114021777636,stable,evaluation_only
P-H07-W003::C027::C029,P-H07-W003,2025-07-22,2025-11-04,274.9406157258064,275.68681445000004,0.7461987241936185,2.595705562016373,stable,evaluation_only
P-H07-W004::C005::C007,P-H07-W004,2019-05-14,2019-11-05,217.3576234516129,232.65511714666667,15.29749369505376,31.92805469781935,uniform_creep,evaluation_only
P-H07-W004::C007::C008,P-H07-W004,2019-11-05,2020-04-21,232.65511714666667,246.37180396666668,13.716686820000007,29.82154679169644,uniform_creep,evaluation_only
P-H07-W004::C008::C012,P-H07-W004,2020-04-21,2020-10-20,246.37180396666668,261.34109394193547,14.969289975268794,30.041391008060035,uniform_creep,evaluation_only
P-H07-W004::C012::C014,P-H07-W004,2021-05-18,2021-11-02,278.856260867742,294.15431988,15.298059012258022,33.25961937040026,uniform_creep,evaluation_only
P-H07-W004::C014::C016,P-H07-W004,2021-11-02,2022-05-17,294.15431988,310.61533125483874,16.461011374838733,30.67543063601963,uniform_creep,evaluation_only
P-H07-W004::C016::C018,P-H07-W004,2022-05-17,2022-10-18,310.61533125483874,323.19243862580646,12.577107370967724,29.82979524185689,uniform_creep,evaluation_only
P-H07-W004::C018::C020,P-H07-W004,2022-10-18,2023-05-16,323.19243862580646,340.09795497741936,16.905516351612903,29.40352308298387,uniform_creep,evaluation_only
P-H07-W004::C020::C022,P-H07-W004,2023-05-16,2023-11-07,340.09795497741936,354.9541033,14.856148322580623,31.006903856128986,uniform_creep,evaluation_only
P-H07-W004::C022::C024,P-H07-W004,2023-11-07,2024-05-14,354.9541033,371.4605548935484,16.506451593548434,31.89937272245273,uniform_creep,evaluation_only
P-H07-W004::C024::C027,P-H07-W004,2024-05-14,2025-07-22,371.4605548935484,408.08260797741934,36.622053083870924,30.820748591898287,uniform_creep,evaluation_only
P-H07-W004::C027::C029,P-H07-W004,2025-07-22,2025-11-04,408.08260797741934,416.80857452,8.725966542580636,30.353897901691216,uniform_creep,evaluation_only
P-H07-W005::C005::C007,P-H07-W005,2019-05-14,2019-11-05,32.00520328161291,32.78594886533333,0.7807455837204245,1.6295275683079145,stable,evaluation_only
P-H07-W005::C007::C008,P-H07-W005,2019-11-05,2020-04-21,32.78594886533333,34.46556663333333,1.679617768,3.651668986678571,stable,evaluation_only
P-H07-W005::C008::C012,P-H07-W005,2020-04-21,2020-10-20,34.46556663333333,35.36102392225806,0.8954572889247316,1.797064696592078,stable,evaluation_only
P-H07-W005::C012::C014,P-H07-W005,2021-05-18,2021-11-02,37.009811000645165,37.393926486,0.3841154853548332,0.8351082203919811,stable,evaluation_only
P-H07-W005::C014::C016,P-H07-W005,2021-11-02,2022-05-17,37.393926486,39.04881999483871,1.6548935088387111,3.0839278270578534,stable,evaluation_only
P-H07-W005::C016::C018,P-H07-W005,2022-05-17,2022-10-18,39.04881999483871,39.51254650258064,0.46372650774193147,1.0998448503424707,stable,evaluation_only
P-H07-W005::C018::C020,P-H07-W005,2022-10-18,2023-05-16,39.51254650258064,41.075725845161294,1.5631793425806535,2.7188154994170652,stable,evaluation_only
P-H07-W005::C020::C022,P-H07-W005,2023-05-16,2023-11-07,41.075725845161294,41.356360181999996,0.28063433683870187,0.5857239516019191,stable,evaluation_only
P-H07-W005::C022::C024,P-H07-W005,2023-11-07,2024-05-14,41.356360181999996,43.01028237903226,1.6539221970322657,3.1962702775980687,stable,evaluation_only
P-H07-W005::C024::C027,P-H07-W005,2024-05-14,2025-07-22,43.01028237903226,44.94697968612903,1.9366973070967717,1.6299048189334004,stable,evaluation_only
P-H07-W006::C012::C014,P-H07-W006,2021-05-18,2021-11-02,76.7909882367742,85.42193431233333,8.630946075559137,18.764601512487946,uniform_creep,evaluation_only
P-H07-W006::C014::C016,P-H07-W006,2021-11-02,2022-05-17,85.42193431233333,95.86811915451612,10.446184842182788,19.466678640853385,uniform_creep,evaluation_only
P-H07-W006::C016::C018,P-H07-W006,2022-05-17,2022-10-18,95.86811915451612,103.88242655483872,8.014307400322593,19.007959597193683,uniform_creep,evaluation_only
P-H07-W006::C018::C020,P-H07-W006,2022-10-18,2023-05-16,103.88242655483872,115.54357690645162,11.661150351612903,20.282072218698158,uniform_creep,evaluation_only
P-H07-W006::C020::C022,P-H07-W006,2023-05-16,2023-11-07,115.54357690645162,125.69436452,10.150787613548374,21.186143861991678,uniform_creep,evaluation_only
P-H07-W006::C022::C024,P-H07-W006,2023-11-07,2024-05-14,125.69436452,135.61921731612904,9.924852796129045,19.180171871884305,uniform_creep,evaluation_only
P-H07-W006::C024::C027,P-H07-W006,2024-05-14,2025-07-22,135.61921731612904,159.39416043225808,23.774943116129037,20.00875109024454,uniform_creep,evaluation_only
P-H07-W006::C027::C029,P-H07-W006,2025-07-22,2025-11-04,159.39416043225808,165.11492337,5.720762937741938,19.900082504859455,uniform_creep,evaluation_only
P-H07-W007::C005::C007,P-H07-W007,2019-05-14,2019-11-05,23.711841811612903,29.045420672,5.333578860387096,11.131941021465067,uniform_creep,evaluation_only
P-H07-W007::C007::C008,P-H07-W007,2019-11-05,2020-04-21,29.045420672,33.88067043,4.835249758000003,10.512351036366079,uniform_creep,evaluation_only
P-H07-W007::C008::C012,P-H07-W007,2020-04-21,2020-10-20,33.88067043,39.9443068432258,6.063636413225801,12.168918680938043,uniform_creep,evaluation_only
P-H07-W007::C012::C014,P-H07-W007,2021-05-18,2021-11-02,46.581417337096774,51.94632978766667,5.364912450569896,11.66389447958723,uniform_creep,evaluation_only
P-H07-W007::C014::C020,P-H07-W007,2021-11-02,2022-05-17,51.94632978766667,57.54414730387097,5.597817516204302,10.431647182620516,uniform_creep,evaluation_only
P-H07-W007::C020::C022,P-H07-W007,2023-05-16,2023-11-07,68.43062828935484,74.434516972,6.0038886826451545,12.530973379063674,uniform_creep,evaluation_only
P-H07-W007::C022::C024,P-H07-W007,2023-11-07,2024-05-14,74.434516972,80.28845265193547,5.853935679935475,11.312963000510223,uniform_creep,evaluation_only
P-H07-W007::C024::C027,P-H07-W007,2024-05-14,2025-07-22,80.28845265193547,93.68027499709677,13.391822345161302,11.27042191606029,uniform_creep,evaluation_only
P-H07-W007::C027::C029,P-H07-W007,2025-07-22,2025-11-04,93.68027499709677,96.84892151300001,3.1686465159032338,11.022363237463392,uniform_creep,evaluation_only
P-V01-W001::C003::C004,P-V01-W001,2018-10-16,2019-02-12,55.83689780096774,66.96351984214286,11.126622041175118,34.15124958436312,uniform_creep,evaluation_only
P-V01-W001::C004::C005,P-V01-W001,2019-02-12,2019-05-14,66.96351984214286,74.78575618387097,7.822236341728114,31.39639366830982,uniform_creep,evaluation_only
P-V01-W001::C005::C007,P-V01-W001,2019-05-14,2019-11-05,74.78575618387097,90.83404014733333,16.048283963462353,33.495061243740714,uniform_creep,evaluation_only
P-V01-W001::C007::C008,P-V01-W001,2019-11-05,2020-04-21,90.83404014733333,105.89876726666667,15.064727119333341,32.75233083533632,uniform_creep,evaluation_only
P-V01-W001::C008::C010,P-V01-W001,2020-04-21,2020-10-20,105.89876726666667,121.57488726451614,15.676119997849469,31.45990565502483,uniform_creep,evaluation_only
P-V01-W001::C010::C012,P-V01-W001,2020-10-20,2021-05-18,121.57488726451614,140.0262035548387,18.451316290322566,32.09211083352532,uniform_creep,evaluation_only
P-V01-W001::C012::C014,P-V01-W001,2021-05-18,2021-11-02,140.0262035548387,153.89814607666665,13.871942521827947,30.159089322009866,uniform_creep,evaluation_only
P-V01-W001::C014::C016,P-V01-W001,2021-11-02,2022-05-17,153.89814607666665,172.49084741612901,18.592701339462366,34.6478783889726,uniform_creep,evaluation_only
P-V01-W001::C016::C018,P-V01-W001,2022-05-17,2022-10-18,172.49084741612901,187.44020537419354,14.949357958064525,35.45618827391603,uniform_creep,evaluation_only
P-V01-W001::C018::C022,P-V01-W001,2022-10-18,2023-05-16,187.44020537419354,206.26801190645162,18.82780653225808,32.74693493289173,uniform_creep,evaluation_only
P-V01-W001::C022::C024,P-V01-W001,2023-11-07,2024-05-14,221.47889856,237.16438071290324,15.685482152903234,30.312816700253475,uniform_creep,evaluation_only
P-V01-W001::C024::C027,P-V01-W001,2024-05-14,2025-07-22,237.16438071290324,274.97186537419356,37.80748466129032,31.818395789254122,uniform_creep,evaluation_only
P-V01-W001::C027::C029,P-V01-W001,2025-07-22,2025-11-04,274.97186537419356,284.16404601,9.192180635806437,31.97565692598382,uniform_creep,evaluation_only
P-V01-W002::C004::C005,P-V01-W002,2019-02-12,2019-05-14,61.58239841928572,69.94226041225807,8.359861992972348,33.55428124102363,uniform_creep,evaluation_only
P-V01-W002::C005::C007,P-V01-W002,2019-05-14,2019-11-05,69.94226041225807,86.10969970266667,16.16743929040861,33.74375543326711,uniform_creep,evaluation_only
P-V01-W002::C007::C008,P-V01-W002,2019-11-05,2020-04-21,86.10969970266667,102.21136356666666,16.10166386399999,35.00674241860712,uniform_creep,evaluation_only
P-V01-W002::C008::C010,P-V01-W002,2020-04-21,2020-10-20,102.21136356666666,119.1006298483871,16.889266281720438,33.894530271419725,uniform_creep,evaluation_only
P-V01-W002::C010::C012,P-V01-W002,2020-10-20,2021-05-18,119.1006298483871,137.9001554451613,18.79952559677419,32.69774630581796,uniform_creep,evaluation_only
P-V01-W002::C012::C014,P-V01-W002,2021-05-18,2021-11-02,137.9001554451613,153.82349795333332,15.923342508172027,34.61905268517758,uniform_creep,evaluation_only
P-V01-W002::C014::C016,P-V01-W002,2021-11-02,2022-05-17,153.82349795333332,172.3758143032258,18.552316349892493,34.57262013672568,uniform_creep,evaluation_only
P-V01-W002::C016::C018,P-V01-W002,2022-05-17,2022-10-18,172.3758143032258,187.43012482903225,15.054310525806443,35.70510986721301,uniform_creep,evaluation_only
P-V01-W002::C018::C020,P-V01-W002,2022-10-18,2023-05-16,187.43012482903225,207.13654742903225,19.706422599999996,34.27509930785713,uniform_creep,evaluation_only
P-V01-W002::C020::C022,P-V01-W002,2023-05-16,2023-11-07,207.13654742903225,223.24959658,16.113049150967754,33.630235442234124,uniform_creep,evaluation_only
P-V01-W002::C022::C024,P-V01-W002,2023-11-07,2024-05-14,223.24959658,241.0378050032258,17.788208423225797,34.37641865917049,uniform_creep,evaluation_only
P-V01-W002::C024::C029,P-V01-W002,2024-05-14,2025-07-22,241.0378050032258,283.0683307387097,42.03052573548388,35.37246434305412,uniform_creep,evaluation_only
P-V01-W003::C003::C004,P-V01-W003,2018-10-16,2019-02-12,66.8556164316129,81.73356712035714,14.877950688744235,45.6653066307885,decaying,evaluation_only
P-V01-W003::C004::C005,P-V01-W003,2019-02-12,2019-05-14,81.73356712035714,91.86542392225806,10.131856801900923,40.666601064772664,decaying,evaluation_only
P-V01-W003::C005::C007,P-V01-W003,2019-05-14,2019-11-05,91.86542392225806,109.30900076666667,17.44357684440861,36.40723681382997,decaying,evaluation_only
P-V01-W003::C007::C008,P-V01-W003,2019-11-05,2020-04-21,109.30900076666667,124.5205347,15.211533933333328,33.0715045782738,decaying,evaluation_only
P-V01-W003::C008::C009,P-V01-W003,2020-04-21,2020-06-02,124.5205347,128.00896400333335,3.4884293033333478,30.336876262916793,decaying,evaluation_only
P-V01-W003::C009::C010,P-V01-W003,2020-06-02,2020-10-20,128.00896400333335,138.65934207096774,10.650378067634392,27.78607563716758,decaying,evaluation_only
P-V01-W003::C010::C012,P-V01-W003,2020-10-20,2021-05-18,138.65934207096774,153.35562898064515,14.696286909677411,25.561041875046072,decaying,evaluation_only
P-V01-W003::C012::C014,P-V01-W003,2021-05-18,2021-11-02,153.35562898064515,163.47965584333332,10.124026862688169,22.010719116647937,decaying,evaluation_only
P-V01-W003::C014::C016,P-V01-W003,2021-11-02,2022-05-17,163.47965584333332,174.45260669677418,10.972950853440864,20.44831785315957,decaying,evaluation_only
P-V01-W003::C016::C018,P-V01-W003,2022-05-17,2022-10-18,174.45260669677418,181.8930512032258,7.440444506451627,17.646898415464005,decaying,evaluation_only
P-V01-W003::C018::C020,P-V01-W003,2022-10-18,2023-05-16,181.8930512032258,191.54573213870967,9.652680935483858,16.788770055645138,decaying,evaluation_only
P-V01-W003::C020::C022,P-V01-W003,2023-05-16,2023-11-07,191.54573213870967,197.99337010000002,6.447637961290354,13.457141516350296,decaying,evaluation_only
P-V01-W003::C022::C027,P-V01-W003,2023-11-07,2024-05-14,197.99337010000002,205.08253460645162,7.089164506451596,13.700091724769553,decaying,evaluation_only
