sample_id,point_id,profile_id,current_date,label_horizon_days,label_horizon_end,split_by_horizon_end,horizon_complete,label_status,activity_180d,onset_180d,ongoing_acceleration_180d,current_true_rate_mm_y,max_delta_rate_next_180d_mm_y,max_acceleration_next_180d_mm_y2,sustained_two_months,current_regime_stage,first_onset_date,use_class
P-H05-W007::C014::C016,P-H05-W007,P-H05,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,20.991172039666665,1.4872460803333354,40.31485153,False,quiescent,,evaluation_only
P-H05-W007::C016::C018,P-H05-W007,P-H05,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,24.80655680387097,4.086353616129031,38.48695383,False,quiescent,,evaluation_only
P-H05-W007::C018::C020,P-H05-W007,P-H05,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,18.669303001935486,3.6693161780645127,29.72172784,False,quiescent,,evaluation_only
P-H05-W007::C020::C022,P-H05-W007,P-H05,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,23.16991241612903,2.4862409538709684,11.69919136,False,quiescent,,evaluation_only
P-H05-W007::C022::C024,P-H05-W007,P-H05,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,22.517919602000003,8.308242107999998,38.6645016,False,quiescent,,evaluation_only
P-H05-W007::C024::C027,P-H05-W007,P-H05,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,31.238692131612904,13.603739098387098,46.23208679,False,quiescent,,evaluation_only
P-H05-W007::C027::C029,P-H05-W007,P-H05,2025-07-22,180,2026-01-18,test,False,right_censored,,,,99.58717389677419,,,,,,evaluation_only
P-H06-W001::C005::C007,P-H06-W001,P-H06,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,1.7886785160967742,3.251007157903226,16.8107963,False,stable,,evaluation_only
P-H06-W001::C007::C008,P-H06-W001,P-H06,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,3.828754499,-0.38947117099999984,-0.6691523296,False,stable,,evaluation_only
P-H06-W001::C008::C010,P-H06-W001,P-H06,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,2.2028841756666666,1.5488240783333334,6.970436779,False,stable,,evaluation_only
P-H06-W001::C010::C012,P-H06-W001,P-H06,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,3.4343995777419356,-0.20040547974193545,1.279137992,False,stable,,evaluation_only
P-H06-W001::C012::C014,P-H06-W001,P-H06,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,1.9012339845483872,1.1072350794516126,5.153636989,False,stable,,evaluation_only
P-H06-W001::C014::C016,P-H06-W001,P-H06,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,2.0259901654333334,0.6162337065666668,6.995909758,False,stable,,evaluation_only
P-H06-W001::C016::C018,P-H06-W001,P-H06,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,2.564971198451613,0.6938966245483873,8.7813761,False,stable,,evaluation_only
P-H06-W001::C018::C020,P-H06-W001,P-H06,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,3.03502115216129,-0.11163645916129017,3.283451381,False,stable,,evaluation_only
P-H06-W001::C020::C022,P-H06-W001,P-H06,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,2.4555020817741937,0.6098338502258063,3.9764083,False,stable,,evaluation_only
P-H06-W001::C022::C024,P-H06-W001,P-H06,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,2.5408719958000003,0.6468988201999997,5.071592167,False,stable,,evaluation_only
P-H06-W001::C024::C027,P-H06-W001,P-H06,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,2.3351549812580648,1.5636529527419354,4.357927489,False,stable,,evaluation_only
P-H06-W001::C027::C029,P-H06-W001,P-H06,2025-07-22,180,2026-01-18,test,False,right_censored,,,,3.27032719183871,,,,,,evaluation_only
P-H06-W002::C007::C008,P-H06-W002,P-H06,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,3.9977734667333333,-0.10357911373333328,5.814045859,False,stable,,evaluation_only
P-H06-W002::C008::C010,P-H06-W002,P-H06,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,0.0,5.554917765,19.38735253,False,stable,,evaluation_only
P-H06-W002::C010::C012,P-H06-W002,P-H06,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,4.418111856645162,-0.5586024286451616,0.0,False,stable,,evaluation_only
P-H06-W002::C012::C014,P-H06-W002,P-H06,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,0.7409564141290322,4.037693789870968,17.65669055,False,stable,,evaluation_only
P-H06-W002::C014::C016,P-H06-W002,P-H06,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,4.495701908,-1.6639023179999999,2.336451117,False,stable,,evaluation_only
P-H06-W002::C016::C018,P-H06-W002,P-H06,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,0.20098504232258066,4.246332522677419,17.702724,False,stable,,evaluation_only
P-H06-W002::C018::C020,P-H06-W002,P-H06,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,4.26163140883871,-0.04155292083870954,0.0,False,stable,,evaluation_only
P-H06-W002::C020::C022,P-H06-W002,P-H06,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,0.02684174581451613,4.760212691185484,14.64522705,False,stable,,evaluation_only
P-H06-W002::C022::C024,P-H06-W002,P-H06,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,3.6227377012,-1.1848298312,2.607473307,False,stable,,evaluation_only
P-H06-W002::C024::C027,P-H06-W002,P-H06,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,0.18224275801612902,4.699259222983871,17.68598447,False,stable,,evaluation_only
P-H06-W002::C027::C029,P-H06-W002,P-H06,2025-07-22,180,2026-01-18,test,False,right_censored,,,,3.9597614153225806,,,,,,evaluation_only
P-H06-W003::C005::C007,P-H06-W003,P-H06,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,0.0,6.952660884,23.3060145,False,stable,,evaluation_only
P-H06-W003::C007::C008,P-H06-W003,P-H06,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,6.271656535333333,-1.7998500173333332,7.663678811,False,stable,,evaluation_only
P-H06-W003::C008::C010,P-H06-W003,P-H06,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,0.0,5.788218689,15.29245753,False,stable,,evaluation_only
P-H06-W003::C010::C012,P-H06-W003,P-H06,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,5.376481547451613,-0.26004451045161314,-1.059935125,False,stable,,evaluation_only
P-H06-W003::C012::C014,P-H06-W003,P-H06,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,0.604109637667742,5.590515999332258,21.9762682,False,stable,,evaluation_only
P-H06-W003::C014::C016,P-H06-W003,P-H06,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,6.160855414166666,-0.9793364621666658,-0.7626825565,False,stable,,evaluation_only
P-H06-W003::C016::C018,P-H06-W003,P-H06,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,0.27973937248709674,5.0701401035129035,25.04925006,False,stable,,evaluation_only
P-H06-W003::C018::C020,P-H06-W003,P-H06,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,4.855524542,-0.40711582800000023,0.0,False,stable,,evaluation_only
P-H06-W003::C020::C022,P-H06-W003,P-H06,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,0.5643035525806451,4.704300575419355,20.38992292,False,stable,,evaluation_only
P-H06-W003::C022::C024,P-H06-W003,P-H06,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,4.3861011966,0.023224994399999588,5.56912679,False,stable,,evaluation_only
P-H06-W004::C005::C007,P-H06-W004,P-H06,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,1.0592799488645162,1.751932903135484,15.22735651,False,stable,,evaluation_only
P-H06-W004::C007::C008,P-H06-W004,P-H06,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,2.9024592521333337,0.9617880728666663,6.318206842,False,stable,,evaluation_only
P-H06-W004::C008::C010,P-H06-W004,P-H06,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,0.8638862299333334,1.6438127250666665,10.48153356,False,stable,,evaluation_only
P-H06-W004::C010::C012,P-H06-W004,P-H06,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,3.304206830451613,1.193965144548387,11.94283812,False,stable,,evaluation_only
P-H06-W004::C012::C014,P-H06-W004,P-H06,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,1.8827498333870967,2.0275928656129034,16.58089609,False,stable,,evaluation_only
P-H06-W004::C014::C016,P-H06-W004,P-H06,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,3.9085774886,-0.036993708600000286,-0.2325535141,False,stable,,evaluation_only
P-H06-W004::C016::C018,P-H06-W004,P-H06,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,0.5350680510225807,3.2635480349774193,11.71804921,False,stable,,evaluation_only
P-H06-W004::C018::C020,P-H06-W004,P-H06,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,3.5640556592903225,0.8819688087096775,3.884450293,False,stable,,evaluation_only
P-H06-W004::C020::C022,P-H06-W004,P-H06,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,1.4032373306129033,2.868982459387097,10.32281111,False,stable,,evaluation_only
P-H06-W004::C022::C024,P-H06-W004,P-H06,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,4.3801872412,0.4318698047999998,0.5993423724,False,stable,,evaluation_only
P-H06-W004::C024::C027,P-H06-W004,P-H06,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,0.9649147878806452,3.357602673119355,13.78148014,False,stable,,evaluation_only
P-H06-W004::C027::C029,P-H06-W004,P-H06,2025-07-22,180,2026-01-18,test,False,right_censored,,,,0.17905904892258065,,,,,,evaluation_only
P-H06-W005::C005::C007,P-H06-W005,P-H06,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,4.621102242161291,-0.05188602716129065,0.0,False,stable,,evaluation_only
P-H06-W005::C007::C008,P-H06-W005,P-H06,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,0.0,6.224831847,27.67542867,False,stable,,evaluation_only
P-H06-W005::C008::C010,P-H06-W005,P-H06,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,5.908214888,0.3166169590000001,1.89232714,False,stable,,evaluation_only
P-H06-W005::C010::C012,P-H06-W005,P-H06,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,0.0,4.689996171,24.47445615,False,stable,,evaluation_only
P-H06-W005::C012::C014,P-H06-W005,P-H06,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,4.956932977,-0.6390013980000004,0.0,False,stable,,evaluation_only
P-H06-W005::C014::C016,P-H06-W005,P-H06,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,0.0,6.006317497,24.72440347,False,stable,,evaluation_only
P-H06-W005::C016::C018,P-H06-W005,P-H06,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,5.473696541645162,-0.4993321456451616,0.0,False,stable,,evaluation_only
P-H06-W005::C018::C022,P-H06-W005,P-H06,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,0.0,5.398214664,19.22469329,False,stable,,evaluation_only
P-H06-W005::C022::C027,P-H06-W005,P-H06,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,0.0,7.327301104,26.45692721,False,stable,,evaluation_only
P-H06-W005::C027::C029,P-H06-W005,P-H06,2025-07-22,180,2026-01-18,test,False,right_censored,,,,0.9785969454290323,,,,,,evaluation_only
P-H06-W006::C005::C007,P-H06-W006,P-H06,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,0.7145357980645161,0.841720230935484,18.17444802,False,stable,,evaluation_only
P-H06-W006::C007::C008,P-H06-W006,P-H06,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,1.7758461443333333,1.6481256146666667,11.20629438,False,stable,,evaluation_only
P-H06-W006::C008::C010,P-H06-W006,P-H06,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,1.6282357243333334,0.6281715456666666,6.987545604,False,stable,,evaluation_only
P-H06-W006::C010::C012,P-H06-W006,P-H06,2020-10-20,180,2021-04-18,train,True,complete,0.0,0.0,0.0,1.9612603457419353,2.6071586882580644,11.10368818,False,stable,,evaluation_only
P-H06-W006::C012::C014,P-H06-W006,P-H06,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,1.5170196160967742,0.6060224689032256,11.56267503,False,stable,,evaluation_only
P-H06-W006::C014::C016,P-H06-W006,P-H06,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,2.1636381746,2.3153481304000003,11.0173351,False,stable,,evaluation_only
P-H06-W006::C016::C020,P-H06-W006,P-H06,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,1.9358837190645162,-0.15258070406451618,11.34597055,False,stable,,evaluation_only
P-H06-W006::C020::C022,P-H06-W006,P-H06,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,2.14006262516129,-0.026488084161290004,8.767270242,False,stable,,evaluation_only
P-H06-W006::C022::C024,P-H06-W006,P-H06,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,2.1753543216,1.2965401183999998,6.296525978,False,stable,,evaluation_only
P-H06-W006::C024::C027,P-H06-W006,P-H06,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,0.42404880623225805,0.780887236767742,7.229616258,False,stable,,evaluation_only
P-H06-W006::C027::C029,P-H06-W006,P-H06,2025-07-22,180,2026-01-18,test,False,right_censored,,,,0.0,,,,,,evaluation_only
P-H06-W007::C005::C007,P-H06-W007,P-H06,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,2.943149849,-0.15930820800000012,4.397190591,False,stable,,evaluation_only
P-H06-W007::C007::C008,P-H06-W007,P-H06,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,2.0705429142666665,0.4279552627333336,9.113548002,False,stable,,evaluation_only
P-H06-W007::C008::C012,P-H06-W007,P-H06,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,2.1614226776666667,0.33707549933333336,7.279975294,False,stable,,evaluation_only
P-H06-W007::C012::C014,P-H06-W007,P-H06,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,2.2750551507096772,-0.06092579070967741,8.180252619,False,stable,,evaluation_only
P-H06-W007::C014::C016,P-H06-W007,P-H06,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,1.3427742599333332,1.564897245066667,9.649545879,False,stable,,evaluation_only
P-H06-W007::C016::C018,P-H06-W007,P-H06,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,2.4681822588064515,0.6252608641935486,5.674514657,False,stable,,evaluation_only
P-H06-W007::C018::C020,P-H06-W007,P-H06,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,1.932035819419355,0.23282807258064508,2.575602166,False,stable,,evaluation_only
P-H06-W007::C020::C022,P-H06-W007,P-H06,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,0.6320021936580644,1.3272189543419355,7.719736824,False,stable,,evaluation_only
P-H06-W007::C022::C024,P-H06-W007,P-H06,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,1.5558911068,1.7657710481999997,7.634215048,False,stable,,evaluation_only
P-H06-W007::C024::C027,P-H06-W007,P-H06,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,2.507457668935484,0.09013327906451618,0.7615545464,False,stable,,evaluation_only
P-H06-W007::C027::C029,P-H06-W007,P-H06,2025-07-22,180,2026-01-18,test,False,right_censored,,,,1.0145188616129033,,,,,,evaluation_only
P-H07-W001::C005::C007,P-H07-W001,P-H07,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,33.95780674354839,-1.0900932735483906,25.26327134,False,uniform,,evaluation_only
P-H07-W001::C007::C008,P-H07-W001,P-H07,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,32.28305268133333,7.166638788666667,28.21723439,False,uniform,,evaluation_only
P-H07-W001::C008::C012,P-H07-W001,P-H07,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,34.95177761666667,-2.004955086666669,-2.268200016,False,uniform,,evaluation_only
P-H07-W001::C012::C014,P-H07-W001,P-H07,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,35.479167368709675,0.8660885212903224,21.68019723,False,uniform,,evaluation_only
P-H07-W001::C014::C016,P-H07-W001,P-H07,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,33.63761929266667,5.41428470733333,30.05647871,False,uniform,,evaluation_only
P-H07-W001::C016::C018,P-H07-W001,P-H07,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,35.757723662580645,-0.566627622580647,15.25852986,False,uniform,,evaluation_only
P-H07-W001::C018::C020,P-H07-W001,P-H07,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,29.509071763548388,4.768361136451613,26.91331789,False,uniform,,evaluation_only
P-H07-W001::C020::C022,P-H07-W001,P-H07,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,34.26410327806452,0.053030921935480535,22.49837695,False,uniform,,evaluation_only
P-H07-W001::C022::C024,P-H07-W001,P-H07,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,34.785087642,4.947394428000003,27.4836368,False,uniform,,evaluation_only
P-H07-W001::C024::C027,P-H07-W001,P-H07,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,37.02078581322581,-2.0395362832258073,7.557987533,False,uniform,,evaluation_only
P-H07-W001::C027::C029,P-H07-W001,P-H07,2025-07-22,180,2026-01-18,test,False,right_censored,,,,31.345086061612903,,,,,,evaluation_only
P-H07-W002::C005::C007,P-H07-W002,P-H07,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,67.63526532129033,-0.2294848712903388,-3.054680958,False,decaying,,evaluation_only
P-H07-W002::C007::C008,P-H07-W002,P-H07,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,61.460854416,-0.7826895959999973,-5.923103066,False,decaying,,evaluation_only
P-H07-W002::C008::C012,P-H07-W002,P-H07,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,51.25180908,-0.1797293300000007,-3.711311331,False,decaying,,evaluation_only
P-H07-W002::C012::C014,P-H07-W002,P-H07,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,39.277059537419355,1.8597894125806462,12.89154547,False,decaying,,evaluation_only
P-H07-W002::C014::C016,P-H07-W002,P-H07,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,39.0839753,-0.8773648399999985,-5.864836432,False,decaying,,evaluation_only
P-H07-W002::C016::C018,P-H07-W002,P-H07,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,32.296203927741935,1.4625506022580623,20.92280054,False,decaying,,evaluation_only
P-H07-W002::C018::C020,P-H07-W002,P-H07,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,33.311681817741935,-0.3681775277419348,-5.596678354,False,decaying,,evaluation_only
P-H07-W002::C020::C022,P-H07-W002,P-H07,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,24.07988941064516,1.952762179354842,10.66380374,False,decaying,,evaluation_only
P-H07-W002::C022::C024,P-H07-W002,P-H07,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,26.02572825,0.8559890400000008,2.643906655,False,decaying,,evaluation_only
P-H07-W002::C024::C027,P-H07-W002,P-H07,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,22.188686053548388,3.0663824664516106,14.74957246,False,residual,,evaluation_only
P-H07-W002::C027::C029,P-H07-W002,P-H07,2025-07-22,180,2026-01-18,test,False,right_censored,,,,22.541109967096773,,,,,,evaluation_only
P-H07-W003::C005::C007,P-H07-W003,P-H07,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,1.6343697683548386,1.8526418366451616,6.781033749,False,stable,,evaluation_only
P-H07-W003::C007::C008,P-H07-W003,P-H07,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,3.4542008019333337,-0.05437393693333359,-0.523108442,False,stable,,evaluation_only
P-H07-W003::C008::C012,P-H07-W003,P-H07,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,1.7815917993333332,0.10127838966666669,5.067950558,False,stable,,evaluation_only
P-H07-W003::C012::C014,P-H07-W003,P-H07,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,2.1371901725161293,0.5928658324838705,6.657701495,False,stable,,evaluation_only
P-H07-W003::C014::C016,P-H07-W003,P-H07,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,2.7481854633999996,1.2450829206000003,4.512528578,False,stable,,evaluation_only
P-H07-W003::C016::C018,P-H07-W003,P-H07,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,2.092229627516129,1.2710661904838712,4.736341595,False,stable,,evaluation_only
P-H07-W003::C018::C020,P-H07-W003,P-H07,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,2.967194116967742,0.5377430010322581,1.053631365,False,stable,,evaluation_only
P-H07-W003::C020::C022,P-H07-W003,P-H07,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,2.1824812467096772,0.8495427222903227,5.884758547,False,stable,,evaluation_only
P-H07-W003::C022::C024,P-H07-W003,P-H07,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,2.084570388,0.6544199160000002,4.181091396,False,stable,,evaluation_only
P-H07-W003::C024::C027,P-H07-W003,P-H07,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,0.6577800489290322,1.162788068070968,6.699566382,False,stable,,evaluation_only
P-H07-W003::C027::C029,P-H07-W003,P-H07,2025-07-22,180,2026-01-18,test,False,right_censored,,,,2.356373700032258,,,,,,evaluation_only
P-H07-W004::C005::C007,P-H07-W004,P-H07,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,28.728097956451613,5.925931163548384,20.07716988,False,uniform,,evaluation_only
P-H07-W004::C007::C008,P-H07-W004,P-H07,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,32.138674583333334,-1.2522922533333336,12.67107561,False,uniform,,evaluation_only
P-H07-W004::C008::C012,P-H07-W004,P-H07,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,28.573110936666666,2.619349903333333,13.62716318,False,uniform,,evaluation_only
P-H07-W004::C012::C014,P-H07-W004,P-H07,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,30.55291220516129,4.521403544838705,17.58414003,False,uniform,,evaluation_only
P-H07-W004::C014::C016,P-H07-W004,P-H07,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,34.777820807666664,-1.7198807376666636,-0.4156418209,False,uniform,,evaluation_only
P-H07-W004::C016::C018,P-H07-W004,P-H07,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,28.82697510064516,3.2041620493548386,19.07542802,False,uniform,,evaluation_only
P-H07-W004::C018::C020,P-H07-W004,P-H07,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,31.939725621935484,-0.0752800819354853,-5.503396912,False,uniform,,evaluation_only
P-H07-W004::C020::C022,P-H07-W004,P-H07,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,27.38630296064516,6.720706399354839,19.3761997,False,uniform,,evaluation_only
P-H07-W004::C022::C024,P-H07-W004,P-H07,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,33.029568764000004,-0.08412074400000336,0.701132626,False,uniform,,evaluation_only
P-H07-W004::C024::C027,P-H07-W004,P-H07,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,31.37745002,1.9638759700000001,10.92985819,False,uniform,,evaluation_only
P-H07-W004::C027::C029,P-H07-W004,P-H07,2025-07-22,180,2026-01-18,test,False,right_censored,,,,30.085935963870966,,,,,,evaluation_only
P-H07-W005::C005::C007,P-H07-W005,P-H07,2019-05-14,180,2019-11-10,train,True,complete,0.0,0.0,0.0,2.6122922810967744,-0.33441690909677435,10.4480925,False,stable,,evaluation_only
P-H07-W005::C007::C008,P-H07-W005,P-H07,2019-11-05,180,2020-05-03,train,True,complete,0.0,0.0,0.0,2.3393073673333333,2.4120626856666663,8.924559118,False,stable,,evaluation_only
P-H07-W005::C008::C012,P-H07-W005,P-H07,2020-04-21,180,2020-10-18,train,True,complete,0.0,0.0,0.0,3.559390577333333,-0.2667841333333332,2.486255546,False,stable,,evaluation_only
P-H07-W005::C012::C014,P-H07-W005,P-H07,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,1.6664194217096775,-0.19491139570967753,12.48351176,False,stable,,evaluation_only
P-H07-W005::C014::C016,P-H07-W005,P-H07,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,1.4927182562666665,2.594104762733333,10.89720734,False,stable,,evaluation_only
P-H07-W005::C016::C018,P-H07-W005,P-H07,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,2.109031145483871,-0.36535503548387105,10.93845603,False,stable,,evaluation_only
P-H07-W005::C018::C020,P-H07-W005,P-H07,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,1.3406675072967742,2.2635619667032256,10.93845603,False,stable,,evaluation_only
P-H07-W005::C020::C022,P-H07-W005,P-H07,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,1.2384175737258065,0.02013820427419355,13.06900929,False,stable,,evaluation_only
P-H07-W005::C022::C024,P-H07-W005,P-H07,2023-11-07,180,2024-05-05,validation,True,complete,0.0,0.0,0.0,0.67880660852,3.7218601994800005,16.62080794,False,stable,,evaluation_only
P-H07-W005::C024::C027,P-H07-W005,P-H07,2024-05-14,180,2024-11-10,validation,True,complete,0.0,0.0,0.0,2.062341614816129,-0.31920433981612906,9.771439841,False,stable,,evaluation_only
P-H07-W006::C012::C014,P-H07-W006,P-H07,2021-05-18,180,2021-11-14,train,True,complete,0.0,0.0,0.0,18.044623353548385,2.0120729264516157,10.7156376,False,uniform,,evaluation_only
P-H07-W006::C014::C016,P-H07-W006,P-H07,2021-11-02,180,2022-05-01,train,True,complete,0.0,0.0,0.0,18.942260733,1.9332997369999987,11.84352596,False,uniform,,evaluation_only
P-H07-W006::C016::C018,P-H07-W006,P-H07,2022-05-17,180,2022-11-13,train,True,complete,0.0,0.0,0.0,18.52472935451613,0.6813737254838692,3.406061205,False,uniform,,evaluation_only
P-H07-W006::C018::C020,P-H07-W006,P-H07,2022-10-18,180,2023-04-16,train,True,complete,0.0,0.0,0.0,19.12958180032258,2.121643659677421,13.67814879,False,uniform,,evaluation_only
P-H07-W006::C020::C022,P-H07-W006,P-H07,2023-05-16,180,2023-11-12,train,True,complete,0.0,0.0,0.0,21.06218844612903,0.6500375438709689,4.850757389,False,uniform,,evaluation_only
