sample_id,point_id,profile_id,current_campaign_id,current_date,target_campaign_id,target_date,target_campaign_type,split,forecast_horizon_days,label_status,target_available,missing_reason,current_observed_settlement_mm,target_observed_settlement_mm,observed_increment_mm,observed_rate_mm_y,current_standard_uncertainty_mm,target_standard_uncertainty_mm,sigma_increment_mm,sigma_rate_mm_y,training_weight
P-H05-W005::C022::C024,P-H05-W005,P-H05,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,1281.069424,1319.452353,38.382928999999876,74.17653342460294,0.8053971443,1.65924898,1.8443892587188953,3.564355432524214,0.506765883388072
P-H05-W005::C024::C027,P-H05-W005,P-H05,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,1319.452353,1467.597204,148.14485100000002,124.67720467223504,1.65924898,0.8041651385,1.8438516067215835,1.5517668187904572,2.6737232753098157
P-H05-W005::C027::C029,P-H05-W005,P-H05,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,1467.597204,1508.352338,40.755134,141.7696447,0.8041651385,1.315840414,1.5421146407107402,5.3643559287580755,0.22373514372650838
P-H05-W006::C005::C007,P-H05-W006,P-H05,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,1316.687779,1325.843277,9.155497999999852,19.108832254285407,1.082419489,0.7760715763,1.3318855212471483,2.7798353522029764,0.8331654105888937
P-H05-W006::C007::C008,P-H05-W006,P-H05,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,1325.843277,1332.931735,7.088457999999946,15.41106716964274,0.7760715763,0.757456961,1.0844483110356724,2.35770681908202,1.1582165860224853
P-H05-W006::C008::C010,P-H05-W006,P-H05,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,1332.931735,1341.338319,8.406584000000066,16.87090552747266,0.757456961,1.459209921,1.6440908251408077,3.2994734828718686,0.5913983306102044
P-H05-W006::C010::C012,P-H05-W006,P-H05,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,1341.338319,1351.35752,10.019201000000066,17.426253167857258,1.459209921,0.7638438937,1.647043134677293,2.8646785949565774,0.7845444835378612
P-H05-W006::C012::C014,P-H05-W006,P-H05,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,1351.35752,1360.491647,9.134127000000035,19.858570754464363,0.7638438937,0.7815626482,1.0928392686045711,2.375949659867974,1.140499001385949
P-H05-W006::C014::C016,P-H05-W006,P-H05,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,1360.491647,1370.922427,10.430779999999913,19.437971403061063,0.7815626482,0.911930806,1.2010237166655813,2.238132206694406,1.2852804613370037
P-H05-W006::C016::C018,P-H05-W006,P-H05,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,1370.922427,1381.248962,10.326534999999922,24.491992913960857,0.911930806,1.05561252,1.3949679520736524,3.308519769447413,0.588168702186576
P-H05-W006::C018::C020,P-H05-W006,P-H05,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,1381.248962,1392.00188,10.752918000000136,18.702396664285953,1.05561252,0.9584480125,1.4258121843517646,2.4798947634975335,1.0468943981609318
P-H05-W006::C020::C024,P-H05-W006,P-H05,C020,2023-05-16,C022,2023-11-07,full,train,175,censored_access,False,access,1392.00188,,,,0.9584480125,,,,
P-H05-W006::C024::C027,P-H05-W006,P-H05,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,1425.135441,1547.535159,122.39971800000012,103.01036175000011,1.619517451,0.7840434712,1.7993223554507634,1.5142914523695654,2.80769828811933
P-H05-W006::C027::C029,P-H05-W006,P-H05,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,1547.535159,1587.048408,39.51324900000009,137.44965902142886,0.7840434712,1.280151131,1.501169904751599,5.221926740100205,0.23610643819540794
P-H05-W007::C005::C007,P-H05-W007,P-H05,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,731.8622097,751.4324348,19.570225100000016,40.84585553014289,1.035307842,0.7406451497,1.2729562307796887,2.6568415045273217,0.9120908204283525
P-H05-W007::C007::C008,P-H05-W007,P-H05,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,751.4324348,766.2006601,14.76822530000004,32.10770411205366,0.7406451497,0.7139502471,1.028727462989244,2.2365637253382227,1.287083803935897
P-H05-W007::C008::C010,P-H05-W007,P-H05,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,766.2006601,781.9744603,15.773800199999982,31.65593693983513,0.7139502471,1.389916246,1.5625594792611524,3.1358508230776696,0.6547244960699556
P-H05-W007::C010::C012,P-H05-W007,P-H05,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,781.9744603,798.5825156,16.608055299999933,28.886153325357025,1.389916246,0.7234093087,1.5669040171014128,2.7252937726013857,0.8668475605790805
P-H05-W007::C012::C014,P-H05-W007,P-H05,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,798.5825156,810.2801651,11.697649500000011,25.43194333258931,0.7234093087,0.7443671085,1.0379804526726226,2.2566807163016396,1.2642388831575204
P-H05-W007::C014::C016,P-H05-W007,P-H05,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,810.2801651,820.5221518,10.241986699999984,19.086151235586705,0.7443671085,0.8653420454,1.1414461212662237,2.1271081417984092,1.4229519632910317
P-H05-W007::C016::C018,P-H05-W007,P-H05,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,820.5221518,832.7404542,12.218302400000084,28.97879838701319,0.8653420454,1.011423013,1.3310872874319903,3.1570105956787953,0.6459773641772316
P-H05-W007::C018::C020,P-H05-W007,P-H05,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,832.7404542,841.1755089,8.43505469999991,14.670970138928414,1.011423013,0.9125567036,1.3622541057054283,2.369349105280513,1.1468622777655344
P-H05-W007::C020::C022,P-H05-W007,P-H05,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,841.1755089,854.3670267,13.191517800000042,27.532582151142947,0.9125567036,0.7547795191,1.1842516032237935,2.471702274728518,1.0538457890539652
P-H05-W007::C022::C024,P-H05-W007,P-H05,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,854.3670267,866.6186723,12.25164559999996,23.676791298412624,0.7547795191,1.554303364,1.7278747263023855,3.3391864750367533,0.5774149627416747
P-H05-W007::C024::C027,P-H05-W007,P-H05,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,866.6186723,936.77879,70.1601177,59.046043755587554,1.554303364,0.7509795106,1.7262181706501445,1.4527677115897817,3.050542087765673
P-H05-W007::C027::C029,P-H05-W007,P-H05,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,936.77879,968.7021938,31.923403800000074,111.04784036142883,0.7509795106,1.224052272,1.4360620425070003,4.995444390720779,0.2580008409275364
P-H06-W001::C005::C007,P-H06-W001,P-H06,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,325.5120956,328.1984274,2.686331800000005,5.606758228285725,0.7226556527,1.231205553,1.4276198044708186,2.9796464776169516,0.7251701168191168
P-H06-W001::C007::C008,P-H06-W001,P-H06,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,328.1984274,329.1936909,0.9952634999999646,2.163809484374923,1.231205553,0.7500487935,1.4416796823042353,3.1343660950096544,0.655344920131717
P-H06-W001::C008::C010,P-H06-W001,P-H06,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,329.1936909,329.1078685,-0.08582239999998365,-0.17223423956040673,0.7500487935,0.8043622482,1.0998053550334095,2.207164318274466,1.321600048377305
P-H06-W001::C010::C012,P-H06-W001,P-H06,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,329.1078685,331.0716856,1.9638171000000284,3.4156390275000494,0.8043622482,0.7135266086,1.0752296719815613,1.8701316080536443,1.8408781289953882
P-H06-W001::C012::C014,P-H06-W001,P-H06,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,331.0716856,333.2543705,2.1826848999999697,4.745390831696363,0.7135266086,0.7173588682,1.0117924525145474,2.199745198100824,1.3305298503594203
P-H06-W001::C014::C016,P-H06-W001,P-H06,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,333.2543705,334.6102211,1.3558505999999966,2.526655263520402,0.7173588682,1.057078752,1.2775050816787628,2.3806567912406535,1.1359933781792872
P-H06-W001::C016::C018,P-H06-W001,P-H06,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,334.6102211,336.138104,1.5278829000000087,3.623761228733787,1.057078752,1.36077196,1.723112246794189,4.0867970658544,0.38548122748395053
P-H06-W001::C018::C020,P-H06-W001,P-H06,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,336.138104,335.5292323,-0.6088717000000088,-1.0590018496428724,1.36077196,1.178981296,1.800471389231187,3.1315341662699576,0.6565307473846106
P-H06-W001::C020::C022,P-H06-W001,P-H06,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,335.5292323,337.9348743,2.4056420000000003,5.020918517142858,1.178981296,0.7511025473,1.3979098443313103,2.917637546525778,0.7563219429714132
P-H06-W001::C022::C024,P-H06-W001,P-H06,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,337.9348743,339.4117317,1.4768574000000285,2.8540855309524362,0.7511025473,0.7168947543,1.0383126337011441,2.0065803675097507,1.5990287102921914
P-H06-W001::C024::C027,P-H06-W001,P-H06,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,339.4117317,341.6559986,2.244266899999957,1.8887522701036503,0.7168947543,0.7154439522,1.0128169318699276,0.8523764616716384,3.3162507299828876
P-H06-W001::C027::C029,P-H06-W001,P-H06,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,341.6559986,344.2047366,2.5487380000000144,8.865967185714336,0.7154439522,0.7463922544,1.0339059174643843,3.5965155843225367,0.4977433724409337
P-H06-W002::C007::C008,P-H06-W002,P-H06,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,171.9063211,172.8811558,0.974834699999974,2.1193950843749434,1.296656141,0.7825612681,1.514502983266554,3.2926917537982665,0.5938369637023869
P-H06-W002::C008::C010,P-H06-W002,P-H06,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,172.8811558,172.5618139,-0.3193418999999835,-0.6408770822801867,0.7825612681,0.8478910187,1.153828981228329,2.3155826120530065,1.2007395607156874
P-H06-W002::C010::C012,P-H06-W002,P-H06,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,172.5618139,174.1136449,1.5518309999999929,2.699077489285702,0.8478910187,0.7584289183,1.1375999313053038,1.9786113090917248,1.6445550094714245
P-H06-W002::C012::C014,P-H06-W002,P-H06,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,174.1136449,176.2593569,2.145712000000003,4.665007785714293,0.7584289183,0.761567863,1.0748023232520922,2.3367354081418252,1.17909907929897
P-H06-W002::C014::C016,P-H06-W002,P-H06,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,176.2593569,177.1376182,0.8782612999999913,1.6366578562499836,0.761567863,1.111849815,1.3476630220755932,2.511397544964849,1.0207947982328995
P-H06-W002::C016::C018,P-H06-W002,P-H06,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,177.1376182,178.8285273,1.690909099999999,4.010419147889608,1.111849815,1.44587473,1.8239418154009484,4.32593992256621,0.3440395821060127
P-H06-W002::C018::C020,P-H06-W002,P-H06,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,178.8285273,178.1178159,-0.7107113999999797,-1.2361301849999646,1.44587473,1.239760075,1.9046151260600077,3.3126698799686563,0.586695910639033
P-H06-W002::C020::C022,P-H06-W002,P-H06,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,178.1178159,180.3367051,2.2188891999999782,4.631138744571383,1.239760075,0.7839676872,1.4668368614599658,3.0614980779900143,0.6869124641493629
P-H06-W002::C022::C024,P-H06-W002,P-H06,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,180.3367051,180.8857356,0.5490305000000149,1.061023228174632,0.7839676872,0.757236832,1.089960070053538,2.1063910877621943,1.4510800185073853
P-H06-W002::C024::C027,P-H06-W002,P-H06,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,180.8857356,182.6516104,1.765874800000006,1.4861423288018485,0.757236832,0.7554294016,1.0696173149959431,0.9001790882540742,3.3162507299828876
P-H06-W002::C027::C029,P-H06-W002,P-H06,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,182.6516104,185.628577,2.9769665999999972,10.355590958571419,0.7554294016,0.7801559785,1.0859635958866332,3.7776019371199308,0.4511666550119951
P-H06-W003::C005::C007,P-H06-W003,P-H06,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,324.5595272,327.8316497,3.272122500000023,6.829387103571476,0.7817134925,1.331390924,1.5439163762542716,3.222374036724987,0.6200368191874683
P-H06-W003::C007::C008,P-H06-W003,P-H06,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,327.8316497,329.7354754,1.9038256999999703,4.139121053124936,1.331390924,0.7979754192,1.5522134396264546,3.3746783263307294,0.5653333610459055
P-H06-W003::C008::C010,P-H06-W003,P-H06,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,329.7354754,328.5754211,-1.1600542999999561,-2.3280760059065053,0.7979754192,0.8698006531,1.1803888959917415,2.3688848585768327,1.1473118388337296
P-H06-W003::C010::C012,P-H06-W003,P-H06,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,328.5754211,331.0638028,2.488381699999991,4.3280067424999835,0.8698006531,0.7838244488,1.1708688836371945,2.036475522611835,1.5524262947017338
P-H06-W003::C012::C014,P-H06-W003,P-H06,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,331.0638028,333.486487,2.422684199999992,5.267175024107125,0.7838244488,0.7865245678,1.110406079904825,2.4141417897930793,1.1046986701108825
P-H06-W003::C014::C016,P-H06-W003,P-H06,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,333.486487,334.4339509,0.9474639000000025,1.7656183136479637,0.7865245678,1.138827426,1.3840335263145767,2.579174721869383,0.967849548214009
P-H06-W003::C016::C018,P-H06-W003,P-H06,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,334.4339509,335.4130849,0.9791339999999877,2.3222642435064644,1.138827426,1.493167348,1.8778915398241558,4.453895356628395,0.3245557896109337
P-H06-W003::C018::C020,P-H06-W003,P-H06,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,335.4130849,335.5381068,0.1250218999999788,0.2174488046428203,1.493167348,1.270412938,1.960484063228045,3.40984192425735,0.553733612608505
P-H06-W003::C020::C022,P-H06-W003,P-H06,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,335.5381068,338.1592983,2.621191500000009,5.47080111642859,1.270412938,0.7997873062,1.5012024407775404,3.1332239513942666,0.655822788583991
P-H06-W003::C022::C024,P-H06-W003,P-H06,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,338.1592983,339.2739552,1.1146569,2.1541186916666666,0.7997873062,0.7783449251,1.1160110024491592,2.156735548383891,1.3841258695100633
P-H06-W004::C005::C007,P-H06-W004,P-H06,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,327.0829308,328.089923,1.0069922000000133,2.1017365774285994,0.7876820454,1.342971433,1.556924941832329,3.249524771452904,0.6097189247460614
P-H06-W004::C007::C008,P-H06-W004,P-H06,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,328.089923,330.4269526,2.337029599999994,5.080952746428558,1.342971433,0.8005338282,1.563466238825329,3.3991431174461395,0.5572248526618002
P-H06-W004::C008::C010,P-H06-W004,P-H06,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,330.4269526,328.8039637,-1.6229888999999957,-3.2571247017857057,0.8005338282,0.8755512456,1.1863576163047374,2.3808632931610183,1.135796328107959
P-H06-W004::C010::C012,P-H06-W004,P-H06,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,328.8039637,332.7947368,3.9907731000000126,6.941094641785736,0.8755512456,0.7945257625,1.1823117909197716,2.056378007778317,1.5225216531742614
P-H06-W004::C012::C014,P-H06-W004,P-H06,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,332.7947368,333.1091404,0.31440359999999146,0.6835471124999815,0.7945257625,0.7969610829,1.1253524580918404,2.446636817369314,1.0755494078079741
P-H06-W004::C014::C016,P-H06-W004,P-H06,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,333.1091404,334.402802,1.2936616000000072,2.4107647928571563,0.7969610829,1.145028248,1.3950758604373779,2.599752336860981,0.9525886980335646
P-H06-W004::C016::C018,P-H06-W004,P-H06,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,334.402802,334.2161155,-0.18668650000000753,-0.4427743125000178,1.145028248,1.512060733,1.8966858856960072,4.498470907470563,0.31815558159993595
P-H06-W004::C018::C020,P-H06-W004,P-H06,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,334.2161155,336.0632833,1.8471678000000225,3.2127525664286107,1.512060733,1.278474106,1.980106992056994,3.443971804041986,0.5428129555795979
P-H06-W004::C020::C022,P-H06-W004,P-H06,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,336.0632833,337.3291312,1.265847899999983,2.64200540271425,1.278474106,0.8027762239,1.5096177348493367,3.150787872306973,0.6485314605136254
P-H06-W004::C022::C024,P-H06-W004,P-H06,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,337.3291312,340.0507711,2.7216399000000138,5.25967710833336,0.8027762239,0.7850391096,1.1228250394699542,2.1699039453248714,1.3673772820188135
P-H06-W004::C024::C027,P-H06-W004,P-H06,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,340.0507711,340.919099,0.868327899999997,0.7307759573156657,0.7850391096,0.7817865504,1.1079154362982278,0.9324103988661927,3.3162507299828876
P-H06-W004::C027::C029,P-H06-W004,P-H06,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,340.919099,342.869457,1.9503579999999943,6.784459614285694,0.7817865504,0.8000938187,1.1186332415534057,3.8912456331179186,0.4251988550581532
P-H06-W005::C005::C007,P-H06-W005,P-H06,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,149.4547538,150.7435802,1.288826400000005,2.689964814857153,0.7822549803,1.33629682,1.5484224376268467,3.2317788305326043,0.6164333339935635
P-H06-W005::C007::C008,P-H06-W005,P-H06,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,150.7435802,152.3593711,1.6157909000000075,3.512902537053588,1.33629682,0.7920199711,1.553378519795918,3.377211335449161,0.5644856453438015
P-H06-W005::C008::C010,P-H06-W005,P-H06,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,152.3593711,151.7608699,-0.5985012000000154,-1.201112985164866,0.7920199711,0.8680268065,1.1750600714107484,2.358190610344922,1.1577414101948533
P-H06-W005::C010::C012,P-H06-W005,P-H06,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,151.7608699,155.5202462,3.7593763000000138,6.53862949321431,0.8680268065,0.794466752,1.1767106512800918,2.0466360256193026,1.5370505480417807
P-H06-W005::C012::C014,P-H06-W005,P-H06,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,155.5202462,156.1434936,0.6232473999999968,1.355006624107136,0.794466752,0.7967243818,1.1251431733730697,2.4461818099673436,1.0759495648642614
P-H06-W005::C014::C016,P-H06-W005,P-H06,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,156.1434936,157.4845618,1.3410681999999952,2.499107959438766,0.7967243818,1.133864673,1.385791772681592,2.5824512498568954,0.9653951557951646
P-H06-W005::C016::C018,P-H06-W005,P-H06,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,157.4845618,157.3428038,-0.14175799999998162,-0.33621499675320315,1.133864673,1.509748751,1.8881182134134125,4.478150502917201,0.3210495076894384
P-H06-W005::C018::C022,P-H06-W005,P-H06,C018,2022-10-18,C020,2023-05-16,full,train,210,censored_weather,False,weather,157.3428038,,,,1.509748751,,,,
P-H06-W005::C022::C027,P-H06-W005,P-H06,C022,2023-11-07,C024,2024-05-14,full,validation,189,censored_access,False,access,158.9937634,,,,0.7948175583,,,,
P-H06-W005::C027::C029,P-H06-W005,P-H06,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,163.769636,164.8484831,1.0788471000000186,3.7528466978572075,0.7791911521,0.7951096871,1.1132557055911212,3.8725394901634003,0.4293165875760548
P-H06-W006::C005::C007,P-H06-W006,P-H06,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,326.6073577,327.3251254,0.7177676999999676,1.4980837281427895,0.7482646424,1.285023872,1.4870058260396535,3.1035935883484767,0.6684049955020251
P-H06-W006::C007::C008,P-H06-W006,P-H06,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,327.3251254,329.5624754,2.237349999999992,4.864238616071412,1.285023872,0.7540687562,1.4899349115605311,3.239278133615976,0.6135824091700597
P-H06-W006::C008::C010,P-H06-W006,P-H06,C008,2020-04-21,C010,2020-10-20,full,train,182,observed,True,,329.5624754,329.5654771,0.0030017000000270855,0.006024016071482928,0.7540687562,0.8265249011,1.1188221937445555,2.245328605852741,1.2770548779569162
P-H06-W006::C010::C012,P-H06-W006,P-H06,C010,2020-10-20,C012,2021-05-18,full,train,210,observed,True,,329.5654771,332.6757375,3.1102604000000156,5.409631481428598,0.8265249011,0.7701842404,1.1297465097529134,1.9649519651773886,1.667498695022173
P-H06-W006::C012::C014,P-H06-W006,P-H06,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,332.6757375,332.9412204,0.26548289999999497,0.5771882691964176,0.7701842404,0.7723678992,1.090750171155222,2.3714077381812193,1.1448719463734605
P-H06-W006::C014::C016,P-H06-W006,P-H06,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,332.9412204,333.9445882,1.0033677999999782,1.8697963721938367,0.7723678992,1.07753933,1.325761358394289,2.4705833477220107,1.0548005785692671
P-H06-W006::C016::C020,P-H06-W006,P-H06,C016,2022-05-17,C018,2022-10-18,full,train,154,censored_access,False,access,333.9445882,,,,1.07753933,,,,
P-H06-W006::C020::C022,P-H06-W006,P-H06,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,335.8626739,335.7172146,-0.14545930000002727,-0.3035943390000569,1.221520238,0.7580126346,1.4376003777325637,3.0004773598103935,0.7151360490184815
P-H06-W006::C022::C024,P-H06-W006,P-H06,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,335.7172146,338.430473,2.7132584000000293,5.243479526984183,0.7580126346,0.7538571529,1.069057417163235,2.065995881581331,1.5083789955430007
P-H06-W006::C024::C027,P-H06-W006,P-H06,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,338.430473,338.3143303,-0.1161427000000117,-0.09774451883641537,0.7538571529,0.7493986995,1.0629670821764827,0.8945823197349315,3.3162507299828876
P-H06-W006::C027::C029,P-H06-W006,P-H06,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,338.3143303,339.340057,1.025726700000007,3.568063592142882,0.7493986995,0.7630605234,1.0695138022408937,3.7203801549379656,0.4651518374004842
P-H06-W007::C005::C007,P-H06-W007,P-H06,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,52.49770237,53.98497467,1.4872723000000008,3.10414975757143,0.7256739186,1.250239497,1.4455799652717563,3.0171318989457654,0.7072627511652805
P-H06-W007::C007::C008,P-H06-W007,P-H06,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,53.98497467,54.78579103,0.8008163599999989,1.7410605683928548,1.250239497,0.730159245,1.4478367735755928,3.147752271121936,0.6497829135955777
P-H06-W007::C008::C012,P-H06-W007,P-H06,C008,2020-04-21,C010,2020-10-20,full,train,182,censored_weather,False,weather,54.78579103,,,,0.730159245,,,,
P-H06-W007::C012::C014,P-H06-W007,P-H06,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,58.47898384,58.07057295,-0.40841088999999897,-0.8879290331696407,0.7521008221,0.7543275185,1.0652068586757522,2.315873840067372,1.200437586571179
P-H06-W007::C014::C016,P-H06-W007,P-H06,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,58.07057295,58.6262987,0.5557257500000006,1.035606276466838,0.7543275185,1.041156933,1.2856973844184074,2.395923314585833,1.121562685290478
P-H06-W007::C016::C018,P-H06-W007,P-H06,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,58.6262987,59.51319892,0.8869002200000011,2.1035084763311716,1.041156933,1.421634012,1.7621154965578114,4.1793031501151985,0.36860534669906303
P-H06-W007::C018::C020,P-H06-W007,P-H06,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,59.51319892,60.74683673,1.2336378099999976,2.1456486195357103,1.421634012,1.186930292,1.8519845523498357,3.2211302749798927,0.620515736149102
P-H06-W007::C020::C022,P-H06-W007,P-H06,C020,2023-05-16,C022,2023-11-07,full,train,175,observed,True,,60.74683673,60.44420369,-0.30263303999999636,-0.631638387771421,1.186930292,0.7346837113,1.395909622331169,2.913462797465483,0.7584909883477436
P-H06-W007::C022::C024,P-H06-W007,P-H06,C022,2023-11-07,C024,2024-05-14,full,validation,189,observed,True,,60.44420369,62.768232,2.3240283099999957,4.491276932420627,0.7346837113,0.7335666665,1.0382100990885534,2.0063822153020854,1.5993445690681554
P-H06-W007::C024::C027,P-H06-W007,P-H06,C024,2024-05-14,C027,2025-07-22,full,test,434,observed,True,,62.768232,64.10666504,1.3384330399999982,1.1264116770967727,0.7335666665,0.7284679322,1.0338208657420616,0.8700531594753179,3.3162507299828876
P-H06-W007::C027::C029,P-H06-W007,P-H06,C027,2025-07-22,C029,2025-11-04,full,test,105,observed,True,,64.10666504,64.95627035,0.8496053100000012,2.9554127569285753,0.7284679322,0.7417405173,1.0396367265772286,3.6164506131650738,0.4922710563642687
P-H07-W001::C005::C007,P-H07-W001,P-H07,C005,2019-05-14,C007,2019-11-05,full,train,175,observed,True,,110.2019269,123.8937517,13.691824799999992,28.57679433257141,1.12933845,0.6854994586,1.3211036455892837,2.7573320374370622,0.8468202703832057
P-H07-W001::C007::C008,P-H07-W001,P-H07,C007,2019-11-05,C008,2020-04-21,full,train,168,observed,True,,123.8937517,139.2425782,15.348826500000001,33.369993328125005,0.6854994586,0.7076816192,0.985252648762959,2.1420448211944687,1.4031763980212915
P-H07-W001::C008::C012,P-H07-W001,P-H07,C008,2020-04-21,C010,2020-10-20,full,train,182,observed_but_no_adjusted_leveling,False,,139.2425782,,,,0.7076816192,,,,
P-H07-W001::C012::C014,P-H07-W001,P-H07,C012,2021-05-18,C014,2021-11-02,full,train,168,observed,True,,175.6785866,188.6722198,12.993633200000005,28.249550751785726,0.7268787388,0.693939737,1.0049403263413743,2.1848479416439703,1.3487359863714419
P-H07-W001::C014::C016,P-H07-W001,P-H07,C014,2021-11-02,C016,2022-05-17,full,train,196,observed,True,,188.6722198,210.5389932,21.8667734,40.74917849158163,0.693939737,0.7282527176,1.0059345800197022,1.8745796191438582,1.8321524054296192
P-H07-W001::C016::C018,P-H07-W001,P-H07,C016,2022-05-17,C018,2022-10-18,full,train,154,observed,True,,210.5389932,222.7322852,12.193292000000014,28.919479889610425,0.7282527176,1.008213894,1.2437231511660578,2.949804421840277,0.7399168787597915
P-H07-W001::C018::C020,P-H07-W001,P-H07,C018,2022-10-18,C020,2023-05-16,full,train,210,observed,True,,222.7322852,243.5302095,20.797924300000005,36.173532621785725,1.008213894,0.8505999359,1.319096473730306,2.294285652523782,1.2231350193882389
