point_id,profile_id,point_type,feature,value,unit,provenance,standard_uncertainty,donor_distance_m,source_cell_id,model_feature_allowed,source_reference_year,legacy_provenance,legacy_source_reference_year,source_available_at,source_availability_status,scenario_available_at_rule,assumption_id,uncertainty_interpretation,source_id,source_locator,derivation,reconstruction_assumptions_allowed
P-V01-W001,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-001187,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V01-W001,P-V01,WORK,fill_density,0.834710717201233,1,R,0.08,18.48771246,G050-001187,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V01-W001,P-V01,WORK,fault_distance_m,196.553140125084,approximate_local_m,R,25.0,18.48771246,G050-001187,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V01-W001,P-V01,WORK,lithology,carnallite,category,R,,0.0,G050-001187,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V01-W001,P-V01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,18.48771246,G050-001187,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V01-W001,P-V01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,18.48771246,G050-001187,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V01-W002,P-V01,WORK,settlement_anchor_map_mm,176.712328767123,mm,R,32.65068493,0.0,G050-001189,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V01-W002,P-V01,WORK,kzt,0.587150837988827,1,R,0.032,0.0,G050-001189,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W002,P-V01,WORK,ko,0.387988826815642,1,R,0.014,0.0,G050-001189,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W002,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-001189,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V01-W002,P-V01,WORK,fill_density,0.884297549724579,1,R,0.08,12.51948061,G050-001189,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V01-W002,P-V01,WORK,fault_distance_m,171.439343165381,approximate_local_m,R,25.0,12.51948061,G050-001189,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V01-W002,P-V01,WORK,lithology,carnallite,category,R,,0.0,G050-001189,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V01-W002,P-V01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,12.51948061,G050-001189,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V01-W002,P-V01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,12.51948061,G050-001189,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V01-W003,P-V01,WORK,settlement_anchor_map_mm,176.712328767123,mm,R,32.65068493,0.0,G050-001191,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V01-W003,P-V01,WORK,kzt,0.573743016759777,1,R,0.032,0.0,G050-001191,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W003,P-V01,WORK,ko,0.387988826815642,1,R,0.014,0.0,G050-001191,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W003,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-001191,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V01-W003,P-V01,WORK,fill_density,0.834710717201233,1,R,0.08,22.88379061,G050-001191,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V01-W003,P-V01,WORK,fault_distance_m,79.9730616157911,approximate_local_m,R,25.0,22.88379061,G050-001191,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V01-W003,P-V01,WORK,lithology,carnallite,category,R,,0.0,G050-001191,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V01-W003,P-V01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,22.88379061,G050-001191,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V01-W003,P-V01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,22.88379061,G050-001191,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V01-W004,P-V01,WORK,settlement_anchor_map_mm,215.981735159817,mm,R,33.23972603,0.0,G050-001193,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V01-W004,P-V01,WORK,kzt,0.587150837988827,1,R,0.032,0.0,G050-001193,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W004,P-V01,WORK,ko,0.387988826815642,1,R,0.014,0.0,G050-001193,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W004,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-001193,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V01-W004,P-V01,WORK,fill_density,0.851239681243896,1,R,0.08,24.71664101,G050-001193,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V01-W004,P-V01,WORK,fault_distance_m,11.4932199337986,approximate_local_m,R,25.0,24.71664101,G050-001193,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V01-W004,P-V01,WORK,lithology,carnallite,category,R,,0.0,G050-001193,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V01-W004,P-V01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,24.71664101,G050-001193,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V01-W004,P-V01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,24.71664101,G050-001193,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V01-W005,P-V01,WORK,settlement_anchor_map_mm,903.196347031963,mm,R,43.54794521,0.0,G050-001195,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V01-W005,P-V01,WORK,kzt,0.587150837988827,1,R,0.032,0.0,G050-001195,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W005,P-V01,WORK,ko,0.382122905027933,1,R,0.014,0.0,G050-001195,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W005,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-001195,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V01-W005,P-V01,WORK,fill_density,0.851239681243896,1,R,0.08,17.80064492,G050-001195,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V01-W005,P-V01,WORK,fault_distance_m,102.959501483388,approximate_local_m,R,25.0,17.80064492,G050-001195,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V01-W005,P-V01,WORK,lithology,carnallite,category,R,,0.0,G050-001195,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V01-W005,P-V01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,17.80064492,G050-001195,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V01-W005,P-V01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,17.80064492,G050-001195,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V01-W006,P-V01,WORK,settlement_anchor_map_mm,431.963470319634,mm,R,36.47945205,0.0,G050-001197,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V01-W006,P-V01,WORK,kzt,0.600558659217877,1,R,0.032,0.0,G050-001197,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W006,P-V01,WORK,ko,0.387988826815642,1,R,0.014,0.0,G050-001197,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W006,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-001197,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V01-W006,P-V01,WORK,fill_density,0.826446294784546,1,R,0.08,13.17799028,G050-001197,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V01-W006,P-V01,WORK,fault_distance_m,194.425783032978,approximate_local_m,R,25.0,13.17799028,G050-001197,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V01-W006,P-V01,WORK,lithology,carnallite,category,R,,0.0,G050-001197,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V01-W006,P-V01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,13.17799028,G050-001197,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V01-W006,P-V01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,13.17799028,G050-001197,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V01-W007,P-V01,WORK,settlement_anchor_map_mm,431.963470319634,mm,R,36.47945205,0.0,G050-001199,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V01-W007,P-V01,WORK,kzt,0.600558659217877,1,R,0.032,0.0,G050-001199,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W007,P-V01,WORK,ko,0.387988826815642,1,R,0.014,0.0,G050-001199,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V01-W007,P-V01,WORK,seismic_energy_J_m2,27.5,J/m2,R,1.2,0.0,G050-001199,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V01-W007,P-V01,WORK,fill_density,0.842975199222565,1,R,0.08,18.31833337,G050-001199,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V01-W007,P-V01,WORK,fault_distance_m,275.387872674686,approximate_local_m,R,25.0,18.31833337,G050-001199,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
P-V01-W007,P-V01,WORK,lithology,carnallite,category,R,,0.0,G050-001199,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25в,"Категория, полученная из цветов и реконструкции; не геологическое опробование",True
P-V01-W007,P-V01,WORK,terrain_TRI_relative,,relative_colour_proxy,R,0.1,18.31833337,G050-001199,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,"Цветовой контраст растра; не TRI, рассчитанный из высот DEM",True
P-V01-W007,P-V01,WORK,terrain_roughness_relative,,relative_colour_proxy,R,0.1,18.31833337,G050-001199,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25а,Яркостный прокси изображения; не измеренная шероховатость рельефа,True
P-V01-REF-B,P-V01,REF,settlement_anchor_map_mm,0.0,mm,S,0.0,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,False
P-V01-REF-B,P-V01,REF,kzt,0.1,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V01-REF-B,P-V01,REF,ko,0.3,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V01-REF-B,P-V01,REF,seismic_energy_J_m2,0.0,J/m2,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V01-REF-B,P-V01,REF,fill_density,0.0,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V01-REF-B,P-V01,REF,fault_distance_m,9999.0,approximate_local_m,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V01-REF-B,P-V01,REF,lithology,stable_external_reference,category,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V01-REF-B,P-V01,REF,terrain_TRI_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V01-REF-B,P-V01,REF,terrain_roughness_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V02-REF-A,P-V02,REF,settlement_anchor_map_mm,0.0,mm,S,0.0,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,False
P-V02-REF-A,P-V02,REF,kzt,0.1,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V02-REF-A,P-V02,REF,ko,0.3,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V02-REF-A,P-V02,REF,seismic_energy_J_m2,0.0,J/m2,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V02-REF-A,P-V02,REF,fill_density,0.0,1,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V02-REF-A,P-V02,REF,fault_distance_m,9999.0,approximate_local_m,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V02-REF-A,P-V02,REF,lithology,stable_external_reference,category,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V02-REF-A,P-V02,REF,terrain_TRI_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V02-REF-A,P-V02,REF,terrain_roughness_relative,,relative_colour_proxy,S,,0.0,,False,,S_REF,2022,,not_applicable_synthetic,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,,synthetic_reference_design,Назначено искусственной опорной точке,True
P-V02-W001,P-V02,WORK,settlement_anchor_map_mm,333.789954337899,mm,R,35.00684932,0.0,G050-003166,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 22 и опубликованные зональные фрагменты,"Чтение палитры, заполнение пропусков и приведение к якорям; не измерение",False
P-V02-W001,P-V02,WORK,kzt,0.587150837988827,1,R,0.032,0.0,G050-003166,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24а и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V02-W001,P-V02,WORK,ko,0.495530726256983,1,R,0.014,0.0,G050-003166,False,,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24б и опубликованные фрагменты,Чтение палитры и пространственная реконструкция коэффициента,True
P-V02-W001,P-V02,WORK,seismic_energy_J_m2,7.5,J/m2,R,1.2,0.0,G050-003166,False,2023,D,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24в; подпись: Es на 2023 год,Числовой прокси цветового класса; 27.5 для >25 не является опубликованным точным значением,True
P-V02-W001,P-V02,WORK,fill_density,0.892561972141266,1,R,0.08,18.27914303,G050-003166,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 25б,Доля красных пикселей штриховки; не доля заполненного объёма,True
P-V02-W001,P-V02,WORK,fault_distance_m,98.0892182051995,approximate_local_m,R,25.0,18.27914303,G050-003166,False,,C/R,2022,,unknown,scenario_start_if_explicit_assumption,SIM_STATIC_KNOWN,legacy_heuristic_not_empirical_measurement_sigma,SRC01,Рис. 24г,Расстояние до оцифрованных линий в приближённой локальной системе,True
