row_id,catalog,category,subcategory,item,value_as_printed,unit,site_attribution,scope,spatial_level,depth_or_unit_context,time_context,status,evidence_type,scale,skru1_transfer,evidence_strength,confidence,relevance_normal_skru1,relevance_accident_scenario,worldspec_role,source_ids,locator,vn_ids,prev_evidence_ids,extraction_method,quote_check,visual_recheck,conflict_ref,notes
GPR-059,gpr_evidence_catalog,LIMITATION,LAB_MODEL,"Соляная корка на стенке: ~1,5–2 см сильно ухудшает GPR (теряется чёткость границ), при ~3 см остаются лишь слабые признаки аномалии; УЗТ невозможна даже при тонкой корке","1,5–2 см; 3 см",см,модель,GENERAL_METHOD,specimen,,,FACT,LAB_TEST,LAB,METHOD_ONLY,MODERATE,HIGH,NONE,LOW,OBSERVATION_OPERATOR,VKM-SRC-040,"VKM-SRC-040 p.88 (§3.1 p.88, Рис. 3.2)",EV-VN-S040-0200,,TEXT_LAYER,EXACT,,,Перенос на СКРУ-1: METHOD_ONLY; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
GPR-060,gpr_evidence_catalog,LIMITATION,LAB_MODEL,"Влага на поверхности: незначительное увлажнение — без значимых различий; лужи — влияют на волновую картину, но радарограмма интерпретируема; штыб на стенке может сделать данные полностью непригодными (очистка обязательна)",качественно,,модель; стволы ВКМС,GENERAL_METHOD,specimen,,,FACT,LAB_TEST,LAB,METHOD_ONLY,MODERATE,HIGH,NONE,LOW,OBSERVATION_OPERATOR,VKM-SRC-040,"VKM-SRC-040 p.91 (§3.1 p.91–92, Рис. 3.3–3.4) | VKM-SRC-040 p.93 (§3.1 p.92–93, Рис. 3.5) | VKM-SRC-040 p.111 (§3.5)",EV-VN-S040-0202;EV-VN-S040-0208;EV-VN-S040-0255,,TEXT_LAYER,EXACT,,,Перенос на СКРУ-1: METHOD_ONLY; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
GPR-061,gpr_evidence_catalog,LIMITATION,LAB_MODEL,"Контакт антенны: металл (проводники, расстрелы) при прижатой антенне значимо не влияет; при отрыве ~2 см запись неинтерпретируема; допустимый воздушный зазор — 2 см",2,см,модель; стволы ВКМС,GENERAL_METHOD,specimen,,,FACT,LAB_TEST,LAB,METHOD_ONLY,MODERATE,HIGH,NONE,LOW,OBSERVATION_OPERATOR,VKM-SRC-040,"VKM-SRC-040 p.88 (§3.1 p.88, Рис. 3.1) | VKM-SRC-040 p.111 (§3.5) | VKM-SRC-040 p.106 (выводы по опытным работам в стволе)",EV-VN-S040-0198;EV-VN-S040-0254;EV-VN-S040-0243,,TEXT_LAYER,EXACT,,,Перенос на СКРУ-1: METHOD_ONLY; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
GPR-062,gpr_evidence_catalog,LIMITATION,LAB_MODEL,"Обнаружимость полостей по положению: канистра в соли (не касаясь бетона) видна слабо — без априорного знания выделение маловероятно; на контакте и в бетоне — уверенно; с водой/рассолом (~200 г/л) — низкочастотное отражение с инверсией, взаимовлияние растёт, размеры определить трудно",рассол ~200 г/л,г/л,модель,GENERAL_METHOD,specimen,,,FACT,LAB_TEST,LAB,METHOD_ONLY,MODERATE,HIGH,NONE,MEDIUM,OBSERVATION_OPERATOR,VKM-SRC-040,"VKM-SRC-040 p.80 (§2.2.5 p.80, Рис. 2.34) | VKM-SRC-040 p.77 (§2.2.5 p.76–77, Рис. 2.32–2.33)",EV-VN-S040-0183;EV-VN-S040-0179,,TEXT_LAYER,EXACT,,,"Результат для аварийного сценария: заполненные рассолом пустоты за крепью видны иначе, чем воздушные — оператор наблюдения должен различать заполнитель."
GPR-063,gpr_evidence_catalog,LIMITATION,IN_MINE_SALT,Недостаток параметрических данных (скорость ЭМ волн и предельная глубинность в солях ВКМС) назван причиной недостаточной эффективности GPR на ВКМС; параметры среды изменяются в очень широких пределах,—,,ВКМС,VKM_REGIONAL,deposit,,,FACT,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,MODERATE,HIGH,MEDIUM,LOW,RESEARCH_REQUIRED,VKM-SRC-040,"VKM-SRC-040 p.4 (Введение, Актуальность) | VKM-SRC-040 p.38 (§1.3.2) | VKM-SRC-040 p.4 (Введение)",EV-VN-S040-0005;EV-VN-S040-0109;EV-VN-S040-0008,,TEXT_LAYER,EXACT,,,Перенос на СКРУ-1: REGIONAL_PRIOR; статус FACT; дополнительных замечаний нет (см. item/value_as_printed).
GPR-064,gpr_evidence_catalog,PILLAR_DAMAGE_PROXY,IN_MINE_SALT,"Гипотеза автора: снижение скорости ЭМ волн в приконтурной части целиков — следствие ползучести и разрушения; чем старше целик, тем большая часть деформирована и тем меньше скорость (КС 2011 → КрII 2014 → АБ/В 2015–2016)","КС 9,6–10,5; КрII 11,5; АБ/В 12–13 см/нс",см/нс,"СКРУ-3, 4 целика разного возраста",SKRU3,pillar,,отработка 2011–2016; съёмка 2016,UNKNOWN,INTERPRETATION,FIELD,OTHER_VKM_SITE_ANALOGUE,WEAK,MEDIUM,MEDIUM,LOW,RESEARCH_REQUIRED,VKM-SRC-040,VKM-SRC-040 p.135 (§4.5 (p135-136)) | VKM-SRC-040 p.136 (§4.5) | VKM-SRC-040 p.141 (§5.2) | VKM-SRC-040 p.120 (§4.2),EV-VN-S040-0338;EV-VN-S040-0341;EV-VN-S040-0360;EV-VN-S040-0282;EV-VN-S040-0446;EV-VN-S040-0364,,TEXT_LAYER,EXACT,,GPR-CF3;GPR-CF13,"Результат оценки: связь «возраст → скорость» НЕ установлена — возраст полностью смешан с литологией (каждый возраст — другой пласт), повторных съёмок одного целика нет (EV-VN-S040-0452). Для модели мира — только как кандидат будущего оператора наблюдения повреждённости целика."
GPR-065,gpr_evidence_catalog,HYDRO_PROTECTION_LINK,SHAFT_LINING,GPR в задачах защиты от затопления: мониторинг гидроизолирующих целиков (Пригара и др. 2024); повышение амплитуды записи маркирует участки бетона повышенной влажности (признак притока воды/рассола за крепь); автор ожидает от GPR оперативной информации о строении массива для защиты рудников от затопления,качественно,,ВКМС (рудники не названы),VKM_REGIONAL,working,,,FACT,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,MEDIUM,LOW,MEDIUM,OBSERVATION_OPERATOR,VKM-SRC-012;VKM-SRC-015;VKM-SRC-040,VKM-SRC-040 p.113 (§3.5) | VKM-SRC-040 p.136 (§4.5) | VKM-SRC-015 p.14 (СПИСОК ЛИТЕРАТУРЫ [15]) | VKM-SRC-012 p.129 (Прил. А p.129),EV-VN-S040-0261;EV-VN-S040-0343;EV-VN-S015-0093;EV-VN-S012-0729,,TEXT_LAYER,EXACT,,,"Статья Пригары и др. 2024 (Горный журнал № 12) — вне корпуса, приоритет приобретения; акт внедрения диссертации Лебедевой (SRC-012) упоминает рекомендации по мониторингу целиков, отделяющих затопленные рассолом части шахтных полей (метод не уточнён — не обязательно GPR)."
GPR-066,gpr_evidence_catalog,PROPOSED_APPLICATION,IN_MINE_SALT,"Перспективные задачи GPR на ВКМ (гл. 5, согласованы со службами Уралкалия): ранняя диагностика заколов в кровле; динамика свойств целиков и междупластий; контроль при проходке; полнота закладки; определение ширины МКЦ горизонтальными антеннами; навигация комбайнов по кровле КрII (± 12°); в перспективе — зоны складчатости и косвенные признаки очагов ГДЯ",± 12° (ограничение траектории комбайна),°,ВКМС,VKM_REGIONAL,deposit,,,MODEL_CHOICE,INTERPRETATION,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,MEDIUM,LOW,LOW,CONTEXT_ONLY,VKM-SRC-015;VKM-SRC-040,"VKM-SRC-040 p.137 (§5 intro) | VKM-SRC-040 p.7 (Введение, Практическая значимость п.2-4) | VKM-SRC-015 p.12 (Заключение) | VKM-SRC-015 p.10 (§Улучшение технологических процессов; рис. 7) | VKM-SRC-015 p.13 (Заключение (окончание)) | VKM-SRC-015 p.13 (Заключение) | VKM-SRC-040 p.139 (§5.1)",EV-VN-S040-0345;EV-VN-S040-0012;EV-VN-S015-0075;EV-VN-S015-0067;EV-VN-S015-0077;EV-VN-S015-0078;EV-VN-S040-0351,,TEXT_LAYER,EXACT,,,"Предложения, не результаты. Связь «складчатость ↔ ГДЯ» — UNKNOWN (спекулятивный прогноз, EV-VN-S015-0078)."
GPR-067,gpr_evidence_catalog,OBSERVATION_SEMANTICS,IN_MINE_SALT,"Что GPR измеряет: времена пробега/амплитуды отражений от ЭМ контрастов (литологические границы, коржи, полости, влага) в пределах первых метров–первого десятка метров от выработки; GPR НЕ измеряет оседание земной поверхности и не заменяет нивелирование/InSAR","глубинность ≤ ~16 м (СКРУ-3, 100 МГц)",м,—,GENERAL_METHOD,gpr_profile,,,FACT,DESCRIPTIVE,NOT_APPLICABLE,METHOD_ONLY,STRONG,HIGH,MEDIUM,MEDIUM,OBSERVATION_OPERATOR,VKM-SRC-015;VKM-SRC-040,VKM-SRC-015 p.4 (§Методы) | VKM-SRC-040 p.39 (гл.2 введение),EV-VN-S015-0019;EV-VN-S015-0020;EV-VN-S040-0110,,TEXT_LAYER,EXACT,,,Результат классификации (из совокупности каталога): GPR — оператор наблюдения состояния приконтурного массива/крепи/закладки в масштабе выработки; связь с полем оседаний — только через модель мира.
GPR-068,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Ворошилов и др. 2026 (ГИАБ № 10) — GPR-гипсометрия при проходке, ВНИИ Галургии",acquisition priority: IN_CORPUS,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-015,VKM-SRC-015 p.15 (ИНФОРМАЦИЯ ОБ АВТОРАХ),EV-VN-S015-0102,,TEXT_LAYER,EXACT,,,В корпусе = VKM-SRC-015.
GPR-069,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,Жуков А.А. 2017 — диссертация «Оценка применимости геофизических методов…» (ВКМС; СКРУ-3),acquisition priority: IN_CORPUS,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.8 (Введение, Исходные материалы и личный вклад автора; Благодарности (p.8-9))",EV-VN-S040-0015,,TEXT_LAYER,EXACT,,,В корпусе = VKM-SRC-040.
GPR-070,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Ковин О.Н., Жуков А.А., Ворошилов В.А. 2017 — анизотропия сильвинита методом георадар (лаб., СКРУ-3)",acquisition priority: IN_CORPUS,,—,SKRU3,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-041,VKM-SRC-041 p.1 (Заголовок),EV-VN-S041-0001,,TEXT_LAYER,FUZZY_66,,,В корпусе = VKM-SRC-041.
GPR-071,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Жуков, Пригара, Пушкарева, Царев 2017. Оценка скорости распространения ЭМ волн в солях ВКМС // Инженерные изыскания № 3, с. 28–33",acquisition priority: HIGH,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-015;VKM-SRC-040,"VKM-SRC-015 p.14 (СПИСОК ЛИТЕРАТУРЫ [21]) | VKM-SRC-040 p.150 (Список литературы, [15])",EV-VN-S015-0099;EV-VN-S040-0400,,TEXT_LAYER,EXACT,,,Вне корпуса; первоисточник 12 см/нс.
GPR-072,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,Kovin O.N. 2011. Mapping of evaporite deformation in a potash mine using GPR: Upper Kama // J. Appl. Geophys. 74:131–141,acquisition priority: HIGH,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-015;VKM-SRC-040,"VKM-SRC-040 p.153 (Список литературы, [43]) | VKM-SRC-015 p.13 (СПИСОК ЛИТЕРАТУРЫ [12])",EV-VN-S040-0428;EV-VN-S015-0090,,TEXT_LAYER,EXACT,,,Вне корпуса; рецензируемая работа по деформациям/трещинам ВКМ.
GPR-073,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Пригара, Жуков, Царев, Скопинов 2024. Мониторинг гидроизолирующих целиков на месторождениях солей // Горный журнал № 12, с. 50–57",acquisition priority: HIGH,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-015,VKM-SRC-015 p.14 (СПИСОК ЛИТЕРАТУРЫ [15]),EV-VN-S015-0093,,TEXT_LAYER,EXACT,,,Вне корпуса; прямая связь GPR ↔ защита от затопления.
GPR-074,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Жуков, Пригара, Царев, Ворошилов 2022. Решение горнотехнических задач… методами геофизики // ГИАБ № 5-1, с. 82–91",acquisition priority: MEDIUM,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-015,VKM-SRC-015 p.13 (СПИСОК ЛИТЕРАТУРЫ [14]),EV-VN-S015-0092,,TEXT_LAYER,EXACT,,,Вне корпуса.
GPR-075,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Жуков, Пригара, Тарасов, Царев 2014. Комплексная диагностика бетонной крепи шахтных стволов калийных рудников // Горный журнал № 4, с. 81–87 (ствол № 5 СКРУ-2)",acquisition priority: MEDIUM,,—,SKRU2,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NEIGHBOUR_MINE_ANALOGUE,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.150 (Список литературы, [12])",EV-VN-S040-0397,,TEXT_LAYER,EXACT,,,Вне корпуса.
GPR-076,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,Жуков А.А. 2015. Оценка применимости георадиолокации в условиях ВКМС: отчёт о НИР (ОАО «Галургия») [53],acquisition priority: MEDIUM,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.154 (Список литературы, [53] (Фондовая литература))",EV-VN-S040-0438,,TEXT_LAYER,EXACT,,,"Фондовый; содержит данные кампании СКРУ-3 (дата 2015 vs 2016, GPR-CF4)."
GPR-077,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,Kovin O.N. 2010. Fractures imaging in the Upper Kama potash mine using 3-D GPR data // SAGEEP 2010,acquisition priority: MEDIUM,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.153 (Список литературы, [44])",EV-VN-S040-0429,,TEXT_LAYER,FUZZY_81,,,Вне корпуса; в тексте SRC-040 не цитируется.
GPR-078,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Kovin O. 2010. Ground Penetrating Radar investigations in Upper Kama potash mines (LAP Lambert, 124 c.)",acquisition priority: MEDIUM,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-041,VKM-SRC-041 p.4 (Литература № 6 (в тексте [3])),EV-VN-S041-0030,,TEXT_LAYER,EXACT,,,Вне корпуса; монография по GPR на ВКМ.
GPR-079,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Ковин О.Н. 2002, 2003, 2004 — сессии ГИ УрО РАН: деформации соляных пород; открытые трещины; методика георадара в калийных рудниках ВКМКС",acquisition priority: LOW,,—,VKM_REGIONAL,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,REGIONAL_PRIOR,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.150 (Список литературы, [19]) | VKM-SRC-040 p.151 (Список литературы, [20]) | VKM-SRC-040 p.151 (Список литературы, [21])",EV-VN-S040-0404;EV-VN-S040-0405;EV-VN-S040-0406,,TEXT_LAYER,EXACT,,,Вне корпуса; ранние ВКМ-работы (идея кинематики ЭМ волн для МКЦ — 2002).
GPR-080,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,Квиткин С.Ю. 2004. Геофизическое заключение… георадиолокации в стволе № 2 БКПРУ-1: отчёт о НИР [49],acquisition priority: LOW,,—,BKPRU1,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.154 (Список литературы, [49] (Фондовая литература))",EV-VN-S040-0434,,TEXT_LAYER,EXACT,,,Фондовый.
GPR-081,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,Тарасов В.В. 2012 — обследование крепи ствола № 5 СКРУ-2 [50]; Ольховиков Ю.П. 2012 — устойчивость крепи стволов БКПРУ-4 и СКРУ-2 [56],acquisition priority: LOW,,—,SKRU2,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NEIGHBOUR_MINE_ANALOGUE,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.154 (Список литературы, [50] (Фондовая литература)) | VKM-SRC-040 p.154 (Список литературы, [56] (Фондовая литература))",EV-VN-S040-0435;EV-VN-S040-0441,,TEXT_LAYER,EXACT,,,Фондовые; [56] атрибутирован к схеме ствола № 3 СКРУ-3 (GPR-CF6).
GPR-082,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Annan A.P., Davis J.L., Gendzwill D. 1988. Radar sounding in potash mines, Saskatchewan // Geophysics 53(12):1556–1564",acquisition priority: MEDIUM,,—,OTHER_POTASH_SITE,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NON_VKM_ANALOGUE,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-015;VKM-SRC-040,"VKM-SRC-015 p.13 (СПИСОК ЛИТЕРАТУРЫ [11]) | VKM-SRC-040 p.152 (Список литературы, [36])",EV-VN-S015-0089;EV-VN-S040-0421,,TEXT_LAYER,EXACT,,,Вне корпуса; классика GPR в калийных рудниках.
GPR-083,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Funk C. et al. 2016 — upward-looking GPR apparatus (ICGPR 2016); Funk, Brewster, Brehm 2016 — ground fall hazard recognition (CIM 2016)",acquisition priority: LOW,,—,OTHER_POTASH_SITE,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NON_VKM_ANALOGUE,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-015;VKM-SRC-040,"VKM-SRC-015 p.13 (СПИСОК ЛИТЕРАТУРЫ [10]) | VKM-SRC-040 p.152 (Список литературы, [40])",EV-VN-S015-0088;EV-VN-S040-0425,,TEXT_LAYER,FUZZY_82,,,Вне корпуса.
GPR-084,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,Triltzsch G. et al. 2004 — stepped frequency GPR field trials in potash mines (ICGPR 2004),acquisition priority: LOW,,—,OTHER_POTASH_SITE,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NON_VKM_ANALOGUE,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-015,VKM-SRC-015 p.13 (СПИСОК ЛИТЕРАТУРЫ [13]),EV-VN-S015-0091,,TEXT_LAYER,EXACT,,,Вне корпуса.
GPR-085,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,Grégoire C. et al. 2003 — GPR detection of open fractures in a salt mine (Near Surface Geophysics); Kelly C. et al. 2005 — in-seam crack detection in potash (CSEG Recorder),acquisition priority: LOW,,—,OTHER_POTASH_SITE,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NON_VKM_ANALOGUE,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.153 (Список литературы, [41]) | VKM-SRC-040 p.153 (Список литературы, [42])",EV-VN-S040-0426;EV-VN-S040-0427,,TEXT_LAYER,EXACT,,,Вне корпуса.
GPR-086,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Chouteau M., Phillips G., Prugger A. — Mapping and Monitoring Softrock Mining",acquisition priority: LOW,,—,OTHER_POTASH_SITE,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,NON_VKM_ANALOGUE,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-023,"VKM-SRC-023 p.111 (rendered p.111; Список использованных источников, [8])",EV-VN-S023-0490,,DOCX_TEXT,EXACT,,,Вне корпуса; вторичная ссылка студенческой работы.
GPR-087,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Annan A.P. 2002 (GPR — History, Trends…); 2003 (GPR Principles, Procedures & Applications)",acquisition priority: LOW,,—,GENERAL_METHOD,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,METHOD_ONLY,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.152 (Список литературы, [38]) | VKM-SRC-040 p.152 (Список литературы, [37])",EV-VN-S040-0423;EV-VN-S040-0422,,TEXT_LAYER,EXACT,,,Общая методика.
GPR-088,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Владов, Старовойтов 2004 (Введение в георадиолокацию); Старовойтов 2008 (Интерпретация георадиолокационных данных); Гринев (ред.) 2005 (Вопросы подповерхностной радиолокации)",acquisition priority: LOW,,—,GENERAL_METHOD,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,METHOD_ONLY,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.149 (Список литературы, [5]) | VKM-SRC-040 p.152 (Список литературы, [32]) | VKM-SRC-040 p.149 (Список литературы, [6])",EV-VN-S040-0390;EV-VN-S040-0417;EV-VN-S040-0391,,TEXT_LAYER,EXACT,,,Учебная/общая литература.
GPR-089,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,Orlando L. et al. 2010 (NDT&E Int.) — высокочастотный GPR и деформации; Lane J.W. et al. 2000 (Ground Water) — GPR и флюиды в трещиноватых породах,acquisition priority: LOW,,—,GENERAL_METHOD,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,METHOD_ONLY,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-040,"VKM-SRC-040 p.153 (Список литературы, [46]) | VKM-SRC-040 p.153 (Список литературы, [45])",EV-VN-S040-0431;EV-VN-S040-0430,,TEXT_LAYER,EXACT,,,Общая методика.
GPR-090,gpr_evidence_catalog,BIBLIOGRAPHY,BIBLIO,"Bradford J.H. et al. 2013 (анизотропия ЭМ скорости в леднике); Cook F.A., Vasudevan K. 1997 (георадарная анизотропия гнейса)",acquisition priority: LOW,,—,GENERAL_METHOD,unstated,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,METHOD_ONLY,WEAK,HIGH,LOW,LOW,CONTEXT_ONLY,VKM-SRC-041,VKM-SRC-041 p.4 (Литература № 4 (в тексте [1])) | VKM-SRC-041 p.4 (Литература № 5 (в тексте [2])),EV-VN-S041-0028;EV-VN-S041-0029,,TEXT_LAYER,EXACT,,,Общая методика анизотропии.
GPR-091,gpr_evidence_catalog,CONFLICT,IN_MINE_SALT,"GPR-CF1: скорость ЭМ волн в солях — 12 см/нс (SRC-015, по [21], одна для всех пластов) vs средняя 11,7 см/нс (СКРУ-3 in situ, табл. 4.1; по пластам 9,6–13) vs 0,121 м/нс (лаб., вдоль, SRC-041) vs 12,8 см/нс (принятая вкрест, Вс–АБ) vs 0,101 м/нс (лаб., вкрест, образец № 1); бетон — 8 см/нс","12 / 11,7 / 0,121 м/нс / 12,8 / 0,101 м/нс; бетон 8",см/нс; м/нс,ВКМС; СКРУ-3,VKM_REGIONAL,deposit,,,FACT,LITERATURE_CITED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,MEDIUM,NONE,RESEARCH_REQUIRED,VKM-SRC-015;VKM-SRC-040;VKM-SRC-041,"VKM-SRC-015 p.5 (§Методы; обработка) | VKM-SRC-040 p.128 (Табл. 4.1) | VKM-SRC-041 p.4 (§результаты) | VKM-SRC-040 p.133 (§4.4) | VKM-SRC-041 p.2 (Табл. 1, образец № 1, вкрест) | VKM-SRC-040 p.71 (§2.2.5 p.71; Рис. 2.28)",EV-VN-S015-0030;EV-VN-S040-0308;EV-VN-S041-0025;EV-VN-S040-0331;EV-VN-S041-0010;EV-VN-S040-0164,,TEXT_LAYER,EXACT,,GPR-CF1,"Не усреднять. Значения разных масштабов (LAB/FIELD), направлений (вдоль/вкрест) и пластов. Для оператора GPR СКРУ-1 скорость — ANALOGUE-диапазон по пластам, а не точка."
GPR-092,gpr_evidence_catalog,CONFLICT,IN_MINE_SALT,"GPR-CF2: глубинность 400 МГц — «до 6 м» (SRC-015, заявленная, рудник не назван) vs 5,5–10 м по пластам, ср. 7,9 м (СКРУ-3, табл. 4.2); 900 МГц — «до 2,5 м»","6 vs 5,5–10 (ср. 7,9)",м,ВКМС; СКРУ-3,VKM_REGIONAL,gpr_profile,,,FACT,MEASURED,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,LOW,NONE,RESEARCH_REQUIRED,VKM-SRC-015;VKM-SRC-040,VKM-SRC-015 p.4 (§Методы) | VKM-SRC-040 p.132 (Табл. 4.2),EV-VN-S015-0021;EV-VN-S040-0323,,TEXT_LAYER,EXACT,,GPR-CF2,Разные определения (возможность антенны при съёмке кровли/почвы vs исчезновение отражения от противоположной стенки целика вдоль напластования).
GPR-093,gpr_evidence_catalog,CONFLICT,IN_MINE_SALT,GPR-CF3: возраст целика → снижение скорости (гипотеза автора) vs смешение с литологией пластов (каждый возраст — другой пласт; с.119 «состав солей… отличаются»),"КС 2011: 9,6–10,5; КрII 2014: 11,5; АБ/В 2015–16: 12–13",см/нс,СКРУ-3,SKRU3,pillar,,,FACT,INTERPRETATION,NOT_APPLICABLE,OTHER_VKM_SITE_ANALOGUE,MODERATE,HIGH,MEDIUM,NONE,RESEARCH_REQUIRED,VKM-SRC-040,VKM-SRC-040 p.136 (§4.5 vs §4.2) | VKM-SRC-040 p.136 (§4.5),EV-VN-S040-0342;EV-VN-S040-0341,,TEXT_LAYER,EXACT,,GPR-CF3,Интерпретационная развилка не разрешима на данных источника; нужны повторные съёмки одного целика.
