sample_id,point_id,profile_id,zone_id,sequence_position,history_position,observation_id,campaign_id,observation_date,last_settlement_mm,last_rate_mm_y,current_standard_uncertainty_mm,days_since_previous_observation,missing_campaigns_since_previous,current_campaign_type,padding_mask,observation_mask,missing_campaign_mask
P-D01-W006::C015::C016,P-D01-W006,P-D01,GEO_SW,13,8,P-D01-W006::C012,C012,2021-05-18,284.0472851,24.042506286785716,0.7378590847,210.0,1,full,0,1,1
P-D01-W006::C015::C016,P-D01-W006,P-D01,GEO_SW,14,9,P-D01-W006::C014,C014,2021-11-02,296.8827656,27.90570983705361,0.7225437609,168.0,1,full,0,1,1
P-D01-W006::C015::C016,P-D01-W006,P-D01,GEO_SW,15,10,P-D01-W006::C015,C015,2022-03-01,311.4829671,44.8128033434873,0.7157290256,119.0,0,focused,0,1,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,6,1,P-D01-W007::C001,C001,2018-05-15,49.74490201,,0.7180493288,0.0,0,full,0,1,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,7,2,P-D01-W007::C003,C003,2018-10-16,73.70716728,56.832580453685054,0.8655788251,154.0,1,full,0,1,1
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,8,3,P-D01-W007::C005,C005,2019-05-14,101.2985393,47.98927919192859,0.7085152235,210.0,1,full,0,1,1
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,9,4,P-D01-W007::C007,C007,2019-11-05,123.1442104,45.59503639585715,0.8123833471,175.0,1,full,0,1,1
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,10,5,P-D01-W007::C008,C008,2020-04-21,138.3031219,32.95709777008929,1.179483642,168.0,0,full,0,1,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,11,6,P-D01-W007::C009,C009,2020-06-02,143.6118068,46.16659904107145,0.6890203981,42.0,0,focused,0,1,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,12,7,P-D01-W007::C010,C010,2020-10-20,153.3804422,25.485671998928556,0.7042389021,140.0,0,full,0,1,0
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,13,8,P-D01-W007::C012,C012,2021-05-18,172.805189,33.78518461285716,0.7174761566,210.0,1,full,0,1,1
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,14,9,P-D01-W007::C014,C014,2021-11-02,183.4489451,23.140666163839263,0.6962476429,168.0,1,full,0,1,1
P-D01-W007::C015::C016,P-D01-W007,P-D01,GEO_SW,15,10,P-D01-W007::C015,C015,2022-03-01,188.7232165,16.18846746932774,0.6892938511,119.0,0,focused,0,1,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,6,1,P-H04-W001::C001,C001,2018-05-15,47.17221979,,0.7048985785,0.0,0,full,0,1,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,7,2,P-H04-W001::C003,C003,2018-10-16,68.53744359,50.67303891525973,0.7640126618,154.0,1,full,0,1,1
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,8,3,P-H04-W001::C007,C007,2019-11-05,112.7685037,41.962064169292205,0.7103842217,385.0,2,full,0,1,1
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,9,4,P-H04-W001::C008,C008,2020-04-21,125.7623064,28.249919262946435,1.020891042,168.0,0,full,0,1,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,10,5,P-H04-W001::C010,C010,2020-10-20,144.6462441,37.89757277431316,0.7101747387,182.0,1,full,0,1,1
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,11,6,P-H04-W001::C011,C011,2021-01-26,151.5468189,25.718723935714344,0.7032303835,98.0,0,focused,0,1,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,12,7,P-H04-W001::C012,C012,2021-05-18,159.2278652,25.049126438169615,0.9433875977,112.0,0,full,0,1,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,13,8,P-H04-W001::C013,C013,2021-07-13,164.0171024,31.23694441607144,0.7389120973,56.0,0,focused,0,1,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,14,9,P-H04-W001::C014,C014,2021-11-02,173.2154164,29.997180254464322,0.6988264422,112.0,0,full,0,1,0
P-H04-W001::C015::C016,P-H04-W001,P-H04,GEO_SW,15,10,P-H04-W001::C015,C015,2022-03-01,181.4159331,25.170073316596575,0.736618067,119.0,0,focused,0,1,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,6,1,P-H04-W002::C001,C001,2018-05-15,372.9626667,,0.7286276669,0.0,0,full,0,1,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,7,2,P-H04-W002::C003,C003,2018-10-16,384.2569102,26.787158690746736,0.7881942849,154.0,1,full,0,1,1
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,8,3,P-H04-W002::C007,C007,2019-11-05,417.0452816,31.106370529480532,0.7316755977,385.0,2,full,0,1,1
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,9,4,P-H04-W002::C008,C008,2020-04-21,430.8627328,30.040619349999986,1.046146317,168.0,0,full,0,1,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,10,5,P-H04-W002::C010,C010,2020-10-20,451.3314493,41.078014844093346,0.7329498761,182.0,1,full,0,1,1
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,11,6,P-H04-W002::C011,C011,2021-01-26,459.8015214,31.568304433928716,0.7266512154,98.0,0,focused,0,1,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,12,7,P-H04-W002::C012,C012,2021-05-18,467.5501966,25.269675149999934,0.9673442344,112.0,0,full,0,1,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,13,8,P-H04-W002::C013,C013,2021-07-13,472.3344734,31.20459109285705,0.7558706455,56.0,0,focused,0,1,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,14,9,P-H04-W002::C014,C014,2021-11-02,482.4776963,33.07868003772325,0.7221339333,112.0,0,full,0,1,0
P-H04-W002::C015::C016,P-H04-W002,P-H04,GEO_SW,15,10,P-H04-W002::C015,C015,2022-03-01,490.7297749,25.328333686134467,0.7560024068,119.0,0,focused,0,1,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,6,1,P-H04-W003::C001,C001,2018-05-15,609.6101221,,0.7558719678,0.0,0,full,0,1,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,7,2,P-H04-W003::C003,C003,2018-10-16,621.2544001,27.61735415259737,0.8156328696,154.0,1,full,0,1,1
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,8,3,P-H04-W003::C007,C007,2019-11-05,654.2078632,31.262993239675346,0.7549268735,385.0,2,full,0,1,1
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,9,4,P-H04-W003::C008,C008,2020-04-21,668.8007882,31.72658247767865,1.072187433,168.0,0,full,0,1,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,10,5,P-H04-W003::C010,C010,2020-10-20,685.8453421,34.20617204381865,0.7587966971,182.0,1,full,0,1,1
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,11,6,P-H04-W003::C011,C011,2021-01-26,694.2443637,31.303496320408048,0.7532639496,98.0,0,focused,0,1,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,12,7,P-H04-W003::C012,C012,2021-05-18,701.2367313,22.803234516964174,0.9919039818,112.0,0,full,0,1,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,13,8,P-H04-W003::C013,C013,2021-07-13,705.9832774,30.958499339732445,0.7729357338,56.0,0,focused,0,1,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,14,9,P-H04-W003::C014,C014,2021-11-02,717.1159883,36.305559430580374,0.748306304,112.0,0,full,0,1,0
P-H04-W003::C015::C016,P-H04-W003,P-H04,GEO_SW,15,10,P-H04-W003::C015,C015,2022-03-01,728.8993879,36.16711515882334,0.7772055578,119.0,0,focused,0,1,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,6,1,P-H04-W004::C001,C001,2018-05-15,43.2108806,,0.768257631,0.0,0,full,0,1,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,7,2,P-H04-W004::C003,C003,2018-10-16,62.85803012,46.598190663506486,0.8274535838,154.0,1,full,0,1,1
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,8,3,P-H04-W004::C007,C007,2019-11-05,104.1091773,39.13501690258441,0.7632534858,385.0,2,full,0,1,1
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,9,4,P-H04-W004::C008,C008,2020-04-21,117.0080642,28.043562144196446,1.0783805,168.0,0,full,0,1,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,10,5,P-H04-W004::C010,C010,2020-10-20,131.8215421,29.72869671964282,0.7699549357,182.0,1,full,0,1,1
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,11,6,P-H04-W004::C011,C011,2021-01-26,137.5134073,21.21381392142866,0.7648597841,98.0,0,focused,0,1,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,12,7,P-H04-W004::C012,C012,2021-05-18,141.487036,12.958641809598141,0.9974875181,112.0,0,full,0,1,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,13,8,P-H04-W004::C013,C013,2021-07-13,144.5768994,20.153082265178657,0.7760900045,56.0,0,focused,0,1,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,14,9,P-H04-W004::C014,C014,2021-11-02,152.2347255,24.973401634151763,0.7591565375,112.0,0,full,0,1,0
P-H04-W004::C015::C016,P-H04-W004,P-H04,GEO_SW,15,10,P-H04-W004::C015,C015,2022-03-01,159.5355899,22.40874556386553,0.7847394836,119.0,0,focused,0,1,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,6,1,P-H04-W005::C001,C001,2018-05-15,48.04838105,,0.7688808122,0.0,0,full,0,1,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,7,2,P-H04-W005::C003,C003,2018-10-16,59.07578955,26.15429191314935,0.827371791,154.0,1,full,0,1,1
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,8,3,P-H04-W005::C007,C007,2019-11-05,92.17570008,31.40192810670779,0.7613772149,385.0,2,full,0,1,1
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,9,4,P-H04-W005::C008,C008,2020-04-21,106.4470758,31.027499891249988,1.072900642,168.0,0,full,0,1,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,10,5,P-H04-W005::C010,C010,2020-10-20,124.8801614,36.992772062637385,0.769905986,182.0,1,full,0,1,1
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,11,6,P-H04-W005::C011,C011,2021-01-26,131.7644921,25.65818151198982,0.7649331183,98.0,0,focused,0,1,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,12,7,P-H04-W005::C012,C012,2021-05-18,139.641237,25.687331024330284,0.9920489265,112.0,0,full,0,1,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,13,8,P-H04-W005::C013,C013,2021-07-13,145.0300333,35.14746158169659,0.7715255893,56.0,0,focused,0,1,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,14,9,P-H04-W005::C014,C014,2021-11-02,155.7228117,34.87086884464279,0.7586418843,112.0,0,full,0,1,0
P-H04-W005::C015::C016,P-H04-W005,P-H04,GEO_SW,15,10,P-H04-W005::C015,C015,2022-03-01,166.2254492,32.2360365283614,0.7829415869,119.0,0,focused,0,1,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,6,1,P-H04-W006::C001,C001,2018-05-15,91.47101762,,0.759640575,0.0,0,full,0,1,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,7,2,P-H04-W006::C003,C003,2018-10-16,99.04277443,17.958338797743497,0.8163814904,154.0,1,full,0,1,1
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,8,3,P-H04-W006::C007,C007,2019-11-05,119.79687,19.689437420629872,0.7477948808,385.0,2,full,0,1,1
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,9,4,P-H04-W006::C008,C008,2020-04-21,133.6977734,30.222053374107123,1.049694141,168.0,0,full,0,1,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,10,5,P-H04-W006::C010,C010,2020-10-20,149.1646727,31.04002730398356,0.7596223375,182.0,1,full,0,1,1
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,11,6,P-H04-W006::C011,C011,2021-01-26,153.5407181,16.30969981989789,0.7546450796,98.0,0,focused,0,1,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,12,7,P-H04-W006::C012,C012,2021-05-18,160.3559459,22.225553160267864,0.9695172509,112.0,0,full,0,1,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,13,8,P-H04-W006::C013,C013,2021-07-13,164.9950445,30.257692208035785,0.7540199569,56.0,0,focused,0,1,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,14,9,P-H04-W006::C014,C014,2021-11-02,174.2642474,30.228360350223156,0.7471418385,112.0,0,full,0,1,0
P-H04-W006::C015::C016,P-H04-W006,P-H04,GEO_SW,15,10,P-H04-W006::C015,C015,2022-03-01,182.2072321,24.379623207352974,0.7703412328,119.0,0,focused,0,1,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,5,0,,,,,,,,0,,1,0,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,6,1,P-H04-W007::C001,C001,2018-05-15,57.79229418,,0.7393945944,0.0,0,full,0,1,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,7,2,P-H04-W007::C003,C003,2018-10-16,81.38289166,55.95107616603896,0.7937667848,154.0,1,full,0,1,1
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,8,3,P-H04-W007::C007,C007,2019-11-05,134.0552591,49.970343396,0.7229572805,385.0,2,full,0,1,1
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,9,4,P-H04-W007::C008,C008,2020-04-21,156.3449351,48.460143803571405,1.011317998,168.0,0,full,0,1,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,10,5,P-H04-W007::C010,C010,2020-10-20,178.6162029,44.69549760412089,0.738408356,182.0,1,full,0,1,1
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,11,6,P-H04-W007::C011,C011,2021-01-26,188.0388929,35.118750229591896,0.7331933049,98.0,0,focused,0,1,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,12,7,P-H04-W007::C012,C012,2021-05-18,197.9755773,32.405124795535684,0.9324296229,112.0,0,full,0,1,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,13,8,P-H04-W007::C013,C013,2021-07-13,203.6304105,36.882639755357225,0.7258471475,56.0,0,focused,0,1,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,14,9,P-H04-W007::C014,C014,2021-11-02,215.3030526,38.06636184843747,0.7242022629,112.0,0,full,0,1,0
P-H04-W007::C015::C016,P-H04-W007,P-H04,GEO_SW,15,10,P-H04-W007::C015,C015,2022-03-01,225.261012,30.564240931512582,0.747462582,119.0,0,focused,0,1,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,5,1,P-D01-W002::C001,C001,2018-05-15,169.0766724,,0.7191656209,0.0,0,full,0,1,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,6,2,P-D01-W002::C003,C003,2018-10-16,206.4991538,88.75689176201294,1.156097627,154.0,1,full,0,1,1
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,7,3,P-D01-W002::C005,C005,2019-05-14,253.8984268,82.44087839642862,0.7228996807,210.0,1,full,0,1,1
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,8,4,P-D01-W002::C007,C007,2019-11-05,288.6072528,72.44227826571432,0.853318325,175.0,1,full,0,1,1
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,9,5,P-D01-W002::C008,C008,2020-04-21,319.1776091,66.46322999151776,1.190305509,168.0,0,full,0,1,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,10,6,P-D01-W002::C009,C009,2020-06-02,329.4193158,89.0662707660715,0.7259817878,42.0,0,focused,0,1,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,11,7,P-D01-W002::C010,C010,2020-10-20,350.9983126,56.29806129428578,0.7405381885,140.0,0,full,0,1,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,12,8,P-D01-W002::C012,C012,2021-05-18,380.024617,50.4850365814285,0.7260975829,210.0,1,full,0,1,1
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,13,9,P-D01-W002::C014,C014,2021-11-02,401.5178094,46.72850311964286,0.7272446037,168.0,1,full,0,1,1
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,14,10,P-D01-W002::C015,C015,2022-03-01,416.4724615,45.90072839936985,0.7183573579,119.0,0,focused,0,1,0
P-D01-W002::C016::C017,P-D01-W002,P-D01,GEO_SW,15,11,P-D01-W002::C016,C016,2022-05-17,425.9915082,45.15365983344151,0.7523242762,77.0,0,full,0,1,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,5,1,P-D01-W005::C001,C001,2018-05-15,184.86102,,0.7449522743,0.0,0,full,0,1,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,6,2,P-D01-W005::C003,C003,2018-10-16,199.3206971,34.294786108928555,1.010481506,154.0,1,full,0,1,1
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,7,3,P-D01-W005::C005,C005,2019-05-14,219.410413,34.941755868928595,0.7418657603,210.0,1,full,0,1,1
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,8,4,P-D01-W005::C007,C007,2019-11-05,237.0097546,36.732340110857145,0.8636675608,175.0,1,full,0,1,1
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,9,5,P-D01-W005::C008,C008,2020-04-21,250.9331825,30.271024050446382,1.225971399,168.0,0,full,0,1,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,10,6,P-D01-W005::C009,C009,2020-06-02,255.8101593,42.41228038571448,0.7319483532,42.0,0,focused,0,1,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,11,7,P-D01-W005::C010,C010,2020-10-20,267.4803515,30.44669786464279,0.747117944,140.0,0,full,0,1,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,12,8,P-D01-W005::C012,C012,2021-05-18,289.6270327,38.51940622999998,0.7475536042,210.0,1,full,0,1,1
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,13,9,P-D01-W005::C014,C014,2021-11-02,306.7435084,37.21305207991077,0.7377163254,168.0,1,full,0,1,1
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,14,10,P-D01-W005::C015,C015,2022-03-01,319.4643548,39.04444661848748,0.7306822678,119.0,0,focused,0,1,0
P-D01-W005::C016::C017,P-D01-W005,P-D01,GEO_SW,15,11,P-D01-W005::C016,C016,2022-05-17,327.7021494,39.076032177272594,0.7668001593,77.0,0,full,0,1,0
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,0,0,,,,,,,,0,,1,0,0
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,1,0,,,,,,,,0,,1,0,0
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,2,0,,,,,,,,0,,1,0,0
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,3,0,,,,,,,,0,,1,0,0
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,4,0,,,,,,,,0,,1,0,0
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,5,1,P-D01-W006::C001,C001,2018-05-15,184.2245707,,0.7369117504,0.0,0,full,0,1,0
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,6,2,P-D01-W006::C003,C003,2018-10-16,204.805317,48.8124518576299,0.9388117046,154.0,1,full,0,1,1
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,7,3,P-D01-W006::C005,C005,2019-05-14,228.2596377,40.79376493178573,0.7306618889,210.0,1,full,0,1,1
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,8,4,P-D01-W006::C007,C007,2019-11-05,246.8079327,38.71294142142856,0.8446637551,175.0,1,full,0,1,1
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,9,5,P-D01-W006::C008,C008,2020-04-21,258.6233448,25.68797184241066,1.21121964,168.0,0,full,0,1,0
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,10,6,P-D01-W006::C009,C009,2020-06-02,261.9847151,29.231916716071716,0.7161916404,42.0,0,focused,0,1,0
P-D01-W006::C016::C017,P-D01-W006,P-D01,GEO_SW,11,7,P-D01-W006::C010,C010,2020-10-20,270.2240782,21.495909801964263,0.7310086359,140.0,0,full,0,1,0
