level,design,fold_id,parent_fold_id,held_out_key,held_out_group,validation_target_date,train_origins,validation_origins,train_sequence_pairs_sha256,validation_sequence_pairs_sha256,train_input_date_max,validation_input_date_max,train_target_date_max,validation_target_date_min,forward_only,future_observations_in_inputs,target_observations_in_inputs,held_group_absent_from_train,held_group_validation_contract,preprocessing_fit_role,early_stopping_scope,assignment_source,assignment_sha256,benchmark_plan_sha256,benchmark_plan_id
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-D01__inner_1_2022-07-19,lpo_2023-05-16_P-D01,profile_id,P-D01,2022-07-19,553,9,d6729ae223c87c17fbb024bb0a5e1fdaed7de3fb026058bec76e00bbd7298603,33956145201ce4b58de2e97bd7deb2a0cc10ec3e2469ea6379b444a79dcf3490,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-D01__inner_2_2022-10-18,lpo_2023-05-16_P-D01,profile_id,P-D01,2022-10-18,562,83,9b4d92193a8e3d07b5eb7e5fb04295a954f2474a076c5e9d07c0e082fdb4c1b3,6c9bd365a3ca07a7c49cd75c6dd66b103ba7d11561d5531c0db77ea59bc5e694,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-D01__inner_3_2023-01-17,lpo_2023-05-16_P-D01,profile_id,P-D01,2023-01-17,645,12,227b705038d49c8dffe8502eed522ea609c978e7a243039e39f2613ffd7d66a9,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H01__inner_1_2022-07-19,lpo_2023-05-16_P-H01,profile_id,P-H01,2022-07-19,567,13,1698bee27b6c1a94a4a41124d92d3c67efa96bdba2e3e2654f0afd747d01f19d,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H01__inner_2_2022-10-18,lpo_2023-05-16_P-H01,profile_id,P-H01,2022-10-18,580,84,00b192722e0f44cd73b90808297767406955f2adf8054835dc3f0ce99ef51fb8,5c32ee990e7a522683d910472dee08b5a2a85e16b5e8263263540f5ccfdbb5ed,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H01__inner_3_2023-01-17,lpo_2023-05-16_P-H01,profile_id,P-H01,2023-01-17,664,6,3016b1cd34555899314aeda1a42d899a65f4efa5ba83cd226d7ac05970c603b2,82930b21a072759151380d7f6ad67e561749b7ad6b60286e973aadccad43ad21,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H02__inner_1_2022-07-19,lpo_2023-05-16_P-H02,profile_id,P-H02,2022-07-19,567,13,35472a3fcd2834e56874ff4026d2f08d272258235fbaa182ec701ab997fb7eb6,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H02__inner_2_2022-10-18,lpo_2023-05-16_P-H02,profile_id,P-H02,2022-10-18,580,84,972afab99c08d98455e92c740042670174f9b80618ce22acd13625f127a6a186,56b4f0d2d31901fc75f95ef664559c0dd625348ca86fa7b42fc1289bf2bb9ec1,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H02__inner_3_2023-01-17,lpo_2023-05-16_P-H02,profile_id,P-H02,2023-01-17,664,6,bc6da4ade584083bb48044a92a8e01a116988206c945e52c947d55fdf4a6ec26,890cbc279a468447806e7967f86dbcf89249fa43f1cd2161b90364837aa273a8,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H03__inner_1_2022-07-19,lpo_2023-05-16_P-H03,profile_id,P-H03,2022-07-19,549,9,c486f5f7ee0b5ab743238585fc0deabf24502cae044938b34b78615d45730b26,a32b8e7182e997dda21b836bc9e55ee1d3beed46def740d3f27826443a34e6e4,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H03__inner_2_2022-10-18,lpo_2023-05-16_P-H03,profile_id,P-H03,2022-10-18,558,84,ea5495eb34d7f39c4756a6ac29548254fe6f1bbefa6110362e868c1b28421f4c,ad3bddce5d0ca143c0db80d37c0df09a295372345ab15d89540d8a148778b6dc,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H03__inner_3_2023-01-17,lpo_2023-05-16_P-H03,profile_id,P-H03,2023-01-17,642,12,858cb471e8537937b7eaa2509f13fd82e94907358bbc7cd589a36838344c8ef1,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H04__inner_1_2022-07-19,lpo_2023-05-16_P-H04,profile_id,P-H04,2022-07-19,550,8,155f1a75cf6d9d7f92d58eb2c7ab684bfcdea57c68c29811087901f969a22e67,42fa45a76a498f0e26cae7b260f18fbe44ddefb42d5ffe03b2298e79d198ce46,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H04__inner_2_2022-10-18,lpo_2023-05-16_P-H04,profile_id,P-H04,2022-10-18,558,83,ea6b3ed54eb5166cdbfc3a3d8ead3039df189b180b73063e1543de6dc65e0886,b9bf859d9bd6036881540e9c7c87861f8b5999bd2d3429f684432666482b9b5b,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H04__inner_3_2023-01-17,lpo_2023-05-16_P-H04,profile_id,P-H04,2023-01-17,641,12,835b514c84de58bfd926380c697e53e1fb19a9bf07f01147201f259aa720a487,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H05__inner_1_2022-07-19,lpo_2023-05-16_P-H05,profile_id,P-H05,2022-07-19,566,13,213ff083e3a3969635debbd3f5653ea9af65182d6eef1448b2564e5366db2bb0,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H05__inner_2_2022-10-18,lpo_2023-05-16_P-H05,profile_id,P-H05,2022-10-18,579,84,3179a6c67758e5b0f54ee70e239df18cb36f2464dbccce5caf4fac41861a559a,9aade8947ed14319ddb22e04a24ec0193b15b4e366c1c0e698b741cbea81bf04,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H05__inner_3_2023-01-17,lpo_2023-05-16_P-H05,profile_id,P-H05,2023-01-17,663,12,6b61ee241f07ef84b0f7aa394883a1aa5dade4ad26413a2a7eff1f81a54d3cff,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H06__inner_1_2022-07-19,lpo_2023-05-16_P-H06,profile_id,P-H06,2022-07-19,567,13,7dd40ec3c56b7607e19a0ccdbb869cef2fc096d66cc6c134eb1dff715178d93a,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H06__inner_2_2022-10-18,lpo_2023-05-16_P-H06,profile_id,P-H06,2022-10-18,580,84,74eb2f17a2f7e46a273ddce93f810b12ee376869f1a255801125a101a3ac2175,8b696e227ee773e45941e0f9251b4acea5fc52d6abe50fb6930e7e08b3898968,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H06__inner_3_2023-01-17,lpo_2023-05-16_P-H06,profile_id,P-H06,2023-01-17,664,12,f17d4b06498badd241886ae657227f1e56fe6d2a16c23d2890e37589b5bb0a29,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H07__inner_1_2022-07-19,lpo_2023-05-16_P-H07,profile_id,P-H07,2022-07-19,581,13,7a5bab3688267d0010f3f806985286c4a2461aebe4c2f165e49293e3a396dfc6,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H07__inner_2_2022-10-18,lpo_2023-05-16_P-H07,profile_id,P-H07,2022-10-18,594,84,13cfdec617c43d7d3da6e5bd5f4f8dc215c9fc3cd130d4528ed6cc076b2e0bd7,754abdeccf886aba8deb6a1ead7148f519b95c4be17189807ab9932e083480b8,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-H07__inner_3_2023-01-17,lpo_2023-05-16_P-H07,profile_id,P-H07,2023-01-17,678,12,060c769906cb4141e0fc54fe81ff465235dad465eda4e926cb84cd049c12ff9e,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V01__inner_1_2022-07-19,lpo_2023-05-16_P-V01,profile_id,P-V01,2022-07-19,553,13,6ea582b61d21eb65dabeae597d6bbd9790413ba361f4aab3ca8801d84e466659,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V01__inner_2_2022-10-18,lpo_2023-05-16_P-V01,profile_id,P-V01,2022-10-18,566,84,7ab432d9c358520ba2df5ecbb245afc885914eed8cca0d6833fcac9a3d1d4c69,3a65bc59a1eff93a3e06c75fbacbe56d442cd6d39dd30b2deab0d203500ad133,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V01__inner_3_2023-01-17,lpo_2023-05-16_P-V01,profile_id,P-V01,2023-01-17,650,12,46ce0ccf42a89e208cae81737f0dd6985f6dc6a87d179cfdce1f3456b0a87a7f,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V02__inner_1_2022-07-19,lpo_2023-05-16_P-V02,profile_id,P-V02,2022-07-19,553,13,da4d79f20d84ea1bca0c008ae14f687939d8383184c4e6529193fe617f9090e9,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V02__inner_2_2022-10-18,lpo_2023-05-16_P-V02,profile_id,P-V02,2022-10-18,566,83,434e4577ba3b2d032cae1421dec5baa782f78e7de63faded189fc8b12ad76b87,caa490d529a23f254aa9290275a1e03db3535fc5007f37a058f39bf30c4209d6,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V02__inner_3_2023-01-17,lpo_2023-05-16_P-V02,profile_id,P-V02,2023-01-17,649,12,e3ae3344d26ae2f535662d200d65cd6fb5dc2b9d70522290796875249144e98c,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V03__inner_1_2022-07-19,lpo_2023-05-16_P-V03,profile_id,P-V03,2022-07-19,564,13,b4843bedba5d155fb33591f86725f72edf6b85668c67af632a102e635233c7be,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V03__inner_2_2022-10-18,lpo_2023-05-16_P-V03,profile_id,P-V03,2022-10-18,577,83,c1e9a59ca4db1b54ba1acfbd8bcbaa19562e3bed733056841ed23a1ad67b414f,7789c468231af5d83d331bd70e11e99be9467faa844613bb3aa7b6a2a879a4ee,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V03__inner_3_2023-01-17,lpo_2023-05-16_P-V03,profile_id,P-V03,2023-01-17,660,12,b129ee2f7ed4de552142a191456888a9c600cb763d8a6f549e918e2603466458,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V04__inner_1_2022-07-19,lpo_2023-05-16_P-V04,profile_id,P-V04,2022-07-19,572,13,0a8f60af557b54e8b4a6b242a05561396f8853f2544a5f1f790009f46f838a21,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V04__inner_2_2022-10-18,lpo_2023-05-16_P-V04,profile_id,P-V04,2022-10-18,585,83,389f7de79f95c3412897dd9d23ea532f996dac751d609d9c403323fcf3498b0e,85415d207b6b3e34187d473de7fd0aecd67bb14668c0ae8a39e4881d4af5c573,2022-05-17,2022-07-19,2022-07-19,2022-10-18,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V04__inner_3_2023-01-17,lpo_2023-05-16_P-V04,profile_id,P-V04,2023-01-17,668,12,72bbb130118fae8de91a818d3eac0d736d4b8ae2c5a8b2e196a126b2964a0ebd,7f0283da035857139a87204fd2f855b8ee481811fca7ca73fbfcba3479f3a8ab,2022-07-19,2022-10-18,2022-10-18,2023-01-17,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
inner,spatiotemporal_leave_profile_out,lpo_2023-05-16_P-V05__inner_1_2022-07-19,lpo_2023-05-16_P-V05,profile_id,P-V05,2022-07-19,572,13,1a4d6d5728a5765616cfe7ce5bbb651457af7f0908ab12ae3541015880173134,53847f812e9679d35c8ccc885e67138bccf76ca6efcf704e2cf566c1b506ac17,2022-03-01,2022-05-17,2022-05-17,2022-07-19,True,0,0,True,True,train,inner_rolling_validation_within_t1_v1_train,artifacts/splits/t1_train_benchmark_v1/inner_assignments.csv,544bfd62a0bcd27d77692345e4617ecd7a3f4c9e6ef1b2078c47f603ea1937ed,bc4fdad1ab2d003804eec134ebacc493f33db3f37d55f10e3f8c31ea93b4f20a,t1_train_benchmark_v1
