realization_id,point_id,date,true_settlement_mm,provenance
R10,P-V06-REF-A,2018-07-01,0,S
R10,P-V06-REF-A,2018-10-01,0,S
R10,P-V06-REF-A,2019-01-01,0,S
R10,P-V06-REF-A,2019-04-01,0,S
R10,P-V06-REF-A,2019-07-01,0,S
R10,P-V06-REF-A,2019-10-01,0,S
R10,P-V06-REF-A,2020-01-01,0,S
R10,P-V06-REF-A,2020-04-01,0,S
R10,P-V06-REF-A,2020-07-01,0,S
R10,P-V06-REF-A,2020-10-01,0,S
R10,P-V06-REF-A,2021-01-01,0,S
R10,P-V06-REF-A,2021-04-01,0,S
R10,P-V06-REF-A,2021-07-01,0,S
R10,P-V06-REF-A,2021-10-01,0,S
R10,P-V06-REF-A,2022-01-01,0,S
R10,P-V06-REF-A,2022-04-01,0,S
R10,P-V06-REF-A,2022-07-01,0,S
R10,P-V06-REF-A,2022-10-01,0,S
R10,P-V06-REF-A,2023-01-01,0,S
R10,P-V06-REF-A,2023-04-01,0,S
R10,P-V06-REF-A,2023-07-01,0,S
R10,P-V06-REF-A,2023-10-01,0,S
R10,P-V06-REF-A,2024-01-01,0,S
R10,P-V06-REF-A,2024-04-01,0,S
R10,P-V06-REF-A,2024-07-01,0,S
R10,P-V06-REF-A,2024-10-01,0,S
R10,P-V06-REF-A,2025-01-01,0,S
R10,P-V06-REF-A,2025-04-01,0,S
R10,P-V06-REF-A,2025-07-01,0,S
R10,P-V06-REF-A,2025-10-01,0,S
R10,P-V06-REF-B,2018-01-01,0,S
R10,P-V06-REF-B,2018-04-01,0,S
R10,P-V06-REF-B,2018-07-01,0,S
R10,P-V06-REF-B,2018-10-01,0,S
R10,P-V06-REF-B,2019-01-01,0,S
R10,P-V06-REF-B,2019-04-01,0,S
R10,P-V06-REF-B,2019-07-01,0,S
R10,P-V06-REF-B,2019-10-01,0,S
R10,P-V06-REF-B,2020-01-01,0,S
R10,P-V06-REF-B,2020-04-01,0,S
R10,P-V06-REF-B,2020-07-01,0,S
R10,P-V06-REF-B,2020-10-01,0,S
R10,P-V06-REF-B,2021-01-01,0,S
R10,P-V06-REF-B,2021-04-01,0,S
R10,P-V06-REF-B,2021-07-01,0,S
R10,P-V06-REF-B,2021-10-01,0,S
R10,P-V06-REF-B,2022-01-01,0,S
R10,P-V06-REF-B,2022-04-01,0,S
R10,P-V06-REF-B,2022-07-01,0,S
R10,P-V06-REF-B,2022-10-01,0,S
R10,P-V06-REF-B,2023-01-01,0,S
R10,P-V06-REF-B,2023-04-01,0,S
R10,P-V06-REF-B,2023-07-01,0,S
R10,P-V06-REF-B,2023-10-01,0,S
R10,P-V06-REF-B,2024-01-01,0,S
R10,P-V06-REF-B,2024-04-01,0,S
R10,P-V06-REF-B,2024-07-01,0,S
R10,P-V06-REF-B,2024-10-01,0,S
R10,P-V06-REF-B,2025-01-01,0,S
R10,P-V06-REF-B,2025-04-01,0,S
R10,P-V06-REF-B,2025-07-01,0,S
R10,P-V06-REF-B,2025-10-01,0,S
R10,P-V06-W001,2018-01-01,0.1852924038,S
R10,P-V06-W001,2018-04-01,0.1852924038,S
R10,P-V06-W001,2018-07-01,0.7085685566,S
R10,P-V06-W001,2018-10-01,2.117711278,S
R10,P-V06-W001,2019-01-01,2.944152354,S
R10,P-V06-W001,2019-04-01,2.944152354,S
R10,P-V06-W001,2019-07-01,2.944152354,S
R10,P-V06-W001,2019-10-01,2.944152354,S
R10,P-V06-W001,2020-01-01,3.796541305,S
R10,P-V06-W001,2020-04-01,3.796541305,S
R10,P-V06-W001,2020-07-01,3.796541305,S
R10,P-V06-W001,2020-10-01,3.986869619,S
R10,P-V06-W001,2021-01-01,3.986869619,S
R10,P-V06-W001,2021-04-01,5.278545782,S
R10,P-V06-W001,2021-07-01,5.278545782,S
R10,P-V06-W001,2021-10-01,5.829920069,S
R10,P-V06-W001,2022-01-01,7.114643512,S
R10,P-V06-W001,2022-04-01,7.114643512,S
R10,P-V06-W001,2022-07-01,7.114643512,S
R10,P-V06-W001,2022-10-01,12.89906021,S
R10,P-V06-W001,2023-01-01,20.02734556,S
R10,P-V06-W001,2023-04-01,27.27480977,S
R10,P-V06-W001,2023-07-01,33.33446574,S
R10,P-V06-W001,2023-10-01,42.27268726,S
R10,P-V06-W001,2024-01-01,51.01349607,S
R10,P-V06-W001,2024-04-01,58.19014173,S
R10,P-V06-W001,2024-07-01,65.12800734,S
R10,P-V06-W001,2024-10-01,71.40502571,S
R10,P-V06-W001,2025-01-01,78.24594052,S
R10,P-V06-W001,2025-04-01,85.69427947,S
R10,P-V06-W001,2025-07-01,92.45445126,S
R10,P-V06-W001,2025-10-01,96.77744825,S
R10,P-V06-W002,2018-01-01,98.48283461,S
R10,P-V06-W002,2018-04-01,104.3995924,S
R10,P-V06-W002,2018-07-01,112.1765308,S
R10,P-V06-W002,2018-10-01,117.094736,S
R10,P-V06-W002,2019-01-01,121.3164305,S
R10,P-V06-W002,2019-04-01,126.8263271,S
R10,P-V06-W002,2019-07-01,132.8604647,S
R10,P-V06-W002,2019-10-01,137.8695242,S
R10,P-V06-W002,2020-01-01,141.3394061,S
R10,P-V06-W002,2020-04-01,145.1463428,S
R10,P-V06-W002,2020-07-01,149.5941238,S
R10,P-V06-W002,2020-10-01,152.9958877,S
R10,P-V06-W002,2021-01-01,157.6802857,S
R10,P-V06-W002,2021-04-01,163.0438493,S
R10,P-V06-W002,2021-07-01,170.2316521,S
R10,P-V06-W002,2021-10-01,177.1731952,S
R10,P-V06-W002,2022-01-01,182.7178168,S
R10,P-V06-W002,2022-04-01,189.0159065,S
R10,P-V06-W002,2022-07-01,195.9357529,S
R10,P-V06-W002,2022-10-01,200.7828285,S
R10,P-V06-W002,2023-01-01,205.7985548,S
R10,P-V06-W002,2023-04-01,211.1603854,S
R10,P-V06-W002,2023-07-01,216.7557061,S
R10,P-V06-W002,2023-10-01,221.4778158,S
R10,P-V06-W002,2024-01-01,227.0742685,S
R10,P-V06-W002,2024-04-01,233.943653,S
R10,P-V06-W002,2024-07-01,243.7247349,S
R10,P-V06-W002,2024-10-01,252.4751362,S
R10,P-V06-W002,2025-01-01,262.5162769,S
R10,P-V06-W002,2025-04-01,277.8251375,S
R10,P-V06-W002,2025-07-01,296.1277676,S
R10,P-V06-W002,2025-10-01,317.6177428,S
R10,P-V06-W003,2018-01-01,30.8385044,S
R10,P-V06-W003,2018-04-01,38.19741068,S
R10,P-V06-W003,2018-07-01,44.74338361,S
R10,P-V06-W003,2018-10-01,51.99935731,S
R10,P-V06-W003,2019-01-01,60.15588912,S
R10,P-V06-W003,2019-04-01,66.41790038,S
R10,P-V06-W003,2019-07-01,74.54875466,S
R10,P-V06-W003,2019-10-01,82.05039741,S
R10,P-V06-W003,2020-01-01,89.96893513,S
R10,P-V06-W003,2020-04-01,97.36468134,S
R10,P-V06-W003,2020-07-01,103.8953279,S
R10,P-V06-W003,2020-10-01,109.8567942,S
R10,P-V06-W003,2021-01-01,117.3652206,S
R10,P-V06-W003,2021-04-01,123.0383218,S
R10,P-V06-W003,2021-07-01,131.5376864,S
R10,P-V06-W003,2021-10-01,138.617077,S
R10,P-V06-W003,2022-01-01,146.4807004,S
R10,P-V06-W003,2022-04-01,153.7264872,S
R10,P-V06-W003,2022-07-01,159.6787294,S
R10,P-V06-W003,2022-10-01,166.5132905,S
R10,P-V06-W003,2023-01-01,174.0932619,S
R10,P-V06-W003,2023-04-01,181.1624921,S
R10,P-V06-W003,2023-07-01,190.5376832,S
R10,P-V06-W003,2023-10-01,198.3291277,S
R10,P-V06-W003,2024-01-01,205.2640457,S
R10,P-V06-W003,2024-04-01,214.1160244,S
R10,P-V06-W003,2024-07-01,222.6662183,S
R10,P-V06-W003,2024-10-01,229.319496,S
R10,P-V06-W003,2025-01-01,237.0889344,S
R10,P-V06-W003,2025-04-01,245.8196482,S
R10,P-V06-W003,2025-07-01,254.6528688,S
R10,P-V06-W003,2025-10-01,293.1779107,S
R10,P-V06-W004,2018-01-01,47.67371022,S
R10,P-V06-W004,2018-04-01,63.37337206,S
R10,P-V06-W004,2018-07-01,78.98993795,S
R10,P-V06-W004,2018-10-01,92.36209,S
R10,P-V06-W004,2019-01-01,105.5812144,S
R10,P-V06-W004,2019-04-01,117.2395246,S
R10,P-V06-W004,2019-07-01,127.8514117,S
R10,P-V06-W004,2019-10-01,139.1525986,S
R10,P-V06-W004,2020-01-01,147.0075432,S
R10,P-V06-W004,2020-04-01,155.4196406,S
R10,P-V06-W004,2020-07-01,163.6503644,S
R10,P-V06-W004,2020-10-01,168.5283128,S
R10,P-V06-W004,2021-01-01,173.2666049,S
R10,P-V06-W004,2021-04-01,180.8324387,S
R10,P-V06-W004,2021-07-01,189.0403942,S
R10,P-V06-W004,2021-10-01,194.4199148,S
R10,P-V06-W004,2022-01-01,199.2829227,S
R10,P-V06-W004,2022-04-01,204.9899737,S
R10,P-V06-W004,2022-07-01,211.7022443,S
R10,P-V06-W004,2022-10-01,217.1832503,S
R10,P-V06-W004,2023-01-01,221.9139714,S
R10,P-V06-W004,2023-04-01,227.6191089,S
R10,P-V06-W004,2023-07-01,232.3991665,S
R10,P-V06-W004,2023-10-01,236.0333764,S
R10,P-V06-W004,2024-01-01,240.6280945,S
R10,P-V06-W004,2024-04-01,246.6470254,S
R10,P-V06-W004,2024-07-01,254.5977328,S
R10,P-V06-W004,2024-10-01,259.6071216,S
R10,P-V06-W004,2025-01-01,266.6672207,S
R10,P-V06-W004,2025-04-01,277.5757674,S
R10,P-V06-W004,2025-07-01,293.5068252,S
R10,P-V06-W004,2025-10-01,319.630823,S
R10,P-V06-W005,2018-01-01,44.1373132,S
R10,P-V06-W005,2018-04-01,67.0372097,S
R10,P-V06-W005,2018-07-01,87.98830119,S
R10,P-V06-W005,2018-10-01,107.5002332,S
R10,P-V06-W005,2019-01-01,126.8293446,S
R10,P-V06-W005,2019-04-01,145.6960046,S
R10,P-V06-W005,2019-07-01,160.8477366,S
R10,P-V06-W005,2019-10-01,175.7406102,S
R10,P-V06-W005,2020-01-01,191.8774274,S
R10,P-V06-W005,2020-04-01,206.1120047,S
R10,P-V06-W005,2020-07-01,219.1413644,S
R10,P-V06-W005,2020-10-01,232.0856932,S
R10,P-V06-W005,2021-01-01,244.4706181,S
R10,P-V06-W005,2021-04-01,256.1615518,S
R10,P-V06-W005,2021-07-01,267.3974194,S
R10,P-V06-W005,2021-10-01,278.200203,S
R10,P-V06-W005,2022-01-01,289.5776873,S
R10,P-V06-W005,2022-04-01,299.4845896,S
R10,P-V06-W005,2022-07-01,308.3681165,S
R10,P-V06-W005,2022-10-01,315.7998093,S
R10,P-V06-W005,2023-01-01,326.3494386,S
R10,P-V06-W005,2023-04-01,336.2916233,S
R10,P-V06-W005,2023-07-01,345.4268634,S
R10,P-V06-W005,2023-10-01,351.7384127,S
R10,P-V06-W005,2024-01-01,359.1535865,S
R10,P-V06-W005,2024-04-01,366.7919239,S
R10,P-V06-W005,2024-07-01,372.9735027,S
R10,P-V06-W005,2024-10-01,378.8924147,S
R10,P-V06-W005,2025-01-01,385.9666993,S
R10,P-V06-W005,2025-04-01,393.4406394,S
R10,P-V06-W005,2025-07-01,400.4493531,S
R10,P-V06-W005,2025-10-01,407.0538309,S
R10,P-V06-W006,2018-01-01,21.62543037,S
R10,P-V06-W006,2018-04-01,33.6890174,S
R10,P-V06-W006,2018-07-01,46.28908991,S
R10,P-V06-W006,2018-10-01,58.21062769,S
R10,P-V06-W006,2019-01-01,69.61102122,S
R10,P-V06-W006,2019-04-01,79.47209829,S
R10,P-V06-W006,2019-07-01,88.15952854,S
R10,P-V06-W006,2019-10-01,95.57107476,S
R10,P-V06-W006,2020-01-01,104.4193233,S
R10,P-V06-W006,2020-04-01,111.2658829,S
R10,P-V06-W006,2020-07-01,117.8362362,S
R10,P-V06-W006,2020-10-01,124.6894334,S
R10,P-V06-W006,2021-01-01,129.5361979,S
R10,P-V06-W006,2021-04-01,134.7009508,S
R10,P-V06-W006,2021-07-01,139.0803483,S
R10,P-V06-W006,2021-10-01,144.3203753,S
R10,P-V06-W006,2022-01-01,149.8891555,S
R10,P-V06-W006,2022-04-01,153.8214693,S
R10,P-V06-W006,2022-07-01,157.5119829,S
R10,P-V06-W006,2022-10-01,161.6476045,S
R10,P-V06-W006,2023-01-01,165.1352635,S
R10,P-V06-W006,2023-04-01,167.3141816,S
R10,P-V06-W006,2023-07-01,171.93685,S
R10,P-V06-W006,2023-10-01,177.1688668,S
R10,P-V06-W006,2024-01-01,180.6919091,S
R10,P-V06-W006,2024-04-01,182.9742295,S
R10,P-V06-W006,2024-07-01,185.4935872,S
R10,P-V06-W006,2024-10-01,188.1583865,S
R10,P-V06-W006,2025-01-01,190.9558659,S
R10,P-V06-W006,2025-04-01,192.0372668,S
R10,P-V06-W006,2025-07-01,193.9990631,S
R10,P-V06-W006,2025-10-01,196.0157493,S
R10,P-V06-W007,2018-01-01,21.08535129,S
R10,P-V06-W007,2018-04-01,34.01208041,S
R10,P-V06-W007,2018-07-01,47.20856082,S
R10,P-V06-W007,2018-10-01,58.52608017,S
R10,P-V06-W007,2019-01-01,69.47812842,S
R10,P-V06-W007,2019-04-01,79.88727866,S
R10,P-V06-W007,2019-07-01,88.15793463,S
R10,P-V06-W007,2019-10-01,96.47218704,S
R10,P-V06-W007,2020-01-01,104.3742075,S
R10,P-V06-W007,2020-04-01,112.2618268,S
R10,P-V06-W007,2020-07-01,117.7900972,S
R10,P-V06-W007,2020-10-01,124.6502182,S
R10,P-V06-W007,2021-01-01,130.571328,S
R10,P-V06-W007,2021-04-01,136.5024583,S
R10,P-V06-W007,2021-07-01,140.5993651,S
R10,P-V06-W007,2021-10-01,145.1746512,S
R10,P-V06-W007,2022-01-01,148.4169027,S
R10,P-V06-W007,2022-04-01,152.3729043,S
R10,P-V06-W007,2022-07-01,155.1973868,S
R10,P-V06-W007,2022-10-01,160.891322,S
R10,P-V06-W007,2023-01-01,164.5201559,S
R10,P-V06-W007,2023-04-01,168.4083184,S
R10,P-V06-W007,2023-07-01,171.5018273,S
R10,P-V06-W007,2023-10-01,175.2266639,S
R10,P-V06-W007,2024-01-01,179.022012,S
R10,P-V06-W007,2024-04-01,182.8753878,S
R10,P-V06-W007,2024-07-01,186.5651071,S
R10,P-V06-W007,2024-10-01,189.9243116,S
R10,P-V06-W007,2025-01-01,192.2549705,S
R10,P-V06-W007,2025-04-01,194.5533776,S
R10,P-V06-W007,2025-07-01,196.1415508,S
R10,P-V06-W007,2025-10-01,198.1697887,S
R11,P-D01-REF-A,2018-01-01,0,S
R11,P-D01-REF-A,2018-04-01,0,S
R11,P-D01-REF-A,2018-07-01,0,S
R11,P-D01-REF-A,2018-10-01,0,S
R11,P-D01-REF-A,2019-01-01,0,S
R11,P-D01-REF-A,2019-04-01,0,S
R11,P-D01-REF-A,2019-07-01,0,S
R11,P-D01-REF-A,2019-10-01,0,S
R11,P-D01-REF-A,2020-01-01,0,S
R11,P-D01-REF-A,2020-04-01,0,S
R11,P-D01-REF-A,2020-07-01,0,S
R11,P-D01-REF-A,2020-10-01,0,S
R11,P-D01-REF-A,2021-01-01,0,S
R11,P-D01-REF-A,2021-04-01,0,S
R11,P-D01-REF-A,2021-07-01,0,S
R11,P-D01-REF-A,2021-10-01,0,S
R11,P-D01-REF-A,2022-01-01,0,S
R11,P-D01-REF-A,2022-04-01,0,S
R11,P-D01-REF-A,2022-07-01,0,S
R11,P-D01-REF-A,2022-10-01,0,S
R11,P-D01-REF-A,2023-01-01,0,S
R11,P-D01-REF-A,2023-04-01,0,S
R11,P-D01-REF-A,2023-07-01,0,S
R11,P-D01-REF-A,2023-10-01,0,S
R11,P-D01-REF-A,2024-01-01,0,S
R11,P-D01-REF-A,2024-04-01,0,S
R11,P-D01-REF-A,2024-07-01,0,S
R11,P-D01-REF-A,2024-10-01,0,S
R11,P-D01-REF-A,2025-01-01,0,S
R11,P-D01-REF-A,2025-04-01,0,S
R11,P-D01-REF-A,2025-07-01,0,S
R11,P-D01-REF-A,2025-10-01,0,S
R11,P-D01-REF-B,2018-01-01,0,S
R11,P-D01-REF-B,2018-04-01,0,S
R11,P-D01-REF-B,2018-07-01,0,S
R11,P-D01-REF-B,2018-10-01,0,S
R11,P-D01-REF-B,2019-01-01,0,S
R11,P-D01-REF-B,2019-04-01,0,S
R11,P-D01-REF-B,2019-07-01,0,S
R11,P-D01-REF-B,2019-10-01,0,S
R11,P-D01-REF-B,2020-01-01,0,S
R11,P-D01-REF-B,2020-04-01,0,S
R11,P-D01-REF-B,2020-07-01,0,S
R11,P-D01-REF-B,2020-10-01,0,S
R11,P-D01-REF-B,2021-01-01,0,S
R11,P-D01-REF-B,2021-04-01,0,S
R11,P-D01-REF-B,2021-07-01,0,S
R11,P-D01-REF-B,2021-10-01,0,S
R11,P-D01-REF-B,2022-01-01,0,S
R11,P-D01-REF-B,2022-04-01,0,S
R11,P-D01-REF-B,2022-07-01,0,S
R11,P-D01-REF-B,2022-10-01,0,S
R11,P-D01-REF-B,2023-01-01,0,S
R11,P-D01-REF-B,2023-04-01,0,S
R11,P-D01-REF-B,2023-07-01,0,S
R11,P-D01-REF-B,2023-10-01,0,S
R11,P-D01-REF-B,2024-01-01,0,S
R11,P-D01-REF-B,2024-04-01,0,S
R11,P-D01-REF-B,2024-07-01,0,S
R11,P-D01-REF-B,2024-10-01,0,S
R11,P-D01-REF-B,2025-01-01,0,S
R11,P-D01-REF-B,2025-04-01,0,S
R11,P-D01-REF-B,2025-07-01,0,S
R11,P-D01-REF-B,2025-10-01,0,S
R11,P-D01-W001,2018-01-01,104.2749125,S
R11,P-D01-W001,2018-04-01,109.1447205,S
R11,P-D01-W001,2018-07-01,114.1787466,S
R11,P-D01-W001,2018-10-01,119.5344415,S
R11,P-D01-W001,2019-01-01,123.8474021,S
R11,P-D01-W001,2019-04-01,128.1464386,S
R11,P-D01-W001,2019-07-01,132.460928,S
R11,P-D01-W001,2019-10-01,138.1496058,S
R11,P-D01-W001,2020-01-01,142.7183312,S
R11,P-D01-W001,2020-04-01,149.3218784,S
R11,P-D01-W001,2020-07-01,156.0574818,S
R11,P-D01-W001,2020-10-01,163.7512286,S
R11,P-D01-W001,2021-01-01,174.4129129,S
R11,P-D01-W001,2021-04-01,190.5047476,S
R11,P-D01-W001,2021-07-01,212.0819912,S
R11,P-D01-W001,2021-10-01,238.0380896,S
R11,P-D01-W001,2022-01-01,267.9897902,S
R11,P-D01-W001,2022-04-01,300.6603186,S
R11,P-D01-W001,2022-07-01,336.3719368,S
R11,P-D01-W001,2022-10-01,373.2237229,S
R11,P-D01-W001,2023-01-01,409.5904377,S
R11,P-D01-W001,2023-04-01,446.1971781,S
R11,P-D01-W001,2023-07-01,484.1781172,S
R11,P-D01-W001,2023-10-01,523.7206949,S
R11,P-D01-W001,2024-01-01,562.1999232,S
R11,P-D01-W001,2024-04-01,600.9662704,S
R11,P-D01-W001,2024-07-01,639.5798958,S
R11,P-D01-W001,2024-10-01,677.5399826,S
R11,P-D01-W001,2025-01-01,714.4605245,S
R11,P-D01-W001,2025-04-01,750.8860168,S
R11,P-D01-W001,2025-07-01,788.4784184,S
R11,P-D01-W001,2025-10-01,827.5808496,S
R11,P-D01-W002,2018-01-01,142.3368986,S
R11,P-D01-W002,2018-04-01,166.3259339,S
R11,P-D01-W002,2018-07-01,188.4947799,S
R11,P-D01-W002,2018-10-01,211.9690236,S
R11,P-D01-W002,2019-01-01,234.8282151,S
R11,P-D01-W002,2019-04-01,255.5667045,S
R11,P-D01-W002,2019-07-01,274.1059418,S
R11,P-D01-W002,2019-10-01,293.359305,S
R11,P-D01-W002,2020-01-01,311.5555321,S
R11,P-D01-W002,2020-04-01,329.0143062,S
R11,P-D01-W002,2020-07-01,345.1680528,S
R11,P-D01-W002,2020-10-01,360.5988104,S
R11,P-D01-W002,2021-01-01,375.0332334,S
R11,P-D01-W002,2021-04-01,388.7711095,S
R11,P-D01-W002,2021-07-01,399.4508944,S
R11,P-D01-W002,2021-10-01,411.4060973,S
R11,P-D01-W002,2022-01-01,423.8795285,S
R11,P-D01-W002,2022-04-01,435.7440303,S
R11,P-D01-W002,2022-07-01,447.0808162,S
R11,P-D01-W002,2022-10-01,459.326501,S
R11,P-D01-W002,2023-01-01,471.055825,S
R11,P-D01-W002,2023-04-01,483.1490033,S
R11,P-D01-W002,2023-07-01,495.0575694,S
R11,P-D01-W002,2023-10-01,505.7595286,S
R11,P-D01-W002,2024-01-01,515.0834628,S
R11,P-D01-W002,2024-04-01,522.5844116,S
R11,P-D01-W002,2024-07-01,531.8122391,S
R11,P-D01-W002,2024-10-01,540.8169459,S
R11,P-D01-W002,2025-01-01,551.1909258,S
R11,P-D01-W002,2025-04-01,561.3819262,S
R11,P-D01-W002,2025-07-01,568.257973,S
R11,P-D01-W002,2025-10-01,575.6128143,S
R11,P-D01-W003,2018-01-01,420.2824907,S
R11,P-D01-W003,2018-04-01,420.7953422,S
R11,P-D01-W003,2018-07-01,420.9483247,S
R11,P-D01-W003,2018-10-01,421.5425241,S
R11,P-D01-W003,2019-01-01,423.5848309,S
R11,P-D01-W003,2019-04-01,424.5819549,S
R11,P-D01-W003,2019-07-01,424.9623179,S
R11,P-D01-W003,2019-10-01,426.0701691,S
R11,P-D01-W003,2020-01-01,427.7722327,S
R11,P-D01-W003,2020-04-01,427.7722327,S
R11,P-D01-W003,2020-07-01,428.6021513,S
R11,P-D01-W003,2020-10-01,430.415318,S
R11,P-D01-W003,2021-01-01,431.0652884,S
R11,P-D01-W003,2021-04-01,431.7753417,S
R11,P-D01-W003,2021-07-01,432.8592478,S
R11,P-D01-W003,2021-10-01,434.3110321,S
R11,P-D01-W003,2022-01-01,436.6397257,S
R11,P-D01-W003,2022-04-01,436.6397257,S
R11,P-D01-W003,2022-07-01,436.6397257,S
R11,P-D01-W003,2022-10-01,437.1284762,S
R11,P-D01-W003,2023-01-01,439.765155,S
R11,P-D01-W003,2023-04-01,441.9174986,S
R11,P-D01-W003,2023-07-01,442.1186664,S
R11,P-D01-W003,2023-10-01,443.3760431,S
R11,P-D01-W003,2024-01-01,444.2162282,S
R11,P-D01-W003,2024-04-01,445.3112698,S
R11,P-D01-W003,2024-07-01,445.4061088,S
R11,P-D01-W003,2024-10-01,447.5251205,S
R11,P-D01-W003,2025-01-01,449.1028217,S
R11,P-D01-W003,2025-04-01,449.4188954,S
R11,P-D01-W003,2025-07-01,449.4188954,S
R11,P-D01-W003,2025-10-01,449.8086376,S
R11,P-D01-W004,2018-01-01,404.5433595,S
R11,P-D01-W004,2018-04-01,406.2686092,S
R11,P-D01-W004,2018-07-01,406.2686092,S
R11,P-D01-W004,2018-10-01,406.3651103,S
R11,P-D01-W004,2019-01-01,406.6204473,S
R11,P-D01-W004,2019-04-01,408.0646327,S
R11,P-D01-W004,2019-07-01,409.7666327,S
R11,P-D01-W004,2019-10-01,410.5327159,S
R11,P-D01-W004,2020-01-01,410.8244012,S
R11,P-D01-W004,2020-04-01,411.2899999,S
R11,P-D01-W004,2020-07-01,411.5969461,S
R11,P-D01-W004,2020-10-01,411.5969461,S
R11,P-D01-W004,2021-01-01,411.5969461,S
R11,P-D01-W004,2021-04-01,411.5969461,S
R11,P-D01-W004,2021-07-01,412.145504,S
R11,P-D01-W004,2021-10-01,412.1549357,S
R11,P-D01-W004,2022-01-01,413.1884723,S
R11,P-D01-W004,2022-04-01,413.7408613,S
R11,P-D01-W004,2022-07-01,414.4105255,S
R11,P-D01-W004,2022-10-01,415.685833,S
R11,P-D01-W004,2023-01-01,415.8304707,S
R11,P-D01-W004,2023-04-01,417.276607,S
R11,P-D01-W004,2023-07-01,418.0809516,S
R11,P-D01-W004,2023-10-01,418.3520988,S
R11,P-D01-W004,2024-01-01,419.6754388,S
R11,P-D01-W004,2024-04-01,420.4639802,S
R11,P-D01-W004,2024-07-01,420.5112017,S
R11,P-D01-W004,2024-10-01,421.1923025,S
R11,P-D01-W004,2025-01-01,421.3256116,S
R11,P-D01-W004,2025-04-01,423.7109865,S
R11,P-D01-W004,2025-07-01,423.7109865,S
R11,P-D01-W004,2025-10-01,423.7162591,S
R11,P-D01-W005,2018-01-01,172.0980523,S
R11,P-D01-W005,2018-04-01,180.5893032,S
R11,P-D01-W005,2018-07-01,188.696001,S
R11,P-D01-W005,2018-10-01,196.3558266,S
R11,P-D01-W005,2019-01-01,206.7064577,S
R11,P-D01-W005,2019-04-01,215.4761191,S
R11,P-D01-W005,2019-07-01,222.370223,S
R11,P-D01-W005,2019-10-01,231.9593444,S
R11,P-D01-W005,2020-01-01,242.008827,S
R11,P-D01-W005,2020-04-01,250.8249534,S
R11,P-D01-W005,2020-07-01,258.428199,S
R11,P-D01-W005,2020-10-01,265.6369743,S
R11,P-D01-W005,2021-01-01,275.9821607,S
R11,P-D01-W005,2021-04-01,286.4046209,S
R11,P-D01-W005,2021-07-01,295.3423252,S
R11,P-D01-W005,2021-10-01,305.2230398,S
R11,P-D01-W005,2022-01-01,315.1795385,S
R11,P-D01-W005,2022-04-01,324.5814553,S
R11,P-D01-W005,2022-07-01,333.9587172,S
R11,P-D01-W005,2022-10-01,343.0194366,S
R11,P-D01-W005,2023-01-01,354.0749342,S
R11,P-D01-W005,2023-04-01,365.0729219,S
R11,P-D01-W005,2023-07-01,375.2595803,S
R11,P-D01-W005,2023-10-01,384.088353,S
R11,P-D01-W005,2024-01-01,394.398073,S
R11,P-D01-W005,2024-04-01,405.8423892,S
R11,P-D01-W005,2024-07-01,415.4420975,S
R11,P-D01-W005,2024-10-01,424.8675143,S
R11,P-D01-W005,2025-01-01,432.5092609,S
R11,P-D01-W005,2025-04-01,440.8325149,S
R11,P-D01-W005,2025-07-01,450.3637774,S
R11,P-D01-W005,2025-10-01,459.1429393,S
R11,P-D01-W006,2018-01-01,170.6088198,S
R11,P-D01-W006,2018-04-01,183.541579,S
R11,P-D01-W006,2018-07-01,195.6551858,S
R11,P-D01-W006,2018-10-01,207.323951,S
R11,P-D01-W006,2019-01-01,217.351391,S
R11,P-D01-W006,2019-04-01,227.503986,S
R11,P-D01-W006,2019-07-01,235.8961095,S
R11,P-D01-W006,2019-10-01,245.4430125,S
R11,P-D01-W006,2020-01-01,253.8183095,S
R11,P-D01-W006,2020-04-01,261.3384167,S
R11,P-D01-W006,2020-07-01,267.1766398,S
R11,P-D01-W006,2020-10-01,273.2747485,S
R11,P-D01-W006,2021-01-01,279.1913582,S
R11,P-D01-W006,2021-04-01,283.5635519,S
R11,P-D01-W006,2021-07-01,289.2502209,S
R11,P-D01-W006,2021-10-01,298.4837841,S
R11,P-D01-W006,2022-01-01,310.3230357,S
R11,P-D01-W006,2022-04-01,323.1902643,S
R11,P-D01-W006,2022-07-01,339.4196183,S
R11,P-D01-W006,2022-10-01,363.2821956,S
R11,P-D01-W006,2023-01-01,390.7671991,S
R11,P-D01-W006,2023-04-01,423.1573581,S
R11,P-D01-W006,2023-07-01,460.0933956,S
R11,P-D01-W006,2023-10-01,499.6688077,S
R11,P-D01-W006,2024-01-01,538.3587027,S
R11,P-D01-W006,2024-04-01,577.4403572,S
R11,P-D01-W006,2024-07-01,614.845956,S
R11,P-D01-W006,2024-10-01,654.9950538,S
R11,P-D01-W006,2025-01-01,696.6437794,S
R11,P-D01-W006,2025-04-01,733.8662597,S
R11,P-D01-W006,2025-07-01,772.1200708,S
R11,P-D01-W006,2025-10-01,812.7319295,S
R11,P-D01-W007,2018-01-01,28.6075945,S
R11,P-D01-W007,2018-04-01,46.31572028,S
R11,P-D01-W007,2018-07-01,58.69240826,S
R11,P-D01-W007,2018-10-01,71.40454039,S
R11,P-D01-W007,2019-01-01,84.72217981,S
R11,P-D01-W007,2019-04-01,96.92681048,S
