sample_id,early_acceleration_label,current_true_rate_mm_y,max_true_rate_next_180d_mm_y,max_true_acceleration_next_180d_mm_y2,days_to_hidden_event,process_family,use_class
P-H05-W005::C024::C027,1,91.68452384,127.5611461,93.10730704,,accelerating,evaluation_only
P-H05-W005::C027::C029,0,136.5778898,143.5925066,39.71663443,,accelerating,evaluation_only
P-H05-W006::C005::C007,0,17.84019461,19.30164292,19.46069468,1937,accelerating,evaluation_only
P-H05-W006::C007::C008,0,16.64412316,20.68037752,16.31256097,1762,accelerating,evaluation_only
P-H05-W006::C008::C010,0,20.40715252,20.68037752,5.784258343,1594,accelerating,evaluation_only
P-H05-W006::C010::C012,0,14.63517927,22.88350942,31.26217435,1412,accelerating,evaluation_only
P-H05-W006::C012::C014,0,16.99472076,23.26172155,42.26020422,1202,accelerating,evaluation_only
P-H05-W006::C014::C016,0,21.26876691,23.53100548,18.84881209,1034,accelerating,evaluation_only
P-H05-W006::C016::C018,0,16.7264341,24.97461531,66.08581371,838,accelerating,evaluation_only
P-H05-W006::C018::C020,0,21.48270769,24.97461531,32.59961982,684,accelerating,evaluation_only
P-H05-W006::C020::C024,0,23.35604759,27.58314593,54.30607615,474,accelerating,evaluation_only
P-H05-W006::C024::C027,1,54.07742399,95.43927336,104.0255662,110,accelerating,evaluation_only
P-H05-W006::C027::C029,0,131.5915947,147.0192147,91.31352393,,accelerating,evaluation_only
P-H05-W007::C005::C007,0,40.64766428,43.31866169,16.75412366,2179,reactivated,evaluation_only
P-H05-W007::C007::C008,0,37.08067103,37.50577154,34.43083894,2004,reactivated,evaluation_only
P-H05-W007::C008::C010,0,34.95625853,34.68979209,0.3633141197,1836,reactivated,evaluation_only
P-H05-W007::C010::C012,0,29.36915355,30.62561567,9.554686148,1654,reactivated,evaluation_only
P-H05-W007::C012::C014,0,29.19760848,29.30907231,-0.6762003215,1444,reactivated,evaluation_only
P-H05-W007::C014::C016,0,20.99117204,22.47841812,40.31485153,1276,reactivated,evaluation_only
P-H05-W007::C016::C018,0,24.8065568,28.89291042,38.48695383,1080,reactivated,evaluation_only
P-H05-W007::C018::C020,0,18.669303,22.33861918,29.72172784,926,reactivated,evaluation_only
P-H05-W007::C020::C022,0,23.16991241,25.65615337,11.69919136,716,reactivated,evaluation_only
P-H05-W007::C022::C024,0,22.5179196,30.82616171,38.6645016,541,reactivated,evaluation_only
P-H05-W007::C024::C027,0,31.23869213,44.84243123,46.23208679,352,reactivated,evaluation_only
P-H05-W007::C027::C029,0,99.58717388,122.2487046,82.89986956,,reactivated,evaluation_only
P-H06-W001::C005::C007,0,1.788678516,5.039685674,16.8107963,,stable,evaluation_only
P-H06-W001::C007::C008,0,3.828754499,3.439283328,-0.6691523296,,stable,evaluation_only
P-H06-W001::C008::C010,0,2.202884175,3.751708254,6.970436779,,stable,evaluation_only
P-H06-W001::C010::C012,0,3.434399578,3.233994098,1.279137992,,stable,evaluation_only
P-H06-W001::C012::C014,0,1.901233985,3.008469064,5.153636989,,stable,evaluation_only
P-H06-W001::C014::C016,0,2.025990166,2.642223872,6.995909758,,stable,evaluation_only
P-H06-W001::C016::C018,0,2.564971198,3.258867823,8.7813761,,stable,evaluation_only
P-H06-W001::C018::C020,0,3.035021152,2.923384693,3.283451381,,stable,evaluation_only
P-H06-W001::C020::C022,0,2.455502082,3.065335932,3.9764083,,stable,evaluation_only
P-H06-W001::C022::C024,0,2.540871996,3.187770816,5.071592167,,stable,evaluation_only
P-H06-W001::C024::C027,0,2.335154982,3.898807934,4.357927489,,stable,evaluation_only
P-H06-W001::C027::C029,0,3.270327192,3.562696727,4.924078926,,stable,evaluation_only
P-H06-W002::C007::C008,0,3.997773467,3.894194353,5.814045859,,stable,evaluation_only
P-H06-W002::C008::C010,0,0,5.554917765,19.38735253,,stable,evaluation_only
P-H06-W002::C010::C012,0,4.418111857,3.859509428,0,,stable,evaluation_only
P-H06-W002::C012::C014,0,0.7409564139,4.778650204,17.65669055,,stable,evaluation_only
P-H06-W002::C014::C016,0,4.495701908,2.83179959,2.336451117,,stable,evaluation_only
P-H06-W002::C016::C018,0,0.2009850423,4.447317565,17.702724,,stable,evaluation_only
P-H06-W002::C018::C020,0,4.261631409,4.220078488,0,,stable,evaluation_only
P-H06-W002::C020::C022,0,0.02684174581,4.787054437,14.64522705,,stable,evaluation_only
P-H06-W002::C022::C024,0,3.622737701,2.43790787,2.607473307,,stable,evaluation_only
P-H06-W002::C024::C027,0,0.182242758,4.881501981,17.68598447,,stable,evaluation_only
P-H06-W002::C027::C029,0,3.959761415,5.167679205,8.525103627,,stable,evaluation_only
P-H06-W003::C005::C007,0,0,6.952660884,23.3060145,,stable,evaluation_only
P-H06-W003::C007::C008,0,6.271656535,4.471806518,7.663678811,,stable,evaluation_only
P-H06-W003::C008::C010,0,0,5.788218689,15.29245753,,stable,evaluation_only
P-H06-W003::C010::C012,0,5.376481548,5.116437037,-1.059935125,,stable,evaluation_only
P-H06-W003::C012::C014,0,0.6041096377,6.194625637,21.9762682,,stable,evaluation_only
P-H06-W003::C014::C016,0,6.160855414,5.181518952,-0.7626825565,,stable,evaluation_only
P-H06-W003::C016::C018,0,0.2797393725,5.349879476,25.04925006,,stable,evaluation_only
P-H06-W003::C018::C020,0,4.855524542,4.448408714,0,,stable,evaluation_only
P-H06-W003::C020::C022,0,0.5643035528,5.268604128,20.38992292,,stable,evaluation_only
P-H06-W003::C022::C024,0,4.386101197,4.409326191,5.56912679,,stable,evaluation_only
P-H06-W004::C005::C007,0,1.059279949,2.811212852,15.22735651,,stable,evaluation_only
P-H06-W004::C007::C008,0,2.902459252,3.864247325,6.318206842,,stable,evaluation_only
P-H06-W004::C008::C010,0,0.8638862299,2.507698955,10.48153356,,stable,evaluation_only
P-H06-W004::C010::C012,0,3.30420683,4.498171975,11.94283812,,stable,evaluation_only
P-H06-W004::C012::C014,0,1.882749834,3.910342699,16.58089609,,stable,evaluation_only
P-H06-W004::C014::C016,0,3.908577489,3.87158378,-0.2325535141,,stable,evaluation_only
P-H06-W004::C016::C018,0,0.535068051,3.798616086,11.71804921,,stable,evaluation_only
P-H06-W004::C018::C020,0,3.564055659,4.446024468,3.884450293,,stable,evaluation_only
P-H06-W004::C020::C022,0,1.403237331,4.27221979,10.32281111,,stable,evaluation_only
P-H06-W004::C022::C024,0,4.380187242,4.812057046,0.5993423724,,stable,evaluation_only
P-H06-W004::C024::C027,0,0.9649147878,4.322517461,13.78148014,,stable,evaluation_only
P-H06-W004::C027::C029,0,0.179059049,3.586061345,17.17854461,,stable,evaluation_only
P-H06-W005::C005::C007,0,4.621102242,4.569216215,0,,stable,evaluation_only
P-H06-W005::C007::C008,0,0,6.224831847,27.67542867,,stable,evaluation_only
P-H06-W005::C008::C010,0,5.908214888,6.224831847,1.89232714,,stable,evaluation_only
P-H06-W005::C010::C012,0,0,4.689996171,24.47445615,,stable,evaluation_only
P-H06-W005::C012::C014,0,4.956932977,4.317931579,0,,stable,evaluation_only
P-H06-W005::C014::C016,0,0,6.006317497,24.72440347,,stable,evaluation_only
P-H06-W005::C016::C018,0,5.473696542,4.974364396,0,,stable,evaluation_only
P-H06-W005::C018::C022,0,0,5.398214664,19.22469329,,stable,evaluation_only
P-H06-W005::C022::C027,0,0,7.327301104,26.45692721,,stable,evaluation_only
P-H06-W005::C027::C029,0,0.9785969453,0.5216671923,0,,stable,evaluation_only
P-H06-W006::C005::C007,0,0.7145357979,1.556256029,18.17444802,,stable,evaluation_only
P-H06-W006::C007::C008,0,1.775846144,3.423971759,11.20629438,,stable,evaluation_only
P-H06-W006::C008::C010,0,1.628235724,2.25640727,6.987545604,,stable,evaluation_only
P-H06-W006::C010::C012,0,1.961260346,4.568419034,11.10368818,,stable,evaluation_only
P-H06-W006::C012::C014,0,1.517019616,2.123042085,11.56267503,,stable,evaluation_only
P-H06-W006::C014::C016,0,2.163638174,4.478986305,11.0173351,,stable,evaluation_only
P-H06-W006::C016::C020,0,1.935883719,1.783303015,11.34597055,,stable,evaluation_only
P-H06-W006::C020::C022,0,2.140062625,2.113574541,8.767270242,,stable,evaluation_only
P-H06-W006::C022::C024,0,2.175354322,3.47189444,6.296525978,,stable,evaluation_only
P-H06-W006::C024::C027,0,0.4240488062,1.204936043,7.229616258,,stable,evaluation_only
P-H06-W006::C027::C029,0,0,3.004432449,17.85538689,,stable,evaluation_only
P-H06-W007::C005::C007,0,2.943149849,2.783841641,4.397190591,,stable,evaluation_only
P-H06-W007::C007::C008,0,2.070542914,2.498498177,9.113548002,,stable,evaluation_only
P-H06-W007::C008::C012,0,2.161422678,2.498498177,7.279975294,,stable,evaluation_only
P-H06-W007::C012::C014,0,2.275055151,2.21412936,8.180252619,,stable,evaluation_only
P-H06-W007::C014::C016,0,1.34277426,2.907671505,9.649545879,,stable,evaluation_only
P-H06-W007::C016::C018,0,2.468182259,3.093443123,5.674514657,,stable,evaluation_only
P-H06-W007::C018::C020,0,1.93203582,2.164863892,2.575602166,,stable,evaluation_only
P-H06-W007::C020::C022,0,0.6320021937,1.959221148,7.719736824,,stable,evaluation_only
P-H06-W007::C022::C024,0,1.555891107,3.321662155,7.634215048,,stable,evaluation_only
P-H06-W007::C024::C027,0,2.507457669,2.597590948,0.7615545464,,stable,evaluation_only
P-H06-W007::C027::C029,0,1.014518861,1.340002104,3.436639813,,stable,evaluation_only
P-H07-W001::C005::C007,0,33.95780675,32.86771347,25.26327134,,uniform_creep,evaluation_only
P-H07-W001::C007::C008,0,32.28305268,39.44969147,28.21723439,,uniform_creep,evaluation_only
P-H07-W001::C008::C012,0,34.95177762,32.94682253,-2.268200016,,uniform_creep,evaluation_only
P-H07-W001::C012::C014,0,35.47916737,36.34525589,21.68019723,,uniform_creep,evaluation_only
P-H07-W001::C014::C016,0,33.63761929,39.051904,30.05647871,,uniform_creep,evaluation_only
P-H07-W001::C016::C018,0,35.75772366,35.19109604,15.25852986,,uniform_creep,evaluation_only
P-H07-W001::C018::C020,0,29.50907176,34.2774329,26.91331789,,uniform_creep,evaluation_only
P-H07-W001::C020::C022,0,34.26410328,34.3171342,22.49837695,,uniform_creep,evaluation_only
P-H07-W001::C022::C024,0,34.78508764,39.73248207,27.4836368,,uniform_creep,evaluation_only
P-H07-W001::C024::C027,0,37.02078581,34.98124953,7.557987533,,uniform_creep,evaluation_only
P-H07-W001::C027::C029,0,31.34508606,30.72624691,-1.68539919,,uniform_creep,evaluation_only
P-H07-W002::C005::C007,0,67.63526532,67.40578045,-3.054680958,,decaying,evaluation_only
P-H07-W002::C007::C008,0,61.46085441,60.67816482,-5.923103066,,decaying,evaluation_only
P-H07-W002::C008::C012,0,51.25180908,51.07207975,-3.711311331,,decaying,evaluation_only
P-H07-W002::C012::C014,0,39.27705954,41.13684895,12.89154547,,decaying,evaluation_only
P-H07-W002::C014::C016,0,39.0839753,38.20661046,-5.864836432,,decaying,evaluation_only
P-H07-W002::C016::C018,0,32.29620393,33.75875453,20.92280054,,decaying,evaluation_only
P-H07-W002::C018::C020,0,33.31168182,32.94350429,-5.596678354,,decaying,evaluation_only
P-H07-W002::C020::C022,0,24.07988941,26.03265159,10.66380374,,decaying,evaluation_only
P-H07-W002::C022::C024,0,26.02572825,26.88171729,2.643906655,,decaying,evaluation_only
P-H07-W002::C024::C027,0,22.18868606,25.25506852,14.74957246,,decaying,evaluation_only
P-H07-W002::C027::C029,0,22.54110997,23.56016968,16.30291122,,decaying,evaluation_only
P-H07-W003::C005::C007,0,1.634369768,3.487011605,6.781033749,,stable,evaluation_only
P-H07-W003::C007::C008,0,3.454200802,3.399826865,-0.523108442,,stable,evaluation_only
P-H07-W003::C008::C012,0,1.781591799,1.882870189,5.067950558,,stable,evaluation_only
P-H07-W003::C012::C014,0,2.137190172,2.730056005,6.657701495,,stable,evaluation_only
P-H07-W003::C014::C016,0,2.748185463,3.993268384,4.512528578,,stable,evaluation_only
P-H07-W003::C016::C018,0,2.092229627,3.363295818,4.736341595,,stable,evaluation_only
P-H07-W003::C018::C020,0,2.967194117,3.504937118,1.053631365,,stable,evaluation_only
P-H07-W003::C020::C022,0,2.182481246,3.032023969,5.884758547,,stable,evaluation_only
P-H07-W003::C022::C024,0,2.084570388,2.738990304,4.181091396,,stable,evaluation_only
P-H07-W003::C024::C027,0,0.6577800489,1.820568117,6.699566382,,stable,evaluation_only
P-H07-W003::C027::C029,0,2.3563737,3.472972307,12.20983815,,stable,evaluation_only
P-H07-W004::C005::C007,0,28.72809796,34.65402912,20.07716988,,uniform_creep,evaluation_only
P-H07-W004::C007::C008,0,32.13867458,30.88638233,12.67107561,,uniform_creep,evaluation_only
P-H07-W004::C008::C012,0,28.57311094,31.19246084,13.62716318,,uniform_creep,evaluation_only
P-H07-W004::C012::C014,0,30.55291221,35.07431575,17.58414003,,uniform_creep,evaluation_only
P-H07-W004::C014::C016,0,34.77782081,33.05794007,-0.4156418209,,uniform_creep,evaluation_only
P-H07-W004::C016::C018,0,28.8269751,32.03113715,19.07542802,,uniform_creep,evaluation_only
P-H07-W004::C018::C020,0,31.93972562,31.86444554,-5.503396912,,uniform_creep,evaluation_only
P-H07-W004::C020::C022,0,27.38630296,34.10700936,19.3761997,,uniform_creep,evaluation_only
P-H07-W004::C022::C024,0,33.02956876,32.94544802,0.701132626,,uniform_creep,evaluation_only
P-H07-W004::C024::C027,0,31.37745002,33.34132599,10.92985819,,uniform_creep,evaluation_only
P-H07-W004::C027::C029,0,30.08593596,30.95734391,4.663178054,,uniform_creep,evaluation_only
P-H07-W005::C005::C007,0,2.612292281,2.277875372,10.4480925,,stable,evaluation_only
P-H07-W005::C007::C008,0,2.339307368,4.751370053,8.924559118,,stable,evaluation_only
P-H07-W005::C008::C012,0,3.559390577,3.292606444,2.486255546,,stable,evaluation_only
P-H07-W005::C012::C014,0,1.666419422,1.471508026,12.48351176,,stable,evaluation_only
P-H07-W005::C014::C016,0,1.492718256,4.086823019,10.89720734,,stable,evaluation_only
P-H07-W005::C016::C018,0,2.109031145,1.74367611,10.93845603,,stable,evaluation_only
P-H07-W005::C018::C020,0,1.340667507,3.604229474,10.93845603,,stable,evaluation_only
P-H07-W005::C020::C022,0,1.238417574,1.258555778,13.06900929,,stable,evaluation_only
P-H07-W005::C022::C024,0,0.6788066085,4.400666808,16.62080794,,stable,evaluation_only
P-H07-W005::C024::C027,0,2.062341615,1.743137275,9.771439841,,stable,evaluation_only
P-H07-W006::C012::C014,0,18.04462335,20.05669628,10.7156376,,uniform_creep,evaluation_only
P-H07-W006::C014::C016,0,18.94226073,20.87556047,11.84352596,,uniform_creep,evaluation_only
P-H07-W006::C016::C018,0,18.52472935,19.20610308,3.406061205,,uniform_creep,evaluation_only
P-H07-W006::C018::C020,0,19.1295818,21.25122546,13.67814879,,uniform_creep,evaluation_only
P-H07-W006::C020::C022,0,21.06218845,21.71222599,4.850757389,,uniform_creep,evaluation_only
P-H07-W006::C022::C024,0,20.63404042,20.19359605,10.49533497,,uniform_creep,evaluation_only
P-H07-W006::C024::C027,0,19.86570328,20.68341348,7.630293395,,uniform_creep,evaluation_only
P-H07-W006::C027::C029,0,19.96316191,20.47709199,5.47771423,,uniform_creep,evaluation_only
P-H07-W007::C005::C007,0,11.16256019,11.50140787,1.572263843,,uniform_creep,evaluation_only
P-H07-W007::C007::C008,0,10.21019564,11.3651104,6.053885365,,uniform_creep,evaluation_only
P-H07-W007::C008::C012,0,11.27780559,12.6437356,5.873995635,,uniform_creep,evaluation_only
P-H07-W007::C012::C014,0,11.72592328,12.09191066,2.160127222,,uniform_creep,evaluation_only
P-H07-W007::C014::C020,0,11.02276412,10.70989501,7.140474457,,uniform_creep,evaluation_only
P-H07-W007::C020::C022,0,11.65781679,13.1174029,9.052433254,,uniform_creep,evaluation_only
P-H07-W007::C022::C024,0,11.89203778,11.5800936,0.22775343,,uniform_creep,evaluation_only
P-H07-W007::C024::C027,0,10.75087483,11.65287374,4.267377143,,uniform_creep,evaluation_only
P-H07-W007::C027::C029,0,11.99607108,11.96837951,6.147820538,,uniform_creep,evaluation_only
P-V01-W001::C003::C004,0,35.06980905,35.65892713,2.288746938,,uniform_creep,evaluation_only
P-V01-W001::C004::C005,0,31.32731286,33.28088137,15.81596971,,uniform_creep,evaluation_only
P-V01-W001::C005::C007,0,31.50459234,36.38874666,28.0845079,,uniform_creep,evaluation_only
P-V01-W001::C007::C008,0,34.82218878,34.63309216,11.7865416,,uniform_creep,evaluation_only
P-V01-W001::C008::C010,0,31.04441208,32.44411291,13.5345591,,uniform_creep,evaluation_only
P-V01-W001::C010::C012,0,31.83450591,35.61205143,29.73694956,,uniform_creep,evaluation_only
P-V01-W001::C012::C014,0,29.87638388,32.99779367,23.71785181,,uniform_creep,evaluation_only
P-V01-W001::C014::C016,0,33.07935504,36.30020005,19.8144383,,uniform_creep,evaluation_only
P-V01-W001::C016::C018,0,34.93169008,37.14039818,20.24490364,,uniform_creep,evaluation_only
P-V01-W001::C018::C022,0,35.01910142,34.51272359,5.812416262,,uniform_creep,evaluation_only
P-V01-W001::C022::C024,0,33.9745981,32.53506883,6.502443154,,uniform_creep,evaluation_only
P-V01-W001::C024::C027,0,26.39660447,35.71491644,31.47414792,,uniform_creep,evaluation_only
P-V01-W001::C027::C029,0,31.55387424,34.91684774,25.81630234,,uniform_creep,evaluation_only
P-V01-W002::C004::C005,0,34.04826995,34.26843541,5.41618934,,uniform_creep,evaluation_only
P-V01-W002::C005::C007,0,33.57847932,34.57246098,11.43407113,,uniform_creep,evaluation_only
P-V01-W002::C007::C008,0,33.67218846,35.78477565,11.66169696,,uniform_creep,evaluation_only
P-V01-W002::C008::C010,0,34.64466888,34.38398656,2.543717331,,uniform_creep,evaluation_only
P-V01-W002::C010::C012,0,32.87122722,33.51748422,5.079635397,,uniform_creep,evaluation_only
P-V01-W002::C012::C014,0,32.9681968,36.01253136,11.94554354,,uniform_creep,evaluation_only
P-V01-W002::C014::C016,0,35.09627247,35.71628519,13.39954098,,uniform_creep,evaluation_only
P-V01-W002::C016::C018,0,34.77549739,36.86207125,10.05284798,,uniform_creep,evaluation_only
P-V01-W002::C018::C020,0,36.03741087,36.14695835,6.484013081,,uniform_creep,evaluation_only
P-V01-W002::C020::C022,0,34.72630782,34.78700454,3.314995782,,uniform_creep,evaluation_only
P-V01-W002::C022::C024,0,32.85746412,35.70000009,10.82578286,,uniform_creep,evaluation_only
P-V01-W002::C024::C029,0,34.88825755,36.28194567,8.117486643,,uniform_creep,evaluation_only
P-V01-W003::C003::C004,0,46.56957711,46.93235178,-0.9703401762,,decaying,evaluation_only
P-V01-W003::C004::C005,0,43.18406983,42.10632749,-9.186553562,,decaying,evaluation_only
P-V01-W003::C005::C007,0,38.79083276,38.32495039,-0.6741722446,,decaying,evaluation_only
P-V01-W003::C007::C008,0,35.11551784,35.10033955,-3.550103826,,decaying,evaluation_only
P-V01-W003::C008::C009,0,30.72299792,30.46595084,-2.002116987,,decaying,evaluation_only
P-V01-W003::C009::C010,0,29.9044326,30.13226467,1.01618954,,decaying,evaluation_only
P-V01-W003::C010::C012,0,25.36739838,26.56322267,5.953822989,,decaying,evaluation_only
P-V01-W003::C012::C014,0,24.15974167,23.76661445,1.636667054,,decaying,evaluation_only
P-V01-W003::C014::C016,0,21.42600969,21.70323375,2.978778612,,decaying,evaluation_only
P-V01-W003::C016::C018,0,18.57753217,18.42320401,3.63128997,,decaying,evaluation_only
P-V01-W003::C018::C020,0,17.1207146,17.67988186,3.671450178,,decaying,evaluation_only
P-V01-W003::C020::C022,0,15.36099224,13.97034031,4.526693122,,decaying,evaluation_only
P-V01-W003::C022::C027,0,13.37502168,15.95673907,16.01271227,,decaying,evaluation_only
P-V01-W003::C027::C029,0,12.00259667,13.98088929,24.88155212,,decaying,evaluation_only
P-V01-W004::C003::C004,0,58.6817827,59.12053803,-9.031825005,,decaying,evaluation_only
P-V01-W004::C004::C005,0,53.69588141,53.58458565,-12.26398231,,decaying,evaluation_only
P-V01-W004::C005::C007,0,48.67469461,47.84117327,11.49940504,,decaying,evaluation_only
P-V01-W004::C007::C008,0,43.22947931,43.85500212,-6.962983956,,decaying,evaluation_only
P-V01-W004::C008::C009,0,38.13729748,37.30376125,2.500439473,,decaying,evaluation_only
P-V01-W004::C009::C010,0,34.32140022,30.6939256,11.01570652,,decaying,evaluation_only
P-V01-W004::C010::C012,0,30.53177546,33.17269599,16.13568423,,decaying,evaluation_only
P-V01-W004::C012::C014,0,27.18646339,25.48438281,8.256221645,,decaying,evaluation_only
P-V01-W004::C014::C016,0,23.55335764,25.33755377,7.961588828,,decaying,evaluation_only
P-V01-W004::C016::C018,0,20.91178263,20.42204614,14.93016415,,decaying,evaluation_only
P-V01-W004::C018::C020,0,18.85792089,24.13403234,15.73336762,,decaying,evaluation_only
P-V01-W004::C020::C022,0,21.11045894,20.190958,13.47047266,,decaying,evaluation_only
P-V01-W004::C022::C024,0,18.60780394,21.90835016,12.05149987,,decaying,evaluation_only
P-V01-W004::C024::C027,0,16.190287,14.89288967,13.14854575,,decaying,evaluation_only
P-V01-W004::C027::C029,0,11.76610677,12.2980823,3.645713491,,decaying,evaluation_only
P-V01-W005::C003::C005,0,78.57476322,78.22871448,18.85004629,,decaying,evaluation_only
P-V01-W005::C005::C007,0,73.29278875,73.89709262,12.1137581,,decaying,evaluation_only
P-V01-W005::C007::C008,0,61.44016806,64.01086997,0.4184169909,,decaying,evaluation_only
P-V01-W005::C008::C009,0,53.56809239,55.99618175,18.62049159,,decaying,evaluation_only
P-V01-W005::C009::C010,0,55.94864537,54.57009049,-24.87986619,,decaying,evaluation_only
P-V01-W005::C010::C012,0,42.93187458,41.31947127,12.13831018,,decaying,evaluation_only
P-V01-W005::C012::C014,0,40.82091525,41.58328001,-5.943174607,,decaying,evaluation_only
P-V01-W005::C014::C016,0,33.89818845,34.66208555,51.02336729,,decaying,evaluation_only
P-V01-W005::C016::C018,0,32.49923385,30.47156038,30.97364423,,decaying,evaluation_only
P-V01-W005::C018::C020,0,28.94550622,28.67999288,2.596465446,,decaying,evaluation_only
P-V01-W005::C020::C022,0,27.1505964,30.74483955,23.94201939,,decaying,evaluation_only
P-V01-W005::C022::C024,0,29.62392459,28.50336574,20.68086097,,decaying,evaluation_only
P-V01-W005::C024::C027,0,24.55741531,27.19755064,17.04885784,,decaying,evaluation_only
P-V01-W005::C027::C029,0,25.51825257,25.85614297,5.03096702,,decaying,evaluation_only
P-V01-W006::C003::C005,0,41.06071343,40.17363112,11.80333726,,uniform_creep,evaluation_only
P-V01-W006::C005::C007,0,37.60752333,41.45963926,16.12307751,,uniform_creep,evaluation_only
P-V01-W006::C007::C008,0,39.85420572,38.05165816,14.29316462,,uniform_creep,evaluation_only
P-V01-W006::C008::C009,0,35.39334161,39.32532081,14.04220982,,uniform_creep,evaluation_only
P-V01-W006::C009::C010,0,36.39470558,39.32532081,13.21682539,,uniform_creep,evaluation_only
P-V01-W006::C010::C012,0,38.21096005,37.59890587,14.34311072,,uniform_creep,evaluation_only
P-V01-W006::C012::C014,0,36.87908082,42.27393777,29.38428783,,uniform_creep,evaluation_only
P-V01-W006::C014::C018,0,38.1489018,35.58820552,23.95039917,,uniform_creep,evaluation_only
P-V01-W006::C018::C020,0,38.29709317,37.79061524,3.673182881,,uniform_creep,evaluation_only
P-V01-W006::C020::C022,0,34.37812236,39.08543456,29.22353353,,uniform_creep,evaluation_only
P-V01-W006::C022::C024,0,37.31380479,36.70909134,23.9950462,,uniform_creep,evaluation_only
P-V01-W006::C024::C027,0,34.20530412,41.0418941,26.33135458,,uniform_creep,evaluation_only
P-V01-W006::C027::C029,0,37.24822918,38.50423274,13.8835594,,uniform_creep,evaluation_only
P-V01-W007::C003::C004,0,85.35671715,84.29575921,-1.559870895,,decaying,evaluation_only
P-V01-W007::C004::C005,0,78.60416897,76.80078247,12.75669045,,decaying,evaluation_only
P-V01-W007::C005::C007,0,71.55359143,72.50562044,12.75669045,,decaying,evaluation_only
P-V01-W007::C007::C008,0,65.96409394,66.17958284,28.02937986,,decaying,evaluation_only
P-V01-W007::C008::C009,0,57.77469343,55.95517301,4.684354147,,decaying,evaluation_only
P-V01-W007::C009::C012,0,55.79308373,51.09249455,11.53981259,,decaying,evaluation_only
P-V01-W007::C012::C014,0,47.48733164,47.22827309,11.39320869,,decaying,evaluation_only
P-V01-W007::C014::C016,0,37.74830986,40.60855886,20.830729,,decaying,evaluation_only
P-V01-W007::C016::C018,0,33.4924983,36.1953725,11.92722589,,decaying,evaluation_only
P-V01-W007::C018::C020,0,33.5760521,38.72244969,24.70165499,,decaying,evaluation_only
P-V01-W007::C020::C022,0,32.27072956,33.59901028,11.02830068,,decaying,evaluation_only
P-V01-W007::C022::C024,0,29.99672466,27.3538275,22.7760463,,decaying,evaluation_only
P-V01-W007::C024::C027,0,26.99298695,26.49336157,-9.006542909,,decaying,evaluation_only
P-V01-W007::C027::C029,0,19.42499964,21.79267352,30.30422028,,decaying,evaluation_only
P-V02-W001::C005::C006,0,72.92436463,72.88397289,-5.436573565,,decaying,evaluation_only
P-V02-W001::C006::C007,0,66.96276992,66.52411889,3.05430183,,decaying,evaluation_only
P-V02-W001::C007::C008,0,60.27313876,56.65338639,9.938173562,,decaying,evaluation_only
P-V02-W001::C008::C010,0,55.27465098,56.4003705,9.938173562,,decaying,evaluation_only
P-V02-W001::C010::C011,0,42.23111792,41.10260705,15.66782023,,decaying,evaluation_only
P-V02-W001::C011::C012,0,38.13678447,44.34977272,23.80606391,,decaying,evaluation_only
P-V02-W001::C012::C014,0,41.95247633,44.34977272,23.80606391,,decaying,evaluation_only
P-V02-W001::C014::C016,0,31.83259685,35.22195294,21.06165196,,decaying,evaluation_only
P-V02-W001::C016::C018,0,34.68248215,34.17672828,-3.644861709,,decaying,evaluation_only
P-V02-W001::C018::C020,0,26.99589189,28.09651929,14.01976911,,decaying,evaluation_only
P-V02-W001::C020::C022,0,29.45763226,32.22409479,19.73802429,,decaying,evaluation_only
P-V02-W001::C022::C024,0,20.98811455,24.64773771,35.54807952,,decaying,evaluation_only
P-V02-W001::C024::C027,0,26.25914277,28.49031902,13.38464236,,decaying,evaluation_only
P-V02-W001::C027::C029,0,21.50205928,21.28583762,6.294772071,,decaying,evaluation_only
P-V02-W002::C005::C006,0,69.77052874,69.36265861,-7.933634672,,decaying,evaluation_only
P-V02-W002::C006::C007,0,66.07500389,65.92937235,-7.933634672,,decaying,evaluation_only
P-V02-W002::C007::C008,0,64.33153391,63.44027701,1.90231134,,decaying,evaluation_only
P-V02-W002::C008::C010,0,60.88448551,60.59785773,-10.75423583,,decaying,evaluation_only
P-V02-W002::C010::C011,0,51.48348424,51.58933852,8.201078314,,decaying,evaluation_only
P-V02-W002::C011::C016,0,49.92607522,50.35617589,8.201078314,,decaying,evaluation_only
P-V02-W002::C016::C018,0,39.09770068,38.68691312,5.517022729,,decaying,evaluation_only
P-V02-W002::C018::C020,0,36.39692212,37.13907483,5.86435822,,decaying,evaluation_only
P-V02-W002::C020::C022,0,35.23326349,34.33796559,6.355233709,,decaying,evaluation_only
P-V02-W002::C022::C024,0,32.17044697,31.86741449,-0.3460255784,,decaying,evaluation_only
P-V02-W002::C024::C027,0,27.07171241,26.23100814,8.193434313,,decaying,evaluation_only
P-V02-W002::C027::C029,0,23.9524623,25.66503411,6.961298357,,decaying,evaluation_only
P-V02-W003::C005::C006,0,8.314759293,8.281928532,1.606142,,uniform_creep,evaluation_only
P-V02-W003::C006::C007,0,8.163612088,8.140858926,5.541089562,,uniform_creep,evaluation_only
P-V02-W003::C007::C008,0,7.705758352,8.576987738,6.183138266,,uniform_creep,evaluation_only
P-V02-W003::C008::C010,0,8.472211977,8.819309679,3.339895349,,uniform_creep,evaluation_only
