point_id,date,true_settlement_mm,true_velocity_mm_y,true_acceleration_mm_y2,process_family,regime_stage,source_reference_year,source_reference_date,reference_period_status,provenance
P-D01-REF-A,2018-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2019-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2019-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2019-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2019-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2019-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2019-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2020-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2021-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2022-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2023-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2024-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-A,2025-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2018-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2019-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2020-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2021-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2022-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2023-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2024-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-01-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-02-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-03-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-04-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-05-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-06-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-07-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-08-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-09-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-10-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-11-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-REF-B,2025-12-01,0,0,0,stable_reference,stable_reference,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-01-01,69.37306559,105.170066,-28.99575895,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-02-01,78.19666365,102.7537527,-11.40664218,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-03-01,86.09349585,103.2689589,-21.46543965,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-04-01,94.68459687,99.17617945,-39.98857997,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-05-01,102.7248587,96.60419561,-20.05956346,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-06-01,110.8912523,95.83291888,-12.31907424,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-07-01,118.7098944,94.55101657,-34.55236999,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-08-01,126.5447766,90.07419054,-42.76748599,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-09-01,134.0771737,87.42310224,-30.9458159,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-10-01,141.1547777,84.91655456,-51.07546197,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-11-01,148.1070562,78.91052525,-51.44147537,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2018-12-01,154.48297,76.34297533,-27.95598811,decaying,active,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2019-01-01,160.8736876,74.25119389,-19.43914707,decaying,decaying,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2019-02-01,167.1269164,73.10311749,-4.772810228,decaying,decaying,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2019-03-01,172.7445039,73.45572552,2.168511488,decaying,decaying,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2019-04-01,178.979313,73.46453607,-3.013134506,decaying,decaying,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2019-05-01,184.9923756,72.95353644,-3.48337908,decaying,decaying,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2019-06-01,191.1812363,72.88397289,-5.436573565,decaying,decaying,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
P-V02-W001,2019-07-01,197.1332451,72.04744085,-21.84130572,decaying,decaying,2022,,year_supported_exact_date_unknown; technical_midyear_conditioning_private,R/S
