campaign_id,date,profile_id,point_id,true_settlement_mm,observed_settlement_mm,residual_mm,standard_uncertainty_mm,use_class
C014,2021-11-02,P-V03,P-V03-REF-A,0,-0.6462599746,-0.6462599746,0.6,evaluation_only
C014,2021-11-02,P-V03,P-V03-W001,473.7100194,473.5224705,-0.1875488297,0.6848986377,evaluation_only
C014,2021-11-02,P-V03,P-V03-W002,486.2412838,486.2722129,0.03092914598,0.6970051496,evaluation_only
C014,2021-11-02,P-V03,P-V03-W003,1349.440375,1349.619587,0.1792119753,0.7039428548,evaluation_only
C014,2021-11-02,P-V03,P-V03-W004,1654.888209,1655.167351,0.2791412695,0.7063247148,evaluation_only
C014,2021-11-02,P-V03,P-V03-W005,448.3013835,448.2996737,-0.001709802766,0.7013643625,evaluation_only
C014,2021-11-02,P-V03,P-V03-W006,409.5963543,410.2312637,0.6349093991,0.6942377476,evaluation_only
C014,2021-11-02,P-V03,P-V03-W007,214.011007,214.9350247,0.9240177299,0.6843368921,evaluation_only
C014,2021-11-02,P-V03,P-V03-REF-B,0,0.07496416396,0.07496416396,0.6,evaluation_only
C014,2021-11-02,P-V04,P-V04-REF-A,0,0.4398012592,0.4398012592,0.6027506974,evaluation_only
C014,2021-11-02,P-V04,P-V04-W001,193.881832,193.7316253,-0.1502067237,0.7408814776,evaluation_only
C014,2021-11-02,P-V04,P-V04-W003,195.1107051,194.663573,-0.4471320874,0.753264248,evaluation_only
C014,2021-11-02,P-V04,P-V04-W004,331.519699,331.6611456,0.1414466151,0.7501248478,evaluation_only
C014,2021-11-02,P-V04,P-V04-W006,233.9519799,234.154232,0.2022521447,0.7411340707,evaluation_only
C014,2021-11-02,P-V04,P-V04-W007,327.5603534,328.1757944,0.6154409519,0.7263118869,evaluation_only
C014,2021-11-02,P-V04,P-V04-REF-B,0,0.1628870416,0.1628870416,0.6,evaluation_only
C014,2021-11-02,P-V05,P-V05-REF-A,0,0.4225182093,0.4225182093,0.6,evaluation_only
C014,2021-11-02,P-V05,P-V05-W001,1260.762787,1260.6373,-0.1254873614,0.7006377045,evaluation_only
C014,2021-11-02,P-V05,P-V05-W002,1476.007955,1476.087877,0.07992217984,0.7191154775,evaluation_only
C014,2021-11-02,P-V05,P-V05-W003,1471.653905,1471.638365,-0.01553967819,0.7223678876,evaluation_only
C014,2021-11-02,P-V05,P-V05-W004,1372.305493,1371.850898,-0.4545947273,0.723859108,evaluation_only
C014,2021-11-02,P-V05,P-V05-W006,1458.291325,1457.806563,-0.4847617341,0.7151550946,evaluation_only
C014,2021-11-02,P-V05,P-V05-W007,1729.066306,1728.702984,-0.3633221242,0.7029566661,evaluation_only
C014,2021-11-02,P-V05,P-V05-REF-B,0,-1.140843802,-1.140843802,0.6,evaluation_only
C014,2021-11-02,P-V06,P-V06-REF-A,0,-0.01686780982,-0.01686780982,0.7287896548,evaluation_only
C014,2021-11-02,P-V06,P-V06-W001,0,-0.4616682102,-0.4616682102,0.9412347722,evaluation_only
C014,2021-11-02,P-V06,P-V06-W002,180.1488679,179.8084173,-0.3404506111,0.9685389426,evaluation_only
C014,2021-11-02,P-V06,P-V06-W003,156.571929,156.3357282,-0.2362007798,0.9754516935,evaluation_only
C014,2021-11-02,P-V06,P-V06-W004,180.5211167,180.7151187,0.1940019655,0.976361224,evaluation_only
C014,2021-11-02,P-V06,P-V06-W005,271.108767,271.1431454,0.03437838116,0.9674704408,evaluation_only
C014,2021-11-02,P-V06,P-V06-W006,146.1113534,146.1403998,0.02904643818,0.9385164663,evaluation_only
C014,2021-11-02,P-V06,P-V06-W007,145.3512597,145.3661768,0.01491705521,0.9146979071,evaluation_only
C014,2021-11-02,P-V06,P-V06-REF-B,0,0.3862222199,0.3862222199,0.6485879134,evaluation_only
C015,2022-03-01,P-D01,P-D01-REF-A,0,0.1311127226,0.1311127226,0.6,evaluation_only
C015,2022-03-01,P-D01,P-D01-W001,286.794851,286.7933869,-0.001464153417,0.7023039686,evaluation_only
C015,2022-03-01,P-D01,P-D01-W002,416.269137,416.4724615,0.203324475,0.7183573579,evaluation_only
C015,2022-03-01,P-D01,P-D01-W003,431.8538742,431.8492734,-0.004600776391,0.7277254979,evaluation_only
C015,2022-03-01,P-D01,P-D01-W004,430.9306291,430.5308229,-0.3998061755,0.7336334223,evaluation_only
C015,2022-03-01,P-D01,P-D01-W005,320.2806652,319.4643548,-0.816310448,0.7306822678,evaluation_only
C015,2022-03-01,P-D01,P-D01-W006,312.8680176,311.4829671,-1.385050525,0.7157290256,evaluation_only
C015,2022-03-01,P-D01,P-D01-W007,190.0333669,188.7232165,-1.310150419,0.6892938511,evaluation_only
C015,2022-03-01,P-D01,P-D01-REF-B,0,-0.5770555329,-0.5770555329,0.6,evaluation_only
C015,2022-03-01,P-H04,P-H04-REF-A,0,1.397205156,1.397205156,0.6,evaluation_only
C015,2022-03-01,P-H04,P-H04-W001,180.5040916,181.4159331,0.9118415199,0.736618067,evaluation_only
C015,2022-03-01,P-H04,P-H04-W002,490.0758465,490.7297749,0.6539284095,0.7560024068,evaluation_only
C015,2022-03-01,P-H04,P-H04-W003,728.2059175,728.8993879,0.6934704542,0.7772055578,evaluation_only
C015,2022-03-01,P-H04,P-H04-W004,159.2572492,159.5355899,0.2783406818,0.7847394836,evaluation_only
C015,2022-03-01,P-H04,P-H04-W005,166.0011183,166.2254492,0.2243308665,0.7829415869,evaluation_only
C015,2022-03-01,P-H04,P-H04-W006,182.5323943,182.2072321,-0.3251621914,0.7703412328,evaluation_only
C015,2022-03-01,P-H04,P-H04-W007,225.5160755,225.261012,-0.2550634822,0.747462582,evaluation_only
C015,2022-03-01,P-H04,P-H04-REF-B,0,0.04897153966,0.04897153966,0.6,evaluation_only
C016,2022-05-17,P-D01,P-D01-REF-A,0,-0.06700004599,-0.06700004599,0.6,evaluation_only
C016,2022-05-17,P-D01,P-D01-W002,426.1696569,425.9915082,-0.1781487131,0.7523242762,evaluation_only
C016,2022-05-17,P-D01,P-D01-W003,431.8953837,431.1289079,-0.7664758199,0.7627195049,evaluation_only
C016,2022-05-17,P-D01,P-D01-W004,431.6483638,430.6071819,-1.041181935,0.7696272298,evaluation_only
C016,2022-05-17,P-D01,P-D01-W005,328.8997079,327.7021494,-1.197558473,0.7668001593,evaluation_only
C016,2022-05-17,P-D01,P-D01-W006,324.9870711,324.3841493,-0.6029217752,0.7512941698,evaluation_only
C016,2022-05-17,P-D01,P-D01-W007,193.8995655,193.3553908,-0.5441747176,0.7234503939,evaluation_only
C016,2022-05-17,P-D01,P-D01-REF-B,0,0.2617104513,0.2617104513,0.6,evaluation_only
C016,2022-05-17,P-H01,P-H01-REF-A,0,0.2356163383,0.2356163383,0.9907039123,evaluation_only
C016,2022-05-17,P-H01,P-H01-W001,167.5907129,168.8916307,1.30091788,1.368706262,evaluation_only
C016,2022-05-17,P-H01,P-H01-W002,161.3703223,163.1736617,1.803339381,1.450769379,evaluation_only
C016,2022-05-17,P-H01,P-H01-W003,423.930507,425.2555199,1.325012885,1.512841764,evaluation_only
C016,2022-05-17,P-H01,P-H01-W004,212.9417474,213.1310251,0.1892776295,1.526520942,evaluation_only
C016,2022-05-17,P-H01,P-H01-W005,427.3146939,427.1992098,-0.1154840156,1.509148816,evaluation_only
C016,2022-05-17,P-H01,P-H01-W006,331.0232952,331.5753261,0.5520308707,1.461306554,evaluation_only
C016,2022-05-17,P-H01,P-H01-W007,250.9062677,251.2714767,0.3652090055,1.356209329,evaluation_only
C016,2022-05-17,P-H01,P-H01-REF-B,0,0.06363929234,0.06363929234,0.9609626338,evaluation_only
C016,2022-05-17,P-H02,P-H02-REF-A,0,-0.2661490084,-0.2661490084,0.6,evaluation_only
C016,2022-05-17,P-H02,P-H02-W001,327.0895884,326.7394378,-0.3501505799,0.7299810702,evaluation_only
C016,2022-05-17,P-H02,P-H02-W002,427.1865705,427.2508691,0.06429853754,0.7543741622,evaluation_only
C016,2022-05-17,P-H02,P-H02-W003,244.7141102,244.866487,0.1523768029,0.7663772215,evaluation_only
C016,2022-05-17,P-H02,P-H02-W004,193.905469,193.8736935,-0.03177545421,0.7689854562,evaluation_only
C016,2022-05-17,P-H02,P-H02-W005,38.28324756,38.05210617,-0.231141392,0.7627191586,evaluation_only
C016,2022-05-17,P-H02,P-H02-W006,311.9045569,311.0394242,-0.8651327539,0.7540670304,evaluation_only
C016,2022-05-17,P-H02,P-H02-W007,309.1576241,308.0754297,-1.082194343,0.7281005173,evaluation_only
C016,2022-05-17,P-H02,P-H02-REF-B,0,-0.7517303467,-0.7517303467,0.6,evaluation_only
C016,2022-05-17,P-H03,P-H03-REF-A,0,0.4146091309,0.4146091309,0.6,evaluation_only
C016,2022-05-17,P-H03,P-H03-W001,328.6950067,329.2181182,0.5231115021,0.69222479,evaluation_only
C016,2022-05-17,P-H03,P-H03-W002,426.1773815,426.9230687,0.7456871818,0.7163387265,evaluation_only
C016,2022-05-17,P-H03,P-H03-W003,407.1073175,407.2721509,0.1648333657,0.7231692143,evaluation_only
C016,2022-05-17,P-H03,P-H03-W004,681.6393409,681.4544037,-0.1849371431,0.7282928385,evaluation_only
C016,2022-05-17,P-H03,P-H03-W005,446.9316572,446.1482138,-0.7834433666,0.7248173232,evaluation_only
C016,2022-05-17,P-H03,P-H03-W006,446.1309405,445.6005331,-0.5304074201,0.7204949187,evaluation_only
C016,2022-05-17,P-H03,P-H03-W007,563.7152774,562.7735213,-0.9417560417,0.6963186514,evaluation_only
C016,2022-05-17,P-H03,P-H03-REF-B,0,0.2386629633,0.2386629633,0.6,evaluation_only
C016,2022-05-17,P-H04,P-H04-REF-A,0,1.217761653,1.217761653,0.6,evaluation_only
C016,2022-05-17,P-H04,P-H04-W001,185.2652937,187.6258518,2.36055811,0.7191476325,evaluation_only
C016,2022-05-17,P-H04,P-H04-W002,495.7187573,498.4190268,2.700269474,0.7366048688,evaluation_only
C016,2022-05-17,P-H04,P-H04-W003,734.841826,737.4394079,2.597581905,0.7535778274,evaluation_only
C016,2022-05-17,P-H04,P-H04-W004,162.5889632,164.2751776,1.686214497,0.7555283422,evaluation_only
C016,2022-05-17,P-H04,P-H04-W005,172.782271,174.0193383,1.237067364,0.7497234689,evaluation_only
C016,2022-05-17,P-H04,P-H04-W006,190.8269667,192.329654,1.502687254,0.7292922394,evaluation_only
C016,2022-05-17,P-H04,P-H04-W007,232.2010708,232.819256,0.6181851637,0.6971430642,evaluation_only
C016,2022-05-17,P-H04,P-H04-REF-B,0,0.6056350663,0.6056350663,0.6,evaluation_only
C016,2022-05-17,P-H05,P-H05-REF-A,0,0.2402724097,0.2402724097,0.600607376,evaluation_only
C016,2022-05-17,P-H05,P-H05-W001,1350.37488,1349.206609,-1.168271043,0.8607452163,evaluation_only
C016,2022-05-17,P-H05,P-H05-W002,1271.873168,1271.086339,-0.7868284937,0.9112562679,evaluation_only
C016,2022-05-17,P-H05,P-H05-W003,1371.408712,1370.38677,-1.021942363,0.9385456286,evaluation_only
C016,2022-05-17,P-H05,P-H05-W004,1606.245603,1605.152288,-1.093315808,0.9518200242,evaluation_only
C016,2022-05-17,P-H05,P-H05-W005,1234.559947,1232.531601,-2.028345543,0.941470774,evaluation_only
C016,2022-05-17,P-H05,P-H05-W006,1372.276716,1370.922427,-1.354289164,0.911930806,evaluation_only
C016,2022-05-17,P-H05,P-H05-W007,821.3468197,820.5221518,-0.8246678704,0.8653420454,evaluation_only
C016,2022-05-17,P-H05,P-H05-REF-B,0,-0.03958148247,-0.03958148247,0.6125526455,evaluation_only
C016,2022-05-17,P-H06,P-H06-REF-A,0,-0.09124869456,-0.09124869456,0.7666072714,evaluation_only
C016,2022-05-17,P-H06,P-H06-W001,333.5108326,334.6102211,1.099388525,1.057078752,evaluation_only
C016,2022-05-17,P-H06,P-H06-W002,176.6268677,177.1376182,0.5107504861,1.111849815,evaluation_only
C016,2022-05-17,P-H06,P-H06-W003,333.6842253,334.4339509,0.7497256403,1.138827426,evaluation_only
C016,2022-05-17,P-H06,P-H06-W004,333.7339351,334.402802,0.6688668577,1.145028248,evaluation_only
C016,2022-05-17,P-H06,P-H06-W005,156.5223216,157.4845618,0.9622401404,1.133864673,evaluation_only
C016,2022-05-17,P-H06,P-H06-W006,333.6290312,333.9445882,0.3155569972,1.07753933,evaluation_only
C016,2022-05-17,P-H06,P-H06-W007,58.56241542,58.6262987,0.06388328496,1.041156933,evaluation_only
C016,2022-05-17,P-H06,P-H06-REF-B,0,-0.3072696681,-0.3072696681,0.7241453851,evaluation_only
C016,2022-05-17,P-H07,P-H07-REF-A,0,1.223983807,1.223983807,0.6,evaluation_only
C016,2022-05-17,P-H07,P-H07-W001,209.026649,210.5389932,1.512344208,0.7282527176,evaluation_only
C016,2022-05-17,P-H07,P-H07-W002,310.2211553,311.212651,0.9914956536,0.7421759922,evaluation_only
C016,2022-05-17,P-H07,P-H07-W003,267.5432207,267.9880154,0.4447947024,0.7542487143,evaluation_only
C016,2022-05-17,P-H07,P-H07-W004,310.6153313,311.4835083,0.8681770311,0.7551761935,evaluation_only
C016,2022-05-17,P-H07,P-H07-W005,39.04881999,40.1605285,1.111708508,0.7485541433,evaluation_only
C016,2022-05-17,P-H07,P-H07-W006,95.86811916,96.98558199,1.117462828,0.7312347569,evaluation_only
C016,2022-05-17,P-H07,P-H07-REF-B,0,0.3053598136,0.3053598136,0.6,evaluation_only
C016,2022-05-17,P-V01,P-V01-REF-A,0,-0.3430646493,-0.3430646493,0.6,evaluation_only
C016,2022-05-17,P-V01,P-V01-W001,172.4908474,171.9640366,-0.5268108188,0.7029270976,evaluation_only
C016,2022-05-17,P-V01,P-V01-W002,172.3758143,171.5819842,-0.7938300759,0.7347884306,evaluation_only
C016,2022-05-17,P-V01,P-V01-W003,174.4526067,174.1298636,-0.322743152,0.7533561413,evaluation_only
C016,2022-05-17,P-V01,P-V01-W004,213.4981719,213.0133422,-0.4848296297,0.7571370238,evaluation_only
C016,2022-05-17,P-V01,P-V01-W005,899.3584401,898.9536485,-0.404791603,0.7529894848,evaluation_only
C016,2022-05-17,P-V01,P-V01-W007,427.7805202,428.227108,0.4465877389,0.7163964142,evaluation_only
C016,2022-05-17,P-V01,P-V01-REF-B,0,-0.577746137,-0.577746137,0.6,evaluation_only
C016,2022-05-17,P-V02,P-V02-REF-A,0,0.7520649341,0.7520649341,0.6,evaluation_only
C016,2022-05-17,P-V02,P-V02-W001,329.586755,330.9654043,1.378649261,0.7144543212,evaluation_only
C016,2022-05-17,P-V02,P-V02-W002,309.4164202,310.7046973,1.288277065,0.7275404873,evaluation_only
C016,2022-05-17,P-V02,P-V02-W003,38.22977704,39.0999161,0.870139057,0.7379103382,evaluation_only
C016,2022-05-17,P-V02,P-V02-W004,76.26277296,77.06589157,0.8031186063,0.7389173642,evaluation_only
C016,2022-05-17,P-V02,P-V02-W005,309.4710663,310.4790736,1.008007394,0.736637066,evaluation_only
C016,2022-05-17,P-V02,P-V02-W006,330.6370391,331.8927365,1.255697385,0.7237622165,evaluation_only
C016,2022-05-17,P-V02,P-V02-W007,114.7685115,116.0561009,1.287589439,0.7078282397,evaluation_only
C016,2022-05-17,P-V02,P-V02-REF-B,0,0.4984399892,0.4984399892,0.6,evaluation_only
C016,2022-05-17,P-V03,P-V03-REF-A,0,-0.3257802561,-0.3257802561,0.6,evaluation_only
C016,2022-05-17,P-V03,P-V03-W001,487.3453108,486.0955285,-1.249782339,0.6768878426,evaluation_only
C016,2022-05-17,P-V03,P-V03-W002,506.0194046,504.7505434,-1.268861135,0.6896094564,evaluation_only
C016,2022-05-17,P-V03,P-V03-W003,1369.840384,1369.063202,-0.7771814455,0.696985136,evaluation_only
C016,2022-05-17,P-V03,P-V03-W004,1665.489252,1665.328168,-0.1610837205,0.6996352167,evaluation_only
C016,2022-05-17,P-V03,P-V03-W005,466.394461,466.139747,-0.2547140005,0.6949253935,evaluation_only
C016,2022-05-17,P-V03,P-V03-W006,427.7696878,427.2956368,-0.4740509889,0.6877883557,evaluation_only
C016,2022-05-17,P-V03,P-V03-W007,215.3316618,215.0470018,-0.2846600147,0.6777912888,evaluation_only
C016,2022-05-17,P-V03,P-V03-REF-B,0,-0.1506636306,-0.1506636306,0.6,evaluation_only
C016,2022-05-17,P-V04,P-V04-REF-A,0,-0.6041029549,-0.6041029549,0.6,evaluation_only
C016,2022-05-17,P-V04,P-V04-W001,195.9825338,195.7873402,-0.1951935724,0.6837223224,evaluation_only
C016,2022-05-17,P-V04,P-V04-W002,196.2922349,196.261609,-0.0306258883,0.6958335627,evaluation_only
C016,2022-05-17,P-V04,P-V04-W003,196.347032,196.6513345,0.304302502,0.7068637112,evaluation_only
C016,2022-05-17,P-V04,P-V04-W004,333.3220639,333.3164661,-0.005597845261,0.7127729736,evaluation_only
C016,2022-05-17,P-V04,P-V04-W005,333.7595676,333.9077118,0.1481441854,0.7113404101,evaluation_only
C016,2022-05-17,P-V04,P-V04-W006,235.2957764,235.4291958,0.1334194505,0.7064408066,evaluation_only
C016,2022-05-17,P-V04,P-V04-W007,348.2604979,348.2808833,0.02038545251,0.6951414291,evaluation_only
C016,2022-05-17,P-V04,P-V04-REF-B,0,0.7358691044,0.7358691044,0.6,evaluation_only
C016,2022-05-17,P-V05,P-V05-REF-A,0,0.1214455418,0.1214455418,1.154332103,evaluation_only
C016,2022-05-17,P-V05,P-V05-W001,1273.502515,1274.291929,0.7894143068,1.436612762,evaluation_only
C016,2022-05-17,P-V05,P-V05-W002,1489.705235,1490.541183,0.8359485153,1.461211545,evaluation_only
C016,2022-05-17,P-V05,P-V05-W003,1487.785311,1488.678285,0.8929740448,1.463038991,evaluation_only
C016,2022-05-17,P-V05,P-V05-W004,1389.543434,1390.428223,0.8847889648,1.458141844,evaluation_only
C016,2022-05-17,P-V05,P-V05-W005,1468.482214,1469.292257,0.8100435642,1.442099937,evaluation_only
C016,2022-05-17,P-V05,P-V05-W006,1469.623893,1470.391071,0.7671774098,1.424769748,evaluation_only
C016,2022-05-17,P-V05,P-V05-W007,1743.690355,1744.436161,0.7458065309,1.389694986,evaluation_only
C016,2022-05-17,P-V05,P-V05-REF-B,0,-0.01675782843,-0.01675782843,0.9875140153,evaluation_only
C016,2022-05-17,P-V06,P-V06-REF-A,0,0.3806562829,0.3806562829,0.6,evaluation_only
C016,2022-05-17,P-V06,P-V06-W001,0,-0.4382800384,-0.4382800384,0.6884195408,evaluation_only
C016,2022-05-17,P-V06,P-V06-W002,193.2062485,192.5917298,-0.6145187451,0.7162377617,evaluation_only
C016,2022-05-17,P-V06,P-V06-W003,172.6973478,172.1682719,-0.5290758256,0.7243462291,evaluation_only
C016,2022-05-17,P-V06,P-V06-W004,193.4668206,192.2870278,-1.179792761,0.7315283514,evaluation_only
C016,2022-05-17,P-V06,P-V06-W005,294.3375801,293.4526475,-0.8849325822,0.727595503,evaluation_only
C016,2022-05-17,P-V06,P-V06-W006,155.1302282,154.1347815,-0.9954466965,0.709831882,evaluation_only
C016,2022-05-17,P-V06,P-V06-W007,154.944077,154.2399233,-0.7041536997,0.6938808887,evaluation_only
C016,2022-05-17,P-V06,P-V06-REF-B,0,-0.1851341733,-0.1851341733,0.6,evaluation_only
C017,2022-07-19,P-D01,P-D01-REF-A,0,0.382947451,0.382947451,0.6,evaluation_only
C017,2022-07-19,P-D01,P-D01-W001,340.9652832,340.684963,-0.2803202353,0.6967133617,evaluation_only
C017,2022-07-19,P-D01,P-D01-W002,434.2674289,433.7567605,-0.5106684124,0.7162685057,evaluation_only
C017,2022-07-19,P-D01,P-D01-W005,335.6541921,335.0749447,-0.5792474782,0.7409730276,evaluation_only
C017,2022-07-19,P-D01,P-D01-W006,337.7881757,337.731536,-0.0566397818,0.7349848662,evaluation_only
C017,2022-07-19,P-D01,P-D01-W007,197.3838124,197.0700233,-0.31378908,0.7179738,evaluation_only
C017,2022-07-19,P-D01,P-D01-REF-B,0,0.5694824346,0.5694824346,0.6,evaluation_only
C017,2022-07-19,P-H03,P-H03-REF-A,0,0.2718278259,0.2718278259,0.6,evaluation_only
C017,2022-07-19,P-H03,P-H03-W001,335.8710289,336.2132519,0.342223031,0.7021923722,evaluation_only
C017,2022-07-19,P-H03,P-H03-W002,434.2671187,435.2480373,0.980918616,0.7212469117,evaluation_only
C017,2022-07-19,P-H03,P-H03-W004,689.3840392,689.968885,0.5848457886,0.7277592914,evaluation_only
C017,2022-07-19,P-H03,P-H03-W006,453.816391,454.9519123,1.135521346,0.7180436347,evaluation_only
C017,2022-07-19,P-H03,P-H03-REF-B,0,0.7307611932,0.7307611932,0.6,evaluation_only
C017,2022-07-19,P-H04,P-H04-REF-A,0,-1.001595846,-1.001595846,0.6,evaluation_only
C017,2022-07-19,P-H04,P-H04-W002,500.9045898,500.1762259,-0.7283638367,0.7383906112,evaluation_only
C017,2022-07-19,P-H04,P-H04-W003,739.6160613,738.704817,-0.9112443704,0.7533988908,evaluation_only
C017,2022-07-19,P-H04,P-H04-W004,165.2713652,164.5133447,-0.7580204796,0.7533682995,evaluation_only
C017,2022-07-19,P-H04,P-H04-W005,178.2085773,177.5441751,-0.6644022007,0.7463479577,evaluation_only
C017,2022-07-19,P-H04,P-H04-W006,198.6249669,198.0476247,-0.5773421462,0.7238004984,evaluation_only
C017,2022-07-19,P-H04,P-H04-REF-B,0,-0.5150824077,-0.5150824077,0.6,evaluation_only
C018,2022-10-18,P-D01,P-D01-REF-A,0,-0.1901872783,-0.1901872783,0.6,evaluation_only
C018,2022-10-18,P-D01,P-D01-W001,377.4635333,378.429572,0.9660387781,0.7160666342,evaluation_only
C018,2022-10-18,P-D01,P-D01-W002,444.6128658,445.217202,0.6043362718,0.7332011732,evaluation_only
C018,2022-10-18,P-D01,P-D01-W003,433.5097959,434.098511,0.5887150631,0.7438162597,evaluation_only
C018,2022-10-18,P-D01,P-D01-W004,432.5474102,432.8034862,0.2560760362,0.7526121944,evaluation_only
C018,2022-10-18,P-D01,P-D01-W005,345.5688187,345.5042487,-0.06456995333,0.7519038775,evaluation_only
C018,2022-10-18,P-D01,P-D01-W006,361.3961147,361.2485983,-0.1475163886,0.7413580904,evaluation_only
C018,2022-10-18,P-D01,P-D01-W007,202.9029022,203.6844471,0.7815449425,0.7203289649,evaluation_only
C018,2022-10-18,P-D01,P-D01-REF-B,0,0.3736420302,0.3736420302,0.6,evaluation_only
C018,2022-10-18,P-H01,P-H01-REF-A,0,0.0204309724,0.0204309724,0.6,evaluation_only
C018,2022-10-18,P-H01,P-H01-W001,176.3355741,176.4139064,0.07833230185,0.7246197394,evaluation_only
C018,2022-10-18,P-H01,P-H01-W002,214.35268,215.5977976,1.245117605,0.771101411,evaluation_only
C018,2022-10-18,P-H01,P-H01-W003,453.7460978,454.8063924,1.060294582,0.8056518467,evaluation_only
C018,2022-10-18,P-H01,P-H01-W005,442.5554255,443.7831956,1.227770064,0.8048546651,evaluation_only
C018,2022-10-18,P-H01,P-H01-W006,340.3174568,341.278389,0.9609321429,0.7795346806,evaluation_only
C018,2022-10-18,P-H01,P-H01-W007,266.4796294,268.0646335,1.585004161,0.7218764117,evaluation_only
C018,2022-10-18,P-H01,P-H01-REF-B,0,1.440149787,1.440149787,0.6,evaluation_only
C018,2022-10-18,P-H02,P-H02-REF-A,0,0.3481471515,0.3481471515,0.6,evaluation_only
C018,2022-10-18,P-H02,P-H02-W001,338.1456926,337.4835556,-0.6621370026,0.7112686979,evaluation_only
C018,2022-10-18,P-H02,P-H02-W002,447.7136032,446.9045261,-0.8090771112,0.7371147589,evaluation_only
C018,2022-10-18,P-H02,P-H02-W003,285.314682,284.495971,-0.8187110016,0.7496950792,evaluation_only
C018,2022-10-18,P-H02,P-H02-W004,203.2780065,201.9323266,-1.345679847,0.7523123242,evaluation_only
C018,2022-10-18,P-H02,P-H02-W006,318.3821489,316.82647,-1.555678889,0.7359152411,evaluation_only
C018,2022-10-18,P-H02,P-H02-W007,325.7586317,324.508093,-1.250538742,0.7077756315,evaluation_only
C018,2022-10-18,P-H02,P-H02-REF-B,0,0.2625873836,0.2625873836,0.6,evaluation_only
C018,2022-10-18,P-H03,P-H03-REF-A,0,0.601576422,0.601576422,0.9711161464,evaluation_only
C018,2022-10-18,P-H03,P-H03-W001,346.1584475,345.5540704,-0.6043770709,1.273668595,evaluation_only
C018,2022-10-18,P-H03,P-H03-W002,445.340024,445.8593317,0.519307716,1.312745182,evaluation_only
C018,2022-10-18,P-H03,P-H03-W003,423.562678,424.2649036,0.7022256534,1.323741767,evaluation_only
C018,2022-10-18,P-H03,P-H03-W004,699.534981,700.6753771,1.140396172,1.331819411,evaluation_only
C018,2022-10-18,P-H03,P-H03-W005,462.8297125,463.8405416,1.010829056,1.325456803,evaluation_only
C018,2022-10-18,P-H03,P-H03-W006,465.2447107,465.9704164,0.7257057043,1.318118004,evaluation_only
C018,2022-10-18,P-H03,P-H03-REF-B,0,0.1453109598,0.1453109598,1.018560326,evaluation_only
C018,2022-10-18,P-H04,P-H04-REF-A,0,-0.3144310951,-0.3144310951,0.6,evaluation_only
C018,2022-10-18,P-H04,P-H04-W001,192.4582942,191.6387644,-0.8195298273,0.8690752534,evaluation_only
C018,2022-10-18,P-H04,P-H04-W002,533.7592974,532.9903399,-0.7689574306,0.921775413,evaluation_only
C018,2022-10-18,P-H04,P-H04-W003,747.4338818,746.0410865,-1.392795287,1.004749854,evaluation_only
C018,2022-10-18,P-H04,P-H04-W004,170.0396809,168.69703,-1.342650903,1.081616038,evaluation_only
C018,2022-10-18,P-H04,P-H04-W005,185.3713407,183.45776,-1.913580628,1.124293202,evaluation_only
C018,2022-10-18,P-H04,P-H04-W006,210.8871412,208.6609065,-2.226234749,1.189607028,evaluation_only
C018,2022-10-18,P-H04,P-H04-W007,243.6560272,240.9541151,-2.701912079,1.24712761,evaluation_only
C018,2022-10-18,P-H05,P-H05-REF-A,0,0.9946178617,0.9946178617,0.730885647,evaluation_only
C018,2022-10-18,P-H05,P-H05-W001,1367.530196,1367.96468,0.4344837698,0.9926801109,evaluation_only
C018,2022-10-18,P-H05,P-H05-W003,1381.174679,1381.918485,0.7438065369,1.075112046,evaluation_only
C018,2022-10-18,P-H05,P-H05-W004,1619.601386,1619.873588,0.2722017149,1.091391642,evaluation_only
C018,2022-10-18,P-H05,P-H05-W005,1244.4353,1245.698037,1.262736527,1.083012439,evaluation_only
C018,2022-10-18,P-H05,P-H05-W006,1379.422842,1381.248962,1.826119848,1.05561252,evaluation_only
C018,2022-10-18,P-H05,P-H05-W007,831.8012352,832.7404542,0.9392190108,1.011423013,evaluation_only
C018,2022-10-18,P-H05,P-H05-REF-B,0,0.2420760046,0.2420760046,0.7764063368,evaluation_only
C018,2022-10-18,P-H06,P-H06-REF-A,0,0.08746307674,0.08746307674,0.9314889639,evaluation_only
C018,2022-10-18,P-H06,P-H06-W001,334.6171101,336.138104,1.52099394,1.36077196,evaluation_only
C018,2022-10-18,P-H06,P-H06-W002,177.7301812,178.8285273,1.09834609,1.44587473,evaluation_only
C018,2022-10-18,P-H06,P-H06-W003,335.0692578,335.4130849,0.3438270567,1.493167348,evaluation_only
C018,2022-10-18,P-H06,P-H06-W004,334.4150593,334.2161155,-0.1989437574,1.512060733,evaluation_only
C018,2022-10-18,P-H06,P-H06-W005,157.321819,157.3428038,0.02098479135,1.509748751,evaluation_only
C018,2022-10-18,P-H06,P-H06-W007,59.57872311,59.51319892,-0.06552419405,1.421634012,evaluation_only
C018,2022-10-18,P-H06,P-H06-REF-B,0,-0.09491223918,-0.09491223918,1.090232157,evaluation_only
C018,2022-10-18,P-H07,P-H07-REF-A,0,0.3184566292,0.3184566292,0.7925428813,evaluation_only
C018,2022-10-18,P-H07,P-H07-W001,222.5303583,222.7322852,0.2019269558,1.008213894,evaluation_only
