campaign_id,date,point_id,true_dx_mm,true_dy_mm,observed_dx_mm,observed_dy_mm,residual_dx_mm,residual_dy_mm,use_class
C016,2022-05-17,P-H01-W003,8.47861014,1.143156448,8.087442138,7.395972203,-0.3911680017,6.252815755,evaluation_only
C016,2022-05-17,P-H01-W004,4.258834949,0.7247536248,7.959399812,1.955405471,3.700564863,1.230651846,evaluation_only
C016,2022-05-17,P-H01-W005,-8.546293877,1.680215488,-9.109618739,-8.464613251,-0.5633248613,-10.14482874,evaluation_only
C016,2022-05-17,P-H01-W006,-6.620465905,1.305003582,-3.549063088,-7.517965498,3.071402817,-8.82296908,evaluation_only
C016,2022-05-17,P-H01-W007,-5.018125354,0.8552313512,-2.851449573,-5.48875236,2.166675781,-6.343983711,evaluation_only
C016,2022-05-17,P-H01-REF-B,-0,0,1.026310335,0.04702932759,1.026310335,0.04702932759,evaluation_only
C016,2022-05-17,P-H02-REF-A,0,0,0.3758029212,-0.04639702665,0.3758029212,-0.04639702665,evaluation_only
C016,2022-05-17,P-H02-W001,6.541791768,0,8.647978053,5.709391909,2.106186285,5.709391909,evaluation_only
C016,2022-05-17,P-H02-W002,8.543731411,0.3610152795,9.238899797,11.23807551,0.6951683865,10.87706023,evaluation_only
C016,2022-05-17,P-H02-W003,4.894282203,0.3738421871,5.824668877,4.062427638,0.9303866734,3.688585451,evaluation_only
C016,2022-05-17,P-H02-W004,-3.878109379,0.4102821931,-1.705556683,-4.653324144,2.172552696,-5.063606337,evaluation_only
C016,2022-05-17,P-H02-W005,-0.7656649512,0.1117000947,-4.719221587,-4.54820149,-3.953556636,-4.659901584,evaluation_only
C016,2022-05-17,P-H02-W006,-6.238091139,1.018161726,-2.423302315,-5.754123625,3.814788823,-6.772285351,evaluation_only
C016,2022-05-17,P-H02-W007,-6.183152482,1.146781136,-6.170631289,-8.786818512,0.01252119242,-9.933599648,evaluation_only
C016,2022-05-17,P-H02-REF-B,-0,0,0.394892609,-2.064155975,0.394892609,-2.064155975,evaluation_only
C016,2022-05-17,P-H03-REF-A,0,0,-0.6842300625,-0.9188557832,-0.6842300625,-0.9188557832,evaluation_only
C016,2022-05-17,P-H03-W001,6.573900134,0,5.676955924,3.578008333,-0.8969442108,3.578008333,evaluation_only
C016,2022-05-17,P-H03-W002,8.523547631,0.3292186062,7.449008008,8.594942344,-1.074539622,8.265723738,evaluation_only
C016,2022-05-17,P-H03-W003,8.14214635,0.4442608055,8.467033364,8.344586438,0.3248870142,7.900325633,evaluation_only
C016,2022-05-17,P-H03-W004,13.63278682,1.172451535,13.7358939,13.87220495,0.1031070803,12.69975342,evaluation_only
C016,2022-05-17,P-H03-W005,-8.938633144,1.131526851,-7.906974126,-11.57643171,1.031659017,-12.70795857,evaluation_only
C016,2022-05-17,P-H03-W006,-8.92261881,1.168565278,-9.970183842,-10.75724408,-1.047565032,-11.92580935,evaluation_only
C016,2022-05-17,P-H03-W007,-11.27430555,1.849891345,-10.68859906,-13.25166985,0.5857064837,-15.10156119,evaluation_only
C016,2022-05-17,P-H03-REF-B,-0,0,0.8034331126,-1.860641781,0.8034331126,-1.860641781,evaluation_only
C016,2022-05-17,P-H04-REF-A,0,0,-0.137260163,0.2933376651,-0.137260163,0.2933376651,evaluation_only
C016,2022-05-17,P-H04-W001,3.705305873,0,3.892531524,3.226419035,0.1872256502,3.226419035,evaluation_only
C016,2022-05-17,P-H04-W002,9.914375147,0.346026744,10.67433959,8.639002247,0.7599644404,8.292975503,evaluation_only
C016,2022-05-17,P-H04-W003,14.69683652,1.258765001,15.40096014,15.51271048,0.7041236202,14.25394548,evaluation_only
C016,2022-05-17,P-H04-W004,-3.251779263,0.4245428875,-2.028804502,-5.571541791,1.222974761,-5.996084679,evaluation_only
C016,2022-05-17,P-H04-W005,-3.455645419,0.5353145698,-4.550207215,-2.59842746,-1.094561796,-3.13374203,evaluation_only
C016,2022-05-17,P-H04-W006,-3.816539334,0.6891791206,-2.526141729,-4.892940239,1.290397605,-5.58211936,evaluation_only
C016,2022-05-17,P-H04-W007,-4.644021417,0.902482259,-5.139552896,-4.539585065,-0.4955314794,-5.442067324,evaluation_only
C016,2022-05-17,P-H04-REF-B,-0,0,-0.3680678853,0.4894934098,-0.3680678853,0.4894934098,evaluation_only
C016,2022-05-17,P-H05-REF-A,0,0,-1.17349683,-2.529530303,-1.17349683,-2.529530303,evaluation_only
C016,2022-05-17,P-H05-W001,27.0074976,0,27.60026368,26.95649275,0.5927660765,26.95649275,evaluation_only
C016,2022-05-17,P-H05-W002,25.43746336,1.528821821,24.8719293,24.7853538,-0.5655340572,23.25653198,evaluation_only
C016,2022-05-17,P-H05-W003,27.42817424,2.87177859,29.6092924,25.05520443,2.181118164,22.18342584,evaluation_only
C016,2022-05-17,P-H05-W004,-32.12491207,5.131887988,-30.90105472,-34.35826625,1.223857345,-39.49015424,evaluation_only
C016,2022-05-17,P-H05-W005,-24.69119894,4.610902425,-24.8190945,-26.43097018,-0.1278955587,-31.0418726,evaluation_only
C016,2022-05-17,P-H05-W006,-27.44553432,5.480138564,-27.0280907,-29.34205834,0.4174436246,-34.82219691,evaluation_only
C016,2022-05-17,P-H05-W007,-16.42693639,3.207328575,-16.7240805,-17.08767813,-0.2971441079,-20.2950067,evaluation_only
C016,2022-05-17,P-H05-REF-B,-0,0,-0.758267636,-1.562927858,-0.758267636,-1.562927858,evaluation_only
C016,2022-05-17,P-H06-REF-A,0,0,-0.490539187,-1.810973507,-0.490539187,-1.810973507,evaluation_only
C016,2022-05-17,P-H06-W001,6.670216652,0,8.259128116,6.647426746,1.588911464,6.647426746,evaluation_only
C016,2022-05-17,P-H06-W002,3.532537355,0.2207055553,3.763986694,1.036532097,0.2314493398,0.8158265421,evaluation_only
C016,2022-05-17,P-H06-W003,6.673684506,0.7508046338,8.516993941,5.468554398,1.843309435,4.717749765,evaluation_only
C016,2022-05-17,P-H06-W004,-6.674678703,0.9724641469,-6.680744547,-7.965357381,-0.006065843964,-8.937821528,evaluation_only
C016,2022-05-17,P-H06-W005,-3.130446433,0.5479729872,-2.129785248,-3.980270146,1.000661185,-4.528243133,evaluation_only
C016,2022-05-17,P-H06-W006,-6.672580623,1.328205912,-5.435466001,-5.279567748,1.237114622,-6.60777366,evaluation_only
C016,2022-05-17,P-H06-W007,-1.171248308,0.2335061861,-0.7452907812,-0.4425456432,0.4259575271,-0.6760518293,evaluation_only
C016,2022-05-17,P-H06-REF-B,-0,0,0.07219551824,-0.09377291977,0.07219551824,-0.09377291977,evaluation_only
C016,2022-05-17,P-H07-REF-A,0,0,0.623888566,-0.6686472894,0.623888566,-0.6686472894,evaluation_only
C016,2022-05-17,P-H07-W001,4.180532979,0,3.445298044,3.572383821,-0.7352349353,3.572383821,evaluation_only
C016,2022-05-17,P-H07-W002,6.204423107,0.2049458778,7.887086005,7.45318413,1.682662899,7.248238253,evaluation_only
C016,2022-05-17,P-H07-W003,-5.350864414,0.4290112124,-6.045288689,-7.304813499,-0.6944242752,-7.733824711,evaluation_only
C016,2022-05-17,P-H07-W004,-6.212306626,0.6165046533,-4.108935036,-7.349442572,2.10337159,-7.965947226,evaluation_only
C016,2022-05-17,P-H07-W005,-0.7809763998,0.1027747542,-0.009817439913,-0.5137012948,0.7711589599,-0.616476049,evaluation_only
C016,2022-05-17,P-H07-W006,-1.917362383,0.3012333812,-1.047431986,-4.239944652,0.869930397,-4.541178033,evaluation_only
C016,2022-05-17,P-H07-REF-B,-0,0,-1.069733035,0.6069235353,-1.069733035,0.6069235353,evaluation_only
C016,2022-05-17,P-V01-REF-A,0,0,0.06390185845,0.2248672432,0.06390185845,0.2248672432,evaluation_only
C016,2022-05-17,P-V01-W001,0,3.449816949,-0.3972382125,-0.5077367303,-0.3972382125,-3.957553679,evaluation_only
C016,2022-05-17,P-V01-W002,-0.158610653,3.447516285,0.3839676915,-1.427402457,0.5425783444,-4.874918742,evaluation_only
C016,2022-05-17,P-V01-W003,-0.3301093624,3.489052134,0.5236810257,-0.624019224,0.8537903881,-4.113071358,evaluation_only
C016,2022-05-17,P-V01-W004,-0.4994184624,4.269963437,-1.186509912,2.286285839,-0.6870914493,-1.983677598,evaluation_only
C016,2022-05-17,P-V01-W005,-2.868380806,-17.9871688,-1.642981007,-3.235091176,1.225399799,14.75207763,evaluation_only
C016,2022-05-17,P-V01-W007,-1.667063953,-8.555610405,-2.259400015,-3.714026011,-0.5923360621,4.841584394,evaluation_only
C016,2022-05-17,P-V01-REF-B,-0,0,-0.6246746348,-1.676784503,-0.6246746348,-1.676784503,evaluation_only
C016,2022-05-17,P-V02-REF-A,0,0,0.3438412791,-1.790078719,0.3438412791,-1.790078719,evaluation_only
C016,2022-05-17,P-V02-W001,0,6.591735101,-2.610509294,-0.9461207961,-2.610509294,-7.537855897,evaluation_only
C016,2022-05-17,P-V02-W002,-0.1925900355,6.188328404,-2.498499951,-1.324644023,-2.305909915,-7.512972427,evaluation_only
C016,2022-05-17,P-V02-W003,-0.05062660451,0.7645955408,-2.253835395,1.169415834,-2.20320879,0.4048202932,evaluation_only
C016,2022-05-17,P-V02-W004,-0.1327203591,-1.525255459,-0.4635070149,-1.397743731,-0.3307866558,0.1275117284,evaluation_only
C016,2022-05-17,P-V02-W005,-0.658465688,-6.189421325,-1.585569346,-2.222458363,-0.9271036582,3.966962962,evaluation_only
C016,2022-05-17,P-V02-W006,-0.8967904779,-6.612740782,-0.5011580266,-1.368743259,0.3956324513,5.243997524,evaluation_only
C016,2022-05-17,P-V02-W007,-0.3645239423,-2.29537023,-0.1506484894,-1.28754341,0.2138754528,1.007826821,evaluation_only
C016,2022-05-17,P-V02-REF-B,-0,0,1.257515367,-2.898142115,1.257515367,-2.898142115,evaluation_only
C016,2022-05-17,P-V03-REF-A,0,0,0.766379764,-1.296766702,0.766379764,-1.296766702,evaluation_only
C016,2022-05-17,P-V03-W001,0,9.746906216,-0.1947149406,1.150105112,-0.1947149406,-8.596801104,evaluation_only
C016,2022-05-17,P-V03-W002,-0.2827203305,10.12038809,2.752018531,-0.9438223016,3.034738862,-11.06421039,evaluation_only
C016,2022-05-17,P-V03-W003,-1.466404921,27.39680767,-3.20444355,-3.896932975,-1.738038629,-31.29374065,evaluation_only
C016,2022-05-17,P-V03-W004,-2.393236346,-33.30978504,-1.317117388,-3.937116946,1.076118959,29.37266809,evaluation_only
C016,2022-05-17,P-V03-W005,-0.980860167,-9.32788922,-2.184809092,0.5301150654,-1.203948925,9.858004285,evaluation_only
C016,2022-05-17,P-V03-W006,-1.023469002,-8.555393756,-1.113517574,0.3417873678,-0.09004857162,8.897181124,evaluation_only
C016,2022-05-17,P-V03-W007,-0.568487674,-4.306633236,-2.085533894,-0.1808605713,-1.51704622,4.125772665,evaluation_only
C016,2022-05-17,P-V03-REF-B,-0,0,-1.571293018,-0.9512469869,-1.571293018,-0.9512469869,evaluation_only
C016,2022-05-17,P-V04-REF-A,0,0,0.3693226056,-0.2135845954,0.3693226056,-0.2135845954,evaluation_only
C016,2022-05-17,P-V04-W001,0,3.919650676,-0.9688347369,-2.512520416,-0.9688347369,-6.432171092,evaluation_only
C016,2022-05-17,P-V04-W002,-0.07247135637,3.925844698,-1.43202217,0.8718939708,-1.359550814,-3.053950727,evaluation_only
C016,2022-05-17,P-V04-W003,-0.1974488236,3.926940639,-0.3008088062,-1.374460773,-0.1033599826,-5.301401413,evaluation_only
C016,2022-05-17,P-V04-W004,-0.5911553665,-6.666441279,-0.5754908028,1.651306835,0.01566456372,8.317748114,evaluation_only
C016,2022-05-17,P-V04-W005,-0.656338683,-6.675191351,1.088305917,-3.622660403,1.7446446,3.052530948,evaluation_only
C016,2022-05-17,P-V04-W006,-0.5452514879,-4.705915528,-1.211639814,0.2410373779,-0.6663883256,4.946952906,evaluation_only
C016,2022-05-17,P-V04-W007,-0.9788310968,-6.965209957,-2.367613291,-1.987360622,-1.388782195,4.977849335,evaluation_only
C016,2022-05-17,P-V04-REF-B,-0,0,1.761092238,-3.76782102,1.761092238,-3.76782102,evaluation_only
C016,2022-05-17,P-V05-REF-A,0,0,0.8839927981,-1.593315152,0.8839927981,-1.593315152,evaluation_only
C016,2022-05-17,P-V05-W001,0,25.47005029,-2.868507069,0.126044488,-2.868507069,-25.3440058,evaluation_only
C016,2022-05-17,P-V05-W002,-1.271373321,29.79410469,-2.772799079,-3.425795269,-1.501425759,-33.21989996,evaluation_only
C016,2022-05-17,P-V05-W003,-1.499443817,29.75570622,0.3392175074,-3.955441056,1.838661325,-33.71114728,evaluation_only
C016,2022-05-17,P-V05-W004,-2.158641472,27.79086867,-4.636849284,-1.961817131,-2.478207812,-29.7526858,evaluation_only
C016,2022-05-17,P-V05-W005,-3.118674442,-29.36964427,-5.4804056,-2.119908142,-2.361731157,27.24973613,evaluation_only
C016,2022-05-17,P-V05-W006,-3.461695137,-29.39247787,-1.303770028,-1.494090106,2.157925109,27.89838776,evaluation_only
C016,2022-05-17,P-V05-W007,-4.936682488,-34.8738071,-7.140892975,-6.330890236,-2.204210487,28.54291686,evaluation_only
C016,2022-05-17,P-V05-REF-B,-0,0,0.9982490608,-1.5438138,0.9982490608,-1.5438138,evaluation_only
C016,2022-05-17,P-V06-REF-A,0,0,-1.254920956,-0.9465429525,-1.254920956,-0.9465429525,evaluation_only
C016,2022-05-17,P-V06-W001,0,0,2.262671629,-0.3849206073,2.262671629,-0.3849206073,evaluation_only
C016,2022-05-17,P-V06-W002,-0.1665636141,3.864124971,-1.094297778,-0.9068921016,-0.9277341638,-4.771017072,evaluation_only
C016,2022-05-17,P-V06-W003,-0.2117041277,3.453946955,1.386316664,1.368290613,1.598020792,-2.085656342,evaluation_only
C016,2022-05-17,P-V06-W004,-0.4554655283,3.869336412,-2.257445395,1.594885645,-1.801979867,-2.274450767,evaluation_only
C016,2022-05-17,P-V06-W005,-0.834544618,-5.886751601,-1.737857037,-0.430376733,-0.9033124186,5.456374868,evaluation_only
C016,2022-05-17,P-V06-W006,-0.5265358922,-3.102604563,-3.037792558,-1.769187602,-2.511256666,1.333416961,evaluation_only
C016,2022-05-17,P-V06-W007,-0.5648930668,-3.098881541,-0.6411168665,-1.176650649,-0.07622379968,1.922230891,evaluation_only
C016,2022-05-17,P-V06-REF-B,-0,0,-0.761187394,-1.244474532,-0.761187394,-1.244474532,evaluation_only
C017,2022-07-19,P-D01-REF-A,0,0,1.148520968,-0.6904928693,1.148520968,-0.6904928693,evaluation_only
C017,2022-07-19,P-D01-W001,5.689844968,3.758802199,5.885870617,3.328632584,0.1960256489,-0.4301696145,evaluation_only
C017,2022-07-19,P-D01-W002,7.084301902,5.033376649,10.80470875,6.887954886,3.72040685,1.854578237,evaluation_only
C017,2022-07-19,P-D01-W005,-6.0724412,-2.986941336,-3.784310477,-7.12124871,2.288130723,-4.134307375,evaluation_only
C017,2022-07-19,P-D01-W006,-6.217668165,-2.84453608,-4.562890014,-7.210756106,1.654778151,-4.366220025,evaluation_only
C017,2022-07-19,P-D01-W007,-3.676415586,-1.59683217,-0.9360335821,-3.095438443,2.740382004,-1.498606273,evaluation_only
C017,2022-07-19,P-D01-REF-B,-0,0,0.6956207304,-0.05903294145,0.6956207304,-0.05903294145,evaluation_only
C017,2022-07-19,P-H03-REF-A,0,0,0.9393109632,-0.2883806704,0.9393109632,-0.2883806704,evaluation_only
C017,2022-07-19,P-H03-W001,6.717420578,0,6.926425291,5.879491884,0.2090047133,5.879491884,evaluation_only
C017,2022-07-19,P-H03-W002,8.685342374,0.3354678633,8.420581153,8.482222652,-0.2647612218,8.146754788,evaluation_only
C017,2022-07-19,P-H03-W004,13.78768078,1.185772778,15.80199186,13.19697716,2.014311079,12.01120438,evaluation_only
C017,2022-07-19,P-H03-W006,-9.076327819,1.188696028,-10.64651647,-6.436555917,-1.570188655,-7.625251945,evaluation_only
C017,2022-07-19,P-H03-REF-B,-0,0,-0.2027916627,0.2618399803,-0.2027916627,0.2618399803,evaluation_only
C017,2022-07-19,P-H04-REF-A,0,0,1.169588664,-0.5065345413,1.169588664,-0.5065345413,evaluation_only
C017,2022-07-19,P-H04-W002,10.0180918,0.3496466125,8.999564927,7.58790741,-1.018526868,7.238260797,evaluation_only
C017,2022-07-19,P-H04-W003,14.79232123,1.266943142,16.44670022,14.87103047,1.654378996,13.60408733,evaluation_only
C017,2022-07-19,P-H04-W004,-3.305427303,0.4315470203,-4.868862307,-5.358251966,-1.563435003,-5.789798986,evaluation_only
C017,2022-07-19,P-H04-W005,-3.564171546,0.5521263691,-2.392970827,-3.332670519,1.171200719,-3.884796888,evaluation_only
C017,2022-07-19,P-H04-W006,-3.972499338,0.7173419059,-2.250424856,-3.179607911,1.722074481,-3.896949817,evaluation_only
C017,2022-07-19,P-H04-REF-B,-0,0,1.141386082,0.784544753,1.141386082,0.784544753,evaluation_only
C018,2022-10-18,P-D01-REF-A,0,0,1.959101004,-0.6661624446,1.959101004,-0.6661624446,evaluation_only
C018,2022-10-18,P-D01-W001,6.298908104,4.161159006,7.133244223,2.694672834,0.8343361191,-1.466486172,evaluation_only
C018,2022-10-18,P-D01-W002,7.253069332,5.153285436,9.52817577,7.523170702,2.275106438,2.369885266,evaluation_only
C018,2022-10-18,P-D01-W003,6.942010135,5.221278923,9.071100032,8.151036576,2.129089897,2.929757654,evaluation_only
C018,2022-10-18,P-D01-W004,-7.701205275,-4.037136086,-5.547130042,-3.757377407,2.154075234,0.2797586793,evaluation_only
C018,2022-10-18,P-D01-W005,-6.251810289,-3.075170258,-4.828203747,-6.488803911,1.423606542,-3.413633653,evaluation_only
C018,2022-10-18,P-D01-W006,-6.652219582,-3.043340061,-5.994853029,-6.481988972,0.6573665534,-3.438648911,evaluation_only
C018,2022-10-18,P-D01-W007,-3.779212606,-1.641481526,-2.536305115,-3.24117142,1.242907491,-1.599689894,evaluation_only
C018,2022-10-18,P-D01-REF-B,-0,0,1.192066203,1.119057877,1.192066203,1.119057877,evaluation_only
C018,2022-10-18,P-H01-REF-A,0,0,0.5051362561,-0.6608335648,0.5051362561,-0.6608335648,evaluation_only
C018,2022-10-18,P-H01-W001,3.526711483,0,3.562110609,3.263128764,0.03539912585,3.263128764,evaluation_only
C018,2022-10-18,P-H01-W002,4.287053599,0.2766808633,7.140209962,3.144652079,2.853156363,2.867971215,evaluation_only
C018,2022-10-18,P-H01-W003,9.074921956,1.223556146,7.645268666,9.849362945,-1.42965329,8.625806798,evaluation_only
C018,2022-10-18,P-H01-W005,-8.85110851,1.740142549,-9.011139677,-9.275388828,-0.160031167,-11.01553138,evaluation_only
C018,2022-10-18,P-H01-W006,-6.806349137,1.341644249,-8.285278996,-5.155718753,-1.478929859,-6.497363002,evaluation_only
C018,2022-10-18,P-H01-W007,-5.329592587,0.9083142306,-6.317143407,-6.45990436,-0.9875508195,-7.368218591,evaluation_only
C018,2022-10-18,P-H01-REF-B,-0,0,2.086820234,0.4499150618,2.086820234,0.4499150618,evaluation_only
C018,2022-10-18,P-H02-REF-A,0,0,1.830248641,2.062032214,1.830248641,2.062032214,evaluation_only
C018,2022-10-18,P-H02-W001,6.762913852,0,7.037896825,5.331558444,0.2749829725,5.331558444,evaluation_only
C018,2022-10-18,P-H02-W002,8.954272063,0.3783626703,8.575674462,10.87908846,-0.3785976013,10.50072579,evaluation_only
C018,2022-10-18,P-H02-W003,5.70629364,0.4358664266,9.455805787,4.412994101,3.749512147,3.977127674,evaluation_only
C018,2022-10-18,P-H02-W004,-4.065560129,0.4301134297,-3.548597062,-3.514676819,0.5169630669,-3.944790249,evaluation_only
C018,2022-10-18,P-H02-W006,-6.367642977,1.039306772,-4.744888459,-4.282221881,1.622754518,-5.321528653,evaluation_only
C018,2022-10-18,P-H02-W007,-6.515172634,1.208360476,-4.18490754,-6.528435598,2.330265094,-7.736796074,evaluation_only
C018,2022-10-18,P-H02-REF-B,-0,0,0.7011481074,0.6496933874,0.7011481074,0.6496933874,evaluation_only
C018,2022-10-18,P-H03-REF-A,0,0,1.129635103,0.2883825038,1.129635103,0.2883825038,evaluation_only
C018,2022-10-18,P-H03-W001,6.923168949,0,9.912877298,5.683497002,2.989708349,5.683497002,evaluation_only
C018,2022-10-18,P-H03-W002,8.90680048,0.3440215938,10.26588501,9.347423964,1.359084528,9.00340237,evaluation_only
C018,2022-10-18,P-H03-W003,8.471253559,0.4622179176,9.623712166,9.170452581,1.152458607,8.708234663,evaluation_only
C018,2022-10-18,P-H03-W004,13.99069962,1.203232872,13.77957938,13.30351344,-0.2111202366,12.10028057,evaluation_only
C018,2022-10-18,P-H03-W005,-9.256594251,1.171777024,-10.34329773,-9.725354248,-1.086703474,-10.89713127,evaluation_only
C018,2022-10-18,P-H03-W006,-9.304894215,1.218630598,-9.023536032,-9.999289611,0.2813581826,-11.21792021,evaluation_only
C018,2022-10-18,P-H03-REF-B,-0,0,1.279385028,-0.1198328253,1.279385028,-0.1198328253,evaluation_only
C018,2022-10-18,P-H04-REF-A,0,0,1.652234232,0.5631719122,1.652234232,0.5631719122,evaluation_only
C018,2022-10-18,P-H04-W001,3.849165885,0,5.9421729,4.125538711,2.093007015,4.125538711,evaluation_only
C018,2022-10-18,P-H04-W002,10.67518595,0.3725801959,10.31319729,10.11020481,-0.3619886543,9.737624615,evaluation_only
C018,2022-10-18,P-H04-W003,14.94867764,1.280334866,18.39124981,14.22203018,3.442572178,12.94169532,evaluation_only
C018,2022-10-18,P-H04-W004,-3.400793618,0.4439977703,-1.881680699,-2.368669891,1.519112919,-2.812667661,evaluation_only
C018,2022-10-18,P-H04-W005,-3.707426813,0.5743180648,-3.233457425,-0.9576698638,0.4739693879,-1.531987929,evaluation_only
C018,2022-10-18,P-H04-W006,-4.217742824,0.7616272324,-0.7430788356,-5.935571675,3.474663989,-6.697198908,evaluation_only
C018,2022-10-18,P-H04-W007,-4.873120543,0.9470035647,-2.789918581,-4.552333274,2.083201962,-5.499336839,evaluation_only
C018,2022-10-18,P-H05-REF-A,0,0,2.970199465,-0.6628470363,2.970199465,-0.6628470363,evaluation_only
C018,2022-10-18,P-H05-W001,27.35060393,0,29.02394589,29.02998167,1.673341965,29.02998167,evaluation_only
C018,2022-10-18,P-H05-W003,27.62349357,2.892228871,27.66728317,28.02925024,0.04378960277,25.13702137,evaluation_only
C018,2022-10-18,P-H05-W004,-32.39202773,5.174559159,-32.18142477,-31.44603564,0.2106029551,-36.6205948,evaluation_only
C018,2022-10-18,P-H05-W005,-24.888706,4.647785439,-24.09605489,-25.30786989,0.7926511178,-29.95565533,evaluation_only
C018,2022-10-18,P-H05-W006,-27.58845685,5.508676367,-24.47944537,-25.60120671,3.109011476,-31.10988307,evaluation_only
C018,2022-10-18,P-H05-W007,-16.6360247,3.248152676,-13.90339922,-16.42590203,2.732625484,-19.6740547,evaluation_only
C018,2022-10-18,P-H05-REF-B,-0,0,1.769615638,-0.786118549,1.769615638,-0.786118549,evaluation_only
C018,2022-10-18,P-H06-REF-A,0,0,1.093403463,0.8757316746,1.093403463,0.8757316746,evaluation_only
C018,2022-10-18,P-H06-W001,6.692342202,0,10.4852009,5.4904472,3.792858696,5.4904472,evaluation_only
C018,2022-10-18,P-H06-W002,3.554603623,0.2220842097,3.982961016,4.632203785,0.4283573927,4.410119575,evaluation_only
C018,2022-10-18,P-H06-W003,6.701385156,0.7539210197,5.798775844,6.240470516,-0.9026093129,5.486549496,evaluation_only
C018,2022-10-18,P-H06-W004,-6.688301186,0.9744488682,-5.911965411,-3.946978847,0.776335775,-4.921427715,evaluation_only
C018,2022-10-18,P-H06-W005,-3.14643638,0.5507719679,-3.912147089,-2.157568264,-0.7657107092,-2.708340232,evaluation_only
C018,2022-10-18,P-H06-W007,-1.191574462,0.2375585144,0.7526067124,-1.673996047,1.944181175,-1.911554561,evaluation_only
C018,2022-10-18,P-H06-REF-B,-0,0,0.1833619679,-0.6790050072,0.1833619679,-0.6790050072,evaluation_only
C018,2022-10-18,P-H07-REF-A,0,0,1.172319492,0.9575255452,1.172319492,0.9575255452,evaluation_only
C018,2022-10-18,P-H07-W001,4.450607165,0,4.998025107,6.91549563,0.5474179419,6.91549563,evaluation_only
C018,2022-10-18,P-H07-W002,6.471472642,0.2137671171,5.82249401,9.301011388,-0.6489786319,9.087244271,evaluation_only
C018,2022-10-18,P-H07-W003,-5.371558871,0.4306704123,-5.471054513,-7.721613414,-0.0994956421,-8.152283827,evaluation_only
C018,2022-10-18,P-H07-W004,-6.463848773,0.6414675074,-7.620188219,-6.586252924,-1.156339447,-7.227720431,evaluation_only
C018,2022-10-18,P-H07-W005,-0.7902509301,0.1039952617,-0.07131670674,-0.7161634251,0.7189342233,-0.8201586868,evaluation_only
C018,2022-10-18,P-H07-W006,-2.077648531,0.3264156517,-0.788014788,-0.0867117515,1.289633743,-0.4131274032,evaluation_only
C018,2022-10-18,P-H07-REF-B,-0,0,2.458040442,0.2756463039,2.458040442,0.2756463039,evaluation_only
C018,2022-10-18,P-V01-REF-A,0,0,2.557332518,-0.8761404829,2.557332518,-0.8761404829,evaluation_only
C018,2022-10-18,P-V01-W001,0,3.748804108,-1.097474371,-1.241242901,-1.097474371,-4.990047009,evaluation_only
C018,2022-10-18,P-V01-W002,-0.1724627936,3.748602497,0.7811718853,-1.435109044,0.9536346789,-5.18371154,evaluation_only
C018,2022-10-18,P-V01-W003,-0.3441886039,3.637861024,1.02083843,1.02677407,1.365027034,-2.611086954,evaluation_only
C018,2022-10-18,P-V01-W004,-0.5183322837,4.43167417,-0.6274337688,-0.7112570288,-0.1091014851,-5.142931199,evaluation_only
C018,2022-10-18,P-V01-W005,-2.90691319,-18.22879938,-0.6832337358,-3.495715614,2.223679455,14.73308376,evaluation_only
C018,2022-10-18,P-V01-W006,-1.601271474,-8.866106672,-0.1789826265,0.274205105,1.422288848,9.140311777,evaluation_only
C018,2022-10-18,P-V01-W007,-1.724423451,-8.849987546,0.6516674457,-1.067539402,2.376090896,7.782448144,evaluation_only
C018,2022-10-18,P-V01-REF-B,-0,0,1.810805732,-1.410630893,1.810805732,-1.410630893,evaluation_only
C018,2022-10-18,P-V02-REF-A,0,0,1.893087975,0.7674259777,1.893087975,0.7674259777,evaluation_only
C018,2022-10-18,P-V02-W001,0,6.859728678,1.901330911,1.281216468,1.901330911,-5.57851221,evaluation_only
C018,2022-10-18,P-V02-W002,-0.2024189611,6.504152738,2.961088075,-0.769740049,3.163507036,-7.273892788,evaluation_only
C018,2022-10-18,P-V02-W003,-0.05520085985,0.8336788868,0.1778599805,0.5635505743,0.2330608404,-0.2701283125,evaluation_only
C018,2022-10-18,P-V02-W004,-0.145155724,-1.668165773,0.006093868903,-1.013038338,0.1512495929,0.6551274354,evaluation_only
C018,2022-10-18,P-V02-W005,-0.6934260214,-6.518040169,0.4916225634,-0.3317845812,1.185048585,6.186255588,evaluation_only
C018,2022-10-18,P-V02-W006,-0.9281678245,-6.844110611,-1.149328602,-1.319302233,-0.2211607772,5.524808378,evaluation_only
C018,2022-10-18,P-V02-W007,-0.3955005256,-2.490426628,0.4195585874,0.6086269686,0.815059113,3.099053597,evaluation_only
C018,2022-10-18,P-V02-REF-B,-0,0,0.01823762772,0.7936321764,0.01823762772,0.7936321764,evaluation_only
C018,2022-10-18,P-V03-REF-A,0,0,1.739113062,0.5699531246,1.739113062,0.5699531246,evaluation_only
C018,2022-10-18,P-V03-W001,0,9.989156548,2.0949344,-2.946239712,2.0949344,-12.93539626,evaluation_only
C018,2022-10-18,P-V03-W002,-0.2910305425,10.41786429,1.468397953,0.9756850095,1.759428495,-9.442179285,evaluation_only
C018,2022-10-18,P-V03-W003,-1.483368269,27.71373349,0.1104252883,1.968911714,1.593793557,-25.74482177,evaluation_only
