point_id,date,q05_mm,q25_mm,q50_mm,q75_mm,q95_mm,provenance
P-H06-W003,2020-01-01,288.3623268,314.5195409,326.9033821,342.2529562,367.2228076,S
P-H06-W003,2020-04-01,288.7010318,314.77327,327.6977537,343.4879432,367.4005664,S
P-H06-W003,2020-07-01,288.7010318,314.8535137,328.7828389,344.1787055,368.0189051,S
P-H06-W003,2020-10-01,288.9445447,315.2234336,330.1353236,344.720067,368.7821345,S
P-H06-W003,2021-01-01,290.3425636,316.0027762,331.504106,345.4499244,369.325797,S
P-H06-W003,2021-04-01,290.3425636,316.1257691,332.7805858,345.8766878,369.9989156,S
P-H06-W003,2021-07-01,290.4609461,316.1257691,332.8421956,345.8906458,369.9989156,S
P-H06-W003,2021-10-01,292.3243826,317.5398117,333.3770451,346.3388867,370.9289948,S
P-H06-W003,2022-01-01,292.5596107,319.7861078,334.1841616,348.7967053,371.1771321,S
P-H06-W003,2022-04-01,292.750344,319.9651034,334.4154232,349.2150353,371.9269458,S
P-H06-W003,2022-07-01,292.750344,320.8045118,334.420208,349.2150353,372.4912264,S
P-H06-W003,2022-10-01,292.750344,322.4554712,334.9218065,349.7266803,373.5559147,S
P-H06-W003,2023-01-01,292.8613328,323.7279142,335.6092648,351.5335936,374.9088932,S
P-H06-W003,2023-04-01,293.3462657,324.2631882,335.6092648,351.5335936,375.0982602,S
P-H06-W003,2023-07-01,293.3462657,324.4380857,335.6092648,351.5335936,375.0982602,S
P-H06-W003,2023-10-01,293.6911152,324.5093654,336.4818738,353.1194656,376.2422476,S
P-H06-W003,2024-01-01,294.2357538,326.6928913,337.9298955,353.9022192,376.5116483,S
P-H06-W003,2024-04-01,294.5076855,327.0116025,338.6711226,354.4206475,376.7161214,S
P-H06-W003,2024-07-01,294.5076855,327.2240213,338.6711226,354.4206475,376.7161214,S
P-H06-W003,2024-10-01,294.714787,328.5232699,338.6711226,354.5116181,377.728564,S
P-H06-W003,2025-01-01,295.574882,330.2721597,339.2877209,355.6300132,378.2851989,S
P-H06-W003,2025-04-01,295.7867578,330.3114637,339.2877209,355.6300132,378.6413193,S
P-H06-W003,2025-07-01,295.8315705,330.8043473,339.2877209,356.1883554,378.8565999,S
P-H06-W003,2025-10-01,296.4270664,331.4828116,340.4702195,356.8654474,379.3965584,S
P-H06-W004,2018-01-01,308.5862232,320.3957207,325.1779137,334.681663,347.8338958,S
P-H06-W004,2018-04-01,309.6721737,320.9306476,326.8796291,335.2567856,348.6180784,S
P-H06-W004,2018-07-01,309.8007653,321.4559229,326.8796291,335.299378,349.2483112,S
P-H06-W004,2018-10-01,309.8768235,321.6883237,327.7320185,335.8944942,349.9147615,S
P-H06-W004,2019-01-01,310.4526411,322.3527216,328.5312913,337.3599257,351.0386645,S
P-H06-W004,2019-04-01,310.6683519,322.5435149,329.2834157,337.9379911,351.1129273,S
P-H06-W004,2019-07-01,310.8736152,323.8798186,329.7255804,338.7264066,351.7856108,S
P-H06-W004,2019-10-01,310.8736152,324.0570021,329.7255804,339.7644888,352.0006648,S
P-H06-W004,2020-01-01,310.8736152,324.3796797,330.4164924,340.6431362,353.1767415,S
P-H06-W004,2020-04-01,310.8736152,325.0965572,331.2567176,340.6797294,353.724707,S
P-H06-W004,2020-07-01,310.8736152,325.1654348,331.5235671,341.0743736,353.8127388,S
P-H06-W004,2020-10-01,310.8736152,326.2389832,331.9787954,342.8214763,354.1685495,S
P-H06-W004,2021-01-01,311.3939049,326.4805834,332.9401152,343.9107287,355.3839922,S
P-H06-W004,2021-04-01,311.4303308,327.6233511,334.1291046,345.2912382,355.7924834,S
P-H06-W004,2021-07-01,312.4306061,328.4254139,335.0544396,346.7521587,356.172202,S
P-H06-W004,2021-10-01,312.950543,328.5024791,335.1030089,347.2028942,356.172202,S
P-H06-W004,2022-01-01,313.1347223,328.5024791,336.1893147,348.0625349,356.4133269,S
P-H06-W004,2022-04-01,314.1697557,329.3821808,337.9216166,348.0625349,358.2354307,S
P-H06-W004,2022-07-01,314.1751941,329.4957323,339.2051768,348.408833,358.2835518,S
P-H06-W004,2022-10-01,314.5995421,330.232024,339.4036672,348.4824987,358.2835518,S
P-H06-W004,2023-01-01,315.2430388,330.6673658,339.4036672,349.6181662,358.4578502,S
P-H06-W004,2023-04-01,316.3146896,331.6606946,339.7636654,351.4472,359.549198,S
P-H06-W004,2023-07-01,316.3146896,331.8052406,340.3308899,351.5736017,360.4601742,S
P-H06-W004,2023-10-01,316.3146896,331.8052406,341.0737064,352.919146,360.8542314,S
P-H06-W004,2024-01-01,317.7542915,332.8044764,342.2195663,353.6628234,361.4827704,S
P-H06-W004,2024-04-01,318.5280647,334.50385,343.3417691,354.4283895,363.153906,S
P-H06-W004,2024-07-01,318.6047152,334.5053333,344.1404415,354.8102833,363.2705031,S
P-H06-W004,2024-10-01,318.8385766,335.0029087,345.4121801,354.8556256,363.7793244,S
P-H06-W004,2025-01-01,321.0279188,335.8992714,346.9664946,355.6498838,366.054603,S
P-H06-W004,2025-04-01,321.9255596,335.8992714,347.5851741,357.1063474,366.057238,S
P-H06-W004,2025-07-01,322.5214623,336.0275155,347.7047617,358.4243721,366.057238,S
P-H06-W004,2025-10-01,323.3506666,336.1945977,348.2009661,358.8737175,366.9209335,S
P-H06-W005,2018-01-01,135.4029606,139.4737477,147.3984109,153.8641281,158.297579,S
P-H06-W005,2018-04-01,136.873684,140.4834331,147.918092,154.8709507,159.3858944,S
P-H06-W005,2018-07-01,137.7414833,142.6563052,149.6888779,156.3345659,160.2179048,S
P-H06-W005,2018-10-01,138.3103697,142.6563052,150.1156135,156.4923813,160.4043551,S
P-H06-W005,2019-01-01,138.6237107,142.8674813,150.2026038,156.6298401,161.0300891,S
P-H06-W005,2019-04-01,139.2909325,143.0835033,150.4759048,156.9951954,161.3732521,S
P-H06-W005,2019-07-01,139.9438333,144.3708323,151.5545978,158.0725461,162.8141689,S
P-H06-W005,2019-10-01,139.9438333,144.8674527,152.4564675,158.7231995,162.8141689,S
P-H06-W005,2020-01-01,139.9438333,144.8674527,152.8165323,159.3992738,163.170956,S
P-H06-W005,2020-04-01,140.1014411,145.454524,153.2938821,160.1840335,163.8120403,S
P-H06-W005,2020-07-01,140.9207938,146.0607156,154.9418358,161.8300323,164.7103975,S
P-H06-W005,2020-10-01,141.1923416,146.2984325,155.5651813,161.9780388,165.0110568,S
P-H06-W005,2021-01-01,141.487468,146.9799506,155.6178025,161.9780388,166.510713,S
P-H06-W005,2021-04-01,142.1065509,147.396911,156.1908622,162.6473205,166.8992862,S
P-H06-W005,2021-07-01,142.6359849,148.2128271,157.8001195,163.1461291,167.9217529,S
P-H06-W005,2021-10-01,143.69706,149.1138183,158.3917974,163.2862489,168.5498656,S
P-H06-W005,2022-01-01,144.0750186,149.7159325,158.6462734,163.2862489,168.8120737,S
P-H06-W005,2022-04-01,145.071172,150.1489855,159.4612821,164.2314753,169.3649314,S
P-H06-W005,2022-07-01,145.8133233,151.7492344,160.524401,164.8187906,171.1667178,S
P-H06-W005,2022-10-01,146.0714041,152.1352286,160.524401,165.5402334,171.4089698,S
P-H06-W005,2023-01-01,146.1196005,152.8432712,160.524401,165.5402334,171.7360681,S
P-H06-W005,2023-04-01,147.4411976,153.3807803,161.727388,165.9431178,172.1423582,S
P-H06-W005,2023-07-01,147.7724666,154.0093167,163.2501779,166.1131968,173.0234373,S
P-H06-W005,2023-10-01,147.7724666,154.2609116,163.6473921,166.7670421,173.2453181,S
P-H06-W005,2024-01-01,147.8604529,154.2609116,163.7748581,166.7670421,173.6050565,S
P-H06-W005,2024-04-01,147.8604529,154.3500506,164.1200258,167.1384305,175.0390387,S
P-H06-W005,2024-07-01,149.4692613,156.3739181,165.6489752,169.2975286,177.2898586,S
P-H06-W005,2024-10-01,149.6367302,157.0282622,166.1491072,169.7176286,177.4150287,S
P-H06-W005,2025-01-01,150.512488,157.0282622,166.277333,170.5933416,177.4150287,S
P-H06-W005,2025-04-01,150.7854726,157.0282622,166.9853937,171.5116335,178.3129869,S
P-H06-W005,2025-07-01,150.7854726,157.3518183,168.1298472,172.7156351,180.6249959,S
P-H06-W005,2025-10-01,151.0758706,157.512653,168.544177,172.8813037,180.8089351,S
P-H06-W006,2018-01-01,296.9525311,317.4668365,328.448632,338.2034663,348.6539383,S
P-H06-W006,2018-04-01,297.9544935,318.2018583,329.1442269,338.8997783,349.7318104,S
P-H06-W006,2018-07-01,298.0255127,318.4386761,329.6698102,339.2606006,349.9910245,S
P-H06-W006,2018-10-01,298.1813497,318.7232465,329.6948174,339.2606006,349.9910245,S
P-H06-W006,2019-01-01,298.744904,318.9093441,329.9974713,340.3375792,350.6184938,S
P-H06-W006,2019-04-01,299.214606,319.4314932,330.7109034,341.8761595,351.8104024,S
P-H06-W006,2019-07-01,299.6465785,319.4314932,331.2979617,341.8761595,352.4501816,S
P-H06-W006,2019-10-01,299.6465785,319.4314932,332.5201457,341.8761595,353.0031054,S
P-H06-W006,2020-01-01,299.6465785,319.6416397,333.2936921,343.4751574,353.8434904,S
P-H06-W006,2020-04-01,300.5442814,320.0561571,333.767676,345.519049,354.5848908,S
P-H06-W006,2020-07-01,300.5442814,320.0561571,334.8378268,345.6817148,355.245499,S
P-H06-W006,2020-10-01,300.5442814,320.8738915,335.3819481,346.1199137,356.6591843,S
P-H06-W006,2021-01-01,300.5442814,321.9269573,336.2072405,346.9616217,357.0751526,S
P-H06-W006,2021-04-01,302.0040985,322.6800914,336.4462827,347.2577242,357.8985813,S
P-H06-W006,2021-07-01,302.0040985,322.7858236,336.7921795,348.2206245,358.3535962,S
P-H06-W006,2021-10-01,302.6063065,322.9405455,337.0628546,348.7051372,358.3535962,S
P-H06-W006,2022-01-01,302.6063065,323.047313,337.6406636,348.8197754,358.3535962,S
P-H06-W006,2022-04-01,302.7681841,324.3789459,338.5591518,348.8197754,358.7949801,S
P-H06-W006,2022-07-01,303.3617363,324.4045225,339.7222224,348.8197754,358.9585281,S
P-H06-W006,2022-10-01,303.3617363,324.7222815,339.8585007,348.8197754,358.9585281,S
P-H06-W006,2023-01-01,304.7276675,326.1507368,340.1576969,349.1051944,359.3695146,S
P-H06-W006,2023-04-01,305.3860144,327.329326,341.1490633,349.1051944,361.3988476,S
P-H06-W006,2023-07-01,305.6702283,327.3310874,341.6184191,349.6096408,362.3128049,S
P-H06-W006,2023-10-01,305.7066426,328.2877938,341.8997407,349.8978794,362.3128049,S
P-H06-W006,2024-01-01,306.2976035,328.6398978,342.5386819,351.6559129,362.3128049,S
P-H06-W006,2024-04-01,306.9743395,328.6818207,344.2036148,351.9249418,362.3128049,S
P-H06-W006,2024-07-01,307.9425213,328.7620482,345.3663864,351.9658783,362.3128049,S
P-H06-W006,2024-10-01,308.6950578,329.0096617,345.6054385,352.7518618,362.3128049,S
P-H06-W006,2025-01-01,309.4025726,329.0096617,345.9848991,353.9925778,363.1846113,S
P-H06-W006,2025-04-01,310.1294975,329.0096617,345.9848991,355.0130246,364.0489942,S
P-H06-W006,2025-07-01,310.4159132,329.0096617,345.9848991,355.3360664,364.0489942,S
P-H06-W006,2025-10-01,310.4159132,329.1161452,346.6826939,355.3360664,364.0489942,S
P-H06-W007,2018-01-01,46.83306648,47.64057298,49.58213902,51.18102808,53.41860592,S
P-H06-W007,2018-04-01,46.92904808,48.21914401,50.21275935,52.24511827,53.59078641,S
P-H06-W007,2018-07-01,47.10078495,48.35863807,50.39490715,52.54618049,54.23781008,S
P-H06-W007,2018-10-01,47.27298362,49.24104801,50.60999834,52.62149739,54.40365484,S
P-H06-W007,2019-01-01,47.74293961,49.28073773,51.53027339,53.58956107,55.42960358,S
P-H06-W007,2019-04-01,48.23138635,49.49430992,52.45733395,54.27964386,55.75257413,S
P-H06-W007,2019-07-01,48.8877414,49.63553231,52.47846565,55.86766394,57.17464746,S
P-H06-W007,2019-10-01,49.42024284,49.81716914,53.07405819,56.15456103,57.39431981,S
P-H06-W007,2020-01-01,50.16875304,50.75435573,53.37815722,56.15456103,58.35228173,S
P-H06-W007,2020-04-01,50.57659139,51.38346595,54.00647958,56.80758444,59.36264355,S
P-H06-W007,2020-07-01,51.1770946,52.26796235,54.10708775,56.84505098,59.63224342,S
P-H06-W007,2020-10-01,51.62824525,53.16662141,54.49560234,57.45719852,59.92819753,S
P-H06-W007,2021-01-01,51.62824525,53.32013541,54.8379247,57.95506397,60.7083132,S
P-H06-W007,2021-04-01,51.78261579,53.34507335,55.70159867,58.65197747,61.18414015,S
P-H06-W007,2021-07-01,52.59274056,54.2611706,56.82848423,60.00858456,62.19692438,S
P-H06-W007,2021-10-01,52.68568081,54.39946009,57.56955228,60.98260406,62.86053567,S
P-H06-W007,2022-01-01,52.93228793,54.39946009,58.38436472,61.46517497,63.97789634,S
P-H06-W007,2022-04-01,53.32183048,54.51268501,58.46806073,61.97432579,64.63852917,S
P-H06-W007,2022-07-01,53.42075558,54.9209811,59.86566319,62.84210154,65.00842549,S
P-H06-W007,2022-10-01,53.69803189,55.88788366,61.45635643,63.25071273,65.69029597,S
P-H06-W007,2023-01-01,53.69803189,56.09632681,62.16059916,64.21393027,66.46688603,S
P-H06-W007,2023-04-01,54.58561988,56.13837832,62.65548516,64.30889015,67.13702212,S
P-H06-W007,2023-07-01,54.94167233,56.40151603,62.65548516,64.30889015,67.99893694,S
P-H06-W007,2023-10-01,54.94167233,56.45796493,62.65548516,65.0422246,67.99893694,S
P-H06-W007,2024-01-01,55.47333238,57.01860454,62.95596147,65.32555988,67.99893694,S
P-H06-W007,2024-04-01,55.63696316,57.54011139,63.72936042,66.02339934,67.99893694,S
P-H06-W007,2024-07-01,55.63696316,57.54011139,64.41100693,66.96753279,68.27790082,S
P-H06-W007,2024-10-01,55.63696316,58.3562449,65.01657267,67.50032693,68.64719916,S
P-H06-W007,2025-01-01,55.63696316,58.63678697,65.70255738,68.04753186,69.65904293,S
P-H06-W007,2025-04-01,55.63696316,58.63678697,66.1936372,68.04753186,69.65904293,S
P-H06-W007,2025-07-01,55.63696316,59.01149228,66.1936372,68.04753186,69.65904293,S
P-H06-W007,2025-10-01,55.63696316,60.15923801,66.1936372,68.15206201,70.22015318,S
P-H07-REF-A,2018-01-01,0,0,0,0,0,S
P-H07-REF-A,2018-04-01,0,0,0,0,0,S
P-H07-REF-A,2018-07-01,0,0,0,0,0,S
P-H07-REF-A,2018-10-01,0,0,0,0,0,S
P-H07-REF-A,2019-01-01,0,0,0,0,0,S
P-H07-REF-A,2019-04-01,0,0,0,0,0,S
P-H07-REF-A,2019-07-01,0,0,0,0,0,S
P-H07-REF-A,2019-10-01,0,0,0,0,0,S
P-H07-REF-A,2020-01-01,0,0,0,0,0,S
P-H07-REF-A,2020-04-01,0,0,0,0,0,S
P-H07-REF-A,2020-07-01,0,0,0,0,0,S
P-H07-REF-A,2020-10-01,0,0,0,0,0,S
P-H07-REF-A,2021-01-01,0,0,0,0,0,S
P-H07-REF-A,2021-04-01,0,0,0,0,0,S
P-H07-REF-A,2021-07-01,0,0,0,0,0,S
P-H07-REF-A,2021-10-01,0,0,0,0,0,S
P-H07-REF-A,2022-01-01,0,0,0,0,0,S
P-H07-REF-A,2022-04-01,0,0,0,0,0,S
P-H07-REF-A,2022-07-01,0,0,0,0,0,S
P-H07-REF-A,2022-10-01,0,0,0,0,0,S
P-H07-REF-A,2023-01-01,0,0,0,0,0,S
P-H07-REF-A,2023-04-01,0,0,0,0,0,S
P-H07-REF-A,2023-07-01,0,0,0,0,0,S
P-H07-REF-A,2023-10-01,0,0,0,0,0,S
P-H07-REF-A,2024-01-01,0,0,0,0,0,S
P-H07-REF-A,2024-04-01,0,0,0,0,0,S
P-H07-REF-A,2024-07-01,0,0,0,0,0,S
P-H07-REF-A,2024-10-01,0,0,0,0,0,S
P-H07-REF-A,2025-01-01,0,0,0,0,0,S
P-H07-REF-A,2025-04-01,0,0,0,0,0,S
P-H07-REF-A,2025-07-01,0,0,0,0,0,S
P-H07-REF-A,2025-10-01,0,0,0,0,0,S
P-H07-REF-B,2018-01-01,0,0,0,0,0,S
P-H07-REF-B,2018-04-01,0,0,0,0,0,S
P-H07-REF-B,2018-07-01,0,0,0,0,0,S
P-H07-REF-B,2018-10-01,0,0,0,0,0,S
P-H07-REF-B,2019-01-01,0,0,0,0,0,S
P-H07-REF-B,2019-04-01,0,0,0,0,0,S
P-H07-REF-B,2019-07-01,0,0,0,0,0,S
P-H07-REF-B,2019-10-01,0,0,0,0,0,S
P-H07-REF-B,2020-01-01,0,0,0,0,0,S
P-H07-REF-B,2020-04-01,0,0,0,0,0,S
P-H07-REF-B,2020-07-01,0,0,0,0,0,S
P-H07-REF-B,2020-10-01,0,0,0,0,0,S
P-H07-REF-B,2021-01-01,0,0,0,0,0,S
P-H07-REF-B,2021-04-01,0,0,0,0,0,S
P-H07-REF-B,2021-07-01,0,0,0,0,0,S
P-H07-REF-B,2021-10-01,0,0,0,0,0,S
P-H07-REF-B,2022-01-01,0,0,0,0,0,S
P-H07-REF-B,2022-04-01,0,0,0,0,0,S
P-H07-REF-B,2022-07-01,0,0,0,0,0,S
P-H07-REF-B,2022-10-01,0,0,0,0,0,S
P-H07-REF-B,2023-01-01,0,0,0,0,0,S
P-H07-REF-B,2023-04-01,0,0,0,0,0,S
P-H07-REF-B,2023-07-01,0,0,0,0,0,S
P-H07-REF-B,2023-10-01,0,0,0,0,0,S
P-H07-REF-B,2024-01-01,0,0,0,0,0,S
P-H07-REF-B,2024-04-01,0,0,0,0,0,S
P-H07-REF-B,2024-07-01,0,0,0,0,0,S
P-H07-REF-B,2024-10-01,0,0,0,0,0,S
P-H07-REF-B,2025-01-01,0,0,0,0,0,S
P-H07-REF-B,2025-04-01,0,0,0,0,0,S
P-H07-REF-B,2025-07-01,0,0,0,0,0,S
P-H07-REF-B,2025-10-01,0,0,0,0,0,S
P-H07-W001,2018-01-01,56.53683222,57.72134634,60.00112719,60.85225556,63.76932225,S
P-H07-W001,2018-04-01,65.08987877,67.53522458,68.7703854,70.67574119,73.28302383,S
P-H07-W001,2018-07-01,73.68411389,76.84778437,77.88231137,80.40605276,82.8285778,S
P-H07-W001,2018-10-01,81.68586853,84.80347844,85.74147241,88.8135046,91.14305748,S
P-H07-W001,2019-01-01,89.61147233,92.79484908,95.25893181,97.69196398,100.1472236,S
P-H07-W001,2019-04-01,98.10583898,101.4912943,103.5467807,105.7094691,109.4588524,S
P-H07-W001,2019-07-01,106.1824677,110.2411671,111.9748926,114.7876578,118.5117921,S
P-H07-W001,2019-10-01,112.8936381,116.7484322,119.6553965,123.0576119,125.6049217,S
P-H07-W001,2020-01-01,120.8254138,124.8732969,127.7403737,130.973676,134.1896973,S
P-H07-W001,2020-04-01,129.7498629,133.3434775,137.277062,140.2707973,143.9624345,S
P-H07-W001,2020-07-01,137.7709354,141.7547101,144.9440709,148.6912228,153.1994611,S
P-H07-W001,2020-10-01,144.2629912,149.0678519,152.238309,156.9817676,161.6527362,S
P-H07-W001,2021-01-01,152.1384956,156.0261114,159.3009344,163.7518111,168.3419122,S
P-H07-W001,2021-04-01,159.9684407,163.4059088,168.0172428,172.8085974,176.501911,S
P-H07-W001,2021-07-01,168.3868962,173.0417813,177.1333597,181.4805127,184.2388281,S
P-H07-W001,2021-10-01,176.4197161,180.0439656,184.3916816,189.9183744,193.250254,S
P-H07-W001,2022-01-01,184.3308383,188.6698956,193.1790504,198.1731394,202.1547391,S
P-H07-W001,2022-04-01,193.3931099,197.7351842,203.0700228,207.6961491,211.6735255,S
P-H07-W001,2022-07-01,200.5583679,206.671793,211.8375706,216.3859097,221.2664097,S
P-H07-W001,2022-10-01,207.5429001,214.9778309,219.4741118,225.375861,230.2593201,S
P-H07-W001,2023-01-01,215.2213581,222.4153856,227.7417776,232.5957816,238.0443148,S
P-H07-W001,2023-04-01,222.2890658,231.9097403,235.6687546,241.1808443,247.6374174,S
P-H07-W001,2023-07-01,230.2048855,239.3677326,243.9372919,250.2638446,256.8689178,S
P-H07-W001,2023-10-01,238.1857371,246.9451868,252.4951193,257.8265466,265.9207184,S
P-H07-W001,2024-01-01,247.1975021,255.7194864,261.6083943,267.323761,275.6144682,S
P-H07-W001,2024-04-01,256.9654264,264.7158217,271.296634,276.6786671,285.6279023,S
P-H07-W001,2024-07-01,265.9275784,273.6345244,279.9335695,286.0543365,295.1869919,S
P-H07-W001,2024-10-01,273.9602395,282.7412086,289.529191,294.442374,303.603262,S
P-H07-W001,2025-01-01,282.4586053,290.3906645,297.713447,302.601928,311.2541074,S
P-H07-W001,2025-04-01,290.3976367,299.2647978,306.4486132,310.6683537,320.9033053,S
P-H07-W001,2025-07-01,298.3507723,307.66444,315.2248158,319.0940015,330.3988102,S
P-H07-W001,2025-10-01,305.2499635,316.1229258,322.1311991,327.4043203,338.2143907,S
P-H07-W002,2018-01-01,48.00690809,48.90919337,51.17616894,53.73755435,57.33333997,S
P-H07-W002,2018-04-01,69.72564458,72.6328878,74.14598731,77.47910783,81.98382384,S
P-H07-W002,2018-07-01,90.66264252,94.23545301,97.02107142,100.8025063,107.1377879,S
P-H07-W002,2018-10-01,110.6284252,114.758386,117.550134,123.3713203,131.4905677,S
P-H07-W002,2019-01-01,128.8608307,134.001166,136.9376494,141.807451,151.9592421,S
P-H07-W002,2019-04-01,145.4485713,150.7475716,154.2718808,160.3110241,170.8677003,S
P-H07-W002,2019-07-01,161.0050175,166.2973485,170.992453,177.5368505,189.7838347,S
P-H07-W002,2019-10-01,177.2161594,182.1246993,187.2288798,193.9556927,207.6817872,S
P-H07-W002,2020-01-01,191.3895137,197.8864393,202.4431978,210.9825822,225.1953511,S
P-H07-W002,2020-04-01,203.9632526,210.6982412,215.0332722,223.9843405,239.8575805,S
P-H07-W002,2020-07-01,214.9157222,221.936897,227.1092103,236.2847555,254.1279559,S
P-H07-W002,2020-10-01,226.1946002,234.0642809,238.2079299,249.2816456,266.76059,S
P-H07-W002,2021-01-01,237.5513379,245.5348172,249.6268588,261.236405,277.5489493,S
P-H07-W002,2021-04-01,245.6548115,255.0126838,259.2984525,271.3486639,288.3543435,S
P-H07-W002,2021-07-01,254.5888101,263.9603225,268.542477,281.2948908,298.9898517,S
P-H07-W002,2021-10-01,264.279661,273.2598,278.0945006,290.5025989,310.3743065,S
P-H07-W002,2022-01-01,272.9109163,282.1666664,287.843897,299.7172406,321.1472299,S
P-H07-W002,2022-04-01,280.5513714,289.7670311,295.2224004,306.8600378,330.2446893,S
P-H07-W002,2022-07-01,286.619959,297.2938269,302.9855995,315.0834729,339.0350922,S
P-H07-W002,2022-10-01,293.6278133,303.6301069,310.844838,322.8013876,347.1759483,S
P-H07-W002,2023-01-01,301.0248849,310.8642438,318.9742859,331.5200534,356.5961674,S
P-H07-W002,2023-04-01,307.3102443,318.1953678,325.1168674,338.2578338,364.2132916,S
P-H07-W002,2023-07-01,313.92889,323.77118,331.2032686,344.5563455,370.4116621,S
P-H07-W002,2023-10-01,319.5605103,329.2693472,337.5359757,351.7488728,377.2118676,S
P-H07-W002,2024-01-01,325.3477825,334.9116948,343.4148194,358.4006457,385.3570156,S
P-H07-W002,2024-04-01,330.9461763,340.4240162,348.1904978,364.0288275,391.1960539,S
P-H07-W002,2024-07-01,335.0529266,346.0915298,353.6010471,370.3463301,397.4109391,S
P-H07-W002,2024-10-01,340.9985219,352.2740775,359.520631,376.293764,403.348958,S
P-H07-W002,2025-01-01,345.8977012,358.4113298,366.040983,381.9450338,409.5676093,S
P-H07-W002,2025-04-01,350.7497649,363.1660018,372.0807811,386.4463918,414.1401915,S
P-H07-W002,2025-07-01,355.409461,368.4163677,376.4542968,392.0915451,419.0262688,S
P-H07-W002,2025-10-01,361.0063421,373.173181,382.1008172,398.1763373,426.3057278,S
P-H07-W003,2018-01-01,236.0831748,240.7535978,251.1462938,265.337712,284.398887,S
P-H07-W003,2018-04-01,236.4880997,241.1106956,251.4368465,265.9669929,285.1726407,S
P-H07-W003,2018-07-01,237.4551882,241.1106956,251.4368465,266.7419314,285.6329633,S
P-H07-W003,2018-10-01,237.6621669,241.4091265,251.6450474,267.2586837,286.7302126,S
P-H07-W003,2019-01-01,238.2178172,241.9167259,253.006853,268.0847425,288.1506747,S
P-H07-W003,2019-04-01,238.2695088,242.3398153,253.773511,268.8826283,288.6316896,S
P-H07-W003,2019-07-01,238.369096,242.4664205,254.3617227,269.9957762,290.452578,S
P-H07-W003,2019-10-01,238.369096,243.1029013,254.7023288,270.5122199,291.1916083,S
P-H07-W003,2020-01-01,239.0087339,244.6381501,255.9542101,270.5594023,292.2700516,S
P-H07-W003,2020-04-01,239.2514672,244.7909348,256.8869439,271.2434929,292.5378629,S
P-H07-W003,2020-07-01,239.9883813,244.7909348,257.1297398,272.5661468,293.2106819,S
P-H07-W003,2020-10-01,239.9883813,245.8499182,257.2335525,272.7711868,294.0965801,S
P-H07-W003,2021-01-01,239.9883813,246.231762,257.8872769,272.7711868,294.3351298,S
P-H07-W003,2021-04-01,239.990657,247.6510859,258.6991794,272.7711868,294.5681993,S
P-H07-W003,2021-07-01,241.1858733,247.849016,259.5574534,272.9428913,295.1761958,S
P-H07-W003,2021-10-01,241.8209096,248.2560862,260.8803629,272.9590453,295.6501764,S
P-H07-W003,2022-01-01,242.5638248,249.4676811,261.8087412,273.6070337,296.8085134,S
P-H07-W003,2022-04-01,244.2299103,249.6462093,261.8087412,274.3925408,298.1623157,S
P-H07-W003,2022-07-01,245.670753,251.5383339,262.2941146,274.8369482,298.59315,S
P-H07-W003,2022-10-01,246.2495073,252.5079613,262.6378795,275.9945404,298.7459426,S
P-H07-W003,2023-01-01,246.6633318,253.0526763,262.7535142,276.985765,299.6679692,S
P-H07-W003,2023-04-01,246.6633318,254.7431115,262.9469544,277.8715108,300.8672061,S
P-H07-W003,2023-07-01,247.7212963,256.629148,262.9469544,278.1129346,300.8773806,S
P-H07-W003,2023-10-01,247.9932959,257.0504925,263.5341083,278.7099584,300.8773806,S
P-H07-W003,2024-01-01,248.1636763,257.340083,263.8962503,278.7099584,301.2509075,S
P-H07-W003,2024-04-01,248.9022898,257.3577092,264.2700241,280.1506557,301.3289559,S
P-H07-W003,2024-07-01,249.0690911,257.4025283,265.1936682,280.4409547,301.3485192,S
P-H07-W003,2024-10-01,249.7413189,257.6149965,266.6310121,281.1820674,301.7488383,S
P-H07-W003,2025-01-01,250.4309537,257.8697873,267.2532526,281.1820674,301.9202844,S
P-H07-W003,2025-04-01,250.8251006,258.2507193,268.4092329,281.8340309,303.5823387,S
P-H07-W003,2025-07-01,251.750017,258.2507193,268.9340481,283.1657899,303.994205,S
P-H07-W003,2025-10-01,252.8311442,259.5098901,268.9340481,284.7374247,303.994205,S
P-H07-W004,2018-01-01,164.9085995,171.27908,176.7067146,179.1261659,185.3542241,S
P-H07-W004,2018-04-01,171.0599115,178.9154054,184.5446457,186.9886823,192.7748796,S
P-H07-W004,2018-07-01,177.2967603,185.6802284,192.1650585,194.5433995,200.1790998,S
P-H07-W004,2018-10-01,184.7105418,193.0723654,199.7612367,202.2030725,209.0249553,S
P-H07-W004,2019-01-01,191.9865852,200.6947053,207.2024743,210.1859747,216.3672778,S
P-H07-W004,2019-04-01,197.1906529,206.9012411,214.3583755,217.9620802,224.6375701,S
P-H07-W004,2019-07-01,204.9998248,214.0520861,221.6020548,225.014215,232.0279068,S
P-H07-W004,2019-10-01,213.2354487,221.6937279,230.555276,233.2998107,241.4517122,S
P-H07-W004,2020-01-01,220.275516,229.831337,238.1455369,241.1899584,250.4394785,S
P-H07-W004,2020-04-01,227.6960987,236.7082409,245.1031279,249.0506234,258.1162871,S
P-H07-W004,2020-07-01,233.3832266,243.6726879,251.6722123,257.5665142,266.1880027,S
