campaign_id,date,point_id,true_settlement_mm,observed_settlement_mm,residual_mm,standard_uncertainty_mm,use_class
C020,2023-05-16,P-D01-REF-A,0,-2.421880093,-2.421880093,3.518245227,evaluation_only
C020,2023-05-16,P-D01-W001,462.243577,460.4899612,-1.753615835,4.011673269,evaluation_only
C020,2023-05-16,P-D01-W006,433.7619115,428.1351622,-5.62674934,4.523518543,evaluation_only
C020,2023-05-16,P-D01-W003,435.2835666,435.0221688,-0.2613978804,4.70826104,evaluation_only
C020,2023-05-16,P-H01-REF-A,0,2.639731252,2.639731252,3.474688591,evaluation_only
C020,2023-05-16,P-H01-W002,289.5840609,293.6336817,4.049620853,3.474217886,evaluation_only
C020,2023-05-16,P-H01-W007,290.1655983,293.8283409,3.662742585,4.611437045,evaluation_only
C020,2023-05-16,P-H01-W003,496.7974722,490.6219335,-6.175538662,5.271505406,evaluation_only
C020,2023-05-16,P-H02-REF-A,0,-0.3794567212,-0.3794567212,5.285411175,evaluation_only
C020,2023-05-16,P-H02-W004,225.3971257,227.2781798,1.881054078,4.412459027,evaluation_only
C020,2023-05-16,P-H02-W006,329.9180326,330.3027953,0.3847627261,4.063950758,evaluation_only
C020,2023-05-16,P-H02-W001,354.5259841,354.0727244,-0.4532596701,3.363832874,evaluation_only
C020,2023-05-16,P-H03-REF-A,0,-6.850309919,-6.850309919,3.95834556,evaluation_only
C020,2023-05-16,P-H03-W003,444.4770054,440.8021836,-3.674821789,4.45931385,evaluation_only
C020,2023-05-16,P-H03-W005,484.3712265,483.6870797,-0.6841467922,3.195686475,evaluation_only
C020,2023-05-16,P-H03-W007,648.500991,640.7690561,-7.731934904,3.858598783,evaluation_only
C020,2023-05-16,P-H04-REF-A,0,-9.837416692,-9.837416692,5.142297258,evaluation_only
C020,2023-05-16,P-H04-W005,201.9171254,202.904022,0.9868965974,3.871828489,evaluation_only
C020,2023-05-16,P-H04-W006,252.9765783,253.7137475,0.7371691864,4.84832625,evaluation_only
C020,2023-05-16,P-H04-W002,580.8067866,580.9921969,0.1854103485,3.508021235,evaluation_only
C020,2023-05-16,P-H05-REF-A,0,2.458269558,2.458269558,4.250307062,evaluation_only
C020,2023-05-16,P-H05-W005,1261.376254,1259.067895,-2.308358633,4.546538017,evaluation_only
C020,2023-05-16,P-H05-W001,1393.111136,1399.543502,6.432366462,4.325867566,evaluation_only
C020,2023-05-16,P-H05-W003,1393.429554,1388.776554,-4.652999869,5.845658556,evaluation_only
C020,2023-05-16,P-H06-REF-A,0,1.673634598,1.673634598,5.341241338,evaluation_only
C020,2023-05-16,P-H06-W005,158.7805326,158.8732888,0.09275622697,3.534609347,evaluation_only
C020,2023-05-16,P-H06-W001,336.0602579,338.6322966,2.572038791,3.633789107,evaluation_only
C020,2023-05-16,P-H06-W003,335.9175974,342.042085,6.124487593,3.795845426,evaluation_only
C020,2023-05-16,P-H07-REF-A,0,-4.485187306,-4.485187306,3.613602685,evaluation_only
C020,2023-05-16,P-H07-W007,68.43062829,65.16764675,-3.262981541,4.194813917,evaluation_only
C020,2023-05-16,P-H07-W001,241.5618939,245.0322063,3.470312356,4.703709654,evaluation_only
C020,2023-05-16,P-H07-W002,339.8368912,339.1638071,-0.6730841552,4.381978325,evaluation_only
C020,2023-05-16,P-V01-REF-A,0,5.234941881,5.234941881,5.540090707,evaluation_only
C020,2023-05-16,P-V01-W002,207.1365474,207.6670117,0.5304642902,4.83924942,evaluation_only
C020,2023-05-16,P-V01-W004,234.2362516,237.1105862,2.874334682,4.044555551,evaluation_only
C020,2023-05-16,P-V01-W007,462.408958,462.6753106,0.2663525119,5.757224072,evaluation_only
C020,2023-05-16,P-V02-REF-A,0,4.53213612,4.53213612,5.043055851,evaluation_only
C020,2023-05-16,P-V02-W004,93.29173386,98.1364112,4.844677339,5.391243783,evaluation_only
C020,2023-05-16,P-V02-W002,345.9425026,342.8977023,-3.044800252,5.882319754,evaluation_only
C020,2023-05-16,P-V02-W001,358.5581347,359.2276193,0.6694845658,4.877576801,evaluation_only
C020,2023-05-16,P-V03-REF-A,0,2.754221116,2.754221116,3.587053938,evaluation_only
C020,2023-05-16,P-V03-W006,460.389313,460.3355915,-0.05372147217,4.996711772,evaluation_only
C020,2023-05-16,P-V03-W001,518.0536747,519.7106346,1.656959944,4.150529307,evaluation_only
C020,2023-05-16,P-V03-W003,1408.025709,1408.901682,0.8759722539,4.768774163,evaluation_only
C020,2023-05-16,P-V04-REF-A,0,-1.547396662,-1.547396662,3.659695339,evaluation_only
C020,2023-05-16,P-V04-W002,198.2363066,198.2004333,-0.03587334374,3.25723461,evaluation_only
C020,2023-05-16,P-V04-W006,237.61271,233.491309,-4.121400986,3.765765721,evaluation_only
C020,2023-05-16,P-V04-W005,335.7151101,335.4332464,-0.2818636382,3.72414732,evaluation_only
C020,2023-05-16,P-V05-REF-A,0,7.668062659,7.668062659,4.151923689,evaluation_only
C020,2023-05-16,P-V05-W004,1423.746665,1426.315807,2.569142176,3.946732837,evaluation_only
C020,2023-05-16,P-V05-W005,1502.392536,1500.3279,-2.064635839,4.275378754,evaluation_only
C020,2023-05-16,P-V05-W002,1510.72667,1505.1719,-5.554769229,4.234747362,evaluation_only
C020,2023-05-16,P-V06-REF-A,0,0.8352403451,0.8352403451,3.621228517,evaluation_only
C020,2023-05-16,P-V06-W006,170.9904446,171.3288176,0.3383729749,5.50887555,evaluation_only
C020,2023-05-16,P-V06-W003,206.2874566,206.1623269,-0.1251296803,3.934287779,evaluation_only
C020,2023-05-16,P-V06-W002,214.9715239,215.3370099,0.3654860278,4.50634605,evaluation_only
C022,2023-11-07,P-D01-REF-A,0,3.46311306,3.46311306,5.743260429,evaluation_only
C022,2023-11-07,P-D01-W001,534.3964623,532.5949153,-1.801547034,3.481474828,evaluation_only
C022,2023-11-07,P-D01-W006,506.595944,501.918177,-4.677767034,3.896416983,evaluation_only
C022,2023-11-07,P-D01-W003,437.2182128,430.4883808,-6.729831988,5.542863788,evaluation_only
C022,2023-11-07,P-H01-REF-A,0,2.169977527,2.169977527,4.48694986,evaluation_only
C022,2023-11-07,P-H01-W002,355.2326932,348.3705911,-6.862102108,3.691326875,evaluation_only
C022,2023-11-07,P-H01-W007,309.2511318,305.6060614,-3.645070431,3.509368887,evaluation_only
C022,2023-11-07,P-H01-W003,532.7782634,529.5230332,-3.255230203,3.792139786,evaluation_only
C022,2023-11-07,P-H02-REF-A,0,-1.607198534,-1.607198534,3.936316105,evaluation_only
C022,2023-11-07,P-H02-W004,267.2759753,263.239923,-4.036052256,3.728052137,evaluation_only
C022,2023-11-07,P-H02-W006,349.5539785,349.4423251,-0.1116534548,3.895136732,evaluation_only
C022,2023-11-07,P-H02-W001,365.3957819,370.407422,5.011640097,5.454331725,evaluation_only
C022,2023-11-07,P-H03-REF-A,0,-0.8031199402,-0.8031199402,4.578107419,evaluation_only
C022,2023-11-07,P-H03-W003,458.5367755,456.4131282,-2.12364731,3.46680525,evaluation_only
C022,2023-11-07,P-H03-W005,499.1311994,496.0760845,-3.055114893,3.796913045,evaluation_only
C022,2023-11-07,P-H03-W007,712.4610005,718.7788099,6.317809374,5.366655017,evaluation_only
C022,2023-11-07,P-H04-REF-A,0,-4.629985032,-4.629985032,3.814755183,evaluation_only
C022,2023-11-07,P-H04-W005,216.1183091,219.2968635,3.1785544,4.4566979,evaluation_only
C022,2023-11-07,P-H04-W006,304.6340062,299.9975096,-4.636496588,4.386735449,evaluation_only
C022,2023-11-07,P-H04-W002,618.9363569,616.9333981,-2.002958812,4.516719084,evaluation_only
C022,2023-11-07,P-H05-REF-A,0,-1.130817981,-1.130817981,4.164605678,evaluation_only
C022,2023-11-07,P-H05-W005,1280.604194,1288.780758,8.176564489,5.705776136,evaluation_only
C022,2023-11-07,P-H05-W001,1409.948393,1412.466584,2.518191124,3.443296608,evaluation_only
C022,2023-11-07,P-H05-W003,1402.186946,1403.064785,0.8778388064,4.300611075,evaluation_only
C022,2023-11-07,P-H06-REF-A,0,4.738287491,4.738287491,4.107669628,evaluation_only
C022,2023-11-07,P-H06-W005,159.379171,159.4235139,0.04434283771,4.676193234,evaluation_only
C022,2023-11-07,P-H06-W001,337.3220636,334.0839874,-3.238076157,3.936995058,evaluation_only
C022,2023-11-07,P-H06-W003,337.7596877,336.5129158,-1.246771962,5.227229281,evaluation_only
C022,2023-11-07,P-H07-REF-A,0,1.234252923,1.234252923,4.361370677,evaluation_only
C022,2023-11-07,P-H07-W007,74.43451697,84.42425429,9.989737324,4.931097545,evaluation_only
C022,2023-11-07,P-H07-W001,257.6753171,265.5997245,7.924407388,4.997073937,evaluation_only
C022,2023-11-07,P-H07-W002,352.0935574,347.2289838,-4.864573572,5.680634647,evaluation_only
C022,2023-11-07,P-V01-REF-A,0,-0.9159925974,-0.9159925974,4.078058286,evaluation_only
C022,2023-11-07,P-V01-W002,223.2495966,227.7941437,4.54454717,4.528235337,evaluation_only
C022,2023-11-07,P-V01-W004,242.7992477,246.3625095,3.563261768,3.912835196,evaluation_only
C022,2023-11-07,P-V01-W007,477.7775201,479.4062585,1.628738339,5.710426231,evaluation_only
C022,2023-11-07,P-V02-REF-A,0,-1.227848892,-1.227848892,3.771872911,evaluation_only
C022,2023-11-07,P-V02-W004,100.4059066,99.07524624,-1.330660387,3.674624321,evaluation_only
C022,2023-11-07,P-V02-W002,361.3993726,359.9441594,-1.455213222,4.032124418,evaluation_only
C022,2023-11-07,P-V02-W001,372.2393786,371.5364301,-0.7029485144,4.436377375,evaluation_only
C022,2023-11-07,P-V03-REF-A,0,-6.629493817,-6.629493817,4.470039585,evaluation_only
C022,2023-11-07,P-V03-W006,476.0571854,480.3532274,4.296042055,4.828202365,evaluation_only
C022,2023-11-07,P-V03-W001,532.5144553,531.7883618,-0.7260935429,4.06137557,evaluation_only
C022,2023-11-07,P-V03-W003,1427.016887,1427.054275,0.03738812445,4.689162517,evaluation_only
C022,2023-11-07,P-V04-REF-A,0,0.4172524141,0.4172524141,5.163333688,evaluation_only
C022,2023-11-07,P-V04-W002,199.5303343,201.4246176,1.894283295,3.601591787,evaluation_only
C022,2023-11-07,P-V04-W006,238.6606898,238.4641851,-0.1965047099,3.493622721,evaluation_only
C022,2023-11-07,P-V04-W005,336.4174733,338.9781252,2.560651915,3.853925193,evaluation_only
C022,2023-11-07,P-V05-REF-A,0,5.585902336,5.585902336,3.932128662,evaluation_only
C022,2023-11-07,P-V05-W004,1440.751367,1441.724571,0.9732044983,3.83751624,evaluation_only
C022,2023-11-07,P-V05-W005,1518.790923,1524.925522,6.1345996,5.271748521,evaluation_only
C022,2023-11-07,P-V05-W002,1518.91729,1526.596378,7.679087678,5.14284991,evaluation_only
C022,2023-11-07,P-V06-REF-A,0,1.369576422,1.369576422,4.457102477,evaluation_only
C022,2023-11-07,P-V06-W006,178.6213297,181.01777,2.396440291,3.781221668,evaluation_only
C022,2023-11-07,P-V06-W003,221.9780925,224.1439027,2.165810225,4.449999121,evaluation_only
C022,2023-11-07,P-V06-W002,224.264593,227.7497662,3.485173187,6.421610773,evaluation_only
C024,2024-05-14,P-D01-REF-A,0,-0.0430284216,-0.0430284216,4.191320033,evaluation_only
C024,2024-05-14,P-D01-W001,611.8417165,614.1057997,2.264083289,3.283127405,evaluation_only
C024,2024-05-14,P-D01-W006,585.2003245,587.3896305,2.189305959,3.911443083,evaluation_only
C024,2024-05-14,P-D01-W003,438.5486555,437.6498952,-0.8987603067,3.43640232,evaluation_only
C024,2024-05-14,P-H01-REF-A,0,-0.5121869575,-0.5121869575,3.541038736,evaluation_only
C024,2024-05-14,P-H01-W002,426.6869674,427.6749964,0.9880289818,4.298408291,evaluation_only
C024,2024-05-14,P-H01-W007,329.7287311,339.1632067,9.434475542,4.317531068,evaluation_only
C024,2024-05-14,P-H01-W003,571.2321684,576.2740577,5.041889364,4.204731568,evaluation_only
C024,2024-05-14,P-H02-REF-A,0,2.843100546,2.843100546,4.183091801,evaluation_only
C024,2024-05-14,P-H02-W004,334.1308443,336.4528262,2.321981908,4.41972113,evaluation_only
C024,2024-05-14,P-H02-W006,393.7977486,395.7414294,1.943680752,4.387929795,evaluation_only
C024,2024-05-14,P-H02-W001,378.8380782,376.8090051,-2.029073156,3.88333879,evaluation_only
C024,2024-05-14,P-H03-REF-A,0,1.025843744,1.025843744,4.958886796,evaluation_only
C024,2024-05-14,P-H03-W003,474.0223806,473.2390005,-0.7833800892,3.691248953,evaluation_only
C024,2024-05-14,P-H03-W005,515.7746237,516.1881922,0.4135684982,3.604051163,evaluation_only
C024,2024-05-14,P-H03-W007,785.629322,784.2449074,-1.38441468,4.698160155,evaluation_only
C024,2024-05-14,P-H04-REF-A,0,-1.711920804,-1.711920804,3.335567713,evaluation_only
C024,2024-05-14,P-H04-W005,231.560553,235.2106558,3.650102829,4.000816192,evaluation_only
C024,2024-05-14,P-H04-W006,372.0420559,367.816171,-4.225884898,4.032492981,evaluation_only
C024,2024-05-14,P-H04-W002,659.4934702,660.181173,0.6877027848,3.365685896,evaluation_only
C024,2024-05-14,P-H05-REF-A,0,-2.527992063,-2.527992063,3.783151811,evaluation_only
C024,2024-05-14,P-H05-W005,1320.577288,1321.175414,0.5981264365,4.324046774,evaluation_only
C024,2024-05-14,P-H05-W001,1428.638868,1426.66466,-1.974208042,4.812264632,evaluation_only
C024,2024-05-14,P-H05-W003,1411.827424,1404.904153,-6.923271426,5.932538395,evaluation_only
C024,2024-05-14,P-H06-REF-A,0,-3.463633395,-3.463633395,3.683021651,evaluation_only
C024,2024-05-14,P-H06-W005,161.2103876,162.5333105,1.322922995,4.388557572,evaluation_only
C024,2024-05-14,P-H06-W001,338.6205633,337.8406258,-0.7799374845,4.507937081,evaluation_only
C024,2024-05-14,P-H06-W003,338.5382503,333.3623222,-5.175928072,4.759824323,evaluation_only
C024,2024-05-14,P-H07-REF-A,0,0.5479846784,0.5479846784,8.101188143,evaluation_only
C024,2024-05-14,P-H07-W007,80.28845265,80.9349997,0.6465470555,3.681426741,evaluation_only
C024,2024-05-14,P-H07-W001,277.0106315,276.1886003,-0.8220311579,3.613617464,evaluation_only
C024,2024-05-14,P-H07-W002,364.337269,366.824885,2.487616029,5.339863098,evaluation_only
C024,2024-05-14,P-V01-REF-A,0,-3.295466653,-3.295466653,4.15463654,evaluation_only
C024,2024-05-14,P-V01-W002,241.037805,234.907574,-6.130230956,3.994689205,evaluation_only
C024,2024-05-14,P-V01-W004,252.9162661,250.9143647,-2.001901428,4.187243424,evaluation_only
C024,2024-05-14,P-V01-W007,491.0025164,499.5173584,8.514841985,3.779357934,evaluation_only
C024,2024-05-14,P-V02-REF-A,0,1.211828645,1.211828645,4.399290585,evaluation_only
C024,2024-05-14,P-V02-W004,109.2257362,110.222704,0.9969677712,5.946548233,evaluation_only
C024,2024-05-14,P-V02-W002,377.1628549,376.5801902,-0.5826646937,5.775109285,evaluation_only
C024,2024-05-14,P-V02-W001,383.1638338,386.5841357,3.420301888,5.052761268,evaluation_only
C024,2024-05-14,P-V03-REF-A,0,-0.4774890927,-0.4774890927,4.031443132,evaluation_only
C024,2024-05-14,P-V03-W006,495.0351311,497.6225033,2.587372122,3.947733964,evaluation_only
C024,2024-05-14,P-V03-W001,551.1751047,551.5280132,0.3529084666,4.441056139,evaluation_only
C024,2024-05-14,P-V03-W003,1447.545349,1447.883429,0.3380796625,3.719244986,evaluation_only
C024,2024-05-14,P-V04-REF-A,0,5.674461277,5.674461277,4.863339269,evaluation_only
C024,2024-05-14,P-V04-W002,200.8706893,199.1686855,-1.702003769,3.984387176,evaluation_only
C024,2024-05-14,P-V04-W006,240.1478605,245.2586709,5.110810344,3.835617328,evaluation_only
C024,2024-05-14,P-V04-W005,337.7711172,334.0529842,-3.718133035,4.050059741,evaluation_only
C024,2024-05-14,P-V05-REF-A,0,0.3315812814,0.3315812814,3.758177386,evaluation_only
C024,2024-05-14,P-V05-W004,1457.403498,1457.504659,0.1011607794,4.114066945,evaluation_only
C024,2024-05-14,P-V05-W005,1537.579176,1539.203795,1.624618776,3.823362593,evaluation_only
C024,2024-05-14,P-V05-W002,1528.415674,1526.439169,-1.976505642,4.512042829,evaluation_only
C024,2024-05-14,P-V06-REF-A,0,3.833623784,3.833623784,3.455420059,evaluation_only
C024,2024-05-14,P-V06-W006,184.7059059,183.0352878,-1.670618139,4.895543672,evaluation_only
C024,2024-05-14,P-V06-W003,238.3665124,239.7377798,1.371267391,3.460954956,evaluation_only
C024,2024-05-14,P-V06-W002,237.8133761,239.1946022,1.381226038,3.324998019,evaluation_only
C027,2025-07-22,P-D01-REF-A,0,-2.054934575,-2.054934575,7.995894293,evaluation_only
C027,2025-07-22,P-D01-W001,790.891404,790.6683739,-0.2230300838,3.540525568,evaluation_only
C027,2025-07-22,P-D01-W006,766.3037407,768.579352,2.275611238,3.873536959,evaluation_only
C027,2025-07-22,P-D01-W003,442.1106781,440.2429945,-1.867683592,3.790807062,evaluation_only
C027,2025-07-22,P-H01-REF-A,0,-0.2456653897,-0.2456653897,4.452570502,evaluation_only
C027,2025-07-22,P-H01-W002,587.0680357,588.0176729,0.9496372674,4.844506796,evaluation_only
C027,2025-07-22,P-H01-W007,375.784041,377.9737032,2.189662194,4.217611481,evaluation_only
C027,2025-07-22,P-H01-W003,658.3408378,654.137652,-4.203185785,4.575242599,evaluation_only
C027,2025-07-22,P-H02-REF-A,0,4.220118722,4.220118722,4.153608078,evaluation_only
C027,2025-07-22,P-H02-W004,512.1673412,514.8512801,2.683938898,4.897412198,evaluation_only
C027,2025-07-22,P-H02-W006,559.3679956,561.372516,2.004520401,3.684646421,evaluation_only
C027,2025-07-22,P-H02-W001,403.9418742,402.2341301,-1.707744117,6.013080382,evaluation_only
C027,2025-07-22,P-H03-REF-A,0,-9.861232837,-9.861232837,5.823716744,evaluation_only
C027,2025-07-22,P-H03-W003,505.7376993,505.7552095,0.01751022225,5.376647597,evaluation_only
C027,2025-07-22,P-H03-W005,548.0169877,550.4812473,2.464259624,4.039775016,evaluation_only
C027,2025-07-22,P-H03-W007,952.8030545,952.207168,-0.5958864857,5.387933641,evaluation_only
C027,2025-07-22,P-H04-REF-A,0,2.77848431,2.77848431,4.313854271,evaluation_only
C027,2025-07-22,P-H04-W005,337.0851429,335.9725181,-1.112624793,3.557626805,evaluation_only
C027,2025-07-22,P-H04-W006,546.4431699,544.3735708,-2.06959909,3.934236566,evaluation_only
C027,2025-07-22,P-H04-W002,752.4646214,752.0504853,-0.4141360496,3.497385036,evaluation_only
C027,2025-07-22,P-H05-REF-A,0,-2.97708412,-2.97708412,4.971509645,evaluation_only
C027,2025-07-22,P-H05-W005,1467.644753,1465.207825,-2.436927958,5.831461233,evaluation_only
C027,2025-07-22,P-H05-W001,1472.450298,1480.101076,7.650778651,4.251977944,evaluation_only
C027,2025-07-22,P-H05-W003,1430.680157,1431.296538,0.6163807263,4.168398632,evaluation_only
C027,2025-07-22,P-H06-REF-A,0,-3.314993015,-3.314993015,4.29510746,evaluation_only
C027,2025-07-22,P-H06-W005,164.206699,168.7536973,4.546998237,4.244564602,evaluation_only
C027,2025-07-22,P-H06-W001,342.0876686,342.8573056,0.7696369944,4.090185379,evaluation_only
C027,2025-07-22,P-H06-W003,341.2863695,339.1382821,-2.148087372,5.120631937,evaluation_only
C027,2025-07-22,P-H07-REF-A,0,-1.579124325,-1.579124325,4.228075556,evaluation_only
C027,2025-07-22,P-H07-W007,93.680275,98.613264,4.932989004,4.146975506,evaluation_only
C027,2025-07-22,P-H07-W001,317.8531332,317.3804546,-0.4726786074,3.775751852,evaluation_only
C027,2025-07-22,P-H07-W002,390.5947964,388.7330824,-1.861713985,3.656303069,evaluation_only
C027,2025-07-22,P-V01-REF-A,0,3.589155741,3.589155741,5.183247606,evaluation_only
C027,2025-07-22,P-V01-W002,283.0683307,279.6051996,-3.463131139,3.936016431,evaluation_only
C027,2025-07-22,P-V01-W004,270.22926,265.989652,-4.239608024,3.869805987,evaluation_only
C027,2025-07-22,P-V01-W007,516.8365508,517.5144478,0.6778969816,4.275231061,evaluation_only
C027,2025-07-22,P-V02-REF-A,0,-1.767184449,-1.767184449,4.152570537,evaluation_only
C027,2025-07-22,P-V02-W004,129.9738714,126.9691996,-3.004671845,3.534970751,evaluation_only
C027,2025-07-22,P-V02-W002,408.1932804,411.2146063,3.0213259,4.348319161,evaluation_only
C027,2025-07-22,P-V02-W001,408.6638238,413.9712172,5.307393467,4.583323519,evaluation_only
C027,2025-07-22,P-V03-REF-A,0,1.46994303,1.46994303,5.122933789,evaluation_only
C027,2025-07-22,P-V03-W006,537.7473008,542.5005564,4.753255581,3.878640653,evaluation_only
C027,2025-07-22,P-V03-W001,592.738022,588.3200316,-4.417990355,3.711446842,evaluation_only
C027,2025-07-22,P-V03-W003,1493.282849,1494.293508,1.010658856,4.958545135,evaluation_only
C027,2025-07-22,P-V04-REF-A,0,-1.23847713,-1.23847713,4.28638689,evaluation_only
C027,2025-07-22,P-V04-W002,202.4785897,200.4844796,-1.994110096,4.453896818,evaluation_only
C027,2025-07-22,P-V04-W006,242.7564102,236.937243,-5.819167221,3.687293057,evaluation_only
C027,2025-07-22,P-V04-W005,340.7955786,336.0030926,-4.792486027,5.772732411,evaluation_only
C027,2025-07-22,P-V05-REF-A,0,-0.5840824955,-0.5840824955,4.54756287,evaluation_only
C027,2025-07-22,P-V05-W004,1498.323651,1495.252038,-3.071613358,4.107278755,evaluation_only
C027,2025-07-22,P-V05-W005,1580.179425,1584.654536,4.475111155,4.347298459,evaluation_only
C027,2025-07-22,P-V05-W002,1541.735852,1541.182424,-0.5534283501,4.273184278,evaluation_only
C027,2025-07-22,P-V06-REF-A,0,4.474652524,4.474652524,3.744379903,evaluation_only
C027,2025-07-22,P-V06-W006,198.4919584,201.3932999,2.901341475,3.944107763,evaluation_only
C027,2025-07-22,P-V06-W003,278.5736065,278.1920193,-0.3815871434,4.504545703,evaluation_only
C027,2025-07-22,P-V06-W002,297.9510055,295.6778845,-2.273121001,5.538896971,evaluation_only
C029,2025-11-04,P-D01-REF-A,0,0.4171430739,0.4171430739,4.408090063,evaluation_only
C029,2025-11-04,P-D01-W001,834.014992,831.9354122,-2.07957975,5.861084262,evaluation_only
C029,2025-11-04,P-D01-W006,811.7735644,811.1458448,-0.6277195621,4.997611482,evaluation_only
C029,2025-11-04,P-D01-W003,444.0126337,443.9771226,-0.03551106292,4.495726014,evaluation_only
C029,2025-11-04,P-H01-REF-A,0,2.399405381,2.399405381,3.366617572,evaluation_only
C029,2025-11-04,P-H01-W002,625.2309157,621.8435962,-3.38731948,3.768009536,evaluation_only
C029,2025-11-04,P-H01-W007,386.0717716,384.3005918,-1.771179824,4.145643264,evaluation_only
C029,2025-11-04,P-H01-W003,680.6410463,671.8032461,-8.837800173,4.50617413,evaluation_only
C029,2025-11-04,P-H02-REF-A,0,3.903883161,3.903883161,5.396381455,evaluation_only
C029,2025-11-04,P-H02-W004,556.7186609,550.0881659,-6.63049503,3.815044039,evaluation_only
C029,2025-11-04,P-H02-W006,602.877544,600.8169323,-2.060611699,4.278302199,evaluation_only
C029,2025-11-04,P-H02-W001,408.4682595,406.987961,-1.480298445,3.369250053,evaluation_only
C029,2025-11-04,P-H03-REF-A,0,-1.699812488,-1.699812488,3.518290209,evaluation_only
C029,2025-11-04,P-H03-W003,511.776304,512.5509038,0.7745997841,4.375107742,evaluation_only
C029,2025-11-04,P-H03-W005,554.1871302,547.3556346,-6.83149563,4.281403302,evaluation_only
C029,2025-11-04,P-H03-W007,993.43362,990.1343647,-3.299255275,4.096946753,evaluation_only
C029,2025-11-04,P-H04-REF-A,0,-1.858770354,-1.858770354,3.422626036,evaluation_only
C029,2025-11-04,P-H04-W005,358.6583786,358.8200801,0.1617015273,3.888452064,evaluation_only
C029,2025-11-04,P-H04-W006,589.0705631,588.8610888,-0.2094743338,3.815777941,evaluation_only
C029,2025-11-04,P-H04-W002,775.1057851,773.6349837,-1.470801398,3.534448426,evaluation_only
C029,2025-11-04,P-H05-REF-A,0,-2.630722591,-2.630722591,3.839535774,evaluation_only
C029,2025-11-04,P-H05-W005,1508.025893,1505.453307,-2.572585527,3.862175729,evaluation_only
C029,2025-11-04,P-H05-W001,1484.944938,1484.630794,-0.3141443938,4.241675717,evaluation_only
C029,2025-11-04,P-H05-W003,1434.743475,1431.33532,-3.408155058,4.200760464,evaluation_only
C029,2025-11-04,P-H06-REF-A,0,-2.358697027,-2.358697027,5.946112297,evaluation_only
C029,2025-11-04,P-H06-W005,164.2625099,162.0477494,-2.214760454,4.866764346,evaluation_only
C029,2025-11-04,P-H06-W001,343.0569022,345.3062524,2.249350208,4.829770683,evaluation_only
C029,2025-11-04,P-H06-W003,342.7401263,347.4788757,4.738749397,4.829732723,evaluation_only
C029,2025-11-04,P-H07-REF-A,0,-1.948822017,-1.948822017,4.864548419,evaluation_only
C029,2025-11-04,P-H07-W007,96.84892151,97.5120354,0.6631138819,6.1616058,evaluation_only
C029,2025-11-04,P-H07-W001,326.6003397,327.8350917,1.234751968,3.329485442,evaluation_only
C029,2025-11-04,P-H07-W002,396.9931011,393.7136822,-3.279418956,4.779219384,evaluation_only
C029,2025-11-04,P-V01-REF-A,0,-1.048145196,-1.048145196,4.554129775,evaluation_only
C029,2025-11-04,P-V01-W002,293.311836,286.1881281,-7.123707857,4.347185402,evaluation_only
C029,2025-11-04,P-V01-W004,273.6372692,273.632153,-0.005116193997,4.363834758,evaluation_only
C029,2025-11-04,P-V01-W007,522.3426163,519.574062,-2.76855432,4.530789775,evaluation_only
C029,2025-11-04,P-V02-REF-A,0,-3.034513835,-3.034513835,4.101032205,evaluation_only
C029,2025-11-04,P-V02-W004,134.9652416,132.9430193,-2.022222288,5.019950859,evaluation_only
C029,2025-11-04,P-V02-W002,415.2834147,416.8163831,1.532968402,3.581730666,evaluation_only
C029,2025-11-04,P-V02-W001,414.2193527,410.1124915,-4.106861231,3.361769636,evaluation_only
C029,2025-11-04,P-V03-REF-A,0,4.763789965,4.763789965,3.661698721,evaluation_only
C029,2025-11-04,P-V03-W006,547.7747238,546.2809675,-1.493756247,3.986885104,evaluation_only
C029,2025-11-04,P-V03-W001,602.3782225,605.9454174,3.567194864,4.890142971,evaluation_only
C029,2025-11-04,P-V03-W003,1504.317354,1504.930976,0.6136215749,5.16861002,evaluation_only
C029,2025-11-04,P-V04-REF-A,0,1.776507895,1.776507895,3.455926648,evaluation_only
C029,2025-11-04,P-V04-W002,203.1251573,202.5671972,-0.557960133,4.033262506,evaluation_only
C029,2025-11-04,P-V04-W006,243.1249401,239.9780292,-3.146910887,4.137414255,evaluation_only
C029,2025-11-04,P-V04-W005,341.1066726,337.1650379,-3.941634676,4.530645935,evaluation_only
C029,2025-11-04,P-V05-REF-A,0,-4.762678547,-4.762678547,5.260972146,evaluation_only
C029,2025-11-04,P-V05-W004,1507.431371,1506.953702,-0.4776687974,4.453563514,evaluation_only
C029,2025-11-04,P-V05-W005,1590.311998,1585.031479,-5.280518763,3.831557577,evaluation_only
C029,2025-11-04,P-V05-W002,1545.317175,1544.618763,-0.6984121437,4.241991192,evaluation_only
C029,2025-11-04,P-V06-REF-A,0,5.86739196,5.86739196,6.306346107,evaluation_only
C029,2025-11-04,P-V06-W006,201.6972307,200.9326106,-0.7646201639,4.021588699,evaluation_only
C029,2025-11-04,P-V06-W003,330.8965048,329.4649184,-1.431586469,3.770496596,evaluation_only
C029,2025-11-04,P-V06-W002,323.891564,319.9869278,-3.904636189,4.395130506,evaluation_only
