station_id,run_id,gross_error_injected,gross_error_mm,use_class
LS-0002488,LR-00129,False,0,evaluation_only
LS-0002489,LR-00129,False,0,evaluation_only
LS-0002490,LR-00129,False,0,evaluation_only
LS-0002491,LR-00129,False,0,evaluation_only
LS-0002492,LR-00129,False,0,evaluation_only
LS-0002493,LR-00129,False,0,evaluation_only
LS-0002494,LR-00129,False,0,evaluation_only
LS-0002495,LR-00129,False,0,evaluation_only
LS-0002496,LR-00129,False,0,evaluation_only
LS-0002497,LR-00129,False,0,evaluation_only
LS-0002498,LR-00129,False,0,evaluation_only
LS-0002499,LR-00129,False,0,evaluation_only
LS-0002500,LR-00129,False,0,evaluation_only
LS-0002501,LR-00129,False,0,evaluation_only
LS-0002502,LR-00129,False,0,evaluation_only
LS-0002503,LR-00129,False,0,evaluation_only
LS-0002504,LR-00129,False,0,evaluation_only
LS-0002505,LR-00129,False,0,evaluation_only
LS-0002506,LR-00129,False,0,evaluation_only
LS-0002507,LR-00129,False,0,evaluation_only
LS-0002508,LR-00129,False,0,evaluation_only
LS-0002509,LR-00130,False,0,evaluation_only
LS-0002510,LR-00130,False,0,evaluation_only
LS-0002511,LR-00130,False,0,evaluation_only
LS-0002512,LR-00130,False,0,evaluation_only
LS-0002513,LR-00130,False,0,evaluation_only
LS-0002514,LR-00130,False,0,evaluation_only
LS-0002515,LR-00130,False,0,evaluation_only
LS-0002516,LR-00130,False,0,evaluation_only
LS-0002517,LR-00130,False,0,evaluation_only
LS-0002518,LR-00130,False,0,evaluation_only
LS-0002519,LR-00130,False,0,evaluation_only
LS-0002520,LR-00130,False,0,evaluation_only
LS-0002521,LR-00130,False,0,evaluation_only
LS-0002522,LR-00130,False,0,evaluation_only
LS-0002523,LR-00130,False,0,evaluation_only
LS-0002524,LR-00130,False,0,evaluation_only
LS-0002525,LR-00130,False,0,evaluation_only
LS-0002526,LR-00130,False,0,evaluation_only
LS-0002527,LR-00130,False,0,evaluation_only
LS-0002528,LR-00131,False,0,evaluation_only
LS-0002529,LR-00131,False,0,evaluation_only
LS-0002530,LR-00131,False,0,evaluation_only
LS-0002531,LR-00131,False,0,evaluation_only
LS-0002532,LR-00131,False,0,evaluation_only
LS-0002533,LR-00131,False,0,evaluation_only
LS-0002534,LR-00131,False,0,evaluation_only
LS-0002535,LR-00131,False,0,evaluation_only
LS-0002536,LR-00131,False,0,evaluation_only
LS-0002537,LR-00131,False,0,evaluation_only
LS-0002538,LR-00131,False,0,evaluation_only
LS-0002539,LR-00131,False,0,evaluation_only
LS-0002540,LR-00131,False,0,evaluation_only
LS-0002541,LR-00131,False,0,evaluation_only
LS-0002542,LR-00131,False,0,evaluation_only
LS-0002543,LR-00131,False,0,evaluation_only
LS-0002544,LR-00131,False,0,evaluation_only
LS-0002545,LR-00131,False,0,evaluation_only
LS-0002546,LR-00132,False,0,evaluation_only
LS-0002547,LR-00132,False,0,evaluation_only
LS-0002548,LR-00132,False,0,evaluation_only
LS-0002549,LR-00132,False,0,evaluation_only
LS-0002550,LR-00132,False,0,evaluation_only
LS-0002551,LR-00132,False,0,evaluation_only
LS-0002552,LR-00132,False,0,evaluation_only
LS-0002553,LR-00132,False,0,evaluation_only
LS-0002554,LR-00132,False,0,evaluation_only
LS-0002555,LR-00132,False,0,evaluation_only
LS-0002556,LR-00132,False,0,evaluation_only
LS-0002557,LR-00132,False,0,evaluation_only
LS-0002558,LR-00132,False,0,evaluation_only
LS-0002559,LR-00132,False,0,evaluation_only
LS-0002560,LR-00132,False,0,evaluation_only
LS-0002561,LR-00132,False,0,evaluation_only
LS-0002562,LR-00132,False,0,evaluation_only
LS-0002563,LR-00132,False,0,evaluation_only
LS-0002564,LR-00132,False,0,evaluation_only
LS-0002565,LR-00132,False,0,evaluation_only
LS-0002566,LR-00133,False,0,evaluation_only
LS-0002567,LR-00133,False,0,evaluation_only
LS-0002568,LR-00133,False,0,evaluation_only
LS-0002569,LR-00133,False,0,evaluation_only
LS-0002570,LR-00133,False,0,evaluation_only
LS-0002571,LR-00133,False,0,evaluation_only
LS-0002572,LR-00133,False,0,evaluation_only
LS-0002573,LR-00133,False,0,evaluation_only
LS-0002574,LR-00133,False,0,evaluation_only
LS-0002575,LR-00133,False,0,evaluation_only
LS-0002576,LR-00133,False,0,evaluation_only
LS-0002577,LR-00133,False,0,evaluation_only
LS-0002578,LR-00133,False,0,evaluation_only
LS-0002579,LR-00133,False,0,evaluation_only
LS-0002580,LR-00133,False,0,evaluation_only
LS-0002581,LR-00133,False,0,evaluation_only
LS-0002582,LR-00133,False,0,evaluation_only
LS-0002583,LR-00133,False,0,evaluation_only
LS-0002584,LR-00133,False,0,evaluation_only
LS-0002585,LR-00133,False,0,evaluation_only
LS-0002586,LR-00133,False,0,evaluation_only
LS-0002587,LR-00133,False,0,evaluation_only
LS-0002588,LR-00133,False,0,evaluation_only
LS-0002589,LR-00134,False,0,evaluation_only
LS-0002590,LR-00134,False,0,evaluation_only
LS-0002591,LR-00134,False,0,evaluation_only
LS-0002592,LR-00134,False,0,evaluation_only
LS-0002593,LR-00134,False,0,evaluation_only
LS-0002594,LR-00134,False,0,evaluation_only
LS-0002595,LR-00134,False,0,evaluation_only
LS-0002596,LR-00134,False,0,evaluation_only
LS-0002597,LR-00134,False,0,evaluation_only
LS-0002598,LR-00134,False,0,evaluation_only
LS-0002599,LR-00134,False,0,evaluation_only
LS-0002600,LR-00134,False,0,evaluation_only
LS-0002601,LR-00134,False,0,evaluation_only
LS-0002602,LR-00134,False,0,evaluation_only
LS-0002603,LR-00134,False,0,evaluation_only
LS-0002604,LR-00134,False,0,evaluation_only
LS-0002605,LR-00134,False,0,evaluation_only
LS-0002606,LR-00134,False,0,evaluation_only
LS-0002607,LR-00134,False,0,evaluation_only
LS-0002608,LR-00134,False,0,evaluation_only
LS-0002609,LR-00134,False,0,evaluation_only
LS-0002610,LR-00134,False,0,evaluation_only
LS-0002611,LR-00135,False,0,evaluation_only
LS-0002612,LR-00135,False,0,evaluation_only
LS-0002613,LR-00135,False,0,evaluation_only
LS-0002614,LR-00135,False,0,evaluation_only
LS-0002615,LR-00135,False,0,evaluation_only
LS-0002616,LR-00135,False,0,evaluation_only
LS-0002617,LR-00135,False,0,evaluation_only
LS-0002618,LR-00135,False,0,evaluation_only
LS-0002619,LR-00135,False,0,evaluation_only
LS-0002620,LR-00135,False,0,evaluation_only
LS-0002621,LR-00135,False,0,evaluation_only
LS-0002622,LR-00135,False,0,evaluation_only
LS-0002623,LR-00135,False,0,evaluation_only
LS-0002624,LR-00135,False,0,evaluation_only
LS-0002625,LR-00135,False,0,evaluation_only
LS-0002626,LR-00135,False,0,evaluation_only
LS-0002627,LR-00135,False,0,evaluation_only
LS-0002628,LR-00135,False,0,evaluation_only
LS-0002629,LR-00135,False,0,evaluation_only
LS-0002630,LR-00136,False,0,evaluation_only
LS-0002631,LR-00136,False,0,evaluation_only
LS-0002632,LR-00136,False,0,evaluation_only
LS-0002633,LR-00136,False,0,evaluation_only
LS-0002634,LR-00136,False,0,evaluation_only
LS-0002635,LR-00136,False,0,evaluation_only
LS-0002636,LR-00136,False,0,evaluation_only
LS-0002637,LR-00136,False,0,evaluation_only
LS-0002638,LR-00136,False,0,evaluation_only
LS-0002639,LR-00136,False,0,evaluation_only
LS-0002640,LR-00136,False,0,evaluation_only
LS-0002641,LR-00136,False,0,evaluation_only
LS-0002642,LR-00136,False,0,evaluation_only
LS-0002643,LR-00136,False,0,evaluation_only
LS-0002644,LR-00136,False,0,evaluation_only
LS-0002645,LR-00136,False,0,evaluation_only
LS-0002646,LR-00136,False,0,evaluation_only
LS-0002647,LR-00136,False,0,evaluation_only
LS-0002648,LR-00136,False,0,evaluation_only
LS-0002649,LR-00137,False,0,evaluation_only
LS-0002650,LR-00137,False,0,evaluation_only
LS-0002651,LR-00137,False,0,evaluation_only
LS-0002652,LR-00137,False,0,evaluation_only
LS-0002653,LR-00137,False,0,evaluation_only
LS-0002654,LR-00137,False,0,evaluation_only
LS-0002655,LR-00137,False,0,evaluation_only
LS-0002656,LR-00137,False,0,evaluation_only
LS-0002657,LR-00137,False,0,evaluation_only
LS-0002658,LR-00137,False,0,evaluation_only
LS-0002659,LR-00137,False,0,evaluation_only
LS-0002660,LR-00137,False,0,evaluation_only
LS-0002661,LR-00137,False,0,evaluation_only
LS-0002662,LR-00137,False,0,evaluation_only
LS-0002663,LR-00137,False,0,evaluation_only
LS-0002664,LR-00137,False,0,evaluation_only
LS-0002665,LR-00137,False,0,evaluation_only
LS-0002666,LR-00137,False,0,evaluation_only
LS-0002667,LR-00137,False,0,evaluation_only
LS-0002668,LR-00137,False,0,evaluation_only
LS-0002669,LR-00137,False,0,evaluation_only
LS-0002670,LR-00138,False,0,evaluation_only
LS-0002671,LR-00138,False,0,evaluation_only
LS-0002672,LR-00138,False,0,evaluation_only
LS-0002673,LR-00138,False,0,evaluation_only
LS-0002674,LR-00138,False,0,evaluation_only
LS-0002675,LR-00138,False,0,evaluation_only
LS-0002676,LR-00138,False,0,evaluation_only
LS-0002677,LR-00138,False,0,evaluation_only
LS-0002678,LR-00138,False,0,evaluation_only
LS-0002679,LR-00138,False,0,evaluation_only
LS-0002680,LR-00138,False,0,evaluation_only
LS-0002681,LR-00138,False,0,evaluation_only
LS-0002682,LR-00138,False,0,evaluation_only
LS-0002683,LR-00138,False,0,evaluation_only
LS-0002684,LR-00138,False,0,evaluation_only
LS-0002685,LR-00138,False,0,evaluation_only
LS-0002686,LR-00138,False,0,evaluation_only
LS-0002687,LR-00139,False,0,evaluation_only
LS-0002688,LR-00139,False,0,evaluation_only
LS-0002689,LR-00139,False,0,evaluation_only
LS-0002690,LR-00139,False,0,evaluation_only
LS-0002691,LR-00139,False,0,evaluation_only
LS-0002692,LR-00139,False,0,evaluation_only
LS-0002693,LR-00139,False,0,evaluation_only
LS-0002694,LR-00139,False,0,evaluation_only
LS-0002695,LR-00139,False,0,evaluation_only
LS-0002696,LR-00139,False,0,evaluation_only
LS-0002697,LR-00139,False,0,evaluation_only
LS-0002698,LR-00139,False,0,evaluation_only
LS-0002699,LR-00139,False,0,evaluation_only
LS-0002700,LR-00139,False,0,evaluation_only
LS-0002701,LR-00139,False,0,evaluation_only
LS-0002702,LR-00139,False,0,evaluation_only
LS-0002703,LR-00139,False,0,evaluation_only
LS-0002704,LR-00140,False,0,evaluation_only
LS-0002705,LR-00140,False,0,evaluation_only
LS-0002706,LR-00140,False,0,evaluation_only
LS-0002707,LR-00140,False,0,evaluation_only
LS-0002708,LR-00140,False,0,evaluation_only
LS-0002709,LR-00140,False,0,evaluation_only
LS-0002710,LR-00140,False,0,evaluation_only
LS-0002711,LR-00140,False,0,evaluation_only
LS-0002712,LR-00140,False,0,evaluation_only
LS-0002713,LR-00140,False,0,evaluation_only
LS-0002714,LR-00140,False,0,evaluation_only
LS-0002715,LR-00140,False,0,evaluation_only
LS-0002716,LR-00140,False,0,evaluation_only
LS-0002717,LR-00140,False,0,evaluation_only
LS-0002718,LR-00140,False,0,evaluation_only
LS-0002719,LR-00140,False,0,evaluation_only
LS-0002720,LR-00140,False,0,evaluation_only
LS-0002721,LR-00141,False,0,evaluation_only
LS-0002722,LR-00141,False,0,evaluation_only
LS-0002723,LR-00141,False,0,evaluation_only
LS-0002724,LR-00141,False,0,evaluation_only
LS-0002725,LR-00141,False,0,evaluation_only
LS-0002726,LR-00141,False,0,evaluation_only
LS-0002727,LR-00141,False,0,evaluation_only
LS-0002728,LR-00141,False,0,evaluation_only
LS-0002729,LR-00141,False,0,evaluation_only
LS-0002730,LR-00141,False,0,evaluation_only
LS-0002731,LR-00141,False,0,evaluation_only
LS-0002732,LR-00141,False,0,evaluation_only
LS-0002733,LR-00141,False,0,evaluation_only
LS-0002734,LR-00141,False,0,evaluation_only
LS-0002735,LR-00141,False,0,evaluation_only
LS-0002736,LR-00141,False,0,evaluation_only
LS-0002737,LR-00142,False,0,evaluation_only
LS-0002738,LR-00142,False,0,evaluation_only
LS-0002739,LR-00142,False,0,evaluation_only
LS-0002740,LR-00142,False,0,evaluation_only
LS-0002741,LR-00142,False,0,evaluation_only
LS-0002742,LR-00142,False,0,evaluation_only
LS-0002743,LR-00142,False,0,evaluation_only
LS-0002744,LR-00142,False,0,evaluation_only
LS-0002745,LR-00142,False,0,evaluation_only
LS-0002746,LR-00142,False,0,evaluation_only
LS-0002747,LR-00142,False,0,evaluation_only
LS-0002748,LR-00142,False,0,evaluation_only
LS-0002749,LR-00142,False,0,evaluation_only
LS-0002750,LR-00142,False,0,evaluation_only
LS-0002751,LR-00142,False,0,evaluation_only
LS-0002752,LR-00142,False,0,evaluation_only
LS-0002753,LR-00142,False,0,evaluation_only
LS-0002754,LR-00143,False,0,evaluation_only
LS-0002755,LR-00143,False,0,evaluation_only
LS-0002756,LR-00143,False,0,evaluation_only
LS-0002757,LR-00143,False,0,evaluation_only
LS-0002758,LR-00143,False,0,evaluation_only
LS-0002759,LR-00143,False,0,evaluation_only
LS-0002760,LR-00143,False,0,evaluation_only
LS-0002761,LR-00143,False,0,evaluation_only
LS-0002762,LR-00143,False,0,evaluation_only
LS-0002763,LR-00143,False,0,evaluation_only
LS-0002764,LR-00143,False,0,evaluation_only
LS-0002765,LR-00143,False,0,evaluation_only
LS-0002766,LR-00143,False,0,evaluation_only
LS-0002767,LR-00143,False,0,evaluation_only
LS-0002768,LR-00143,False,0,evaluation_only
LS-0002769,LR-00143,False,0,evaluation_only
LS-0002770,LR-00143,False,0,evaluation_only
LS-0002771,LR-00143,False,0,evaluation_only
LS-0002772,LR-00143,False,0,evaluation_only
LS-0002773,LR-00144,False,0,evaluation_only
LS-0002774,LR-00144,False,0,evaluation_only
LS-0002775,LR-00144,False,0,evaluation_only
LS-0002776,LR-00144,False,0,evaluation_only
LS-0002777,LR-00144,False,0,evaluation_only
LS-0002778,LR-00144,False,0,evaluation_only
LS-0002779,LR-00144,False,0,evaluation_only
LS-0002780,LR-00144,False,0,evaluation_only
LS-0002781,LR-00144,False,0,evaluation_only
LS-0002782,LR-00144,False,0,evaluation_only
LS-0002783,LR-00144,False,0,evaluation_only
LS-0002784,LR-00144,False,0,evaluation_only
LS-0002785,LR-00144,False,0,evaluation_only
LS-0002786,LR-00144,False,0,evaluation_only
LS-0002787,LR-00144,False,0,evaluation_only
LS-0002788,LR-00144,False,0,evaluation_only
LS-0002789,LR-00144,False,0,evaluation_only
LS-0002790,LR-00144,False,0,evaluation_only
LS-0002791,LR-00144,False,0,evaluation_only
LS-0002792,LR-00145,False,0,evaluation_only
LS-0002793,LR-00145,False,0,evaluation_only
LS-0002794,LR-00145,False,0,evaluation_only
LS-0002795,LR-00145,False,0,evaluation_only
LS-0002796,LR-00145,False,0,evaluation_only
LS-0002797,LR-00145,False,0,evaluation_only
LS-0002798,LR-00145,False,0,evaluation_only
LS-0002799,LR-00145,False,0,evaluation_only
LS-0002800,LR-00145,False,0,evaluation_only
LS-0002801,LR-00145,False,0,evaluation_only
LS-0002802,LR-00145,False,0,evaluation_only
LS-0002803,LR-00145,False,0,evaluation_only
LS-0002804,LR-00145,False,0,evaluation_only
LS-0002805,LR-00145,False,0,evaluation_only
LS-0002806,LR-00145,False,0,evaluation_only
LS-0002807,LR-00145,False,0,evaluation_only
LS-0002808,LR-00145,False,0,evaluation_only
LS-0002809,LR-00145,False,0,evaluation_only
LS-0002810,LR-00145,False,0,evaluation_only
LS-0002811,LR-00145,False,0,evaluation_only
LS-0002812,LR-00146,False,0,evaluation_only
LS-0002813,LR-00146,False,0,evaluation_only
LS-0002814,LR-00146,False,0,evaluation_only
LS-0002815,LR-00146,False,0,evaluation_only
LS-0002816,LR-00146,False,0,evaluation_only
LS-0002817,LR-00146,False,0,evaluation_only
LS-0002818,LR-00146,False,0,evaluation_only
LS-0002819,LR-00146,False,0,evaluation_only
LS-0002820,LR-00146,False,0,evaluation_only
LS-0002821,LR-00146,False,0,evaluation_only
LS-0002822,LR-00146,False,0,evaluation_only
LS-0002823,LR-00146,False,0,evaluation_only
LS-0002824,LR-00146,False,0,evaluation_only
LS-0002825,LR-00146,False,0,evaluation_only
LS-0002826,LR-00146,False,0,evaluation_only
LS-0002827,LR-00146,False,0,evaluation_only
LS-0002828,LR-00146,False,0,evaluation_only
LS-0002829,LR-00146,False,0,evaluation_only
LS-0002830,LR-00146,False,0,evaluation_only
LS-0002831,LR-00147,False,0,evaluation_only
LS-0002832,LR-00147,False,0,evaluation_only
LS-0002833,LR-00147,False,0,evaluation_only
LS-0002834,LR-00147,False,0,evaluation_only
LS-0002835,LR-00147,False,0,evaluation_only
LS-0002836,LR-00147,False,0,evaluation_only
LS-0002837,LR-00147,False,0,evaluation_only
LS-0002838,LR-00147,False,0,evaluation_only
LS-0002839,LR-00147,False,0,evaluation_only
LS-0002840,LR-00147,False,0,evaluation_only
LS-0002841,LR-00147,False,0,evaluation_only
LS-0002842,LR-00147,False,0,evaluation_only
LS-0002843,LR-00147,False,0,evaluation_only
LS-0002844,LR-00147,False,0,evaluation_only
LS-0002845,LR-00147,False,0,evaluation_only
LS-0002846,LR-00147,False,0,evaluation_only
LS-0002847,LR-00147,False,0,evaluation_only
LS-0002848,LR-00147,False,0,evaluation_only
LS-0002849,LR-00147,False,0,evaluation_only
LS-0002850,LR-00147,False,0,evaluation_only
LS-0002851,LR-00147,False,0,evaluation_only
LS-0002852,LR-00147,False,0,evaluation_only
LS-0002853,LR-00147,False,0,evaluation_only
LS-0002854,LR-00147,False,0,evaluation_only
LS-0002855,LR-00147,False,0,evaluation_only
LS-0002856,LR-00148,False,0,evaluation_only
LS-0002857,LR-00148,False,0,evaluation_only
LS-0002858,LR-00148,False,0,evaluation_only
LS-0002859,LR-00148,False,0,evaluation_only
LS-0002860,LR-00148,False,0,evaluation_only
LS-0002861,LR-00148,False,0,evaluation_only
LS-0002862,LR-00148,False,0,evaluation_only
LS-0002863,LR-00148,False,0,evaluation_only
LS-0002864,LR-00148,False,0,evaluation_only
LS-0002865,LR-00148,False,0,evaluation_only
LS-0002866,LR-00148,False,0,evaluation_only
LS-0002867,LR-00148,False,0,evaluation_only
LS-0002868,LR-00148,False,0,evaluation_only
LS-0002869,LR-00148,False,0,evaluation_only
LS-0002870,LR-00148,False,0,evaluation_only
LS-0002871,LR-00148,False,0,evaluation_only
LS-0002872,LR-00148,False,0,evaluation_only
LS-0002873,LR-00148,False,0,evaluation_only
LS-0002874,LR-00148,False,0,evaluation_only
LS-0002875,LR-00148,False,0,evaluation_only
LS-0002876,LR-00149,False,0,evaluation_only
LS-0002877,LR-00149,False,0,evaluation_only
LS-0002878,LR-00149,False,0,evaluation_only
LS-0002879,LR-00149,False,0,evaluation_only
LS-0002880,LR-00149,False,0,evaluation_only
LS-0002881,LR-00149,False,0,evaluation_only
LS-0002882,LR-00149,False,0,evaluation_only
LS-0002883,LR-00149,False,0,evaluation_only
LS-0002884,LR-00149,False,0,evaluation_only
LS-0002885,LR-00149,False,0,evaluation_only
LS-0002886,LR-00149,False,0,evaluation_only
LS-0002887,LR-00149,False,0,evaluation_only
LS-0002888,LR-00149,False,0,evaluation_only
LS-0002889,LR-00149,False,0,evaluation_only
LS-0002890,LR-00149,False,0,evaluation_only
LS-0002891,LR-00149,False,0,evaluation_only
LS-0002892,LR-00149,False,0,evaluation_only
LS-0002893,LR-00149,False,0,evaluation_only
LS-0002894,LR-00149,False,0,evaluation_only
LS-0002895,LR-00150,False,0,evaluation_only
LS-0002896,LR-00150,False,0,evaluation_only
LS-0002897,LR-00150,False,0,evaluation_only
LS-0002898,LR-00150,False,0,evaluation_only
LS-0002899,LR-00150,False,0,evaluation_only
LS-0002900,LR-00150,False,0,evaluation_only
LS-0002901,LR-00150,False,0,evaluation_only
LS-0002902,LR-00150,False,0,evaluation_only
LS-0002903,LR-00150,False,0,evaluation_only
LS-0002904,LR-00150,False,0,evaluation_only
LS-0002905,LR-00150,False,0,evaluation_only
LS-0002906,LR-00150,False,0,evaluation_only
LS-0002907,LR-00150,False,0,evaluation_only
LS-0002908,LR-00150,False,0,evaluation_only
LS-0002909,LR-00150,False,0,evaluation_only
LS-0002910,LR-00150,False,0,evaluation_only
LS-0002911,LR-00150,False,0,evaluation_only
LS-0002912,LR-00150,False,0,evaluation_only
LS-0002913,LR-00150,False,0,evaluation_only
LS-0002914,LR-00150,False,0,evaluation_only
LS-0002915,LR-00151,False,0,evaluation_only
LS-0002916,LR-00151,False,0,evaluation_only
LS-0002917,LR-00151,False,0,evaluation_only
LS-0002918,LR-00151,False,0,evaluation_only
LS-0002919,LR-00151,False,0,evaluation_only
LS-0002920,LR-00151,False,0,evaluation_only
LS-0002921,LR-00151,False,0,evaluation_only
LS-0002922,LR-00151,False,0,evaluation_only
LS-0002923,LR-00151,False,0,evaluation_only
LS-0002924,LR-00151,False,0,evaluation_only
LS-0002925,LR-00151,False,0,evaluation_only
LS-0002926,LR-00151,False,0,evaluation_only
LS-0002927,LR-00151,False,0,evaluation_only
LS-0002928,LR-00151,False,0,evaluation_only
LS-0002929,LR-00151,False,0,evaluation_only
LS-0002930,LR-00151,False,0,evaluation_only
LS-0002931,LR-00151,False,0,evaluation_only
LS-0002932,LR-00151,False,0,evaluation_only
LS-0002933,LR-00151,False,0,evaluation_only
LS-0002934,LR-00151,False,0,evaluation_only
LS-0002935,LR-00151,False,0,evaluation_only
LS-0002936,LR-00151,False,0,evaluation_only
LS-0002937,LR-00151,False,0,evaluation_only
LS-0002938,LR-00152,False,0,evaluation_only
LS-0002939,LR-00152,False,0,evaluation_only
LS-0002940,LR-00152,False,0,evaluation_only
LS-0002941,LR-00152,False,0,evaluation_only
LS-0002942,LR-00152,False,0,evaluation_only
LS-0002943,LR-00152,False,0,evaluation_only
LS-0002944,LR-00152,False,0,evaluation_only
LS-0002945,LR-00152,False,0,evaluation_only
LS-0002946,LR-00152,False,0,evaluation_only
LS-0002947,LR-00152,False,0,evaluation_only
LS-0002948,LR-00152,False,0,evaluation_only
LS-0002949,LR-00152,False,0,evaluation_only
LS-0002950,LR-00152,False,0,evaluation_only
LS-0002951,LR-00152,False,0,evaluation_only
LS-0002952,LR-00152,False,0,evaluation_only
LS-0002953,LR-00152,False,0,evaluation_only
LS-0002954,LR-00152,False,0,evaluation_only
LS-0002955,LR-00152,False,0,evaluation_only
LS-0002956,LR-00152,False,0,evaluation_only
LS-0002957,LR-00152,False,0,evaluation_only
LS-0002958,LR-00152,False,0,evaluation_only
LS-0002959,LR-00152,False,0,evaluation_only
LS-0002960,LR-00153,False,0,evaluation_only
LS-0002961,LR-00153,False,0,evaluation_only
LS-0002962,LR-00153,False,0,evaluation_only
LS-0002963,LR-00153,False,0,evaluation_only
LS-0002964,LR-00153,False,0,evaluation_only
LS-0002965,LR-00153,False,0,evaluation_only
LS-0002966,LR-00153,False,0,evaluation_only
LS-0002967,LR-00153,False,0,evaluation_only
LS-0002968,LR-00153,False,0,evaluation_only
LS-0002969,LR-00153,False,0,evaluation_only
LS-0002970,LR-00153,False,0,evaluation_only
LS-0002971,LR-00153,False,0,evaluation_only
LS-0002972,LR-00153,False,0,evaluation_only
LS-0002973,LR-00153,False,0,evaluation_only
LS-0002974,LR-00153,False,0,evaluation_only
LS-0002975,LR-00153,False,0,evaluation_only
LS-0002976,LR-00153,False,0,evaluation_only
LS-0002977,LR-00153,False,0,evaluation_only
LS-0002978,LR-00153,False,0,evaluation_only
LS-0002979,LR-00154,False,0,evaluation_only
LS-0002980,LR-00154,False,0,evaluation_only
LS-0002981,LR-00154,False,0,evaluation_only
LS-0002982,LR-00154,False,0,evaluation_only
LS-0002983,LR-00154,False,0,evaluation_only
LS-0002984,LR-00154,False,0,evaluation_only
LS-0002985,LR-00154,False,0,evaluation_only
LS-0002986,LR-00154,False,0,evaluation_only
LS-0002987,LR-00154,False,0,evaluation_only
LS-0002988,LR-00154,False,0,evaluation_only
LS-0002989,LR-00154,False,0,evaluation_only
LS-0002990,LR-00154,False,0,evaluation_only
LS-0002991,LR-00154,False,0,evaluation_only
LS-0002992,LR-00154,False,0,evaluation_only
LS-0002993,LR-00154,False,0,evaluation_only
LS-0002994,LR-00154,False,0,evaluation_only
LS-0002995,LR-00154,False,0,evaluation_only
LS-0002996,LR-00154,False,0,evaluation_only
LS-0002997,LR-00154,False,0,evaluation_only
LS-0002998,LR-00154,False,0,evaluation_only
LS-0002999,LR-00155,False,0,evaluation_only
LS-0003000,LR-00155,False,0,evaluation_only
LS-0003001,LR-00155,False,0,evaluation_only
LS-0003002,LR-00155,False,0,evaluation_only
LS-0003003,LR-00155,False,0,evaluation_only
LS-0003004,LR-00155,False,0,evaluation_only
LS-0003005,LR-00155,False,0,evaluation_only
LS-0003006,LR-00155,False,0,evaluation_only
LS-0003007,LR-00155,False,0,evaluation_only
LS-0003008,LR-00155,False,0,evaluation_only
LS-0003009,LR-00155,False,0,evaluation_only
LS-0003010,LR-00155,False,0,evaluation_only
LS-0003011,LR-00155,False,0,evaluation_only
LS-0003012,LR-00155,False,0,evaluation_only
LS-0003013,LR-00155,False,0,evaluation_only
LS-0003014,LR-00155,False,0,evaluation_only
LS-0003015,LR-00155,False,0,evaluation_only
LS-0003016,LR-00155,False,0,evaluation_only
LS-0003017,LR-00156,False,0,evaluation_only
LS-0003018,LR-00156,False,0,evaluation_only
LS-0003019,LR-00156,False,0,evaluation_only
LS-0003020,LR-00156,False,0,evaluation_only
LS-0003021,LR-00156,False,0,evaluation_only
LS-0003022,LR-00156,False,0,evaluation_only
LS-0003023,LR-00156,False,0,evaluation_only
LS-0003024,LR-00156,False,0,evaluation_only
LS-0003025,LR-00156,False,0,evaluation_only
LS-0003026,LR-00156,False,0,evaluation_only
LS-0003027,LR-00156,False,0,evaluation_only
LS-0003028,LR-00156,False,0,evaluation_only
LS-0003029,LR-00156,False,0,evaluation_only
LS-0003030,LR-00156,False,0,evaluation_only
LS-0003031,LR-00156,False,0,evaluation_only
LS-0003032,LR-00156,False,0,evaluation_only
LS-0003033,LR-00156,False,0,evaluation_only
LS-0003034,LR-00157,False,0,evaluation_only
LS-0003035,LR-00157,False,0,evaluation_only
LS-0003036,LR-00157,False,0,evaluation_only
LS-0003037,LR-00157,False,0,evaluation_only
LS-0003038,LR-00157,False,0,evaluation_only
LS-0003039,LR-00157,False,0,evaluation_only
LS-0003040,LR-00157,False,0,evaluation_only
LS-0003041,LR-00157,False,0,evaluation_only
LS-0003042,LR-00157,False,0,evaluation_only
LS-0003043,LR-00157,False,0,evaluation_only
LS-0003044,LR-00157,False,0,evaluation_only
LS-0003045,LR-00157,False,0,evaluation_only
LS-0003046,LR-00157,False,0,evaluation_only
LS-0003047,LR-00157,False,0,evaluation_only
LS-0003048,LR-00157,False,0,evaluation_only
LS-0003049,LR-00157,False,0,evaluation_only
LS-0003050,LR-00157,False,0,evaluation_only
LS-0003051,LR-00158,False,0,evaluation_only
LS-0003052,LR-00158,False,0,evaluation_only
LS-0003053,LR-00158,False,0,evaluation_only
LS-0003054,LR-00158,False,0,evaluation_only
LS-0003055,LR-00158,False,0,evaluation_only
LS-0003056,LR-00158,False,0,evaluation_only
LS-0003057,LR-00158,False,0,evaluation_only
LS-0003058,LR-00158,False,0,evaluation_only
LS-0003059,LR-00158,False,0,evaluation_only
LS-0003060,LR-00158,False,0,evaluation_only
LS-0003061,LR-00158,False,0,evaluation_only
LS-0003062,LR-00158,False,0,evaluation_only
LS-0003063,LR-00158,False,0,evaluation_only
LS-0003064,LR-00158,False,0,evaluation_only
LS-0003065,LR-00158,False,0,evaluation_only
LS-0003066,LR-00158,False,0,evaluation_only
LS-0003067,LR-00158,False,0,evaluation_only
LS-0003068,LR-00159,False,0,evaluation_only
LS-0003069,LR-00159,False,0,evaluation_only
