latent_world_id,profile_id,constraint_id,reference_start_elapsed_years,reference_end_elapsed_years,nominal_duration_only,reference_min_mm,reference_max_mm,source_readable_upper_with_bound_mm,shape_centre,shape_width,reversed_order,sampled_peak_mm,spatial_mapping
V2-W063,P-V05,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,36.229518719,49.521228258,59.000000000,0.467529263,0.222553807,True,49.521228258,none_analogue_shape_only
V2-W063,P-V06,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,43.418575655,54.033922504,59.000000000,0.502858403,0.291493492,True,54.033922504,none_analogue_shape_only
V2-W064,P-D01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,12.220488924,35.630468260,49.100000000,0.566309941,0.143351302,True,35.630468260,none_analogue_shape_only
V2-W064,P-H01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,8.430588643,40.873695775,49.100000000,0.412077376,0.114021780,False,40.873695775,none_analogue_shape_only
V2-W064,P-H02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.039584406,37.463335188,49.100000000,0.594275144,0.184836062,False,37.463335188,none_analogue_shape_only
V2-W064,P-H03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,13.986010745,48.057383171,49.100000000,0.410292133,0.130573921,True,48.057383171,none_analogue_shape_only
V2-W064,P-H04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.189220566,37.364887529,49.100000000,0.439164508,0.191183679,True,37.364887529,none_analogue_shape_only
V2-W064,P-H05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,13.352860409,36.738905591,49.100000000,0.442865422,0.183477069,False,36.738905591,none_analogue_shape_only
V2-W064,P-H06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,11.648745441,37.880795628,49.100000000,0.542692311,0.154202353,True,37.880795628,none_analogue_shape_only
V2-W064,P-H07,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,10.392930246,35.500428052,49.100000000,0.549061868,0.121576342,True,35.500428052,none_analogue_shape_only
V2-W064,P-V01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,13.866943600,39.091729425,49.100000000,0.551382156,0.154833668,True,39.091729425,none_analogue_shape_only
V2-W064,P-V02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.303327773,37.718016848,49.100000000,0.411355661,0.183805201,True,37.718016848,none_analogue_shape_only
V2-W064,P-V03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.097734843,38.151300155,49.100000000,0.466144743,0.119859650,False,38.151300155,none_analogue_shape_only
V2-W064,P-V04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,26.768344048,41.933234990,49.100000000,0.453534200,0.183708484,False,41.933234990,none_analogue_shape_only
V2-W064,P-V05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.853618934,46.914079125,49.100000000,0.572292420,0.116727581,True,46.914079125,none_analogue_shape_only
V2-W064,P-V06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,26.789549217,46.127839397,49.100000000,0.479041823,0.192327322,True,46.127839397,none_analogue_shape_only
V2-W065,P-D01,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.564045539,0.220862955,False,0.000000000,none_analogue_shape_only
V2-W065,P-H01,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.575992487,0.221948390,False,0.000000000,none_analogue_shape_only
V2-W065,P-H02,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.454571396,0.191726450,False,0.000000000,none_analogue_shape_only
V2-W065,P-H03,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.457626757,0.291987996,False,0.000000000,none_analogue_shape_only
V2-W065,P-H04,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.571551824,0.175485607,True,0.000000000,none_analogue_shape_only
V2-W065,P-H05,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.506612379,0.175619917,False,0.000000000,none_analogue_shape_only
V2-W065,P-H06,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.506970416,0.233209319,True,0.000000000,none_analogue_shape_only
V2-W065,P-H07,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.446521167,0.204957151,True,0.000000000,none_analogue_shape_only
V2-W065,P-V01,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.584082948,0.288469081,True,0.000000000,none_analogue_shape_only
V2-W065,P-V02,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.469285596,0.193549616,True,0.000000000,none_analogue_shape_only
V2-W065,P-V03,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.549135012,0.190965363,True,0.000000000,none_analogue_shape_only
V2-W065,P-V04,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.490717423,0.291908321,False,0.000000000,none_analogue_shape_only
V2-W065,P-V05,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.515190939,0.226441832,True,0.000000000,none_analogue_shape_only
V2-W065,P-V06,,3.237166324,4.237166324,True,0.000000000,0.000000000,0.000000000,0.550828221,0.271475140,False,0.000000000,none_analogue_shape_only
V2-W066,P-D01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,97.793848550,232.831692154,364.300000000,0.425927159,0.237587919,False,330.625540704,none_analogue_shape_only
V2-W066,P-H01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,63.943597897,238.361132313,364.300000000,0.529889876,0.237066947,True,302.304730209,none_analogue_shape_only
V2-W066,P-H02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,93.764884110,236.893634883,364.300000000,0.424339760,0.237103320,True,330.658518993,none_analogue_shape_only
V2-W066,P-H03,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,101.021280268,225.984820503,364.300000000,0.442995976,0.270353146,False,327.006100772,none_analogue_shape_only
V2-W066,P-H04,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,88.647263966,240.479833109,364.300000000,0.572892971,0.184837509,True,329.127097074,none_analogue_shape_only
V2-W066,P-H05,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,84.387212592,278.513525832,364.300000000,0.486189469,0.189598289,True,362.900738423,none_analogue_shape_only
V2-W066,P-H06,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,80.357834816,250.881866019,364.300000000,0.503249384,0.281441489,True,331.239700835,none_analogue_shape_only
V2-W066,P-H07,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,89.991193702,213.153812776,364.300000000,0.567737743,0.256068425,False,303.145006478,none_analogue_shape_only
V2-W066,P-V01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,86.055957546,234.691927816,364.300000000,0.512339087,0.258759033,True,320.747885362,none_analogue_shape_only
V2-W066,P-V02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,105.283851137,229.471646719,364.300000000,0.559152856,0.246918453,True,334.755497856,none_analogue_shape_only
V2-W066,P-V03,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,91.144372803,175.616156684,364.300000000,0.459804041,0.282316643,True,266.760529488,none_analogue_shape_only
V2-W066,P-V04,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,92.004104086,184.167602247,364.300000000,0.402224221,0.298513189,True,276.171706333,none_analogue_shape_only
V2-W066,P-V05,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,87.980226618,176.932170320,364.300000000,0.505012422,0.197744757,False,264.912396938,none_analogue_shape_only
V2-W066,P-V06,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,90.591907747,224.164259955,364.300000000,0.512478877,0.233107389,False,314.756167702,none_analogue_shape_only
V2-W067,P-D01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.910347188,49.784230722,73.500000000,0.490180832,0.279274010,True,70.694577911,none_analogue_shape_only
V2-W067,P-H01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,12.093111813,45.079224813,73.500000000,0.576051018,0.257519129,True,57.172336626,none_analogue_shape_only
V2-W067,P-H02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.766940349,42.361076674,73.500000000,0.479584844,0.193312239,False,59.128017023,none_analogue_shape_only
V2-W067,P-H03,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.971138822,40.201476067,73.500000000,0.576199394,0.249288485,True,58.172614888,none_analogue_shape_only
V2-W067,P-H04,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.902292393,51.277613282,73.500000000,0.497643245,0.267097782,False,70.179905675,none_analogue_shape_only
V2-W067,P-H05,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,12.422334916,40.998964065,73.500000000,0.555280077,0.183942339,False,53.421298981,none_analogue_shape_only
V2-W067,P-H06,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,13.320621475,41.587760296,73.500000000,0.576005419,0.291294068,False,54.908381772,none_analogue_shape_only
V2-W067,P-H07,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.503585654,46.196338486,73.500000000,0.549114957,0.217869439,False,65.699924140,none_analogue_shape_only
V2-W067,P-V01,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.198787673,41.450155005,73.500000000,0.577086962,0.275010311,False,56.648942678,none_analogue_shape_only
V2-W067,P-V02,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,22.379243331,48.776728473,73.500000000,0.584420965,0.280486046,True,71.155971804,none_analogue_shape_only
V2-W067,P-V03,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,25.101990981,48.366290158,73.500000000,0.564506634,0.269421854,False,73.468281139,none_analogue_shape_only
V2-W067,P-V04,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.220265778,38.473830032,73.500000000,0.595619867,0.228589986,True,57.694095810,none_analogue_shape_only
V2-W067,P-V05,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,23.102890999,46.460946990,73.500000000,0.530210923,0.181771194,False,69.563837988,none_analogue_shape_only
V2-W067,P-V06,MUS-P1-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,19.991451212,49.467650895,73.500000000,0.401426881,0.275163143,False,69.459102106,none_analogue_shape_only
V2-W068,P-D01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,112.360990004,168.748415705,177.600000000,0.472606386,0.254701133,True,169.892212389,none_analogue_shape_only
V2-W068,P-H01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,96.065523964,174.981187735,177.600000000,0.465994173,0.293770120,False,175.485351537,none_analogue_shape_only
V2-W068,P-H02,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,82.906321323,155.162523272,177.600000000,0.515506622,0.207148377,True,155.172047926,none_analogue_shape_only
V2-W068,P-H03,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,91.470831121,159.328872790,177.600000000,0.545858114,0.217469955,False,165.589053891,none_analogue_shape_only
V2-W068,P-H04,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,49.138553334,126.987864374,177.600000000,0.461093641,0.194890796,True,127.895633879,none_analogue_shape_only
V2-W068,P-H05,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,91.753224635,150.239839693,177.600000000,0.484523518,0.283824437,False,150.806217579,none_analogue_shape_only
V2-W068,P-H06,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,38.137249196,156.837857784,177.600000000,0.551319805,0.180731342,False,164.044793400,none_analogue_shape_only
V2-W068,P-H07,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,68.695611723,129.416555432,177.600000000,0.598667547,0.251854395,False,140.851080172,none_analogue_shape_only
V2-W068,P-V01,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,105.572975983,149.678150606,177.600000000,0.502172594,0.279032100,False,150.004039121,none_analogue_shape_only
V2-W068,P-V02,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,66.030031316,149.998652223,177.600000000,0.596765212,0.209166210,False,164.119135789,none_analogue_shape_only
V2-W068,P-V03,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,103.416334721,149.785837977,177.600000000,0.472575390,0.212872928,False,151.332680354,none_analogue_shape_only
V2-W068,P-V04,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,118.582151000,155.319267778,177.600000000,0.517655126,0.242664887,True,158.330458553,none_analogue_shape_only
V2-W068,P-V05,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,75.400700855,126.798915826,177.600000000,0.415671355,0.233965101,True,134.811196834,none_analogue_shape_only
V2-W068,P-V06,MUS-P17-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,55.732258609,136.313023776,177.600000000,0.515358458,0.167983444,True,139.486062607,none_analogue_shape_only
V2-W069,P-D01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,22.380655428,26.189565725,28.100000000,0.476054244,0.298287929,True,26.248080183,none_analogue_shape_only
V2-W069,P-H01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.368308643,26.889630300,28.100000000,0.434585451,0.214920125,True,27.946702652,none_analogue_shape_only
V2-W069,P-H02,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,15.378993444,23.878530775,28.100000000,0.599741551,0.201047743,False,26.080211903,none_analogue_shape_only
V2-W069,P-H03,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.407581648,24.982131927,28.100000000,0.592439622,0.241834860,True,25.727114624,none_analogue_shape_only
V2-W069,P-H04,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.920810855,26.376961150,28.100000000,0.570609987,0.228441638,True,27.513088580,none_analogue_shape_only
V2-W069,P-H05,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.841137166,24.823749070,28.100000000,0.469848211,0.185501522,True,24.912670695,none_analogue_shape_only
V2-W069,P-H06,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.651932323,26.230415085,28.100000000,0.448733064,0.236092116,True,26.635917466,none_analogue_shape_only
V2-W069,P-H07,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.373459075,23.557348123,28.100000000,0.597898262,0.242928753,False,24.735212674,none_analogue_shape_only
V2-W069,P-V01,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,22.594716453,27.160265293,28.100000000,0.507489079,0.292086466,False,27.213638320,none_analogue_shape_only
V2-W069,P-V02,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,17.989382418,23.900788752,28.100000000,0.589401291,0.235844781,True,24.786074417,none_analogue_shape_only
V2-W069,P-V03,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.332117351,24.058498794,28.100000000,0.476880601,0.167111196,False,24.220097155,none_analogue_shape_only
V2-W069,P-V04,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,18.540570534,24.891104768,28.100000000,0.576769650,0.216282205,False,25.221148788,none_analogue_shape_only
V2-W069,P-V05,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,20.930650485,26.699057324,28.100000000,0.568951533,0.237506077,False,27.327147128,none_analogue_shape_only
V2-W069,P-V06,MUS-P17-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,21.913361802,26.060502791,28.100000000,0.493435325,0.270426112,False,26.137120286,none_analogue_shape_only
V2-W070,P-D01,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,145.525649423,236.377926597,311.800000000,0.444924063,0.181806972,True,269.807009549,none_analogue_shape_only
V2-W070,P-H01,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,224.193548844,295.515384110,311.800000000,0.583286794,0.277971506,False,295.519105819,none_analogue_shape_only
V2-W070,P-H02,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,184.212887541,246.965660281,311.800000000,0.440843567,0.253417195,True,264.381726174,none_analogue_shape_only
V2-W070,P-H03,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,182.613341053,244.652463340,311.800000000,0.494060882,0.276881724,True,277.974085069,none_analogue_shape_only
V2-W070,P-H04,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,199.048580512,267.337484502,311.800000000,0.551152585,0.270485608,True,275.860624538,none_analogue_shape_only
V2-W070,P-H05,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,173.839690305,275.114956670,311.800000000,0.567587052,0.223202204,False,277.136605154,none_analogue_shape_only
V2-W070,P-H06,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,161.645749221,305.773646760,311.800000000,0.588036439,0.169206256,False,307.834255658,none_analogue_shape_only
V2-W070,P-H07,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,186.799636704,247.029942309,311.800000000,0.546016205,0.282625433,True,260.031091765,none_analogue_shape_only
V2-W070,P-V01,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,176.098499016,250.819878602,311.800000000,0.461159650,0.241401886,True,271.186379627,none_analogue_shape_only
V2-W070,P-V02,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,135.879829717,217.688442655,311.800000000,0.500459031,0.185048725,False,285.827918056,none_analogue_shape_only
V2-W070,P-V03,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,165.931083219,230.547225326,311.800000000,0.455360810,0.220717528,False,278.481704309,none_analogue_shape_only
V2-W070,P-V04,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,172.230989311,257.348445257,311.800000000,0.571197992,0.227807085,False,284.037488577,none_analogue_shape_only
V2-W070,P-V05,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,166.205194525,249.489050646,311.800000000,0.546329485,0.210976188,False,292.826165637,none_analogue_shape_only
V2-W070,P-V06,MUS-P5-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,191.884902539,293.933065667,311.800000000,0.561458293,0.246199369,False,308.478440101,none_analogue_shape_only
V2-W071,P-D01,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,27.195721713,41.347066643,59.000000000,0.516411508,0.273163381,False,45.982940366,none_analogue_shape_only
V2-W071,P-H01,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,25.498028270,49.210891437,59.000000000,0.581564046,0.191565929,False,49.210892390,none_analogue_shape_only
V2-W071,P-H02,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,21.336923282,38.695153873,59.000000000,0.490217704,0.213486081,True,47.062084941,none_analogue_shape_only
V2-W071,P-H03,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,33.032575698,49.766148793,59.000000000,0.493124544,0.282014075,True,58.774885803,none_analogue_shape_only
V2-W071,P-H04,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,28.778190972,45.963939912,59.000000000,0.559023496,0.263131287,False,47.554948512,none_analogue_shape_only
V2-W071,P-H05,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,28.513350455,50.576455324,59.000000000,0.466523609,0.256796230,True,54.047183052,none_analogue_shape_only
V2-W071,P-H06,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,29.484750603,55.226181830,59.000000000,0.598803673,0.196914648,False,55.330888887,none_analogue_shape_only
V2-W071,P-H07,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,34.244605506,49.273197279,59.000000000,0.442360655,0.290131357,False,54.037896088,none_analogue_shape_only
V2-W071,P-V01,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,29.220996533,47.249883578,59.000000000,0.417680444,0.219131444,True,50.283273903,none_analogue_shape_only
V2-W071,P-V02,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.602746476,36.397287382,59.000000000,0.535652579,0.160609358,True,49.164430602,none_analogue_shape_only
V2-W071,P-V03,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,23.035603924,36.424890359,59.000000000,0.502402246,0.232271711,True,48.351799929,none_analogue_shape_only
V2-W071,P-V04,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,21.294057106,39.069881366,59.000000000,0.519195360,0.176215405,True,58.242419222,none_analogue_shape_only
V2-W071,P-V05,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,29.413718263,40.669031496,59.000000000,0.552171390,0.274086498,True,45.199573514,none_analogue_shape_only
V2-W071,P-V06,MUS-P5-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,30.216602741,48.404637256,59.000000000,0.439070893,0.228070027,False,53.848041018,none_analogue_shape_only
V2-W072,P-D01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,22.710169774,47.131365122,49.100000000,0.480650049,0.184145866,True,47.455556143,none_analogue_shape_only
V2-W072,P-H01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,2.693036543,33.670335405,49.100000000,0.562628748,0.154561200,True,35.547092173,none_analogue_shape_only
V2-W072,P-H02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,9.674174521,35.064593185,49.100000000,0.556716671,0.168030532,True,36.259803761,none_analogue_shape_only
V2-W072,P-H03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.414945862,44.408487046,49.100000000,0.551008381,0.159531297,True,45.585556182,none_analogue_shape_only
V2-W072,P-H04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,1.335328430,26.349753608,49.100000000,0.591818533,0.124494265,True,38.245086848,none_analogue_shape_only
V2-W072,P-H05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,0.367797976,28.788817330,49.100000000,0.587188408,0.115582461,True,40.744310286,none_analogue_shape_only
V2-W072,P-H06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,14.858878204,43.967935636,49.100000000,0.513765465,0.183746463,False,44.148185365,none_analogue_shape_only
V2-W072,P-H07,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,12.009326912,35.854650802,49.100000000,0.427278302,0.180801655,False,38.462445443,none_analogue_shape_only
V2-W072,P-V01,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,12.602485117,43.488275414,49.100000000,0.571255350,0.184286751,False,48.675403333,none_analogue_shape_only
V2-W072,P-V02,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,9.347197453,40.968802917,49.100000000,0.448492349,0.134096680,True,44.561415683,none_analogue_shape_only
V2-W072,P-V03,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,12.265818400,39.367694743,49.100000000,0.534510667,0.123848590,True,41.224486059,none_analogue_shape_only
V2-W072,P-V04,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,16.238979288,39.054865829,49.100000000,0.442179170,0.168280109,True,39.596184245,none_analogue_shape_only
V2-W072,P-V05,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,23.756922925,39.315742447,49.100000000,0.489020711,0.177997580,True,39.361163967,none_analogue_shape_only
V2-W072,P-V06,MUS-P6-LEVELING-2015-2016-SIGNED-DISP,3.237166324,4.237166324,True,7.868970689,39.697301344,49.100000000,0.553727087,0.141899214,True,45.547564028,none_analogue_shape_only
V2-W073,P-D01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,83.176488363,198.030068559,364.300000000,0.415517522,0.187196922,False,281.206556921,none_analogue_shape_only
V2-W073,P-H01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,58.633329546,218.566162705,364.300000000,0.559872281,0.187718854,False,277.199492251,none_analogue_shape_only
V2-W073,P-H02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,87.542747048,221.173627553,364.300000000,0.580518359,0.235639906,True,308.716374601,none_analogue_shape_only
V2-W073,P-H03,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,107.076201869,239.529693103,364.300000000,0.506119658,0.173291231,True,346.605894972,none_analogue_shape_only
V2-W073,P-H04,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,79.167022955,214.762098865,364.300000000,0.491903039,0.252351660,False,293.929121820,none_analogue_shape_only
V2-W073,P-H05,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,74.883358715,247.146784701,364.300000000,0.461424403,0.232694793,False,322.030143416,none_analogue_shape_only
V2-W073,P-H06,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,65.978239876,205.987928553,364.300000000,0.511627532,0.292439750,False,271.966168429,none_analogue_shape_only
V2-W073,P-H07,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,90.519268731,214.404615230,364.300000000,0.523685125,0.292845898,False,304.923883961,none_analogue_shape_only
V2-W073,P-V01,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,69.128087924,188.526218099,364.300000000,0.597148245,0.284088258,True,257.654306023,none_analogue_shape_only
V2-W073,P-V02,MUS-P1-LEVELING-2011-2016-SIGNED-DISP,1.237166324,6.237166324,True,83.454306017,181.893014178,364.300000000,0.578609939,0.170183744,False,265.347320195,none_analogue_shape_only
