canonical_local_path,filename,extension,size_bytes,sha256,git_tracked,apparent_source_role,duplicate_of,alias_count,readable_status,analysis_status,analysis_note
data/published_figure_digitization_v1/source_profile_6_native.png,source_profile_6_native.png,.png,52950,3d68aef28ce7c2398a2bed91cb6894bdcd95d7d0f894ede10b57e2ae2bcdf325,True,DIGITIZATION_OF_PUBLISHED_FIGURE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/campaign_point_membership.csv,campaign_point_membership.csv,.csv,785435,8bcd4c1cc938d6e3f3e505547900c7acf55b3208b5396f3bb1479bac21f8e48d,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/feature_changes.csv,feature_changes.csv,.csv,894,c912524efda5b03db7be63d14908f31e1db6eebe832b9548dd685f783d44a9cf,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/field_catalog.csv,field_catalog.csv,.csv,24036,2e937a78d9703ae5e005547dcad49a92f9942a985cffc0bcb047977c5d6c50e7,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/formal_feature_contract.csv,formal_feature_contract.csv,.csv,8415,381e0781f3fbf5713165885fe469a1f2cc28bebcae4616f6a9d93e17d37c2658,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/manifest.json,manifest.json,.json,4722,c999d2ef98da1645de4831e30b131c8da72abde2f4f1372d1cb9868b98df0dd2,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/membership_corrections.csv,membership_corrections.csv,.csv,1231,6aaa0b8a1479450fa7c943b8df3079b36e57425c8a433506a5239ec9f618795d,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/next_planned_features.csv,next_planned_features.csv,.csv,271798,1c3336fa2e88a1fbfbfde8c01e9bf177af085bb4568d58d7036519998d5db711,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/next_planned_features_all.csv,next_planned_features_all.csv,.csv,558347,7c0303b89f391a1b2e0b13579071bb7b92239b896d9a42e61f5a7e261f1dfb95,True,REPAIRED_RECONSTRUCTION_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/next_planned_features_reconstruction_assumptions.csv,next_planned_features_reconstruction_assumptions.csv,.csv,558347,7c0303b89f391a1b2e0b13579071bb7b92239b896d9a42e61f5a7e261f1dfb95,True,REPAIRED_RECONSTRUCTION_RELEASE,data/reconstruction_research_v1/next_planned_features_all.csv,2,READABLE,DUPLICATE,= data/reconstruction_research_v1/next_planned_features_all.csv
data/reconstruction_research_v1/next_planned_operational_targets.csv,next_planned_operational_targets.csv,.csv,308028,232afe4960ce7967acbbd1c590564546cd707ec6e28810156b5ee7316b7df3f7,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/point_feature_lineage.csv,point_feature_lineage.csv,.csv,425623,5b6d9e14497178a5b41bbea1caaefc2cc02713c20aae990a9232d796d183058d,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/README.md,README.md,.md,6746,e8be216e69efd8af5ad85919dd6083f311722767f0bee027c07af53b23c94ef1,True,REPAIRED_RECONSTRUCTION_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/reconstruction_research_v1/validation_report.json,validation_report.json,.json,1083,be023f16ff162eb9f03ce338354c4be7d90d04ddf9443c7d4346aedca90da11e,True,REPAIRED_RECONSTRUCTION_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v1/campaign_observations.csv.gz,campaign_observations.csv.gz,.gz,1942053,26a6bd1e6b58451f66c950e69e06301fb1f3a448e86496081bcb94877a596bbb,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v1/causal_history.csv.gz,causal_history.csv.gz,.gz,1477608,5008994de1c71d1c9d29bd28d75568760db5e4d0a4130d9c3fa024a5889d811b,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v1/manifest.json,manifest.json,.json,3161,ff4273970cc34b08e6c45c952f8ff013cad84c08f8b845f9b8d5a0b25855ea40,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v1/next_planned_samples.csv.gz,next_planned_samples.csv.gz,.gz,3182741,cb1fb0195743ec574a361425d0ca1236a8511e4566b2a55e1b573be5369e67ae,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v1/README.md,README.md,.md,1873,d89a044361a246ace566948651a96832d14c1862c9e24637c10785da83cc28ac,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v1/scenario_catalog.csv,scenario_catalog.csv,.csv,19401,9c32b8f12c5e81b0cbe7446d57d52acc25098dc7870912cac8f6345db2f5bae8,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v1/split_assignments.csv.gz,split_assignments.csv.gz,.gz,125761,cdaeb464a939cc731ff3412ee6aef5113abf230408360182d441b6fde537325b,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v1/validation_report.json,validation_report.json,.json,2006,7f603bc4bf6bcef47f55fd5d73feb8806c20699461160d89ea6f2389b0b7df23,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/campaign_catalog.csv,campaign_catalog.csv,.csv,685,7436eb7d0000f3ed87d3111e84f498ed541fa725a41410a3a3861b9dc1be62c2,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/causal_history.csv.gz,causal_history.csv.gz,.gz,14787378,353a5eb72dab8b97d6fe6915b4395b7e473bb3815c595febaa4d91c502226f42,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/distribution_summary.json,distribution_summary.json,.json,4615,1df2620a3ba6ccb4134e4374e3a44e55c09634a39a48c7df8cd4895dc167536f,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/environment.json,environment.json,.json,110,42772129c77491c461e030dbaec805be5955cf6256d153140f398f4c61db63f1,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/feature_contract.json,feature_contract.json,.json,1079,f877cbfacfb39df2d0c52e106ab78ffff3f621d2f5199cf3210bf045d28afba9,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/field_provenance.json,field_provenance.json,.json,898,08bef9c7969ca1d4eeee3d1c542d4e7aa5f582f4e5801d851e30755c356011b3,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/generation_config.json,generation_config.json,.json,7555,652fb1115445c960f36f9630808a0932549607def8e254e32ff8481ed0f8b221,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/manifest.json,manifest.json,.json,7201,7bb67939314fbcf548686893e6868c90a2303e1303c401377f197e077fec8c13,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/model_features.csv.gz,model_features.csv.gz,.gz,18206301,5461059ebda0ec2eeaa6ff5ee0ffe4a5ade082645f3210cc60c1379e6f88d5fa,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/point_roster.csv,point_roster.csv,.csv,3727,feb31c0a0e936921f910ed1b4f8c131f8fdf6dd2dbdf703842bb5137214d2dad,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/README.md,README.md,.md,4792,c067cdb83be375a27af1711683d2801dac542000948952766ddbdfbde30385eb,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/scenario_catalog.csv,scenario_catalog.csv,.csv,370648,a42fcfc66fb1d2a05c71eeabf62658c5d99ac9308e81ca99544986945eda4a5c,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/sequence_windows.csv.gz,sequence_windows.csv.gz,.gz,5731486,e44c03f265af9451e7662548d2103f1f126af3444212a67f5b1007dabfba863d,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/split_assignments.csv.gz,split_assignments.csv.gz,.gz,1264028,39e73d58e8bda1adb7c95e5ba4d027154b49f86fc88abc66264b606b8adde77d,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/validation_report.json,validation_report.json,.json,1818,aaac413046b8d8b9427106396a1fd5af4b9ad7e9e1ca616cf96fff4f90e5a2eb,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/evaluator/campaign_truth.csv.gz,campaign_truth.csv.gz,.gz,20780157,835a5effd54e5ba72c4f72e0df4892cad93f5a0e4ec4e6cda8da8248aa07821e,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/evaluator/conditioning_log.csv,conditioning_log.csv,.csv,338172,2dfe390e5da171b1c2f9a1416901fa503669e756bad54e0007a8a4d7c21becba,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/evaluator/next_planned_truth.csv.gz,next_planned_truth.csv.gz,.gz,19036531,8b22f15256c590ed4aa798a80c78c9432642912207ba8664a774b9f911cd2c85,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/targets/calibration_observed.csv.gz,calibration_observed.csv.gz,.gz,357229,7362e90be1534ac7f81ef7a9e3097c06d35fc8067be72640a216aaa80612ff87,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2/targets/train_observed.csv.gz,train_observed.csv.gz,.gz,1269736,cb4f77b1135a759f67731fb6750c05940894c620798e2fd813340c504ea93e65,True,SYNTHETIC_SCENARIO_RELEASE,,2,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2_1/campaign_catalog.csv,campaign_catalog.csv,.csv,685,7436eb7d0000f3ed87d3111e84f498ed541fa725a41410a3a3861b9dc1be62c2,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/campaign_catalog.csv,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/campaign_catalog.csv
data/scenario_simulation_v2_1/causal_history.csv.gz,causal_history.csv.gz,.gz,14787378,353a5eb72dab8b97d6fe6915b4395b7e473bb3815c595febaa4d91c502226f42,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/causal_history.csv.gz,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/causal_history.csv.gz
data/scenario_simulation_v2_1/distribution_summary.json,distribution_summary.json,.json,4614,30f7df6aff6d1b73787cc06c92630efe11fe37959131a910798b2859e85a0945,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2_1/environment.json,environment.json,.json,110,42772129c77491c461e030dbaec805be5955cf6256d153140f398f4c61db63f1,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/environment.json,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/environment.json
data/scenario_simulation_v2_1/feature_contract.json,feature_contract.json,.json,1079,f877cbfacfb39df2d0c52e106ab78ffff3f621d2f5199cf3210bf045d28afba9,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/feature_contract.json,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/feature_contract.json
data/scenario_simulation_v2_1/field_provenance.json,field_provenance.json,.json,898,08bef9c7969ca1d4eeee3d1c542d4e7aa5f582f4e5801d851e30755c356011b3,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/field_provenance.json,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/field_provenance.json
data/scenario_simulation_v2_1/generation_config.json,generation_config.json,.json,8200,611630eace9f10a3cab3d11956fa04c4b36752b54b10ebff443a47b5c0affd83,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2_1/manifest.json,manifest.json,.json,7852,a268cd7800e1320a1cc61172f95cf458c7ac7434237b32b288f23a83a97a2c95,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2_1/model_features.csv.gz,model_features.csv.gz,.gz,18206406,d34e6a9854f21842f3c529950af34ddaa5a20031868ec5a59f25339eaa9d959f,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2_1/point_roster.csv,point_roster.csv,.csv,3727,feb31c0a0e936921f910ed1b4f8c131f8fdf6dd2dbdf703842bb5137214d2dad,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/point_roster.csv,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/point_roster.csv
data/scenario_simulation_v2_1/README.md,README.md,.md,5190,75d153f11dd04e5e0f95a2fa3c278234d571c9aaccfbc623f144ea5ac790b006,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,FULLY_REVIEWED,
data/scenario_simulation_v2_1/scenario_catalog.csv,scenario_catalog.csv,.csv,370648,a42fcfc66fb1d2a05c71eeabf62658c5d99ac9308e81ca99544986945eda4a5c,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/scenario_catalog.csv,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/scenario_catalog.csv
data/scenario_simulation_v2_1/sequence_windows.csv.gz,sequence_windows.csv.gz,.gz,5731486,e44c03f265af9451e7662548d2103f1f126af3444212a67f5b1007dabfba863d,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/sequence_windows.csv.gz,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/sequence_windows.csv.gz
data/scenario_simulation_v2_1/split_assignments.csv.gz,split_assignments.csv.gz,.gz,1264028,39e73d58e8bda1adb7c95e5ba4d027154b49f86fc88abc66264b606b8adde77d,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/split_assignments.csv.gz,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/split_assignments.csv.gz
data/scenario_simulation_v2_1/validation_report.json,validation_report.json,.json,2045,641891036733adcd1f47f55e0cad1d939b3b9620eb9ff701cf689b062c47b2ba,True,SYNTHETIC_SCENARIO_RELEASE,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
data/scenario_simulation_v2_1/evaluator/campaign_truth.csv.gz,campaign_truth.csv.gz,.gz,20780157,835a5effd54e5ba72c4f72e0df4892cad93f5a0e4ec4e6cda8da8248aa07821e,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/evaluator/campaign_truth.csv.gz,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/evaluator/campaign_truth.csv.gz
data/scenario_simulation_v2_1/evaluator/conditioning_log.csv,conditioning_log.csv,.csv,338172,2dfe390e5da171b1c2f9a1416901fa503669e756bad54e0007a8a4d7c21becba,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/evaluator/conditioning_log.csv,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/evaluator/conditioning_log.csv
data/scenario_simulation_v2_1/evaluator/next_planned_truth.csv.gz,next_planned_truth.csv.gz,.gz,19036531,8b22f15256c590ed4aa798a80c78c9432642912207ba8664a774b9f911cd2c85,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/evaluator/next_planned_truth.csv.gz,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/evaluator/next_planned_truth.csv.gz
data/scenario_simulation_v2_1/targets/calibration_observed.csv.gz,calibration_observed.csv.gz,.gz,357229,7362e90be1534ac7f81ef7a9e3097c06d35fc8067be72640a216aaa80612ff87,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/targets/calibration_observed.csv.gz,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/targets/calibration_observed.csv.gz
data/scenario_simulation_v2_1/targets/train_observed.csv.gz,train_observed.csv.gz,.gz,1269736,cb4f77b1135a759f67731fb6750c05940894c620798e2fd813340c504ea93e65,True,SYNTHETIC_SCENARIO_RELEASE,data/scenario_simulation_v2/targets/train_observed.csv.gz,2,READABLE,DUPLICATE,= data/scenario_simulation_v2/targets/train_observed.csv.gz
docs/.gitattributes,.gitattributes,(none),180,835ff782358780ae4a9ba79194cb89a08c958e3083030a724de53bf5b9add067,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/DATA_GOVERNANCE_AND_CONTRACTS.md,DATA_GOVERNANCE_AND_CONTRACTS.md,.md,496,d8173a58cd58b560c330f46b586865e02237eb6b9940472af4a1179ebb4cbf68,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/DL_LLM_SCOPE.md,DL_LLM_SCOPE.md,.md,837,a90299594b12be17c9a6b24737342043801c9f9761508add342cf78a7ac60c46,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/FINAL_EVALUATION_POLICY_V2.md,FINAL_EVALUATION_POLICY_V2.md,.md,4177,4f6ff52d0ecd5bed81b597132476f34d738a459c859a10d4cb118be05547d0ab,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/FINAL_HOLDOUT_INTAKE_V3.md,FINAL_HOLDOUT_INTAKE_V3.md,.md,2379,4931a4ff938d1b1f356342e9d99ed801aa4d62d5cdac54ed5fb86217228488d9,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/GATE_B3_PROTOCOL.md,GATE_B3_PROTOCOL.md,.md,5554,6cdc3bbed60da1988ab1eec6e405b1f0c9a221b9594cb1c2ad7f8dcfc472da5f,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/GATE_B4_TRAIN_ONLY_PROTOCOL.md,GATE_B4_TRAIN_ONLY_PROTOCOL.md,.md,3226,d7cbcd5b4043d69d077860a13a92cd30fe66216ede7ef9e4d507e8ceac0ce27f,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/GATE_B5_B6_TRAIN_ONLY_PROTOCOL.md,GATE_B5_B6_TRAIN_ONLY_PROTOCOL.md,.md,10869,d34fcab0cb2acaecca1bdbc17480b7db13b31f2f2519f63148739512cd8c9bae,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/GATE_C1_PROTOCOL.md,GATE_C1_PROTOCOL.md,.md,13208,7efc1ca090c1af91201fd65fe0c9aca49de17b8bafa90d503b855705a376905e,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/GATE_C_PROTOCOL.md,GATE_C_PROTOCOL.md,.md,10929,04b4a11a40a00c75dc648f0c6deafbbc53636376bf277e27df120d37685584ca,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/MODEL_CATALOG_B6.md,MODEL_CATALOG_B6.md,.md,5596,f763842eecf54bb0415a7039ba23dab6cc3f6b5e4bd8e856f95b5ecb64730c13,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/MODEL_CATALOG_C1.md,MODEL_CATALOG_C1.md,.md,4226,83c0f7831f60a99343347d4a254d4ded15ea94dd7a1d6bfd5c647903d79ea73d,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/MODEL_RESEARCH_PROGRAM.md,MODEL_RESEARCH_PROGRAM.md,.md,6777,785607ccacaf6153867843886ecad8218f33fbf6eafabbedc2505c1b6b7b29c9,True,REPORT_OR_GOVERNANCE_CLAIMS,,2,READABLE,FULLY_REVIEWED,
docs/governance/PATH_POLICY.md,PATH_POLICY.md,.md,574,047d364d40fb1b185bc746f972554d46d415b8ef3763c9f9d7672ee631a0f53a,True,REPORT_OR_GOVERNANCE_CLAIMS,,3,READABLE,FULLY_REVIEWED,
docs/governance/PROJECT_STATE.md,PROJECT_STATE.md,.md,15594,0234c5deea9e975b4776a574a2c6cecd570dc03d99566788310398e7b44028ff,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,FULLY_REVIEWED,
docs/governance/RESEARCH_DIRECTION_RU.md,RESEARCH_DIRECTION_RU.md,.md,46178,97baeb466756143ce171d4f0a59d281dbe915df55203176a53c082c7a802b0b9,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,FULLY_REVIEWED,
docs/governance/ROADMAP_AND_GATES.md,ROADMAP_AND_GATES.md,.md,4376,60e489cfcb32475cd68477ea4d00e1caf55d331ec4e6686e8df62db33c5c91f7,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/SCENARIO_EXPERIMENT_V1_PROTOCOL.md,SCENARIO_EXPERIMENT_V1_PROTOCOL.md,.md,4523,28c4db8a4ec334487db9e137b85e746c281c2853a03ca97856d69ddfcb3fbc99,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
docs/governance/SCENARIO_EXPERIMENT_V2_PROTOCOL.md,SCENARIO_EXPERIMENT_V2_PROTOCOL.md,.md,10942,0c17a28c4b3ced4473a54bba01aad95a82732a007ce5d8e4b7db165c2aa7b2d7,True,REPORT_OR_GOVERNANCE_CLAIMS,,1,READABLE,NOT_RELEVANT,производный/синтетический/процессный артефакт; не первичное свидетельство (выборочно проверен через цепочку manifests)
