sample_id,scenario_id,point_id,current_date,n_history,last_settlement_mm,last_rate_mm_y,mean_recent_rate_mm_y,recent_acceleration_mm_y2,current_uncertainty_mm,forecast_horizon_days,stress_zone_class,unseen_spatial,split
ST-036::2025-02-01,ST-036,P-H03-W003,2025-02-01,19,252.8507177,155.452909,221.8114419,-526.9011767,2.620768783,180,moderate,False,test
ST-036::2025-05-01,ST-036,P-H03-W003,2025-05-01,20,311.1788468,231.5690126,193.5109608,302.1892047,3.42690225,180,moderate,False,test
ST-036::2025-08-01,ST-036,P-H03-W003,2025-08-01,21,349.6244803,157.7782879,194.6736503,-302.8321595,3.515497775,180,moderate,False,test
ST-036::2025-11-01,ST-036,P-H03-W003,2025-11-01,22,402.5426042,210.0907038,183.9344959,207.6859772,3.204186017,180,moderate,False,test
ST-037::2023-02-01,ST-037,P-H05-W001,2023-02-01,3,102.6135138,58.02464641,46.81884216,44.48826088,3.009527649,180,high,False,train
ST-037::2023-05-01,ST-037,P-H05-W001,2023-05-01,4,112.3965733,38.83980976,48.43222809,-76.16588679,2.750702514,180,high,False,train
ST-037::2023-07-01,ST-037,P-H05-W001,2023-07-01,5,129.1870606,68.90702793,53.87341885,123.3938364,2.898221533,180,high,False,train
ST-037::2023-08-01,ST-037,P-H05-W001,2023-08-01,6,138.5111128,55.82967324,62.36835059,-78.30334105,3.533353391,180,high,False,train
ST-037::2023-10-01,ST-037,P-H05-W001,2023-10-01,7,146.466113,93.72786525,74.77876924,446.5262785,3.364964951,180,high,False,train
ST-037::2023-11-01,ST-037,P-H05-W001,2023-11-01,8,166.2308657,118.3455067,106.036686,147.4031728,3.337292286,180,high,False,train
ST-037::2023-12-01,ST-037,P-H05-W001,2023-12-01,9,164.7464298,-17.49000636,50.42775017,-1600.449069,2.927390371,180,high,False,train
ST-037::2024-02-01,ST-037,P-H05-W001,2024-02-01,10,166.6371591,23.01962847,2.764811055,493.204804,3.609469502,180,high,False,validation
ST-037::2024-03-01,ST-037,P-H05-W001,2024-03-01,11,199.1832535,191.7332416,107.376435,993.9136644,3.940549748,180,high,False,validation
ST-037::2024-05-01,ST-037,P-H05-W001,2024-05-01,12,200.3356552,14.51430128,103.1237714,-2232.041998,3.702719033,180,high,False,validation
ST-037::2024-06-01,ST-037,P-H05-W001,2024-06-01,13,247.6135186,283.085895,148.8000981,1608.127452,2.989339368,180,high,False,validation
ST-037::2024-08-01,ST-037,P-H05-W001,2024-08-01,14,265.3540924,209.024019,246.054957,-872.616135,3.189974598,180,high,False,validation
ST-037::2024-10-01,ST-037,P-H05-W001,2024-10-01,15,317.7234598,313.572319,261.298169,626.0043697,3.353419925,180,high,False,validation
ST-037::2024-11-01,ST-037,P-H05-W001,2024-11-01,16,366.9663835,294.8520961,304.2122076,-112.0911702,3.952597851,180,high,False,validation
ST-037::2025-01-01,ST-037,P-H05-W001,2025-01-01,17,397.9755861,365.3584278,330.105262,830.7237942,3.530976533,180,high,False,test
ST-037::2025-02-01,ST-037,P-H05-W001,2025-02-01,18,454.4703281,338.2738446,351.8161362,-162.1744918,2.818982313,180,high,False,test
ST-037::2025-05-01,ST-037,P-H05-W001,2025-05-01,19,479.5365657,295.3368791,316.8053618,-505.8944081,3.870946223,180,high,False,test
ST-037::2025-08-01,ST-037,P-H05-W001,2025-08-01,20,564.6986406,349.4994143,322.4181467,222.2793929,3.472104028,180,high,False,test
ST-037::2025-11-01,ST-037,P-H05-W001,2025-11-01,21,658.0918721,370.7812807,360.1403475,84.49132286,3.316485859,180,high,False,test
ST-038::2022-11-01,ST-038,P-H01-W005,2022-11-01,3,136.4376644,90.09669005,83.96314758,48.70166053,2.776792015,180,high,False,train
ST-038::2023-02-01,ST-038,P-H01-W005,2023-02-01,4,163.7073424,108.2635858,99.18013791,72.12455074,3.642099743,180,high,False,train
ST-038::2023-05-01,ST-038,P-H01-W005,2023-05-01,5,184.880578,84.06004675,96.16181627,-96.09068076,3.988769708,180,high,False,train
ST-038::2023-08-01,ST-038,P-H01-W005,2023-08-01,6,202.8547065,73.76461187,78.91232931,-42.25177067,2.796787207,180,high,False,train
ST-038::2023-11-01,ST-038,P-H01-W005,2023-11-01,7,218.1889508,60.87861663,67.32161425,-51.15880177,2.706106433,180,high,False,train
ST-038::2024-01-01,ST-038,P-H01-W005,2024-01-01,8,246.2996951,111.6027103,86.24066345,201.3801652,3.660396271,180,high,False,validation
ST-038::2024-02-01,ST-038,P-H01-W005,2024-02-01,9,261.6532193,91.93237265,101.7675415,-117.7801773,3.385736382,180,high,False,validation
ST-038::2024-04-01,ST-038,P-H01-W005,2024-04-01,10,266.4226183,56.19428978,74.06333121,-421.0753151,3.385071456,180,high,False,validation
ST-038::2024-05-01,ST-038,P-H01-W005,2024-05-01,11,286.1897278,120.3322788,88.2632843,390.4400083,3.486799862,180,high,False,validation
ST-038::2024-06-01,ST-038,P-H01-W005,2024-06-01,12,296.1860027,121.7046467,121.0184628,16.70857941,3.082087761,180,high,False,validation
ST-038::2024-08-01,ST-038,P-H01-W005,2024-08-01,13,304.4740983,97.65248157,109.6785642,-283.388817,3.430821227,180,high,False,validation
ST-038::2024-09-01,ST-038,P-H01-W005,2024-09-01,14,325.1642303,123.886405,110.7694433,157.0809925,3.388906496,180,high,False,validation
ST-038::2024-11-01,ST-038,P-H01-W005,2024-11-01,15,334.1337054,105.680671,114.783538,-214.5046562,3.852411516,180,high,False,validation
ST-038::2024-12-01,ST-038,P-H01-W005,2024-12-01,16,367.7637536,201.3668046,153.5237378,572.9403326,3.05277029,180,high,False,validation
ST-038::2025-02-01,ST-038,P-H01-W005,2025-02-01,17,387.5088138,240.3961088,220.8814567,475.1817781,2.531851967,180,high,False,test
ST-038::2025-04-01,ST-038,P-H01-W005,2025-04-01,18,437.4514169,294.2183188,267.3072138,317.0735841,3.203855755,180,high,False,test
ST-038::2025-05-01,ST-038,P-H01-W005,2025-05-01,19,480.6294498,267.3012969,280.7598078,-166.6346146,3.616220381,180,high,False,test
ST-038::2025-07-01,ST-038,P-H01-W005,2025-07-01,20,509.254595,348.5111433,307.9062201,988.7298805,3.721979416,180,high,False,test
ST-038::2025-08-01,ST-038,P-H01-W005,2025-08-01,21,567.424537,348.3044473,348.4077953,-1.237634406,3.750541576,180,high,False,test
ST-038::2025-11-01,ST-038,P-H01-W005,2025-11-01,22,587.8196719,240.3007432,294.3025953,-1272.527514,3.958305304,180,high,False,test
ST-039::2022-11-01,ST-039,P-H03-W006,2022-11-01,3,149.2494479,82.86845529,103.0846475,-160.5209614,2.806183737,180,high,False,train
ST-039::2023-05-01,ST-039,P-H03-W006,2023-05-01,4,180.4512458,123.8745291,103.3714922,162.7985704,3.546602501,180,high,False,train
ST-039::2023-08-01,ST-039,P-H03-W006,2023-08-01,5,223.2765126,86.41949561,105.1470124,-75.58260218,3.562163464,180,high,False,train
ST-039::2023-11-01,ST-039,P-H03-W006,2023-11-01,6,245.204344,87.05587408,86.73768485,2.526491698,3.839756391,180,high,False,train
ST-039::2024-02-01,ST-039,P-H03-W006,2024-02-01,7,269.0877532,94.81973062,90.93780235,30.82335434,3.470746876,180,high,False,validation
ST-039::2024-05-01,ST-039,P-H03-W006,2024-05-01,8,290.6976035,85.79345467,90.30659264,-35.83529664,2.6772641,180,high,False,validation
ST-039::2024-06-01,ST-039,P-H03-W006,2024-06-01,9,312.7820524,89.62605515,87.70975491,15.55397029,3.27352165,180,high,False,validation
ST-039::2024-08-01,ST-039,P-H03-W006,2024-08-01,10,321.7443347,105.5959224,97.61098878,188.1610973,2.554618024,180,high,False,validation
ST-039::2024-09-01,ST-039,P-H03-W006,2024-09-01,11,338.8560405,102.4598451,104.0278838,-18.77790524,3.86871082,180,high,False,validation
ST-039::2024-11-01,ST-039,P-H03-W006,2024-11-01,12,353.7527582,175.5169717,138.9884084,860.7779184,3.30298363,180,high,False,validation
ST-039::2025-01-01,ST-039,P-H03-W006,2025-01-01,13,373.7967356,120.017422,147.7671968,-332.3149267,3.426824549,180,high,False,test
ST-039::2025-02-01,ST-039,P-H03-W006,2025-02-01,14,419.4793017,273.533726,196.775574,919.2103285,3.767717504,180,high,False,test
ST-039::2025-04-01,ST-039,P-H03-W006,2025-04-01,15,450.2089193,362.0642845,317.7990052,1043.089887,3.718609138,180,high,False,test
ST-039::2025-05-01,ST-039,P-H03-W006,2025-05-01,16,517.2660559,415.129138,388.5967112,328.5074189,3.4944427,180,high,False,test
ST-039::2025-07-01,ST-039,P-H03-W006,2025-07-01,17,547.3483973,366.2525066,390.6908223,-595.0729863,3.88339306,180,high,False,test
ST-039::2025-08-01,ST-039,P-H03-W006,2025-08-01,18,600.6794267,319.3304671,342.7914869,-280.9553268,3.794695304,180,high,False,test
ST-039::2025-09-01,ST-039,P-H03-W006,2025-09-01,19,620.2470792,230.5511311,274.9407991,-1046.021048,2.856245891,180,high,False,test
ST-039::2025-11-01,ST-039,P-H03-W006,2025-11-01,20,641.7520284,253.3768618,241.9639964,268.9386496,3.877712862,180,high,False,test
ST-039::2025-12-01,ST-039,P-H03-W006,2025-12-01,21,671.326596,177.0837838,215.2303228,-456.8204381,3.114539657,180,high,False,test
ST-040::2022-11-01,ST-040,P-V03-W001,2022-11-01,3,187.6024634,97.59137386,109.4323974,-94.02030123,3.704117008,180,high,False,train
ST-040::2023-02-01,ST-040,P-V03-W001,2023-02-01,4,218.1327457,121.2085393,109.3999566,93.76271385,3.996370127,180,high,False,train
ST-040::2023-05-01,ST-040,P-V03-W001,2023-05-01,5,241.0020643,90.79368054,106.0011099,-120.7502952,2.660371753,180,high,False,train
ST-040::2023-08-01,ST-040,P-V03-W001,2023-08-01,6,259.5331637,76.05038292,83.42203173,-60.50549951,2.639465783,180,high,False,train
ST-040::2023-11-01,ST-040,P-V03-W001,2023-11-01,7,284.7831479,100.2451818,88.14778238,96.05598161,3.974824558,180,high,False,train
ST-040::2024-02-01,ST-040,P-V03-W001,2024-02-01,8,322.022986,147.846205,124.0456934,188.981236,2.528464828,180,high,False,validation
ST-040::2024-05-01,ST-040,P-V03-W001,2024-05-01,9,328.1404356,24.28693963,86.06657233,-490.543714,2.762379164,180,high,False,validation
ST-040::2024-08-01,ST-040,P-V03-W001,2024-08-01,10,352.1817671,97.56773699,60.92733831,297.3979026,2.920703635,180,high,False,validation
ST-040::2024-10-01,ST-040,P-V03-W001,2024-10-01,11,369.5944657,69.13030617,83.34902158,-112.8996914,3.658043265,180,high,False,validation
ST-040::2024-11-01,ST-040,P-V03-W001,2024-11-01,12,383.6589446,84.21394993,76.67212805,90.31640796,2.533168704,180,high,False,validation
ST-040::2025-01-01,ST-040,P-V03-W001,2025-01-01,13,390.0386794,75.1676807,79.69081532,-106.5854786,2.566148592,180,high,False,test
ST-040::2025-02-01,ST-040,P-V03-W001,2025-02-01,14,407.5630059,104.9304964,90.04908855,178.2109579,3.790552359,180,high,False,test
ST-040::2025-03-01,ST-040,P-V03-W001,2025-03-01,15,417.8980618,121.7702953,113.3503959,198.4108563,2.642290201,180,high,False,test
ST-040::2025-05-01,ST-040,P-V03-W001,2025-05-01,16,422.0712738,54.43806049,88.10417789,-878.3249559,2.768099867,180,high,False,test
ST-040::2025-06-01,ST-040,P-V03-W001,2025-06-01,17,446.5624531,146.6459547,100.5420076,552.1136618,3.918811241,180,high,False,test
ST-040::2025-08-01,ST-040,P-V03-W001,2025-08-01,18,460.2231128,160.9534179,153.7996863,168.574224,2.876389979,180,high,False,test
ST-040::2025-09-01,ST-040,P-V03-W001,2025-09-01,19,482.5135649,133.4686498,147.2110339,-164.5706812,3.858974463,180,high,False,test
ST-040::2025-11-01,ST-040,P-V03-W001,2025-11-01,20,503.8825009,251.7743177,192.6214838,1393.90791,2.612392934,180,high,False,test
ST-041::2022-08-01,ST-041,P-V01-W005,2022-08-01,3,198.6829623,304.4454503,211.9165711,734.6994157,3.566586032,180,high,False,train
ST-041::2022-10-01,ST-041,P-V01-W005,2022-10-01,4,252.9663197,325.0327262,314.7390882,123.2705332,2.939784854,180,high,False,train
ST-041::2022-11-01,ST-041,P-V01-W005,2022-11-01,5,322.4239545,415.8918211,370.4622736,544.0374495,2.692687722,180,high,False,train
ST-041::2023-01-01,ST-041,P-V01-W005,2023-01-01,6,353.8380529,370.1290143,393.0104177,-539.1891989,3.439810766,180,high,False,train
ST-041::2023-02-01,ST-041,P-V01-W005,2023-02-01,7,409.3835431,332.590005,351.3595096,-224.7725111,2.887951792,180,high,False,train
ST-041::2023-05-01,ST-041,P-V01-W005,2023-05-01,8,441.363201,376.7925825,354.6912937,520.8061755,2.903359058,180,high,False,train
ST-041::2023-08-01,ST-041,P-V01-W005,2023-08-01,9,529.326849,360.9968812,368.8947318,-64.82449318,2.581085106,180,high,False,train
ST-041::2023-11-01,ST-041,P-V01-W005,2023-11-01,10,617.5389784,350.211742,355.6043116,-42.81817509,2.925444821,180,high,False,train
ST-041::2024-02-01,ST-041,P-V01-W005,2024-02-01,11,707.6710817,357.8342471,354.0229945,30.26217396,2.627662327,180,high,False,validation
ST-041::2024-05-01,ST-041,P-V01-W005,2024-05-01,12,796.6320874,353.1848622,355.5095546,-18.45856362,2.722242287,180,high,False,validation
ST-041::2024-08-01,ST-041,P-V01-W005,2024-08-01,13,881.627567,344.9399882,349.0624252,-33.46044687,3.244765271,180,high,False,validation
ST-041::2024-11-01,ST-041,P-V01-W005,2024-11-01,14,974.1364505,367.2703227,356.1051555,88.65385541,3.166741901,180,high,False,validation
ST-041::2025-02-01,ST-041,P-V01-W005,2025-02-01,15,1065.481644,362.650347,364.9603349,-18.34180583,2.591634498,180,high,False,test
ST-041::2025-05-01,ST-041,P-V01-W005,2025-05-01,16,1155.354565,356.8052637,359.7278054,-23.20561598,2.738514969,180,high,False,test
ST-041::2025-08-01,ST-041,P-V01-W005,2025-08-01,17,1247.04235,376.2804908,366.5428773,79.92501899,3.709086768,180,high,False,test
ST-041::2025-11-01,ST-041,P-V01-W005,2025-11-01,18,1337.204249,357.9525403,367.1165156,-72.76395561,3.094200625,180,high,False,test
ST-042::2022-05-01,ST-042,P-V01-W006,2022-05-01,3,126.5202244,96.24872092,69.94586837,325.6649794,2.558415758,180,high,False,train
ST-042::2022-06-01,ST-042,P-V01-W006,2022-06-01,4,136.253043,118.497067,107.372894,270.8736139,3.046841535,180,high,False,train
ST-042::2022-08-01,ST-042,P-V01-W006,2022-08-01,5,146.0393013,115.3042212,116.9006441,-37.6189339,2.725265613,180,high,False,train
ST-042::2022-09-01,ST-042,P-V01-W006,2022-09-01,6,174.3906158,169.7593052,142.5317632,326.0609742,3.483816424,180,high,False,train
ST-042::2022-11-01,ST-042,P-V01-W006,2022-11-01,7,183.5666141,108.1139802,138.9366427,-726.321127,3.619945868,180,high,False,train
ST-042::2022-12-01,ST-042,P-V01-W006,2022-12-01,8,212.9120346,175.7117183,141.9128492,404.7553087,3.978278299,180,high,False,train
ST-042::2023-02-01,ST-042,P-V01-W006,2023-02-01,9,222.5789076,117.6941787,146.7029485,-706.3635438,3.90478416,180,high,False,train
ST-042::2023-04-01,ST-042,P-V01-W006,2023-04-01,10,262.5775248,235.6370152,176.665597,694.8164679,2.676007899,180,high,False,train
ST-042::2023-05-01,ST-042,P-V01-W006,2023-05-01,11,292.4821559,185.1299406,210.3834779,-312.6730337,3.677369386,180,high,False,train
ST-042::2023-07-01,ST-042,P-V01-W006,2023-07-01,12,334.7939057,515.1455539,350.1377473,4017.940092,3.239284019,180,high,False,train
ST-042::2023-08-01,ST-042,P-V01-W006,2023-08-01,13,388.3495212,320.6752223,417.9103881,-1164.430961,2.552412476,180,high,False,train
ST-042::2023-11-01,ST-042,P-V01-W006,2023-11-01,14,416.1419805,327.4579278,324.0665751,79.91558685,2.676926753,180,high,False,train
ST-042::2024-02-01,ST-042,P-V01-W006,2024-02-01,15,513.4952148,386.5029223,356.9804251,234.4150461,3.697704255,180,high,False,validation
ST-042::2024-05-01,ST-042,P-V01-W006,2024-05-01,16,613.5814463,397.3532179,391.9280701,43.07685287,3.80004901,180,high,False,validation
ST-042::2024-08-01,ST-042,P-V01-W006,2024-08-01,17,707.9492819,382.9761325,390.1646752,-58.34700485,3.502012934,180,high,False,validation
ST-042::2024-11-01,ST-042,P-V01-W006,2024-11-01,18,808.8705474,400.6683941,391.8222633,70.24020145,3.402242727,180,high,False,validation
ST-042::2025-02-01,ST-042,P-V01-W006,2025-02-01,19,908.756052,396.5563101,398.6123521,-16.32542054,2.666829055,180,high,False,test
ST-042::2025-05-01,ST-042,P-V01-W006,2025-05-01,20,1012.403967,411.4934874,404.0248987,59.30221776,3.150695904,180,high,False,test
ST-042::2025-08-01,ST-042,P-V01-W006,2025-08-01,21,1115.969419,425.0256365,418.259562,55.53502755,3.84485141,180,high,False,test
ST-042::2025-11-01,ST-042,P-V01-W006,2025-11-01,22,1223.294638,426.0927843,425.5592104,4.236692665,3.203880499,180,high,False,test
ST-043::2022-08-01,ST-043,P-V05-W004,2022-08-01,3,154.2896303,109.7651444,123.6637156,-166.4410859,3.540175302,180,high,False,train
ST-043::2022-10-01,ST-043,P-V05-W004,2022-10-01,4,160.7796255,76.46679828,93.11597136,-392.3297076,3.811876756,180,high,False,train
ST-043::2022-11-01,ST-043,P-V05-W004,2022-11-01,5,177.1373703,97.94534892,87.2060736,128.6072233,3.938926581,180,high,False,train
ST-043::2022-12-01,ST-043,P-V05-W004,2022-12-01,6,180.8349414,43.56573714,70.75554303,-640.7146194,3.057878807,180,high,False,train
ST-043::2023-02-01,ST-043,P-V05-W004,2023-02-01,7,197.8656319,207.3486566,125.4571969,1994.057044,3.052302876,180,high,False,train
ST-043::2023-03-01,ST-043,P-V05-W004,2023-03-01,8,227.8399311,176.5824643,191.9655604,-181.2476088,3.473567972,180,high,False,train
ST-043::2023-05-01,ST-043,P-V05-W004,2023-05-01,9,236.8149203,117.0755289,146.8289966,-776.2467199,2.853798932,180,high,False,train
ST-043::2023-06-01,ST-043,P-V05-W004,2023-06-01,10,268.2659716,188.3196147,152.6975718,426.5885631,3.554485493,180,high,False,train
ST-043::2023-08-01,ST-043,P-V05-W004,2023-08-01,11,282.3431542,165.8609979,177.0903063,-264.6132186,3.371179384,180,high,False,train
ST-043::2023-10-01,ST-043,P-V05-W004,2023-10-01,12,320.9646319,231.2540121,198.557505,391.5540727,3.213942483,180,high,False,train
ST-043::2023-11-01,ST-043,P-V05-W004,2023-11-01,13,389.4453327,410.0422288,320.6481205,1070.531085,3.276876284,180,high,False,train
ST-043::2024-01-01,ST-043,P-V05-W004,2024-01-01,14,393.6634202,49.69859497,229.8704119,-4245.661686,3.971618392,180,high,False,validation
ST-043::2024-02-01,ST-043,P-V05-W004,2024-02-01,15,426.9797388,199.4882851,124.59344,896.8964643,3.811572614,180,high,False,validation
ST-043::2024-05-01,ST-043,P-V05-W004,2024-05-01,16,454.5152341,324.4303116,261.9592983,1472.099199,2.876304576,180,high,False,validation
ST-043::2024-08-01,ST-043,P-V05-W004,2024-08-01,17,517.76006,256.6685848,290.5494482,-274.9996746,3.650888927,180,high,False,validation
ST-043::2024-11-01,ST-043,P-V05-W004,2024-11-01,18,590.1939048,287.5702372,272.119411,122.6829191,3.925630098,180,high,False,validation
ST-043::2025-02-01,ST-043,P-V05-W004,2025-02-01,19,657.0722245,265.5141988,276.542218,-87.56486975,3.198969673,180,high,False,test
ST-043::2025-05-01,ST-043,P-V05-W004,2025-05-01,20,723.5821903,264.0517935,264.7829962,-5.805908128,2.623493965,180,high,False,test
ST-043::2025-08-01,ST-043,P-V05-W004,2025-08-01,21,794.8414495,292.4431958,278.2474947,116.5164012,2.997718368,180,high,False,test
ST-043::2025-11-01,ST-043,P-V05-W004,2025-11-01,22,877.8040355,329.3704838,310.9068398,146.605347,2.870680087,180,high,False,test
ST-044::2022-11-01,ST-044,P-H05-W004,2022-11-01,3,166.3802819,122.8700179,110.0149763,102.0718251,3.552558559,180,high,False,train
ST-044::2023-02-01,ST-044,P-H05-W004,2023-02-01,4,192.0087063,101.7476305,112.3088242,-83.85817416,3.549023127,180,high,False,train
ST-044::2023-04-01,ST-044,P-H05-W004,2023-04-01,5,218.6136798,105.6246367,103.6861336,15.39213595,3.115307976,180,high,False,train
ST-044::2023-05-01,ST-044,P-H05-W004,2023-05-01,6,231.0801515,77.17591186,91.40027426,-176.1168937,2.842669281,180,high,False,train
ST-044::2023-06-01,ST-044,P-H05-W004,2023-06-01,7,247.9171646,204.9906337,141.0832728,1556.144239,3.176246044,180,high,False,train
ST-044::2023-08-01,ST-044,P-H05-W004,2023-08-01,8,257.0427126,107.5195615,156.2550976,-1148.429327,2.938107671,180,high,False,train
ST-044::2023-09-01,ST-044,P-H05-W004,2023-09-01,9,274.2673522,103.1360592,105.3278104,-26.24711865,3.418945514,180,high,False,train
ST-044::2023-11-01,ST-044,P-H05-W004,2023-11-01,10,294.9344706,243.5053226,173.3206909,1653.866885,3.558457958,180,high,False,train
ST-044::2023-12-01,ST-044,P-H05-W004,2023-12-01,11,322.1474242,162.9431363,203.2242294,-482.3825987,3.542098765,180,high,False,train
ST-044::2024-02-01,ST-044,P-H05-W004,2024-02-01,12,346.0610244,291.1480828,227.0456095,1560.895223,3.423040447,180,high,False,validation
ST-044::2024-04-01,ST-044,P-H05-W004,2024-04-01,13,394.3345424,284.3855232,287.766803,-39.83911074,3.737340499,180,high,False,validation
ST-044::2024-07-01,ST-044,P-H05-W004,2024-07-01,14,444.3558063,304.5044439,294.4449836,122.4739295,3.318779082,180,high,False,validation
ST-044::2024-08-01,ST-044,P-H05-W004,2024-08-01,15,522.9319559,315.383941,309.9441925,43.66743224,3.394309748,180,high,False,validation
ST-044::2024-11-01,ST-044,P-H05-W004,2024-11-01,16,555.8959618,388.3904242,351.8871826,860.1812255,2.641565576,180,high,False,validation
ST-044::2025-02-01,ST-044,P-H05-W004,2025-02-01,17,637.2021265,322.7943117,355.592368,-260.4236969,2.525230771,180,high,False,test
ST-044::2025-05-01,ST-044,P-H05-W004,2025-05-01,18,715.4949514,310.8310249,316.8126683,-47.4955488,2.767111773,180,high,False,test
ST-044::2025-08-01,ST-044,P-H05-W004,2025-08-01,19,793.6449816,320.7224552,315.7767401,40.59376306,3.073408069,180,high,False,test
ST-044::2025-11-01,ST-044,P-H05-W004,2025-11-01,20,876.1725046,327.6432369,324.182846,27.47625542,3.004492856,180,high,False,test
ST-045::2022-11-01,ST-045,P-V05-W006,2022-11-01,3,162.1619167,145.5154874,107.0365447,305.53117,3.494101613,180,high,False,train
ST-045::2023-02-01,ST-045,P-V05-W006,2023-02-01,4,180.717382,73.66721405,109.5913507,-285.2454548,2.669675181,180,high,False,train
ST-045::2023-05-01,ST-045,P-V05-W006,2023-05-01,5,209.729173,115.1799639,94.42358897,164.8101291,3.882208478,180,high,False,train
ST-045::2023-07-01,ST-045,P-V05-W006,2023-07-01,6,234.2309147,100.5534959,107.8667299,-60.02603837,3.068335005,180,high,False,train
ST-045::2023-08-01,ST-045,P-V05-W006,2023-08-01,7,248.9396325,88.07146229,94.31247912,-74.7387343,3.236207534,180,high,False,train
ST-045::2023-10-01,ST-045,P-V05-W006,2023-10-01,8,256.7006427,91.44222398,89.75684314,39.71518408,3.80269666,180,high,False,train
ST-045::2023-11-01,ST-045,P-V05-W006,2023-11-01,9,276.9587848,121.2997774,106.3710007,178.7782193,3.71337838,180,high,False,train
ST-045::2023-12-01,ST-045,P-V05-W006,2023-12-01,10,290.5911425,160.6199565,140.9598669,463.280497,3.334671037,180,high,False,train
ST-045::2024-02-01,ST-045,P-V05-W006,2024-02-01,11,304.6274597,170.8921622,165.7560593,125.0641048,2.614911747,180,high,False,validation
ST-045::2024-03-01,ST-045,P-V05-W006,2024-03-01,12,341.8169207,219.0879135,194.9900378,283.9273895,3.852123554,180,high,False,validation
ST-045::2024-06-01,ST-045,P-V05-W006,2024-06-01,13,375.7233237,427.0452998,323.0666066,2619.187427,3.572818481,180,high,False,validation
ST-045::2024-08-01,ST-045,P-V05-W006,2024-08-01,14,471.1196306,378.7337075,402.8895037,-191.8022728,3.371901696,180,high,False,validation
ST-045::2024-10-01,ST-045,P-V05-W006,2024-10-01,15,524.6569361,320.5655872,349.6496474,-348.2935398,2.633594762,180,high,False,validation
ST-045::2024-11-01,ST-045,P-V05-W006,2024-11-01,16,578.8110041,324.2585792,322.4120832,22.11254619,2.635561233,180,high,False,validation
ST-045::2025-01-01,ST-045,P-V05-W006,2025-01-01,17,582.5315207,43.83608658,184.0473329,-3304.010175,3.357893872,180,high,False,test
ST-045::2025-02-01,ST-045,P-V05-W006,2025-02-01,18,606.4843532,143.4224932,93.62928989,596.2940167,3.488237796,180,high,False,test
ST-045::2025-05-01,ST-045,P-V05-W006,2025-05-01,19,608.9606973,29.17692481,86.299709,-1346.070769,3.970313015,180,high,False,test
ST-045::2025-08-01,ST-045,P-V05-W006,2025-08-01,20,656.4833306,195.0296832,112.103304,680.6485395,3.1253405,180,high,False,test
ST-045::2025-11-01,ST-045,P-V05-W006,2025-11-01,21,704.5317551,190.7574683,192.8935758,-16.96115773,3.941636206,180,high,False,test
ST-046::2023-05-01,ST-046,P-H02-W002,2023-05-01,3,282.0428535,189.1466367,153.1225496,286.0390828,3.526713431,180,high,False,train
ST-046::2023-08-01,ST-046,P-H02-W002,2023-08-01,4,280.7631528,-5.251805181,91.94741575,-797.7980999,2.777333067,180,high,False,train
ST-046::2023-11-01,ST-046,P-H02-W002,2023-11-01,5,307.2378318,105.1073533,49.92777407,438.1378548,3.521223775,180,high,False,train
ST-046::2024-01-01,ST-046,P-H02-W002,2024-01-01,6,332.1666253,98.97001994,102.0386866,-24.36588065,3.040609208,180,high,False,validation
ST-046::2024-02-01,ST-046,P-H02-W002,2024-02-01,7,350.3781546,109.0452634,104.0076417,60.32758467,3.347314307,180,high,False,validation
ST-046::2024-04-01,ST-046,P-H02-W002,2024-04-01,8,354.64645,50.29015739,79.66771038,-692.2678213,2.782118614,180,high,False,validation
ST-046::2024-05-01,ST-046,P-H02-W002,2024-05-01,9,376.8268807,135.0233717,92.65676456,515.8134423,2.813837992,180,high,False,validation
ST-046::2024-06-01,ST-046,P-H02-W002,2024-06-01,10,384.725319,96.16348728,115.5934295,-473.1190933,3.439354496,180,high,False,validation
ST-046::2024-09-01,ST-046,P-H02-W002,2024-09-01,11,393.1378064,99.11809669,97.64079198,34.81197057,2.570960145,180,high,False,validation
ST-046::2024-11-01,ST-046,P-H02-W002,2024-11-01,12,433.702886,161.0477754,130.082936,245.8675558,3.774874852,180,high,False,validation
ST-046::2024-12-01,ST-046,P-H02-W002,2024-12-01,13,464.4754087,184.2567855,172.6522804,138.9687042,2.731700662,180,high,False,validation
ST-046::2025-02-01,ST-046,P-H02-W002,2025-02-01,14,487.4208634,279.3609107,231.8088481,1157.892725,3.180138509,180,high,False,test
ST-046::2025-04-01,ST-046,P-H02-W002,2025-04-01,15,531.2847476,258.4078019,268.8843563,-123.4374679,3.925480463,180,high,False,test
ST-046::2025-05-01,ST-046,P-H02-W002,2025-05-01,16,582.0251837,314.1176999,286.2627509,344.8820383,2.909976281,180,high,False,test
ST-046::2025-07-01,ST-046,P-H02-W002,2025-07-01,17,604.423209,272.6959579,293.4068289,-504.3097093,3.012246614,180,high,False,test
ST-046::2025-08-01,ST-046,P-H02-W002,2025-08-01,18,651.1424562,279.741066,276.218512,42.18402857,3.860897952,180,high,False,test
ST-046::2025-11-01,ST-046,P-H02-W002,2025-11-01,19,679.785291,337.4772715,308.6091688,680.2628727,3.149501829,180,high,False,test
ST-047::2022-11-01,ST-047,P-V03-W003,2022-11-01,3,157.3332355,121.7917031,112.1268799,76.7407973,3.590782871,180,high,False,train
