correction_id,severity,status,confidence,field,target_id,catalogue,row_id,column
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0889,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-0859,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0902,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-PILLAR-004,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0902,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S037-0902,vn_id
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0902,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1720,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0902,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-N26,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0902,PHYSICS_CAUSAL/causal_graph_edges.csv,CE-079,evidence
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0902,PHYSICS_CAUSAL/causal_graph_edges.csv,CE-079,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0902,PHYSICS_CAUSAL/physics_coverage_and_execution_matrix.csv,PC-14,equation_vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0902,PHYSICS_CAUSAL/physics_coverage_and_execution_matrix.csv,PC-14,governing_equations
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0902,PHYSICS_CAUSAL/physics_coverage_and_execution_matrix.csv,PC-14,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0904,MECH_RHEO/interfaces_damage_catalog.csv,MR-IDC-0485,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0904,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1151,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0912,MECH_RHEO/mechanics_evidence_catalog.csv,MR-MECH-1288,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0913,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-ROOF-021,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0913,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S037-0913,vn_id
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0913,MECH_RHEO/rheology_evidence_catalog.csv,MR-RHEO-N27,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0979,HYDRO_THERMAL_GEOPHYS/hydro_evidence_catalog.csv,HYD-099,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-0979,HYDRO_THERMAL_GEOPHYS/thermal_evidence_catalog.csv,THM-025,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-1078,HYDRO_THERMAL_GEOPHYS/hydro_evidence_catalog.csv,HYD-110,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-1078,MINING/backfill_event_catalog.csv,BF-0179,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-1079,HYDRO_THERMAL_GEOPHYS/hydro_evidence_catalog.csv,HYD-110,vn_ids
QA-C-R1-016,MAJOR,PROPOSED,HIGH,status,EV-VN-S037-1079,MINING/backfill_event_catalog.csv,BF-0180,vn_ids
QA-C-R1-017,MAJOR,PROPOSED,HIGH,status,EV-VN-S039-0020,MONITORING_LIFECYCLE/monitoring_observation_catalog.csv,MON-0481,vn_ids
QA-C-R1-017,MAJOR,PROPOSED,HIGH,status,EV-VN-S039-0020,MONITORING_LIFECYCLE/monitoring_systems_by_site.csv,вне ВКМ,vn_ids
QA-C-R1-017,MAJOR,PROPOSED,HIGH,status,EV-VN-S039-0021,MONITORING_LIFECYCLE/monitoring_observation_catalog.csv,MON-0482,vn_ids
QA-C-R1-017,MAJOR,PROPOSED,HIGH,status,EV-VN-S039-0021,MONITORING_LIFECYCLE/monitoring_systems_by_site.csv,вне ВКМ,vn_ids
QA-C-R1-017,MAJOR,PROPOSED,HIGH,status,EV-VN-S039-0024,MONITORING_LIFECYCLE/monitoring_observation_catalog.csv,MON-0483,vn_ids
QA-C-R1-017,MAJOR,PROPOSED,HIGH,status,EV-VN-S039-0024,MONITORING_LIFECYCLE/monitoring_systems_by_site.csv,вне ВКМ,vn_ids
QA-C-R1-017,MAJOR,PROPOSED,HIGH,status,EV-VN-S039-0024,PHYSICS_CAUSAL/physics_coverage_and_execution_matrix.csv,PC-67,vn_ids
QA-C-R1-018,MAJOR,PROPOSED,HIGH,status,EV-VN-S040-0334,HYDRO_THERMAL_GEOPHYS/gpr_evidence_catalog.csv,GPR-054,vn_ids
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0005,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0080,vn_id
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0005,MONITORING_LIFECYCLE/monitoring_observation_catalog.csv,MON-0096,vn_ids
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0005,MONITORING_LIFECYCLE/monitoring_systems_by_site.csv,общий метод,vn_ids
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0006,MONITORING_LIFECYCLE/information_lifecycle_matrix.csv,DC20,vn_ids
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0011,MONITORING_LIFECYCLE/monitoring_observation_catalog.csv,MON-0097,vn_ids
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0011,MONITORING_LIFECYCLE/monitoring_systems_by_site.csv,ВКМКС регионально (рудник не указан),vn_ids
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0016,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-INSAR-008,vn_ids
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0016,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S002-0016,vn_id
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0017,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-INSAR-002,vn_ids
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0017,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-INSAR-008,vn_ids
QA-C-R2-001,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S002-0017,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S002-0017,vn_id
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0157,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0005,vn_id
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0295,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00230,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0296,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00279,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0297,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00263,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0298,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00261,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0299,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00287,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0300,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00307,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0301,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00292,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0301,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00301,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0302,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00246,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0302,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00247,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0302,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00268,intext_usage_vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0387,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00253,dependent_claims
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0387,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00269,dependent_claims
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0387,CITATIONS/primary_source_targets.csv,103,dependent_claims
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0387,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-INV-001,vn_ids
QA-C-R2-002,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S003-0387,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S003-0387,vn_id
QA-C-R2-003,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S004-0015,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00322,dependent_claims
QA-C-R2-003,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S004-0015,CITATIONS/primary_source_targets.csv,213,dependent_claims
QA-C-R2-003,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S004-0015,FORMULAS/MATHEMATICAL_MODEL_REGISTRY.csv,MM-INSAR-001,vn_ids
QA-C-R2-003,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S004-0015,FORMULAS/RECORD_TO_MODEL_MAP.csv,EV-VN-S004-0015,vn_id
QA-C-R2-004,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S005-0020,GEOLOGY_COORDS/stratigraphic_thickness_observations.csv,STO-0002,vn_id
QA-C-R2-004,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S005-0031,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0010,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1187,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-40-OGN,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1187,BOREHOLES/borehole_picks.csv,PK-00268,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1187,BOREHOLES/borehole_picks.csv,PK-00269,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1188,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-650,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1188,BOREHOLES/borehole_identity_issues.csv,ISS-AUTO-650,vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1188,BOREHOLES/borehole_picks.csv,PK-00271,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1189,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-651,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1190,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-138,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1190,BOREHOLES/borehole_identity_issues.csv,ISS-AUTO-138,vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1190,BOREHOLES/borehole_picks.csv,PK-00272,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1191,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-81,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1191,BOREHOLES/borehole_identity_issues.csv,ISS-AUTO-81,vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1191,BOREHOLES/borehole_picks.csv,PK-00256,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1192,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-209a,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1192,BOREHOLES/borehole_picks.csv,PK-00074,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1193,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-302,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1193,BOREHOLES/borehole_picks.csv,PK-00273,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1194,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-646,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1195,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-645,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1196,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-648,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1196,BOREHOLES/borehole_picks.csv,PK-00064,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1196,BOREHOLES/borehole_picks.csv,PK-00065,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1196,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1197,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-16-OGN,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1197,BOREHOLES/borehole_picks.csv,PK-00285,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1197,BOREHOLES/borehole_picks.csv,PK-00286,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1309,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-551,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1309,BOREHOLES/borehole_picks.csv,PK-00071,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1310,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-519,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1310,BOREHOLES/borehole_identity_issues.csv,ISS-AUTO-519,vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1311,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-648,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1311,BOREHOLES/borehole_picks.csv,PK-00066,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1311,BOREHOLES/borehole_picks.csv,PK-00067,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1311,BOREHOLES/borehole_picks.csv,PK-00068,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1311,BOREHOLES/borehole_picks.csv,PK-00069,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1311,BOREHOLES/borehole_picks.csv,PK-00070,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1311,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1312,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-521,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1312,BOREHOLES/borehole_picks.csv,PK-00170,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1312,BOREHOLES/borehole_picks.csv,PK-00171,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1312,BOREHOLES/borehole_picks.csv,PK-00172,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1312,BOREHOLES/borehole_picks.csv,PK-00173,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1312,BOREHOLES/borehole_picks.csv,PK-00174,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1312,BOREHOLES/borehole_picks.csv,PK-00175,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1312,BOREHOLES/borehole_picks.csv,PK-00176,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1312,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-666,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,BOREHOLES/borehole_picks.csv,PK-00191,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,BOREHOLES/borehole_picks.csv,PK-00192,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,BOREHOLES/borehole_picks.csv,PK-00193,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,BOREHOLES/borehole_picks.csv,PK-00194,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,BOREHOLES/borehole_picks.csv,PK-00195,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,BOREHOLES/borehole_picks.csv,PK-00196,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,BOREHOLES/borehole_picks.csv,PK-00197,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0452,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1313,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1314,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-658,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1314,BOREHOLES/borehole_identity_issues.csv,ISS-AUTO-658,vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1314,BOREHOLES/borehole_picks.csv,PK-00091,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1314,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-665,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00178,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00179,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00180,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00181,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00182,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00183,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00184,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00185,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00186,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,BOREHOLES/borehole_picks.csv,PK-00187,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0452,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1315,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1316,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-556,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1316,BOREHOLES/borehole_picks.csv,PK-00313,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1316,BOREHOLES/borehole_picks.csv,PK-00314,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1316,BOREHOLES/borehole_picks.csv,PK-00315,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1316,BOREHOLES/borehole_picks.csv,PK-00316,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1316,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1317,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-426,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1318,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-661,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1318,BOREHOLES/borehole_picks.csv,PK-00317,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1318,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1319,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-664,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1320,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-545,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1320,BOREHOLES/borehole_picks.csv,PK-00310,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1320,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1322,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-302,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1322,BOREHOLES/borehole_picks.csv,PK-00278,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1322,BOREHOLES/borehole_picks.csv,PK-00279,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1322,BOREHOLES/borehole_picks.csv,PK-00280,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1322,BOREHOLES/borehole_picks.csv,PK-00281,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1322,BOREHOLES/borehole_picks.csv,PK-00282,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1322,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0452,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1323,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-1048,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1323,BOREHOLES/borehole_picks.csv,PK-00189,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1323,BOREHOLES/borehole_picks.csv,PK-00190,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1323,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1339,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-451,provenance_vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1339,BOREHOLES/borehole_identity_issues.csv,ISS-AUTO-451,vn_ids
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1339,BOREHOLES/borehole_picks.csv,PK-00090,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1339,CITATIONS/SOURCE_CITATION_GRAPH.csv,CG-00136,dependent_claims
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1339,CITATIONS/multi_source_cited_works.csv,CW-0046,dependent_claims
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1339,CITATIONS/primary_source_targets.csv,41,dependent_claims
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1339,GEOLOGY_COORDS/coordinate_datum_evidence.csv,CDE-0454,vn_id
QA-C-R2-006,MAJOR,PROPOSED,MEDIUM,quote,EV-VN-S011-1340,BOREHOLES/borehole_catalog.csv,BH-DUR-S011-273a,provenance_vn_ids
