campaign_id,date,profile_id,point_id,adjusted_height_m,observed_settlement_mm,standard_uncertainty_mm,variance_factor,qc_status,accepted_run_id,adjustment_used_ground_truth,adjustment_method,provenance
C016,2022-05-17,P-H07,P-H07-REF-A,201.0967432,1.223983807,0.6,0.6,accepted,LR-00153,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-H07,P-H07-W001,201.7890145,210.5389932,0.7282527176,0.6,accepted,LR-00153,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-H07,P-H07-W002,201.8487026,311.212651,0.7421759922,0.6,accepted,LR-00153,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-H07,P-H07-W003,202.1113423,267.9880154,0.7542487143,0.6,accepted,LR-00153,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-H07,P-H07-W004,202.1561854,311.4835083,0.7551761935,0.6,accepted,LR-00153,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-H07,P-H07-W005,202.5820855,40.1605285,0.7485541433,0.6,accepted,LR-00153,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-H07,P-H07-W006,202.6582595,96.98558199,0.7312347569,0.6,accepted,LR-00153,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-H07,P-H07-REF-B,203.2957159,0.3053598136,0.6,0.6,accepted,LR-00153,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V01,P-V01-REF-A,159.9039459,-0.3430646493,0.6,0.6,accepted,LR-00154,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V01,P-V01-W001,160.4316388,171.9640366,0.7029270976,0.6,accepted,LR-00154,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V01,P-V01-W002,160.6409242,171.5819842,0.7347884306,0.6,accepted,LR-00154,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V01,P-V01-W003,160.8729623,174.1298636,0.7533561413,0.6,accepted,LR-00154,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V01,P-V01-W004,160.9527642,213.0133422,0.7571370238,0.6,accepted,LR-00154,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V01,P-V01-W005,160.5352378,898.9536485,0.7529894848,0.6,accepted,LR-00154,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V01,P-V01-W007,161.3844167,428.227108,0.7163964142,0.6,accepted,LR-00154,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V01,P-V01-REF-B,162.5132216,-0.577746137,0.6,0.6,accepted,LR-00154,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V02,P-V02-REF-A,171.8489435,0.7520649341,0.6,0.6,accepted,LR-00155,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V02,P-V02-W001,172.2187301,330.9654043,0.7144543212,0.6,accepted,LR-00155,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V02,P-V02-W002,172.379609,310.7046973,0.7275404873,0.6,accepted,LR-00155,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V02,P-V02-W003,172.8142871,39.0999161,0.7379103382,0.6,accepted,LR-00155,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V02,P-V02-W004,172.8777399,77.06589157,0.7389173642,0.6,accepted,LR-00155,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V02,P-V02-W005,172.744005,310.4790736,0.736637066,0.6,accepted,LR-00155,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V02,P-V02-W006,172.8884325,331.8927365,0.7237622165,0.6,accepted,LR-00155,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V02,P-V02-W007,173.2593259,116.0561009,0.7078282397,0.6,accepted,LR-00155,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V02,P-V02-REF-B,174.0748836,0.4984399892,0.6,0.6,accepted,LR-00155,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V03,P-V03-REF-A,180.7840909,-0.3257802561,0.6,0.6,accepted,LR-00156,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V03,P-V03-W001,180.9976696,486.0955285,0.6768878426,0.6,accepted,LR-00156,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V03,P-V03-W002,181.1051377,504.7505434,0.6896094564,0.6,accepted,LR-00156,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V03,P-V03-W003,180.3585349,1369.063202,0.696985136,0.6,accepted,LR-00156,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V03,P-V03-W004,180.1491442,1665.328168,0.6996352167,0.6,accepted,LR-00156,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V03,P-V03-W005,181.5158807,466.139747,0.6949253935,0.6,accepted,LR-00156,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V03,P-V03-W006,181.6335326,427.2956368,0.6877883557,0.6,accepted,LR-00156,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V03,P-V03-W007,181.9174718,215.0470018,0.6777912888,0.6,accepted,LR-00156,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V03,P-V03-REF-B,182.8326694,-0.1506636306,0.6,0.6,accepted,LR-00156,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V04,P-V04-REF-A,194.4722434,-0.6041029549,0.6,0.6,accepted,LR-00157,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V04,P-V04-W001,194.975852,195.7873402,0.6837223224,0.6,accepted,LR-00157,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V04,P-V04-W002,195.0585664,196.261609,0.6958335627,0.6,accepted,LR-00157,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V04,P-V04-W003,195.2037044,196.6513345,0.7068637112,0.6,accepted,LR-00157,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V04,P-V04-W004,195.2517539,333.3164661,0.7127729736,0.6,accepted,LR-00157,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V04,P-V04-W005,195.3002914,333.9077118,0.7113404101,0.6,accepted,LR-00157,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V04,P-V04-W006,195.4923211,235.4291958,0.7064408066,0.6,accepted,LR-00157,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V04,P-V04-W007,195.5245712,348.2808833,0.6951414291,0.6,accepted,LR-00157,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V04,P-V04-REF-B,196.5721162,0.7358691044,0.6,0.6,accepted,LR-00157,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V05,P-V05-REF-A,195.668009,0.1214455418,1.154332103,2.5,accepted,LR-00158,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V05,P-V05-W001,195.0938385,1274.291929,1.436612762,2.5,accepted,LR-00158,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V05,P-V05-W002,195.0711008,1490.541183,1.461211545,2.5,accepted,LR-00158,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V05,P-V05-W003,195.1086859,1488.678285,1.463038991,2.5,accepted,LR-00158,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V05,P-V05-W004,195.3366805,1390.428223,1.458141844,2.5,accepted,LR-00158,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V05,P-V05-W005,195.4025714,1469.292257,1.442099937,2.5,accepted,LR-00158,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V05,P-V05-W006,195.4644382,1470.391071,1.424769748,2.5,accepted,LR-00158,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V05,P-V05-W007,195.3314256,1744.436161,1.389694986,2.5,accepted,LR-00158,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V05,P-V05-REF-B,197.7758785,-0.01675782843,0.9875140153,2.5,accepted,LR-00158,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V06,P-V06-REF-A,199.8126139,0.3806562829,0.6,0.6,accepted,LR-00160,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V06,P-V06-W001,200.5134328,-0.4382800384,0.6884195408,0.6,accepted,LR-00160,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V06,P-V06-W002,200.5159099,192.5917298,0.7162377617,0.6,accepted,LR-00160,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V06,P-V06-W003,200.6211575,172.1682719,0.7243462291,0.6,accepted,LR-00160,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V06,P-V06-W004,200.8870538,192.2870278,0.7315283514,0.6,accepted,LR-00160,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V06,P-V06-W005,200.9285999,293.4526475,0.727595503,0.6,accepted,LR-00160,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V06,P-V06-W006,201.2707552,154.1347815,0.709831882,0.6,accepted,LR-00160,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V06,P-V06-W007,201.3908628,154.2399233,0.6938808887,0.6,accepted,LR-00160,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C016,2022-05-17,P-V06,P-V06-REF-B,202.2452878,-0.1851341733,0.6,0.6,accepted,LR-00160,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-D01,P-D01-REF-A,160.4464246,0.382947451,0.6,0.6,accepted,LR-00161,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-D01,P-D01-W001,160.9195796,340.684963,0.6967133617,0.6,accepted,LR-00161,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-D01,P-D01-W002,161.0212618,433.7567605,0.7162685057,0.6,accepted,LR-00161,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-D01,P-D01-W005,161.756019,335.0749447,0.7409730276,0.6,accepted,LR-00161,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-D01,P-D01-W006,162.0223443,337.731536,0.7349848662,0.6,accepted,LR-00161,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-D01,P-D01-W007,162.4088135,197.0700233,0.7179738,0.6,accepted,LR-00161,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-D01,P-D01-REF-B,163.7798968,0.5694824346,0.6,0.6,accepted,LR-00161,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H03,P-H03-REF-A,196.2938917,0.2718278259,0.6,0.6,accepted,LR-00162,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H03,P-H03-W001,196.3435288,336.2132519,0.7021923722,0.6,accepted,LR-00162,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H03,P-H03-W002,196.358469,435.2480373,0.7212469117,0.6,accepted,LR-00162,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H03,P-H03-W004,196.2641997,689.968885,0.7277592914,0.6,accepted,LR-00162,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H03,P-H03-W006,196.6916483,454.9519123,0.7180436347,0.6,accepted,LR-00162,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H03,P-H03-REF-B,198.1065404,0.7307611932,0.6,0.6,accepted,LR-00162,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H04,P-H04-REF-A,174.0177611,-1.001595846,0.6,0.6,accepted,LR-00163,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H04,P-H04-W002,176.2299409,500.1762259,0.7383906112,0.6,accepted,LR-00163,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H04,P-H04-W003,176.7972406,738.704817,0.7533988908,0.6,accepted,LR-00163,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H04,P-H04-W004,178.1970065,164.5133447,0.7533682995,0.6,accepted,LR-00163,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H04,P-H04-W005,178.7275653,177.5441751,0.7463479577,0.6,accepted,LR-00163,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H04,P-H04-W006,179.4617994,198.0476247,0.7238004984,0.6,accepted,LR-00163,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C017,2022-07-19,P-H04,P-H04-REF-B,182.7845472,-0.5150824077,0.6,0.6,accepted,LR-00163,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-D01,P-D01-REF-A,160.4469977,-0.1901872783,0.6,0.6,accepted,LR-00164,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-D01,P-D01-W001,160.881835,378.429572,0.7160666342,0.6,accepted,LR-00164,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-D01,P-D01-W002,161.0098013,445.217202,0.7332011732,0.6,accepted,LR-00164,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-D01,P-D01-W003,161.1858647,434.098511,0.7438162597,0.6,accepted,LR-00164,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-D01,P-D01-W004,161.4564167,432.8034862,0.7526121944,0.6,accepted,LR-00164,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-D01,P-D01-W005,161.7455897,345.5042487,0.7519038775,0.6,accepted,LR-00164,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-D01,P-D01-W006,161.9988272,361.2485983,0.7413580904,0.6,accepted,LR-00164,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-D01,P-D01-W007,162.4021991,203.6844471,0.7203289649,0.6,accepted,LR-00164,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-D01,P-D01-REF-B,163.7800927,0.3736420302,0.6,0.6,accepted,LR-00164,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H01,P-H01-REF-A,159.9268399,0.0204309724,0.6,0.6,accepted,LR-00165,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H01,P-H01-W001,160.1747952,176.4139064,0.7246197394,0.6,accepted,LR-00165,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H01,P-H01-W002,160.3575298,215.5977976,0.771101411,0.6,accepted,LR-00165,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H01,P-H01-W003,160.4423247,454.8063924,0.8056518467,0.6,accepted,LR-00165,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H01,P-H01-W005,161.0851954,443.7831956,0.8048546651,0.6,accepted,LR-00165,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H01,P-H01-W006,161.6062609,341.278389,0.7795346806,0.6,accepted,LR-00165,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H01,P-H01-W007,162.1905543,268.0646335,0.7218764117,0.6,accepted,LR-00165,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H01,P-H01-REF-B,163.71101,1.440149787,0.6,0.6,accepted,LR-00165,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H02,P-H02-REF-A,162.7309267,0.3481471515,0.6,0.6,accepted,LR-00166,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H02,P-H02-W001,163.1468543,337.4835556,0.7112686979,0.6,accepted,LR-00166,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H02,P-H02-W002,163.2857837,446.9045261,0.7371147589,0.6,accepted,LR-00166,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H02,P-H02-W003,163.6721932,284.495971,0.7496950792,0.6,accepted,LR-00166,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H02,P-H02-W004,163.9745949,201.9323266,0.7523123242,0.6,accepted,LR-00166,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H02,P-H02-W006,164.4385216,316.82647,0.7359152411,0.6,accepted,LR-00166,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H02,P-H02-W007,164.8042307,324.508093,0.7077756315,0.6,accepted,LR-00166,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H02,P-H02-REF-B,166.5644539,0.2625873836,0.6,0.6,accepted,LR-00166,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H03,P-H03-REF-A,196.293562,0.601576422,0.9711161464,1.906282056,accepted,LR-00167,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H03,P-H03-W001,196.334188,345.5540704,1.273668595,1.906282056,accepted,LR-00167,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H03,P-H03-W002,196.3478577,445.8593317,1.312745182,1.906282056,accepted,LR-00167,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H03,P-H03-W003,196.420236,424.2649036,1.323741767,1.906282056,accepted,LR-00167,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H03,P-H03-W004,196.2534932,700.6753771,1.331819411,1.906282056,accepted,LR-00167,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H03,P-H03-W005,196.6612848,463.8405416,1.325456803,1.906282056,accepted,LR-00167,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H03,P-H03-W006,196.6806298,465.9704164,1.318118004,1.906282056,accepted,LR-00167,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H03,P-H03-REF-B,198.1071259,0.1453109598,1.018560326,1.906282056,accepted,LR-00167,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H04,P-H04-REF-A,174.0170739,-0.3144310951,0.6,0.6,accepted,LR-00169,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H04,P-H04-W001,176.0188186,191.6387644,0.8690752534,0.6,accepted,LR-00169,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H04,P-H04-W002,176.1971268,532.9903399,0.921775413,0.6,accepted,LR-00169,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H04,P-H04-W003,176.7899043,746.0410865,1.004749854,0.6,accepted,LR-00169,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H04,P-H04-W004,178.1928228,168.69703,1.081616038,0.6,accepted,LR-00169,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H04,P-H04-W005,178.7216517,183.45776,1.124293202,0.6,accepted,LR-00169,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H04,P-H04-W006,179.4511861,208.6609065,1.189607028,0.6,accepted,LR-00169,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H04,P-H04-W007,180.0694433,240.9541151,1.24712761,0.6,accepted,LR-00169,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H05,P-H05-REF-A,196.1649435,0.9946178617,0.730885647,1.070127185,accepted,LR-00170,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H05,P-H05-W001,195.9567949,1367.96468,0.9926801109,1.070127185,accepted,LR-00170,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H05,P-H05-W003,196.5987789,1381.918485,1.075112046,1.070127185,accepted,LR-00170,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H05,P-H05-W004,196.7349859,1619.873588,1.091391642,1.070127185,accepted,LR-00170,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H05,P-H05-W005,197.3542975,1245.698037,1.083012439,1.070127185,accepted,LR-00170,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H05,P-H05-W006,197.4588816,1381.248962,1.05561252,1.070127185,accepted,LR-00170,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H05,P-H05-W007,198.1970404,832.7404542,1.011423013,1.070127185,accepted,LR-00170,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H05,P-H05-REF-B,199.4654105,0.2420760046,0.7764063368,1.070127185,accepted,LR-00170,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H06,P-H06-REF-A,186.0144571,0.08746307674,0.9314889639,2.203732038,accepted,LR-00171,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H06,P-H06-W001,188.1314789,336.138104,1.36077196,2.203732038,accepted,LR-00171,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H06,P-H06-W002,189.2680231,178.8285273,1.44587473,2.203732038,accepted,LR-00171,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H06,P-H06-W003,189.956654,335.4130849,1.493167348,2.203732038,accepted,LR-00171,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H06,P-H06-W004,190.6054032,334.2161155,1.512060733,2.203732038,accepted,LR-00171,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H06,P-H06-W005,191.5058698,157.3428038,1.509748751,2.203732038,accepted,LR-00171,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H06,P-H06-W007,193.2183345,59.51319892,1.421634012,2.203732038,accepted,LR-00171,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H06,P-H06-REF-B,195.2244515,-0.09491223918,1.090232157,2.203732038,accepted,LR-00171,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H07,P-H07-REF-A,201.0976488,0.3184566292,0.7925428813,1.133906425,accepted,LR-00172,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H07,P-H07-W001,201.7768212,222.7322852,1.008213894,1.133906425,accepted,LR-00172,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H07,P-H07-W002,201.8353809,324.534308,1.028881531,1.133906425,accepted,LR-00172,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H07,P-H07-W003,202.1097712,269.5591271,1.048451293,1.133906425,accepted,LR-00172,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H07,P-H07-W004,202.1436244,324.0445259,1.051312461,1.133906425,accepted,LR-00172,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H07,P-H07-W005,202.5819591,40.28690852,1.045728395,1.133906425,accepted,LR-00172,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H07,P-H07-W006,202.6507664,104.4787014,1.026041869,1.133906425,accepted,LR-00172,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-H07,P-H07-REF-B,203.2966607,-0.6394701285,0.7823806655,1.133906425,accepted,LR-00172,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V01,P-V01-REF-A,159.9032641,0.3386829433,0.6,0.6,accepted,LR-00173,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V01,P-V01-W001,160.4153924,188.210466,0.7171652361,0.6,accepted,LR-00173,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V01,P-V01-W002,160.624199,188.3071151,0.7455895129,0.6,accepted,LR-00173,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V01,P-V01-W003,160.8638385,183.2536509,0.7611650262,0.6,accepted,LR-00173,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V01,P-V01-W004,160.9428341,222.9434708,0.7636209382,0.6,accepted,LR-00173,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V01,P-V01-W005,160.5214142,912.7773075,0.7569180439,0.6,accepted,LR-00173,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V01,P-V01-W006,161.1727417,444.9547665,0.738936054,0.6,accepted,LR-00173,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V01,P-V01-W007,161.3686468,443.9969717,0.7077713441,0.6,accepted,LR-00173,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V01,P-V01-REF-B,162.5128123,-0.1684693847,0.6,0.6,accepted,LR-00173,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V02,P-V02-REF-A,171.8495858,0.1097057638,0.6,0.7571421729,accepted,LR-00174,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V02,P-V02-W001,172.2086699,341.0256062,0.7654797349,0.7571421729,accepted,LR-00174,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V02,P-V02-W002,172.3670907,323.2230207,0.7836071149,0.7571421729,accepted,LR-00174,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V02,P-V02-W003,172.8130357,40.35137673,0.7990366611,0.7571421729,accepted,LR-00174,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V02,P-V02-W004,172.8728998,81.90601388,0.8016225697,0.7571421729,accepted,LR-00174,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V02,P-V02-W005,172.7297227,324.7613791,0.8000967362,0.7571421729,accepted,LR-00174,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V02,P-V02-W006,172.8791079,341.2173357,0.7865085693,0.7571421729,accepted,LR-00174,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
C018,2022-10-18,P-V02,P-V02-W007,173.2517375,123.6444971,0.7684010526,0.7571421729,accepted,LR-00174,False,weighted_height_difference_network_with_independent_datum_constraints,C/S
