campaign_id,date,profile_id,left_point_id,right_point_id,mid_chainage_m,interval_length_m,tilt_mm_m,standard_uncertainty_tilt_mm_m,provenance
C007,2019-11-05,P-V06,P-V06-W002,P-V06-W003,118.9595867,42.4120785,-1.136556927,0.05106057063,C/S
C007,2019-11-05,P-V06,P-V06-W003,P-V06-W004,211.6693795,143.007507,0.2525241107,0.01515638524,C/S
C007,2019-11-05,P-V06,P-V06-W004,P-V06-W005,318.851067,71.35586805,0.6482151458,0.03015805333,C/S
C007,2019-11-05,P-V06,P-V06-W005,P-V06-W006,405.2383497,101.4186973,-0.7341817469,0.02075847292,C/S
C007,2019-11-05,P-V06,P-V06-W006,P-V06-W007,486.0008874,60.10637796,-0.000807386109,0.03397780403,C/S
C007,2019-11-05,P-V06,P-V06-W007,P-V06-REF-B,691.0540763,350,-0.2833908615,0.00496578478,C/S
C008,2020-04-21,P-D01,P-D01-REF-A,P-D01-W001,-175,350,0.4212196839,0.0041386148,C/S
C008,2020-04-21,P-D01,P-D01-W001,P-D01-W002,38.37672505,76.75345009,2.246139449,0.02166173269,C/S
C008,2020-04-21,P-D01,P-D01-W002,P-D01-W003,108.2730652,63.03923029,1.66960131,0.02691321215,C/S
C008,2020-04-21,P-D01,P-D01-W003,P-D01-W004,189.4115846,99.23780835,0.004951861852,0.0173479632,C/S
C008,2020-04-21,P-D01,P-D01-W004,P-D01-W005,274.8264211,71.5918648,-2.430251266,0.02421451479,C/S
C008,2020-04-21,P-D01,P-D01-W005,P-D01-W006,356.5780266,91.91134609,0.08366934759,0.01875052376,C/S
C008,2020-04-21,P-D01,P-D01-W006,P-D01-W007,442.9141823,80.76096539,-1.48983141,0.02093376962,C/S
C008,2020-04-21,P-D01,P-D01-W007,P-D01-REF-B,658.294665,350,-0.3982747089,0.004277934026,C/S
C008,2020-04-21,P-H01,P-H01-REF-A,P-H01-W001,-175,350,0.3259488682,0.002677696024,C/S
C008,2020-04-21,P-H01,P-H01-W001,P-H01-W002,73.92911522,147.8582304,-0.4286813099,0.007131110401,C/S
C008,2020-04-21,P-H01,P-H01-W002,P-H01-W003,240.3844841,185.0525074,1.376408286,0.00604082766,C/S
C008,2020-04-21,P-H01,P-H01-W003,P-H01-W004,395.4295049,125.0375342,-1.227182774,0.00922337715,C/S
C008,2020-04-21,P-H01,P-H01-W004,P-H01-W005,540.8664779,165.8364117,1.034055648,0.006977569452,C/S
C008,2020-04-21,P-H01,P-H01-W005,P-H01-W007,789.2359624,330.9025572,-0.4452619607,0.003327693203,C/S
C008,2020-04-21,P-H01,P-H01-W007,P-H01-REF-B,1129.687241,350,-0.5025729269,0.002721583983,C/S
C008,2020-04-21,P-H02,P-H02-REF-A,P-H02-W002,-127.1021874,445.7956253,0.8175669344,0.003435682534,C/S
C008,2020-04-21,P-H02,P-H02-W002,P-H02-W003,136.0685501,80.5458496,-2.586311944,0.02232331489,C/S
C008,2020-04-21,P-H02,P-H02-W003,P-H02-W004,213.5831865,74.48342325,-0.1935142391,0.02448072411,C/S
C008,2020-04-21,P-H02,P-H02-W004,P-H02-W005,309.3479592,117.046122,-1.027590658,0.01557965017,C/S
C008,2020-04-21,P-H02,P-H02-W005,P-H02-W006,398.721184,61.70032766,3.973445472,0.02929729787,C/S
C008,2020-04-21,P-H02,P-H02-W006,P-H02-W007,481.9169313,104.691167,-0.334665727,0.0168515471,C/S
C008,2020-04-21,P-H02,P-H02-W007,P-H02-REF-B,709.2625148,350,-0.6676330985,0.004321112894,C/S
C008,2020-04-21,P-H03,P-H03-REF-A,P-H03-W001,-175,350,0.627487318,0.003942662009,C/S
C008,2020-04-21,P-H03,P-H03-W001,P-H03-W002,43.7274154,87.45483081,1.165997507,0.01865121188,C/S
C008,2020-04-21,P-H03,P-H03-W002,P-H03-W003,105.8990495,36.88843745,-0.4041173515,0.04535331765,C/S
C008,2020-04-21,P-H03,P-H03-W003,P-H03-W004,162.1854218,75.68430714,3.591571943,0.02235165731,C/S
C008,2020-04-21,P-H03,P-H03-W004,P-H03-W005,254.216883,108.3786153,-2.203129382,0.01569719523,C/S
C008,2020-04-21,P-H03,P-H03-W005,P-H03-W006,314.8445012,12.87662101,-0.7025413419,0.1319213564,C/S
C008,2020-04-21,P-H03,P-H03-W006,P-H03-W007,377.1167809,111.6679384,1.627528733,0.01498293263,C/S
C008,2020-04-21,P-H03,P-H03-W007,P-H03-REF-B,607.9507501,350,-1.462221858,0.004225932529,C/S
C008,2020-04-21,P-H04,P-H04-REF-A,P-H04-W001,-175,350,0.3630752099,0.003673278908,C/S
C008,2020-04-21,P-H04,P-H04-W001,P-H04-W002,39.46627424,78.93254848,3.865330998,0.0185186625,C/S
C008,2020-04-21,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.979285461,0.01246110994,C/S
C008,2020-04-21,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.56334805,0.01257614666,C/S
C008,2020-04-21,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,-0.1343005107,0.01934446308,C/S
C008,2020-04-21,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.2518708647,0.01387325462,C/S
C008,2020-04-21,P-H04,P-H04-W006,P-H04-W007,553.1827282,92.57508238,0.2446356094,0.01574514694,C/S
C008,2020-04-21,P-H04,P-H04-W007,P-H04-REF-B,774.4702694,350,-0.4504918335,0.003605817233,C/S
C008,2020-04-21,P-H05,P-H05-REF-A,P-H05-W001,-175,350,3.636601163,0.002738537277,C/S
C008,2020-04-21,P-H05,P-H05-W001,P-H05-W002,68.67519266,137.3503853,-0.6448628162,0.00787082886,C/S
C008,2020-04-21,P-H05,P-H05-W002,P-H05-W003,192.6421103,110.5834499,1.086636359,0.01009440884,C/S
C008,2020-04-21,P-H05,P-H05-W003,P-H05-W004,332.1363575,168.4050445,1.496251518,0.006710645384,C/S
C008,2020-04-21,P-H05,P-H05-W004,P-H05-W006,548.7350623,264.7923652,-0.8418048142,0.004162442428,C/S
C008,2020-04-21,P-H05,P-H05-W006,P-H05-W007,743.1397066,124.0169233,-4.569788215,0.008393182983,C/S
C008,2020-04-21,P-H05,P-H05-W007,P-H05-REF-B,980.1481682,350,-2.192009759,0.002664544155,C/S
C008,2020-04-21,P-H06,P-H06-REF-A,P-H06-W001,-175,350,0.9406344447,0.002744304964,C/S
C008,2020-04-21,P-H06,P-H06-W001,P-H06-W002,71.48417387,142.9683477,-1.093336655,0.007581837571,C/S
C008,2020-04-21,P-H06,P-H06-W002,P-H06-W003,205.9037018,125.8707081,1.246154264,0.008879439654,C/S
C008,2020-04-21,P-H06,P-H06-W003,P-H06-W004,318.0397336,98.40135561,0.007027110675,0.01148681509,C/S
C008,2020-04-21,P-H06,P-H06-W004,P-H06-W005,423.4508443,112.4208658,-1.583937113,0.01001701664,C/S
C008,2020-04-21,P-H06,P-H06-W005,P-H06-W006,571.3706638,183.4187731,0.966112145,0.005962198504,C/S
C008,2020-04-21,P-H06,P-H06-W006,P-H06-W007,702.9002731,79.64044551,-3.450215309,0.01317978376,C/S
C008,2020-04-21,P-H06,P-H06-W007,P-H06-REF-B,917.7204958,350,-0.1556294605,0.002700162539,C/S
C008,2020-04-21,P-H07,P-H07-REF-A,P-H07-W001,-175,350,0.3985054887,0.002650857811,C/S
C008,2020-04-21,P-H07,P-H07-W001,P-H07-W002,37.33230588,74.66461176,1.12761918,0.0135666373,C/S
C008,2020-04-21,P-H07,P-H07-W002,P-H07-W003,130.1397477,110.950272,0.3445033909,0.009343827871,C/S
C008,2020-04-21,P-H07,P-H07-W003,P-H07-W004,209.6301704,48.03057339,-0.3306852402,0.02186667821,C/S
C008,2020-04-21,P-H07,P-H07-W004,P-H07-W005,278.40533,89.51974573,-2.356588574,0.01172644691,C/S
C008,2020-04-21,P-H07,P-H07-W005,P-H07-W007,401.0889069,155.8474081,-0.001118864386,0.006613515953,C/S
C008,2020-04-21,P-H07,P-H07-W007,P-H07-REF-B,654.012611,350,-0.0981568827,0.002670987944,C/S
C008,2020-04-21,P-V01,P-V01-REF-A,P-V01-W001,-175,350,0.3041256183,0.002750922343,C/S
C008,2020-04-21,P-V01,P-V01-W001,P-V01-W002,52.22582922,104.4516584,-0.03577293212,0.01037058828,C/S
C008,2020-04-21,P-V01,P-V01-W002,P-V01-W003,163.0981572,117.2929975,0.194812188,0.009476167085,C/S
C008,2020-04-21,P-V01,P-V01-W003,P-V01-W004,251.4160105,59.34270916,0.5312534543,0.01893135779,C/S
C008,2020-04-21,P-V01,P-V01-W004,P-V01-W005,348.1908422,134.2069541,4.937416278,0.008356983509,C/S
C008,2020-04-21,P-V01,P-V01-W005,P-V01-W006,461.1705699,91.75250131,-5.088317499,0.01206729601,C/S
C008,2020-04-21,P-V01,P-V01-W006,P-V01-W007,555.783655,97.4736689,-0.1535745289,0.01105697058,C/S
C008,2020-04-21,P-V01,P-V01-W007,P-V01-REF-B,779.5204894,350,-0.9626258122,0.002741256257,C/S
C008,2020-04-21,P-V02,P-V02-REF-A,P-V02-W001,-175,350,0.7010619932,0.002809887083,C/S
C008,2020-04-21,P-V02,P-V02-W001,P-V02-W002,35.15453837,70.30907674,-0.4845826295,0.0158486927,C/S
C008,2020-04-21,P-V02,P-V02-W002,P-V02-W003,111.0774241,81.53669476,-2.310642241,0.01394292725,C/S
C008,2020-04-21,P-V02,P-V02-W003,P-V02-W004,177.2004486,50.70935413,0.3867746352,0.02265411135,C/S
C008,2020-04-21,P-V02,P-V02-W004,P-V02-W005,227.4746955,49.83913967,3.311345712,0.02305856895,C/S
C008,2020-04-21,P-V02,P-V02-W005,P-V02-W006,293.8545613,82.92059208,0.8188086042,0.01372968047,C/S
C008,2020-04-21,P-V02,P-V02-W006,P-V02-W007,374.0790592,77.52840368,-2.662544618,0.01439843651,C/S
C008,2020-04-21,P-V02,P-V02-W007,P-V02-REF-B,587.8432611,350,-0.2021070566,0.002812454576,C/S
C008,2020-04-21,P-V03,P-V03-REF-A,P-V03-W001,-175,350,1.227378311,0.002625055357,C/S
C008,2020-04-21,P-V03,P-V03-W001,P-V03-W002,31.53078598,63.06157197,0.0412598175,0.01575918925,C/S
C008,2020-04-21,P-V03,P-V03-W002,P-V03-W003,92.48902979,58.85491564,14.6361643,0.01715624251,C/S
C008,2020-04-21,P-V03,P-V03-W003,P-V03-W004,143.6350753,43.43717543,7.578501075,0.02345674847,C/S
C008,2020-04-21,P-V03,P-V03-W004,P-V03-W005,207.2406826,83.77403905,-14.62194698,0.0121915522,C/S
C008,2020-04-21,P-V03,P-V03-W005,P-V03-W006,268.8296454,39.40388659,-1.034979724,0.0258224498,C/S
C008,2020-04-21,P-V03,P-V03-W006,P-V03-W007,306.4542183,35.8452593,-4.105418164,0.02815029399,C/S
C008,2020-04-21,P-V03,P-V03-W007,P-V03-REF-B,499.376848,350,-0.6030089684,0.002655618297,C/S
C008,2020-04-21,P-V04,P-V04-REF-A,P-V04-W001,-175,350,0.5439133002,0.003809006831,C/S
C008,2020-04-21,P-V04,P-V04-W001,P-V04-W002,20.79717677,41.59435355,0.04047592699,0.03694672618,C/S
C008,2020-04-21,P-V04,P-V04-W002,P-V04-W003,77.9762911,72.7638751,0.0009056614344,0.02149883053,C/S
C008,2020-04-21,P-V04,P-V04-W003,P-V04-W004,160.5368645,92.35727176,1.463103504,0.01717875062,C/S
C008,2020-04-21,P-V04,P-V04-W004,P-V04-W005,218.9976886,24.56437629,0.142152162,0.06492936252,C/S
C008,2020-04-21,P-V04,P-V04-W005,P-V04-W006,254.6676829,46.77561246,-2.124151315,0.03400511247,C/S
C008,2020-04-21,P-V04,P-V04-W006,P-V04-W007,314.3309263,72.55087429,0.566262366,0.02173026195,C/S
C008,2020-04-21,P-V04,P-V04-W007,P-V04-REF-B,525.6063634,350,-0.7789644776,0.004068493467,C/S
C008,2020-04-21,P-V05,P-V05-REF-A,P-V05-W001,-175,350,3.496477598,0.003649504485,C/S
C008,2020-04-21,P-V05,P-V05-W001,P-V05-W002,48.37786768,96.75573535,2.067088229,0.01503664639,C/S
C008,2020-04-21,P-V05,P-V05-W002,P-V05-W003,105.6862834,17.86109619,-0.1120975898,0.08258673944,C/S
C008,2020-04-21,P-V05,P-V05-W003,P-V05-W004,147.0529793,64.87229558,-1.626103875,0.02277849501,C/S
C008,2020-04-21,P-V05,P-V05-W004,P-V05-W005,215.677862,72.37746966,1.078426532,0.02033803523,C/S
C008,2020-04-21,P-V05,P-V05-W005,P-V05-W006,267.6080051,31.4828166,0.8872768477,0.0463453021,C/S
C008,2020-04-21,P-V05,P-V05-W006,P-V05-W007,318.6075329,70.51623896,3.5570205,0.02036763047,C/S
C008,2020-04-21,P-V05,P-V05-W007,P-V05-REF-B,528.8656523,350,-4.78492356,0.003550460822,C/S
C008,2020-04-21,P-V06,P-V06-REF-A,P-V06-W001,-175,350,-0.0002871989294,0.002913699356,C/S
C008,2020-04-21,P-V06,P-V06-W001,P-V06-W002,48.87677373,97.75354747,1.514724592,0.0120896384,C/S
C008,2020-04-21,P-V06,P-V06-W002,P-V06-W004,190.4633402,185.4195855,-0.03432202353,0.0065624657,C/S
C008,2020-04-21,P-V06,P-V06-W004,P-V06-W005,318.851067,71.35586805,0.8271339277,0.01720710813,C/S
C008,2020-04-21,P-V06,P-V06-W005,P-V06-W006,405.2383497,101.4186973,-0.8670417967,0.01196751199,C/S
C008,2020-04-21,P-V06,P-V06-W006,P-V06-W007,486.0008874,60.10637796,-0.0007554390097,0.01980947501,C/S
C008,2020-04-21,P-V06,P-V06-W007,P-V06-REF-B,691.0540763,350,-0.3200542049,0.003016979777,C/S
C009,2020-06-02,P-D01,P-D01-REF-A,P-D01-W001,-175,350,0.4335495887,0.002662196098,C/S
C009,2020-06-02,P-D01,P-D01-W001,P-D01-W002,38.37672505,76.75345009,2.308745347,0.01325632392,C/S
C009,2020-06-02,P-D01,P-D01-W002,P-D01-W005,193.6879018,233.8689034,-0.3147453784,0.004408114577,C/S
C009,2020-06-02,P-D01,P-D01-W005,P-D01-W006,356.5780266,91.91134609,0.06717947271,0.01114171716,C/S
C009,2020-06-02,P-D01,P-D01-W006,P-D01-W007,442.9141823,80.76096539,-1.465719332,0.01230570599,C/S
C009,2020-06-02,P-D01,P-D01-W007,P-D01-REF-B,658.294665,350,-0.4091445978,0.002610417292,C/S
C009,2020-06-02,P-H03,P-H03-REF-A,P-H03-W001,-175,350,0.6493774637,0.002688257457,C/S
C009,2020-06-02,P-H03,P-H03-W001,P-H03-W002,43.7274154,87.45483081,1.150519791,0.01188207171,C/S
C009,2020-06-02,P-H03,P-H03-W002,P-H03-W004,143.7412031,112.5727446,2.301099858,0.009411051845,C/S
C009,2020-06-02,P-H03,P-H03-W004,P-H03-W005,254.216883,108.3786153,-2.208701634,0.00980127813,C/S
C009,2020-06-02,P-H03,P-H03-W005,P-H03-W006,314.8445012,12.87662101,-0.6434391416,0.0819815312,C/S
C009,2020-06-02,P-H03,P-H03-W006,P-H03-REF-B,552.1167809,461.6679384,-0.7354971032,0.002070659597,C/S
C009,2020-06-02,P-V01,P-V01-REF-A,P-V01-W003,-64.12767204,571.7446559,0.2248395441,0.002047557981,C/S
C009,2020-06-02,P-V01,P-V01-W003,P-V01-W004,251.4160105,59.34270916,0.5400387327,0.02242725297,C/S
C009,2020-06-02,P-V01,P-V01-W004,P-V01-W005,348.1908422,134.2069541,4.949759159,0.009913251912,C/S
C009,2020-06-02,P-V01,P-V01-W005,P-V01-W006,461.1705699,91.75250131,-5.108892317,0.01433022164,C/S
C009,2020-06-02,P-V01,P-V01-W006,P-V01-W007,555.783655,97.4736689,-0.1417984515,0.01313453233,C/S
C009,2020-06-02,P-V01,P-V01-W007,P-V01-REF-B,779.5204894,350,-0.9813690055,0.003206441672,C/S
C010,2020-10-20,P-D01,P-D01-REF-A,P-D01-W001,-175,350,0.4702803184,0.002693586337,C/S
C010,2020-10-20,P-D01,P-D01-W001,P-D01-W002,38.37672505,76.75345009,2.437175234,0.01352219153,C/S
C010,2020-10-20,P-D01,P-D01-W002,P-D01-W003,108.2730652,63.03923029,1.208410672,0.01669644348,C/S
C010,2020-10-20,P-D01,P-D01-W003,P-D01-W004,189.4115846,99.23780835,-0.0007164560752,0.01068216442,C/S
C010,2020-10-20,P-D01,P-D01-W004,P-D01-W005,274.8264211,71.5918648,-2.229640766,0.0147990259,C/S
C010,2020-10-20,P-D01,P-D01-W005,P-D01-W006,356.5780266,91.91134609,0.02985188258,0.01137243053,C/S
C010,2020-10-20,P-D01,P-D01-W006,P-D01-W007,442.9141823,80.76096539,-1.446783547,0.01256856918,C/S
C010,2020-10-20,P-D01,P-D01-W007,P-D01-REF-B,658.294665,350,-0.4383610211,0.00264336278,C/S
C010,2020-10-20,P-H01,P-H01-REF-A,P-H01-W001,-175,350,0.3666714165,0.004260753821,C/S
C010,2020-10-20,P-H01,P-H01-W001,P-H01-W002,73.92911522,147.8582304,-0.4610112147,0.01204614506,C/S
C010,2020-10-20,P-H01,P-H01-W002,P-H01-W003,240.3844841,185.0525074,1.386712996,0.0101409793,C/S
C010,2020-10-20,P-H01,P-H01-W003,P-H01-W004,395.4295049,125.0375342,-1.175394939,0.01540455167,C/S
C010,2020-10-20,P-H01,P-H01-W004,P-H01-W005,540.8664779,165.8364117,1.10427526,0.0115953582,C/S
C010,2020-10-20,P-H01,P-H01-W005,P-H01-W006,703.5740133,159.5786591,-0.4380903927,0.01177241164,C/S
C010,2020-10-20,P-H01,P-H01-W006,P-H01-W007,869.0252919,171.323898,-0.5271187957,0.01036646497,C/S
C010,2020-10-20,P-H01,P-H01-W007,P-H01-REF-B,1129.687241,350,-0.5496744349,0.004160965135,C/S
C010,2020-10-20,P-H02,P-H02-REF-A,P-H02-W001,-175,350,0.7726126456,0.002949651296,C/S
C010,2020-10-20,P-H02,P-H02-W001,P-H02-W003,88.17073744,176.3414749,-0.5703562859,0.006885632209,C/S
C010,2020-10-20,P-H02,P-H02-W003,P-H02-W004,213.5831865,74.48342325,-0.1737335156,0.01681695113,C/S
C010,2020-10-20,P-H02,P-H02-W004,P-H02-W005,309.3479592,117.046122,-1.109451112,0.01074506204,C/S
C010,2020-10-20,P-H02,P-H02-W005,P-H02-W006,398.721184,61.70032766,4.106699061,0.02030318499,C/S
C010,2020-10-20,P-H02,P-H02-W006,P-H02-W007,481.9169313,104.691167,-0.2642716495,0.01175691532,C/S
C010,2020-10-20,P-H02,P-H02-W007,P-H02-REF-B,709.2625148,350,-0.7207587269,0.003122057756,C/S
C010,2020-10-20,P-H03,P-H03-REF-A,P-H03-W001,-175,350,0.7154783248,0.002673801712,C/S
C010,2020-10-20,P-H03,P-H03-W001,P-H03-W002,43.7274154,87.45483081,1.13099593,0.01179783785,C/S
C010,2020-10-20,P-H03,P-H03-W002,P-H03-W003,105.8990495,36.88843745,-0.4207136719,0.02852665926,C/S
C010,2020-10-20,P-H03,P-H03-W003,P-H03-W004,162.1854218,75.68430714,3.660282412,0.01401358123,C/S
C010,2020-10-20,P-H03,P-H03-W004,P-H03-W005,254.216883,108.3786153,-2.225989148,0.009805223385,C/S
C010,2020-10-20,P-H03,P-H03-W005,P-H03-W006,314.8445012,12.87662101,-0.3642026754,0.08220549055,C/S
C010,2020-10-20,P-H03,P-H03-W006,P-H03-W007,377.1167809,111.6679384,1.412570846,0.009325247294,C/S
C010,2020-10-20,P-H03,P-H03-W007,P-H03-REF-B,607.9507501,350,-1.490201243,0.002690626843,C/S
C010,2020-10-20,P-H04,P-H04-REF-A,P-H04-W001,-175,350,0.4110502052,0.002656295041,C/S
C010,2020-10-20,P-H04,P-H04-W001,P-H04-W002,39.46627424,78.93254848,3.885408633,0.01292965059,C/S
C010,2020-10-20,P-H04,P-H04-W002,P-H04-W003,139.0396073,120.2141177,1.950801597,0.008775861437,C/S
C010,2020-10-20,P-H04,P-H04-W003,P-H04-W004,259.6058639,120.9183954,-4.581799138,0.008940074309,C/S
C010,2020-10-20,P-H04,P-H04-W004,P-H04-W005,359.3835584,78.63699357,-0.08827118667,0.01384648689,C/S
C010,2020-10-20,P-H04,P-H04-W005,P-H04-W006,452.7986211,108.1931318,0.2244552024,0.0099966077,C/S
C010,2020-10-20,P-H04,P-H04-W006,P-H04-W007,553.1827282,92.57508238,0.3181366892,0.01144340186,C/S
C010,2020-10-20,P-H04,P-H04-W007,P-H04-REF-B,774.4702694,350,-0.5053630546,0.002718413253,C/S
C010,2020-10-20,P-H05,P-H05-REF-A,P-H05-W001,-175,350,3.682480348,0.004924051463,C/S
C010,2020-10-20,P-H05,P-H05-W001,P-H05-W002,68.67519266,137.3503853,-0.5875885367,0.0146821514,C/S
C010,2020-10-20,P-H05,P-H05-W002,P-H05-W003,192.6421103,110.5834499,1.030786422,0.01894988469,C/S
C010,2020-10-20,P-H05,P-H05-W003,P-H05-W004,332.1363575,168.4050445,1.441516156,0.01268494886,C/S
C010,2020-10-20,P-H05,P-H05-W004,P-H05-W005,479.215558,125.7533565,-2.854817452,0.01700019457,C/S
C010,2020-10-20,P-H05,P-H05-W005,P-H05-W006,611.6117406,139.0390087,0.9781517836,0.01506962883,C/S
C010,2020-10-20,P-H05,P-H05-W006,P-H05-W007,743.1397066,124.0169233,-4.510383288,0.01624965475,C/S
C010,2020-10-20,P-H05,P-H05-W007,P-H05-REF-B,980.1481682,350,-2.235256441,0.004930102036,C/S
C010,2020-10-20,P-H06,P-H06-REF-A,P-H06-W001,-175,350,0.9427920139,0.002867123462,C/S
C010,2020-10-20,P-H06,P-H06-W001,P-H06-W002,71.48417387,142.9683477,-1.09497002,0.008174710568,C/S
C010,2020-10-20,P-H06,P-H06-W002,P-H06-W003,205.9037018,125.8707081,1.23947509,0.009650301082,C/S
C010,2020-10-20,P-H06,P-H06-W003,P-H06-W004,318.0397336,98.40135561,0.002322555467,0.01254207175,C/S
C010,2020-10-20,P-H06,P-H06-W004,P-H06-W005,423.4508443,112.4208658,-1.574824145,0.01096689068,C/S
C010,2020-10-20,P-H06,P-H06-W005,P-H06-W006,571.3706638,183.4187731,0.9693915418,0.006534709042,C/S
C010,2020-10-20,P-H06,P-H06-W006,P-H06-REF-B,877.9002731,429.6404455,-0.7669306239,0.002377206185,C/S
C010,2020-10-20,P-V01,P-V01-REF-A,P-V01-W001,-175,350,0.3489571324,0.003234601704,C/S
C010,2020-10-20,P-V01,P-V01-W001,P-V01-W002,52.22582922,104.4516584,-0.0202121257,0.01224482515,C/S
C010,2020-10-20,P-V01,P-V01-W002,P-V01-W003,163.0981572,117.2929975,0.1658288579,0.01115298528,C/S
C010,2020-10-20,P-V01,P-V01-W003,P-V01-W004,251.4160105,59.34270916,0.5553728856,0.02221030867,C/S
C010,2020-10-20,P-V01,P-V01-W004,P-V01-W005,348.1908422,134.2069541,5.005556768,0.009758032785,C/S
C010,2020-10-20,P-V01,P-V01-W005,P-V01-W006,461.1705699,91.75250131,-5.155065733,0.01398564386,C/S
C010,2020-10-20,P-V01,P-V01-W006,P-V01-REF-B,730.783655,447.4736689,-0.8300524771,0.002447722782,C/S
C010,2020-10-20,P-V02,P-V02-REF-A,P-V02-W001,-175,350,0.7747552359,0.004885619804,C/S
C010,2020-10-20,P-V02,P-V02-W001,P-V02-W002,35.15453837,70.30907674,-0.4524865792,0.02833417008,C/S
C010,2020-10-20,P-V02,P-V02-W002,P-V02-W003,111.0774241,81.53669476,-2.599273811,0.0250175736,C/S
C010,2020-10-20,P-V02,P-V02-W003,P-V02-W004,177.2004486,50.70935413,0.4872750389,0.04077704327,C/S
C010,2020-10-20,P-V02,P-V02-W004,P-V02-W005,227.4746955,49.83913967,3.673664879,0.041597933,C/S
C010,2020-10-20,P-V02,P-V02-W005,P-V02-W006,293.8545613,82.92059208,0.6561418265,0.02485082376,C/S
C010,2020-10-20,P-V02,P-V02-W006,P-V02-W007,374.0790592,77.52840368,-2.690308443,0.02616594653,C/S
C010,2020-10-20,P-V02,P-V02-W007,P-V02-REF-B,587.8432611,350,-0.2309512869,0.005123002049,C/S
C010,2020-10-20,P-V03,P-V03-REF-A,P-V03-W001,-175,350,1.272511381,0.002662761483,C/S
C010,2020-10-20,P-V03,P-V03-W001,P-V03-W002,31.53078598,63.06157197,0.04995103109,0.01611642822,C/S
C010,2020-10-20,P-V03,P-V03-W002,P-V03-W003,92.48902979,58.85491564,14.64414075,0.01747667982,C/S
C010,2020-10-20,P-V03,P-V03-W003,P-V03-W004,143.6350753,43.43717543,7.425624485,0.02382058554,C/S
C010,2020-10-20,P-V03,P-V03-W004,P-V03-W005,207.2406826,83.77403905,-14.55237295,0.01233526691,C/S
C010,2020-10-20,P-V03,P-V03-W005,P-V03-W006,268.8296454,39.40388659,-1.036074314,0.0260390445,C/S
C010,2020-10-20,P-V03,P-V03-W006,P-V03-W007,306.4542183,35.8452593,-4.533131201,0.0283300462,C/S
C010,2020-10-20,P-V03,P-V03-W007,P-V03-REF-B,499.376848,350,-0.5999316616,0.002664009115,C/S
C010,2020-10-20,P-V04,P-V04-REF-A,P-V04-W001,-175,350,0.5479329678,0.002575096892,C/S
C010,2020-10-20,P-V04,P-V04-W001,P-V04-W002,20.79717677,41.59435355,0.02000428396,0.02308191185,C/S
C010,2020-10-20,P-V04,P-V04-W002,P-V04-W003,77.9762911,72.7638751,-0.001439156319,0.01342818679,C/S
C010,2020-10-20,P-V04,P-V04-W003,P-V04-W004,160.5368645,92.35727176,1.47485744,0.01071330612,C/S
C010,2020-10-20,P-V04,P-V04-W004,P-V04-W006,242.3854948,71.33998874,-1.352207308,0.01389517344,C/S
C010,2020-10-20,P-V04,P-V04-W006,P-V04-W007,314.3309263,72.55087429,0.7840343897,0.01353880721,C/S
C010,2020-10-20,P-V04,P-V04-W007,P-V04-REF-B,525.6063634,350,-0.8268017128,0.002612266153,C/S
C010,2020-10-20,P-V05,P-V05-REF-A,P-V05-W002,-126.6221323,446.7557354,3.232845543,0.002055430136,C/S
C010,2020-10-20,P-V05,P-V05-W002,P-V05-W003,105.6862834,17.86109619,-0.2812721067,0.05523524402,C/S
C010,2020-10-20,P-V05,P-V05-W003,P-V05-W004,147.0529793,64.87229558,-1.578682147,0.01530250431,C/S
C010,2020-10-20,P-V05,P-V05-W004,P-V05-W005,215.677862,72.37746966,1.047156677,0.01373820704,C/S
C010,2020-10-20,P-V05,P-V05-W005,P-V05-W006,267.6080051,31.4828166,0.7299177569,0.03145487074,C/S
C010,2020-10-20,P-V05,P-V05-W006,P-V05-W007,318.6075329,70.51623896,3.648704359,0.01389098478,C/S
C010,2020-10-20,P-V05,P-V05-W007,P-V05-REF-B,528.8656523,350,-4.836376144,0.002606332563,C/S
C010,2020-10-20,P-V06,P-V06-REF-A,P-V06-W001,-175,350,-0.001928796005,0.004195476167,C/S
C010,2020-10-20,P-V06,P-V06-W001,P-V06-W002,48.87677373,97.75354747,1.621504443,0.01702815012,C/S
C010,2020-10-20,P-V06,P-V06-W002,P-V06-W003,118.9595867,42.4120785,-0.8038946334,0.03996030074,C/S
C010,2020-10-20,P-V06,P-V06-W003,P-V06-W004,211.6693795,143.007507,0.2141146919,0.01190830339,C/S
C010,2020-10-20,P-V06,P-V06-W004,P-V06-W005,318.851067,71.35586805,1.013229261,0.02379505904,C/S
C010,2020-10-20,P-V06,P-V06-W005,P-V06-W006,405.2383497,101.4186973,-1.013171548,0.01644242575,C/S
C010,2020-10-20,P-V06,P-V06-W006,P-V06-W007,486.0008874,60.10637796,0.002465720044,0.02702573427,C/S
C010,2020-10-20,P-V06,P-V06-W007,P-V06-REF-B,691.0540763,350,-0.3572856398,0.004009369291,C/S
C011,2021-01-26,P-H04,P-H04-REF-A,P-H04-W001,-175,350,0.4307086563,0.002641170075,C/S
