run_id,campaign_id,date,profile_id,run_attempt,edge_index,station_id,station_index_within_edge,stations_in_edge,from_point_id,to_point_id,backsight_reading_m,foresight_reading_m,delta_h_observed_m,backsight_length_m,foresight_length_m,sight_imbalance_m,standard_uncertainty_delta_h_mm,run_qc_status,provenance
LR-00140,C014,2021-11-02,P-V03,1,8,LS-0002720,5,5,P-V03-W007,P-V03-REF-B,1.743125432,1.560416679,0.1827087533,24.26321932,26.75008907,-2.48686975,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,1,LS-0002721,1,5,P-V04-REF-A,P-V04-W001,1.581454132,1.480880336,0.100573796,21.43545241,22.60292946,-1.167477051,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,1,LS-0002722,2,5,P-V04-REF-A,P-V04-W001,1.279010162,1.177116979,0.1018931826,21.56918343,21.58856279,-0.01937936476,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,1,LS-0002723,3,5,P-V04-REF-A,P-V04-W001,1.232981873,1.131217441,0.1017644321,45.05555546,46.11698061,-1.06142515,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,1,LS-0002724,4,5,P-V04-REF-A,P-V04-W001,1.672405477,1.571186525,0.1012189519,32.03622035,35.52370974,-3.48748939,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,1,LS-0002725,5,5,P-V04-REF-A,P-V04-W001,1.622933941,1.521414524,0.1015194168,32.48595755,33.92502581,-1.439068267,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,2,LS-0002726,1,2,P-V04-W001,P-V04-W003,1.235230838,1.121245889,0.113984949,44.01826425,43.74982556,0.2684386894,0.3000507601,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,2,LS-0002727,2,2,P-V04-W001,P-V04-W003,1.413575053,1.29968233,0.1138927225,27.25455667,25.73819889,1.51635778,0.3000507601,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,3,LS-0002728,1,2,P-V04-W003,P-V04-W004,1.613229891,1.589229677,0.02400021377,36.64456735,36.90550424,-0.2609368905,0.2846500902,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,3,LS-0002729,2,2,P-V04-W003,P-V04-W004,1.639927946,1.616127345,0.02380060121,49.33901701,45.03938219,4.299634815,0.2846500902,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,4,LS-0002730,1,1,P-V04-W004,P-V04-W006,1.812489378,1.572249547,0.2402398309,40.94510511,41.11703032,-0.171925211,0.3198759842,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,5,LS-0002731,1,1,P-V04-W006,P-V04-W007,1.706964077,1.655830388,0.05113368868,35.063455,33.77720508,1.286249924,0.321571224,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,6,LS-0002732,1,5,P-V04-W007,P-V04-REF-B,1.423949699,1.218395415,0.2055542836,23.55512881,23.74765775,-0.1925289403,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,6,LS-0002733,2,5,P-V04-W007,P-V04-REF-B,1.642522111,1.436676447,0.2058456639,40.69408201,38.79575033,1.898331681,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,6,LS-0002734,3,5,P-V04-W007,P-V04-REF-B,1.378912229,1.173512065,0.2054001646,21.2469396,24.12955883,-2.882619238,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,6,LS-0002735,4,5,P-V04-W007,P-V04-REF-B,1.823164527,1.617819855,0.2053446716,24.59273939,26.27826692,-1.685527529,0.318,accepted,S
LR-00141,C014,2021-11-02,P-V04,1,6,LS-0002736,5,5,P-V04-W007,P-V04-REF-B,1.610576739,1.404447012,0.2061297271,49.10392127,50.03427982,-0.9303585524,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,1,LS-0002737,1,5,P-V05-REF-A,P-V05-W001,1.607744569,1.719707678,-0.1119631086,29.76899825,26.86784296,2.901155288,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,1,LS-0002738,2,5,P-V05-REF-A,P-V05-W001,1.439359654,1.551353427,-0.1119937723,21.67708617,20.06639876,1.610687406,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,1,LS-0002739,3,5,P-V05-REF-A,P-V05-W001,1.187104512,1.29942697,-0.1123224583,42.61962986,42.63701405,-0.01738419232,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,1,LS-0002740,4,5,P-V05-REF-A,P-V05-W001,1.358714662,1.47104098,-0.1123263175,21.09770296,23.01297363,-1.915270672,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,1,LS-0002741,5,5,P-V05-REF-A,P-V05-W001,1.42704672,1.538595328,-0.111548608,35.2761077,39.00538291,-3.729275219,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,2,LS-0002742,1,2,P-V05-W001,P-V05-W002,1.475041915,1.486076046,-0.01103413136,38.44598993,37.06699962,1.378990309,0.2877290147,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,2,LS-0002743,2,2,P-V05-W001,P-V05-W002,1.44953619,1.460421348,-0.0108851575,22.03385474,21.34882616,0.6850285801,0.2877290147,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,3,LS-0002744,1,1,P-V05-W002,P-V05-W003,1.169260185,1.129081296,0.04017888882,43.64086148,45.29921553,-1.658354048,0.2450055347,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,4,LS-0002745,1,1,P-V05-W003,P-V05-W004,1.211347973,0.9818043516,0.2295436212,31.75556293,30.03687675,1.718686182,0.3108212138,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,5,LS-0002746,1,2,P-V05-W004,P-V05-W006,1.508902675,1.447744556,0.06115811936,42.50447533,42.50655156,-0.00207622507,0.2927022004,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,5,LS-0002747,2,2,P-V05-W004,P-V05-W006,1.758873758,1.698246462,0.06062729661,42.78827694,41.5248064,1.263470542,0.2927022004,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,6,LS-0002748,1,1,P-V05-W006,P-V05-W007,1.503809033,1.633660818,-0.1298517842,45.97690665,45.91200749,0.06489916106,0.3187227345,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,7,LS-0002749,1,5,P-V05-W007,P-V05-REF-B,1.720221298,1.234474719,0.4857465787,44.94885905,44.14505483,0.8038042219,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,7,LS-0002750,2,5,P-V05-W007,P-V05-REF-B,1.407867895,0.9223507323,0.4855171626,27.00187385,27.55899102,-0.5571171762,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,7,LS-0002751,3,5,P-V05-W007,P-V05-REF-B,1.599125377,1.113272782,0.4858525948,46.84978921,45.67072756,1.179061645,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,7,LS-0002752,4,5,P-V05-W007,P-V05-REF-B,1.31976043,0.8332153666,0.4865450633,30.62790516,28.89208612,1.735819047,0.318,accepted,S
LR-00142,C014,2021-11-02,P-V05,1,7,LS-0002753,5,5,P-V05-W007,P-V05-REF-B,1.213555276,0.7273123314,0.4862429449,32.51157768,32.75788468,-0.2463069941,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,1,LS-0002754,1,5,P-V06-REF-A,P-V06-W001,1.678959924,1.538484388,0.1404755363,35.37509064,38.92387064,-3.548779996,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,1,LS-0002755,2,5,P-V06-REF-A,P-V06-W001,1.82462269,1.684868044,0.1397546459,48.5027017,48.595406,-0.09270430177,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,1,LS-0002756,3,5,P-V06-REF-A,P-V06-W001,1.758393306,1.618715675,0.1396776303,22.95201643,21.82768736,1.124329077,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,1,LS-0002757,4,5,P-V06-REF-A,P-V06-W001,1.450801273,1.310672629,0.1401286438,29.55358712,29.40251389,0.1510732295,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,1,LS-0002758,5,5,P-V06-REF-A,P-V06-W001,1.199145078,1.059057016,0.1400880619,43.30424773,43.05349207,0.2507556649,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,2,LS-0002759,1,2,P-V06-W001,P-V06-W002,1.451731737,1.444469682,0.00726205525,34.80583459,33.31810994,1.48772465,0.2884274832,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,2,LS-0002760,2,2,P-V06-W001,P-V06-W002,1.400534606,1.392665045,0.007869561147,48.72859402,49.09775675,-0.3691627321,0.2884274832,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,3,LS-0002761,1,1,P-V06-W002,P-V06-W003,1.624240689,1.515993284,0.1082474049,26.00106872,26.02999428,-0.02892555977,0.2793769099,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,4,LS-0002762,1,2,P-V06-W003,P-V06-W004,1.790674032,1.6599568,0.1307172319,48.22436697,49.03154529,-0.807178317,0.3201052549,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,4,LS-0002763,2,2,P-V06-W003,P-V06-W004,1.203602121,1.072813545,0.1307885769,22.46631379,20.52392978,1.942384012,0.3201052549,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,5,LS-0002764,1,1,P-V06-W004,P-V06-W005,1.701091578,1.648872692,0.05221888597,45.90306644,43.82005996,2.083006477,0.3198982153,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,6,LS-0002765,1,2,P-V06-W005,P-V06-W006,1.62878247,1.465022949,0.1637595203,24.70457994,26.08366836,-1.37908842,0.2909930881,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,6,LS-0002766,2,2,P-V06-W005,P-V06-W006,1.211913714,1.047940371,0.1639733436,47.48767042,44.2465789,3.241091513,0.2909930881,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,7,LS-0002767,1,1,P-V06-W006,P-V06-W007,1.762206826,1.641278445,0.1209283812,42.8985148,43.78626504,-0.8877502369,0.3041489291,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,8,LS-0002768,1,5,P-V06-W007,P-V06-REF-B,1.621721732,1.453141698,0.1685800342,33.09076515,29.04633624,4.04442891,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,8,LS-0002769,2,5,P-V06-W007,P-V06-REF-B,1.294475263,1.125282643,0.1691926194,46.02606841,46.91579676,-0.8897283477,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,8,LS-0002770,3,5,P-V06-W007,P-V06-REF-B,1.311933016,1.142777824,0.1691551918,49.80815582,48.72108253,1.087073288,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,8,LS-0002771,4,5,P-V06-W007,P-V06-REF-B,1.52291739,1.353984925,0.1689324652,23.93487654,25.4668085,-1.531931955,0.318,accepted,S
LR-00143,C014,2021-11-02,P-V06,1,8,LS-0002772,5,5,P-V06-W007,P-V06-REF-B,1.58663237,1.417833008,0.1687993618,46.01574942,44.59616472,1.419584697,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,1,LS-0002773,1,5,P-D01-REF-A,P-D01-W001,1.161839983,1.056334402,0.105505581,30.43494358,26.43416887,4.000774707,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,1,LS-0002774,2,5,P-D01-REF-A,P-D01-W001,1.229689836,1.124174452,0.1055153839,21.97579679,20.29951827,1.676278524,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,1,LS-0002775,3,5,P-D01-REF-A,P-D01-W001,1.505634785,1.400244729,0.1053900552,25.43545671,26.44598173,-1.010525023,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,1,LS-0002776,4,5,P-D01-REF-A,P-D01-W001,1.588955377,1.483593785,0.1053615913,49.37055597,48.66044322,0.7101127433,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,1,LS-0002777,5,5,P-D01-REF-A,P-D01-W001,1.24294665,1.137766073,0.1051805775,32.68339752,35.69619686,-3.01279934,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,2,LS-0002778,1,1,P-D01-W001,P-D01-W002,1.833713539,1.768605052,0.06510848613,26.07618733,27.92333756,-1.847150226,0.3274548301,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,3,LS-0002779,1,1,P-D01-W002,P-D01-W003,1.812164757,1.662567109,0.1495976483,44.96096124,43.14229543,1.818665813,0.3082549224,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,4,LS-0002780,1,2,P-D01-W003,P-D01-W004,1.602276733,1.467106715,0.1351700187,40.55557768,37.69014436,2.865433324,0.2894664658,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,4,LS-0002781,2,2,P-D01-W003,P-D01-W004,1.805544864,1.670086892,0.1354579725,34.84267178,35.40942564,-0.5667538577,0.2894664658,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,5,LS-0002782,1,1,P-D01-W004,P-D01-W005,1.505122654,1.192150329,0.3129723253,41.86847608,41.04594214,0.8225339358,0.3202286107,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,6,LS-0002783,1,2,P-D01-W005,P-D01-W006,1.676924964,1.538249606,0.1386753582,36.7193695,34.41572387,2.303645628,0.2843379423,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,6,LS-0002784,2,2,P-D01-W005,P-D01-W006,1.202524705,1.064186145,0.1383385596,29.07776437,29.23762031,-0.1598559391,0.2843379423,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,7,LS-0002785,1,2,P-D01-W006,P-D01-W007,1.711452721,1.527372772,0.1840799494,30.97379138,33.60630778,-2.632516406,0.2765326758,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,7,LS-0002786,2,2,P-D01-W006,P-D01-W007,1.639495625,1.454960172,0.1845354523,35.39352551,36.79350132,-1.399975809,0.2765326758,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,8,LS-0002787,1,5,P-D01-W007,P-D01-REF-B,1.439955023,1.167249352,0.2727056713,48.40239025,49.08183489,-0.6794446422,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,8,LS-0002788,2,5,P-D01-W007,P-D01-REF-B,1.416167245,1.143236117,0.2729311287,48.84044608,47.36284129,1.477604793,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,8,LS-0002789,3,5,P-D01-W007,P-D01-REF-B,1.753952457,1.481255703,0.2726967533,39.93085084,40.14467268,-0.2138218381,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,8,LS-0002790,4,5,P-D01-W007,P-D01-REF-B,1.508675468,1.235671725,0.2730037429,39.75982921,39.49430829,0.2655209127,0.318,accepted,S
LR-00144,C015,2022-03-01,P-D01,1,8,LS-0002791,5,5,P-D01-W007,P-D01-REF-B,1.774437429,1.501733236,0.2727041926,38.45113325,40.13009534,-1.678962086,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,1,LS-0002792,1,5,P-H04-REF-A,P-H04-W001,1.542417467,1.139531604,0.4028858633,30.40818203,30.51960986,-0.111427832,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,1,LS-0002793,2,5,P-H04-REF-A,P-H04-W001,1.725632559,1.322932183,0.4027003754,36.80669835,35.27431978,1.532378577,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,1,LS-0002794,3,5,P-H04-REF-A,P-H04-W001,1.377180267,0.9746912898,0.4024889772,35.45630386,38.28195988,-2.825656022,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,1,LS-0002795,4,5,P-H04-REF-A,P-H04-W001,1.520232301,1.117295157,0.402937143,22.52869507,23.3493099,-0.8206148338,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,1,LS-0002796,5,5,P-H04-REF-A,P-H04-W001,1.391978976,0.9892709641,0.4027080116,30.98901828,34.96234567,-3.973327396,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,2,LS-0002797,1,1,P-H04-W001,P-H04-W002,1.180069105,0.9697142315,0.2103548738,20.60867379,23.21964195,-2.610968161,0.3305055679,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,3,LS-0002798,1,2,P-H04-W002,P-H04-W003,1.488949569,1.205096022,0.2838535466,38.66989703,40.20338174,-1.533484716,0.3041498824,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,3,LS-0002799,2,2,P-H04-W002,P-H04-W003,1.677064103,1.393243923,0.2838201798,32.52025972,29.93451217,2.585747551,0.3041498824,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,4,LS-0002800,1,2,P-H04-W003,P-H04-W004,1.352965334,0.6555748956,0.6973904389,24.04305546,24.97514271,-0.9320872465,0.3046428768,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,4,LS-0002801,2,2,P-H04-W003,P-H04-W004,1.815594936,1.11803198,0.6975629559,34.8517578,36.79136707,-1.939609273,0.3046428768,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,5,LS-0002802,1,1,P-H04-W004,P-H04-W005,1.560058954,1.023150331,0.5369086225,25.34100399,26.54117577,-1.200171777,0.330091791,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,6,LS-0002803,1,2,P-H04-W005,P-H04-W006,1.566055419,1.196839197,0.3692162212,37.16795852,38.17659498,-1.008636458,0.2957351923,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,6,LS-0002804,2,2,P-H04-W005,P-H04-W006,1.374940277,1.005386465,0.3695538127,21.49225332,22.41095386,-0.9187005448,0.2957351923,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,7,LS-0002805,1,2,P-H04-W006,P-H04-W007,1.520967997,1.217174122,0.3037938746,49.71565059,48.44835915,1.267291447,0.2848025577,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,7,LS-0002806,2,2,P-H04-W006,P-H04-W007,1.772855392,1.469139369,0.3037160226,22.20933847,20.59105911,1.618279362,0.2848025577,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,8,LS-0002807,1,5,P-H04-W007,P-H04-REF-B,1.62459056,1.084939431,0.5396511286,25.39562638,23.30950933,2.086117049,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,8,LS-0002808,2,5,P-H04-W007,P-H04-REF-B,1.386991427,0.8473252864,0.5396661407,47.06619046,48.2215761,-1.15538564,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,8,LS-0002809,3,5,P-H04-W007,P-H04-REF-B,1.376837899,0.8371616998,0.5396761991,34.68239241,38.02450653,-3.342114115,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,8,LS-0002810,4,5,P-H04-W007,P-H04-REF-B,1.476780288,0.9364820799,0.5402982086,41.38931073,40.08264748,1.306663249,0.318,accepted,S
LR-00145,C015,2022-03-01,P-H04,1,8,LS-0002811,5,5,P-H04-W007,P-H04-REF-B,1.42473178,0.8851354816,0.5395962982,36.95818626,40.4174058,-3.459219534,0.318,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,1,LS-0002812,1,6,P-D01-REF-A,P-D01-W002,1.279723957,1.182865218,0.09685873916,23.11475235,23.42540646,-0.3106541114,0.319575805,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,1,LS-0002813,2,6,P-D01-REF-A,P-D01-W002,1.426723699,1.329520355,0.09720334358,24.98620202,26.1347362,-1.148534182,0.319575805,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,1,LS-0002814,3,6,P-D01-REF-A,P-D01-W002,1.636210859,1.53980415,0.09640670914,33.75063034,32.22747535,1.523154998,0.319575805,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,1,LS-0002815,4,6,P-D01-REF-A,P-D01-W002,1.760922916,1.664057708,0.09686520722,27.73097985,29.33555841,-1.604578559,0.319575805,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,1,LS-0002816,5,6,P-D01-REF-A,P-D01-W002,1.283905223,1.186540162,0.09736506025,38.02757929,35.94973511,2.077844187,0.319575805,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,1,LS-0002817,6,6,P-D01-REF-A,P-D01-W002,1.701949247,1.604814989,0.09713425806,35.75204394,33.71889203,2.033151909,0.319575805,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,2,LS-0002818,1,1,P-D01-W002,P-D01-W003,1.617098632,1.457340838,0.1597577938,30.03371304,34.12793109,-4.094218057,0.3082549224,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,3,LS-0002819,1,2,P-D01-W003,P-D01-W004,1.514273764,1.379569222,0.1347045421,28.67273429,26.46370928,2.209025016,0.2894664658,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,3,LS-0002820,2,2,P-D01-W003,P-D01-W004,1.689773407,1.554786479,0.134986928,46.98523948,47.69788346,-0.7126439714,0.2894664658,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,4,LS-0002821,1,1,P-D01-W004,P-D01-W005,1.559784172,1.255058827,0.3047253454,21.62924016,21.80575949,-0.1765193275,0.3202286107,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,5,LS-0002822,1,2,P-D01-W005,P-D01-W006,1.312505738,1.176068381,0.136437357,25.74991822,25.45140602,0.2985122069,0.2843379423,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,5,LS-0002823,2,2,P-D01-W005,P-D01-W006,1.197694029,1.061915743,0.1357782862,46.78338844,49.08687902,-2.303490581,0.2843379423,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,6,LS-0002824,1,2,P-D01-W006,P-D01-W007,1.363668701,1.175120327,0.1885483742,22.64121099,21.62685925,1.014351746,0.2765326758,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,6,LS-0002825,2,2,P-D01-W006,P-D01-W007,1.745927083,1.557718631,0.1882084523,43.58260626,44.23230716,-0.6497008944,0.2765326758,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,7,LS-0002826,1,5,P-D01-W007,P-D01-REF-B,1.377078747,1.103148444,0.2739303032,37.90830072,37.97257285,-0.06427213316,0.318,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,7,LS-0002827,2,5,P-D01-W007,P-D01-REF-B,1.753228633,1.479326499,0.2739021344,48.90400452,46.88532413,2.018680393,0.318,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,7,LS-0002828,3,5,P-D01-W007,P-D01-REF-B,1.828934421,1.555671092,0.2732633289,31.47481261,33.99264463,-2.517832019,0.318,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,7,LS-0002829,4,5,P-D01-W007,P-D01-REF-B,1.343779192,1.070980285,0.2727989068,38.34256992,36.68347897,1.659090951,0.318,accepted,S
LR-00146,C016,2022-05-17,P-D01,1,7,LS-0002830,5,5,P-D01-W007,P-D01-REF-B,1.375463839,1.101945404,0.2735184354,24.23354613,23.66472794,0.5688181872,0.318,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,1,LS-0002831,1,5,P-H01-REF-A,P-H01-W001,1.73181734,1.68102916,0.05078818,41.95878021,41.47134367,0.4874365319,0.318,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,1,LS-0002832,2,5,P-H01-REF-A,P-H01-W001,1.633963377,1.582581238,0.05138213944,24.44890094,22.76159621,1.687304726,0.318,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,1,LS-0002833,3,5,P-H01-REF-A,P-H01-W001,1.565850576,1.514456072,0.05139450475,38.19476002,36.97106621,1.22369381,0.318,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,1,LS-0002834,4,5,P-H01-REF-A,P-H01-W001,1.656342794,1.604806017,0.05153677687,23.46869029,26.1193386,-2.650648304,0.318,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,1,LS-0002835,5,5,P-H01-REF-A,P-H01-W001,1.562319416,1.511323934,0.05099548196,49.85767749,48.88312287,0.9745546211,0.318,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,2,LS-0002836,1,2,P-H01-W001,P-H01-W002,1.621096939,1.507557473,0.1135394654,48.55009516,44.66241341,3.887681753,0.3235007613,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,2,LS-0002837,2,2,P-H01-W001,P-H01-W002,1.33736564,1.223101258,0.1142643823,41.55013565,39.71198022,1.838155427,0.3235007613,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,3,LS-0002838,1,3,P-H01-W002,P-H01-W003,1.35867735,1.337602542,0.02107480783,40.94309656,43.49639552,-2.553298966,0.3063578368,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,3,LS-0002839,2,3,P-H01-W002,P-H01-W003,1.386743628,1.366316476,0.02042715127,26.37440041,23.08574247,3.288657942,0.3063578368,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,3,LS-0002840,3,3,P-H01-W002,P-H01-W003,1.292204822,1.27155998,0.02064484225,25.79254835,25.02781896,0.7647293896,0.3063578368,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,4,LS-0002841,1,2,P-H01-W003,P-H01-W004,1.202550874,0.9707527157,0.2317981583,38.94302569,41.20192684,-2.258901146,0.307526274,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,4,LS-0002842,2,2,P-H01-W003,P-H01-W004,1.57856959,1.346101465,0.2324681256,27.35038376,29.59852032,-2.248136563,0.307526274,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,5,LS-0002843,1,3,P-H01-W004,P-H01-W005,1.400507572,1.344994764,0.05551280811,24.14194312,25.40198264,-1.26003952,0.2973903255,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,5,LS-0002844,2,3,P-H01-W004,P-H01-W005,1.579640027,1.52453302,0.05510700706,34.46351967,34.7430535,-0.2795338306,0.2973903255,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,5,LS-0002845,3,3,P-H01-W004,P-H01-W005,1.715708623,1.66032737,0.0553812533,32.51957472,32.19594618,0.3236285486,0.2973903255,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,6,LS-0002846,1,2,P-H01-W005,P-H01-W006,1.523130893,1.265724703,0.2574061904,29.57170679,29.59248304,-0.02077624862,0.3317050614,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,6,LS-0002847,2,2,P-H01-W005,P-H01-W006,1.586425727,1.329471385,0.2569543423,35.25127066,37.64211103,-2.390840365,0.3317050614,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,7,LS-0002848,1,3,P-H01-W006,P-H01-W007,1.332241956,1.134698654,0.1975433014,47.30218008,46.23721055,1.064969534,0.2999511524,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,7,LS-0002849,2,3,P-H01-W006,P-H01-W007,1.327305286,1.130240371,0.1970649146,38.17699845,35.50191855,2.675079894,0.2999511524,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,7,LS-0002850,3,3,P-H01-W006,P-H01-W007,1.159095943,0.9621048131,0.1969911302,48.73377194,48.68519417,0.04857777215,0.2999511524,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,8,LS-0002851,1,5,P-H01-W007,P-H01-REF-B,1.540093534,1.238898712,0.3011948215,36.6462329,37.24457904,-0.5983461328,0.318,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,8,LS-0002852,2,5,P-H01-W007,P-H01-REF-B,1.218201076,0.9171065414,0.3010945342,26.73645666,26.87534864,-0.1388919831,0.318,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,8,LS-0002853,3,5,P-H01-W007,P-H01-REF-B,1.655400017,1.35407714,0.3013228769,23.46534936,19.51638621,3.94896315,0.318,accepted,S
LR-00147,C016,2022-05-17,P-H01,1,8,LS-0002854,4,5,P-H01-W007,P-H01-REF-B,1.796151367,1.495432004,0.3007193633,23.74545883,23.47539321,0.2700656108,0.318,accepted,S
