campaign_id,date,profile_id,left_point_id,right_point_id,base_length_m,observed_length_m,horizontal_strain,horizontal_strain_microstrain,provenance
C007,2019-11-05,P-V03,P-V03-W007,P-V03-REF-B,350,349.998005,-5.700078405e-06,-5.700078405,C/S
C007,2019-11-05,P-V04,P-V04-REF-A,P-V04-W001,350,349.999734,-7.601003098e-07,-0.7601003098,C/S
C007,2019-11-05,P-V04,P-V04-W001,P-V04-W002,41.59435355,41.59348119,-2.097299879e-05,-20.97299879,C/S
C007,2019-11-05,P-V04,P-V04-W002,P-V04-W004,165.1211469,165.1223868,7.50951075e-06,7.50951075,C/S
C007,2019-11-05,P-V04,P-V04-W004,P-V04-W005,24.56437629,24.56281252,-6.366013398e-05,-63.66013398,C/S
C007,2019-11-05,P-V04,P-V04-W005,P-V04-W006,46.77561246,46.77694085,2.839923762e-05,28.39923762,C/S
C007,2019-11-05,P-V04,P-V04-W006,P-V04-W007,72.55087429,72.54936487,-2.080494898e-05,-20.80494898,C/S
C007,2019-11-05,P-V04,P-V04-W007,P-V04-REF-B,350,350.0001901,5.430298599e-07,0.5430298599,C/S
C007,2019-11-05,P-V05,P-V05-REF-A,P-V05-W002,446.7557354,446.7526208,-6.971517626e-06,-6.971517626,C/S
C007,2019-11-05,P-V05,P-V05-W002,P-V05-W003,17.86109619,17.8628087,9.587951278e-05,95.87951278,C/S
C007,2019-11-05,P-V05,P-V05-W003,P-V05-W004,64.87229558,64.87320539,1.402460406e-05,14.02460406,C/S
C007,2019-11-05,P-V05,P-V05-W004,P-V05-W005,72.37746966,72.3749182,-3.525207785e-05,-35.25207785,C/S
C007,2019-11-05,P-V05,P-V05-W005,P-V05-W006,31.4828166,31.47945961,-0.000106629352,-106.629352,C/S
C007,2019-11-05,P-V05,P-V05-W006,P-V05-W007,70.51623896,70.51449619,-2.471444079e-05,-24.71444079,C/S
C007,2019-11-05,P-V05,P-V05-W007,P-V05-REF-B,350,350.0084287,2.40821115e-05,24.0821115,C/S
C007,2019-11-05,P-V06,P-V06-REF-A,P-V06-W001,350,349.9986326,-3.906804455e-06,-3.906804455,C/S
C007,2019-11-05,P-V06,P-V06-W001,P-V06-W002,97.75354747,97.75152743,-2.066462431e-05,-20.66462431,C/S
C007,2019-11-05,P-V06,P-V06-W002,P-V06-W003,42.4120785,42.41153969,-1.270400327e-05,-12.70400327,C/S
C007,2019-11-05,P-V06,P-V06-W003,P-V06-W004,143.007507,143.0111764,2.56582911e-05,25.6582911,C/S
C007,2019-11-05,P-V06,P-V06-W004,P-V06-W005,71.35586805,71.35459946,-1.777823332e-05,-17.77823332,C/S
C007,2019-11-05,P-V06,P-V06-W005,P-V06-W006,101.4186973,101.4193032,5.974016534e-06,5.974016534,C/S
C007,2019-11-05,P-V06,P-V06-W006,P-V06-W007,60.10637796,60.10559629,-1.300472921e-05,-13.00472921,C/S
C007,2019-11-05,P-V06,P-V06-W007,P-V06-REF-B,350,350.0000134,3.821633543e-08,0.03821633543,C/S
C008,2020-04-21,P-D01,P-D01-REF-A,P-D01-W001,350,350.0034595,9.884351579e-06,9.884351579,C/S
C008,2020-04-21,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.75933309,7.664801185e-05,76.64801185,C/S
C008,2020-04-21,P-D01,P-D01-W002,P-D01-W003,63.03923029,63.04031248,1.716688894e-05,17.16688894,C/S
C008,2020-04-21,P-D01,P-D01-W003,P-D01-W004,99.23780835,99.21761384,-0.0002034961251,-203.4961251,C/S
C008,2020-04-21,P-D01,P-D01-W004,P-D01-W005,71.5918648,71.59201112,2.043907889e-06,2.043907889,C/S
C008,2020-04-21,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.91468105,3.628453285e-05,36.28453285,C/S
C008,2020-04-21,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.76384393,3.564276778e-05,35.64276778,C/S
C008,2020-04-21,P-D01,P-D01-W007,P-D01-REF-B,350,350.0017655,5.044425021e-06,5.044425021,C/S
C008,2020-04-21,P-H01,P-H01-REF-A,P-H01-W001,350,350.0028652,8.186169692e-06,8.186169692,C/S
C008,2020-04-21,P-H01,P-H01-W001,P-H01-W002,147.8582304,147.8605086,1.540744581e-05,15.40744581,C/S
C008,2020-04-21,P-H01,P-H01-W002,P-H01-W003,185.0525074,185.0533528,4.568683013e-06,4.568683013,C/S
C008,2020-04-21,P-H01,P-H01-W003,P-H01-W004,125.0375342,125.0362545,-1.023506085e-05,-10.23506085,C/S
C008,2020-04-21,P-H01,P-H01-W004,P-H01-W005,165.8364117,165.8270917,-5.620004921e-05,-56.20004921,C/S
C008,2020-04-21,P-H01,P-H01-W005,P-H01-W007,330.9025572,330.904185,4.919336091e-06,4.919336091,C/S
C008,2020-04-21,P-H01,P-H01-W007,P-H01-REF-B,350,350.0027465,7.847005e-06,7.847005,C/S
C008,2020-04-21,P-H02,P-H02-REF-A,P-H02-W002,445.7956253,445.8037134,1.814315057e-05,18.14315057,C/S
C008,2020-04-21,P-H02,P-H02-W002,P-H02-W003,80.5458496,80.54236972,-4.320368e-05,-43.20368,C/S
C008,2020-04-21,P-H02,P-H02-W003,P-H02-W004,74.48342325,74.47574205,-0.0001031262271,-103.1262271,C/S
C008,2020-04-21,P-H02,P-H02-W004,P-H02-W005,117.046122,117.0464647,2.927213236e-06,2.927213236,C/S
C008,2020-04-21,P-H02,P-H02-W005,P-H02-W006,61.70032766,61.69827785,-3.322209705e-05,-33.22209705,C/S
C008,2020-04-21,P-H02,P-H02-W006,P-H02-W007,104.691167,104.6938018,2.516747235e-05,25.16747235,C/S
C008,2020-04-21,P-H02,P-H02-W007,P-H02-REF-B,350,350.002214,6.325633023e-06,6.325633023,C/S
C008,2020-04-21,P-H03,P-H03-REF-A,P-H03-W001,350,350.002957,8.448680394e-06,8.448680394,C/S
C008,2020-04-21,P-H03,P-H03-W001,P-H03-W002,87.45483081,87.45857515,4.281459818e-05,42.81459818,C/S
C008,2020-04-21,P-H03,P-H03-W002,P-H03-W003,36.88843745,36.88913647,1.894939494e-05,18.94939494,C/S
C008,2020-04-21,P-H03,P-H03-W003,P-H03-W004,75.68430714,75.68718749,3.805734549e-05,38.05734549,C/S
C008,2020-04-21,P-H03,P-H03-W004,P-H03-W005,108.3786153,108.362581,-0.0001479468065,-147.9468065,C/S
C008,2020-04-21,P-H03,P-H03-W005,P-H03-W006,12.87662101,12.87653889,-6.377309052e-06,-6.377309052,C/S
C008,2020-04-21,P-H03,P-H03-W006,P-H03-W007,111.6679384,111.6627533,-4.643341906e-05,-46.43341906,C/S
C008,2020-04-21,P-H03,P-H03-W007,P-H03-REF-B,350,350.0084255,2.40727918e-05,24.0727918,C/S
C008,2020-04-21,P-H04,P-H04-REF-A,P-H04-W001,350,350.0028839,8.239690212e-06,8.239690212,C/S
C008,2020-04-21,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.93988024,9.288638981e-05,92.88638981,C/S
C008,2020-04-21,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2194391,4.426578999e-05,44.26578999,C/S
C008,2020-04-21,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.9010641,-0.000143330545,-143.330545,C/S
C008,2020-04-21,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.635129,-2.371110968e-05,-23.71110968,C/S
C008,2020-04-21,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1943852,1.158486145e-05,11.58486145,C/S
C008,2020-04-21,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.57577345,7.465007083e-06,7.465007083,C/S
C008,2020-04-21,P-H04,P-H04-W007,P-H04-REF-B,350,350.0031644,9.041059433e-06,9.041059433,C/S
C008,2020-04-21,P-H05,P-H05-REF-A,P-H05-W001,350,350.0228083,6.516643002e-05,65.16643002,C/S
C008,2020-04-21,P-H05,P-H05-W001,P-H05-W002,137.3503853,137.3483294,-1.496869289e-05,-14.96869289,C/S
C008,2020-04-21,P-H05,P-H05-W002,P-H05-W003,110.5834499,110.5873412,3.518925429e-05,35.18925429,C/S
C008,2020-04-21,P-H05,P-H05-W003,P-H05-W004,168.4050445,168.3461292,-0.0003498427048,-349.8427048,C/S
C008,2020-04-21,P-H05,P-H05-W004,P-H05-W006,264.7923652,264.8004969,3.070981562e-05,30.70981562,C/S
C008,2020-04-21,P-H05,P-H05-W006,P-H05-W007,124.0169233,124.0274962,8.525332949e-05,85.25332949,C/S
C008,2020-04-21,P-H05,P-H05-W007,P-H05-REF-B,350,350.0130513,3.728956062e-05,37.28956062,C/S
C008,2020-04-21,P-H06,P-H06-REF-A,P-H06-W001,350,350.0039614,1.13183073e-05,11.3183073,C/S
C008,2020-04-21,P-H06,P-H06-W001,P-H06-W002,142.9683477,142.9643192,-2.817817203e-05,-28.17817203,C/S
C008,2020-04-21,P-H06,P-H06-W002,P-H06-W003,125.8707081,125.8762418,4.396358994e-05,43.96358994,C/S
C008,2020-04-21,P-H06,P-H06-W003,P-H06-W004,98.40135561,98.38383282,-0.0001780746482,-178.0746482,C/S
C008,2020-04-21,P-H06,P-H06-W004,P-H06-W005,112.4208658,112.4292961,7.498887046e-05,74.98887046,C/S
C008,2020-04-21,P-H06,P-H06-W005,P-H06-W006,183.4187731,183.413085,-3.101159603e-05,-31.01159603,C/S
C008,2020-04-21,P-H06,P-H06-W006,P-H06-W007,79.64044551,79.64753794,8.905568223e-05,89.05568223,C/S
C008,2020-04-21,P-H06,P-H06-W007,P-H06-REF-B,350,350.0007011,2.003156018e-06,2.003156018,C/S
C008,2020-04-21,P-H07,P-H07-REF-A,P-H07-W001,350,350.0019164,5.475512485e-06,5.475512485,C/S
C008,2020-04-21,P-H07,P-H07-W001,P-H07-W002,74.66461176,74.66682785,2.968064196e-05,29.68064196,C/S
C008,2020-04-21,P-H07,P-H07-W002,P-H07-W003,110.950272,110.9396637,-9.561334228e-05,-95.61334228,C/S
C008,2020-04-21,P-H07,P-H07-W003,P-H07-W004,48.03057339,48.03072115,3.076495971e-06,3.076495971,C/S
C008,2020-04-21,P-H07,P-H07-W004,P-H07-W005,89.51974573,89.52551587,6.445657227e-05,64.45657227,C/S
C008,2020-04-21,P-H07,P-H07-W005,P-H07-W007,155.8474081,155.8489869,1.013045245e-05,10.13045245,C/S
C008,2020-04-21,P-H07,P-H07-W007,P-H07-REF-B,350,349.9986825,-3.76421692e-06,-3.76421692,C/S
C008,2020-04-21,P-V01,P-V01-REF-A,P-V01-W001,350,349.9999682,-9.088874403e-08,-0.09088874403,C/S
C008,2020-04-21,P-V01,P-V01-W001,P-V01-W002,104.4516584,104.449096,-2.453267229e-05,-24.53267229,C/S
C008,2020-04-21,P-V01,P-V01-W002,P-V01-W003,117.2929975,117.2958109,2.398639382e-05,23.98639382,C/S
C008,2020-04-21,P-V01,P-V01-W003,P-V01-W004,59.34270916,59.3409891,-2.898504806e-05,-28.98504806,C/S
C008,2020-04-21,P-V01,P-V01-W004,P-V01-W005,134.2069541,134.2065161,-3.264062538e-06,-3.264062538,C/S
C008,2020-04-21,P-V01,P-V01-W005,P-V01-W006,91.75250131,91.75234818,-1.668905602e-06,-1.668905602,C/S
C008,2020-04-21,P-V01,P-V01-W006,P-V01-W007,97.4736689,97.4748961,1.259007492e-05,12.59007492,C/S
C008,2020-04-21,P-V01,P-V01-W007,P-V01-REF-B,350,350.0012294,3.512630808e-06,3.512630808,C/S
C008,2020-04-21,P-V02,P-V02-REF-A,P-V02-W001,350,350.0004227,1.207828428e-06,1.207828428,C/S
C008,2020-04-21,P-V02,P-V02-W001,P-V02-W002,70.30907674,70.30861878,-6.5136129e-06,-6.5136129,C/S
C008,2020-04-21,P-V02,P-V02-W002,P-V02-W003,81.53669476,81.53519637,-1.837687119e-05,-18.37687119,C/S
C008,2020-04-21,P-V02,P-V02-W003,P-V02-W004,50.70935413,50.71256365,6.329235535e-05,63.29235535,C/S
C008,2020-04-21,P-V02,P-V02-W004,P-V02-W005,49.83913967,49.83435692,-9.596392047e-05,-95.96392047,C/S
C008,2020-04-21,P-V02,P-V02-W005,P-V02-W006,82.92059208,82.92314374,3.077240891e-05,30.77240891,C/S
C008,2020-04-21,P-V02,P-V02-W006,P-V02-W007,77.52840368,77.52718717,-1.56911789e-05,-15.6911789,C/S
C008,2020-04-21,P-V02,P-V02-W007,P-V02-REF-B,350,350.0021385,6.110003088e-06,6.110003088,C/S
C008,2020-04-21,P-V03,P-V03-REF-A,P-V03-W001,350,350.0011122,3.177745502e-06,3.177745502,C/S
C008,2020-04-21,P-V03,P-V03-W001,P-V03-W002,63.06157197,63.05777623,-6.019100701e-05,-60.19100701,C/S
C008,2020-04-21,P-V03,P-V03-W002,P-V03-W003,58.85491564,58.85764585,4.63887884e-05,46.3887884,C/S
C008,2020-04-21,P-V03,P-V03-W003,P-V03-W004,43.43717543,43.43338471,-8.726921968e-05,-87.26921968,C/S
C008,2020-04-21,P-V03,P-V03-W004,P-V03-W005,83.77403905,83.77739267,4.003172587e-05,40.03172587,C/S
C008,2020-04-21,P-V03,P-V03-W005,P-V03-W006,39.40388659,39.40489256,2.552968038e-05,25.52968038,C/S
C008,2020-04-21,P-V03,P-V03-W006,P-V03-W007,35.8452593,35.84486764,-1.09263519e-05,-10.9263519,C/S
C008,2020-04-21,P-V03,P-V03-W007,P-V03-REF-B,350,349.9994066,-1.6953874e-06,-1.6953874,C/S
C008,2020-04-21,P-V04,P-V04-REF-A,P-V04-W001,350,349.9982543,-4.987754561e-06,-4.987754561,C/S
C008,2020-04-21,P-V04,P-V04-W001,P-V04-W002,41.59435355,41.59817368,9.184251727e-05,91.84251727,C/S
C008,2020-04-21,P-V04,P-V04-W002,P-V04-W003,72.7638751,72.76005007,-5.256779323e-05,-52.56779323,C/S
C008,2020-04-21,P-V04,P-V04-W003,P-V04-W004,92.35727176,92.35791772,6.994142311e-06,6.994142311,C/S
C008,2020-04-21,P-V04,P-V04-W004,P-V04-W005,24.56437629,24.56638351,8.171273612e-05,81.71273612,C/S
C008,2020-04-21,P-V04,P-V04-W005,P-V04-W006,46.77561246,46.7716221,-8.530848518e-05,-85.30848518,C/S
C008,2020-04-21,P-V04,P-V04-W006,P-V04-W007,72.55087429,72.55287497,2.757624296e-05,27.57624296,C/S
C008,2020-04-21,P-V04,P-V04-W007,P-V04-REF-B,350,350.0019862,5.674766334e-06,5.674766334,C/S
C008,2020-04-21,P-V05,P-V05-REF-A,P-V05-W001,350,349.9997375,-7.499390985e-07,-0.7499390985,C/S
C008,2020-04-21,P-V05,P-V05-W001,P-V05-W002,96.75573535,96.75276778,-3.06707437e-05,-30.6707437,C/S
C008,2020-04-21,P-V05,P-V05-W002,P-V05-W003,17.86109619,17.86168017,3.269556119e-05,32.69556119,C/S
C008,2020-04-21,P-V05,P-V05-W003,P-V05-W004,64.87229558,64.87304892,1.161270457e-05,11.61270457,C/S
C008,2020-04-21,P-V05,P-V05-W004,P-V05-W005,72.37746966,72.3756212,-2.553917033e-05,-25.53917033,C/S
C008,2020-04-21,P-V05,P-V05-W005,P-V05-W006,31.4828166,31.48689034,0.0001293955657,129.3955657,C/S
C008,2020-04-21,P-V05,P-V05-W006,P-V05-W007,70.51623896,70.5097618,-9.185342966e-05,-91.85342966,C/S
C008,2020-04-21,P-V05,P-V05-W007,P-V05-REF-B,350,350.0057632,1.646634047e-05,16.46634047,C/S
C008,2020-04-21,P-V06,P-V06-REF-A,P-V06-W001,350,350.000084,2.400274439e-07,0.2400274439,C/S
C008,2020-04-21,P-V06,P-V06-W001,P-V06-W002,97.75354747,97.75367975,1.353162091e-06,1.353162091,C/S
C008,2020-04-21,P-V06,P-V06-W002,P-V06-W004,185.4195855,185.4202537,3.603440432e-06,3.603440432,C/S
C008,2020-04-21,P-V06,P-V06-W004,P-V06-W005,71.35586805,71.35351389,-3.299175287e-05,-32.99175287,C/S
C008,2020-04-21,P-V06,P-V06-W005,P-V06-W006,101.4186973,101.4205307,1.807705079e-05,18.07705079,C/S
C008,2020-04-21,P-V06,P-V06-W006,P-V06-W007,60.10637796,60.10580024,-9.611566294e-06,-9.611566294,C/S
C008,2020-04-21,P-V06,P-V06-W007,P-V06-REF-B,350,350.0002744,7.84015068e-07,0.784015068,C/S
C009,2020-06-02,P-D01,P-D01-REF-A,P-D01-W001,350,350.0017435,4.981491738e-06,4.981491738,C/S
C009,2020-06-02,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.75814245,6.113547717e-05,61.13547717,C/S
C009,2020-06-02,P-D01,P-D01-W002,P-D01-W005,233.8689034,233.8533899,-6.63344482e-05,-66.3344482,C/S
C009,2020-06-02,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.91329352,2.118810338e-05,21.18810338,C/S
C009,2020-06-02,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.76199663,1.27690482e-05,12.7690482,C/S
C009,2020-06-02,P-D01,P-D01-W007,P-D01-REF-B,350,350.0039487,1.128211366e-05,11.28211366,C/S
C009,2020-06-02,P-H03,P-H03-REF-A,P-H03-W001,350,350.0029745,8.49862767e-06,8.49862767,C/S
C009,2020-06-02,P-H03,P-H03-W001,P-H03-W002,87.45483081,87.45802811,3.655948234e-05,36.55948234,C/S
C009,2020-06-02,P-H03,P-H03-W002,P-H03-W004,112.5727446,112.5772227,3.977983914e-05,39.77983914,C/S
C009,2020-06-02,P-H03,P-H03-W004,P-H03-W005,108.3786153,108.3597687,-0.00017389555,-173.89555,C/S
C009,2020-06-02,P-H03,P-H03-W005,P-H03-W006,12.87662101,12.87496652,-0.0001284881496,-128.4881496,C/S
C009,2020-06-02,P-H03,P-H03-W006,P-H03-REF-B,461.6679384,461.6772647,2.020114526e-05,20.20114526,C/S
C009,2020-06-02,P-V01,P-V01-REF-A,P-V01-W003,571.7446559,571.7444046,-4.396103354e-07,-0.4396103354,C/S
C009,2020-06-02,P-V01,P-V01-W003,P-V01-W004,59.34270916,59.34515918,4.128595789e-05,41.28595789,C/S
C009,2020-06-02,P-V01,P-V01-W004,P-V01-W005,134.2069541,134.203822,-2.33380049e-05,-23.3380049,C/S
C009,2020-06-02,P-V01,P-V01-W005,P-V01-W006,91.75250131,91.75269439,2.104380369e-06,2.104380369,C/S
C009,2020-06-02,P-V01,P-V01-W006,P-V01-W007,97.4736689,97.47160386,-2.118559406e-05,-21.18559406,C/S
C009,2020-06-02,P-V01,P-V01-W007,P-V01-REF-B,350,350.0033623,9.606564196e-06,9.606564196,C/S
C010,2020-10-20,P-D01,P-D01-REF-A,P-D01-W001,350,350.0056968,1.62765174e-05,16.2765174,C/S
C010,2020-10-20,P-D01,P-D01-W001,P-D01-W002,76.75345009,76.75414252,9.021436089e-06,9.021436089,C/S
C010,2020-10-20,P-D01,P-D01-W002,P-D01-W003,63.03923029,63.0404086,1.869162991e-05,18.69162991,C/S
C010,2020-10-20,P-D01,P-D01-W003,P-D01-W004,99.23780835,99.21969122,-0.0001825627674,-182.5627674,C/S
C010,2020-10-20,P-D01,P-D01-W004,P-D01-W005,71.5918648,71.59713673,7.363870092e-05,73.63870092,C/S
C010,2020-10-20,P-D01,P-D01-W005,P-D01-W006,91.91134609,91.90850887,-3.086910358e-05,-30.86910358,C/S
C010,2020-10-20,P-D01,P-D01-W006,P-D01-W007,80.76096539,80.76552068,5.640463441e-05,56.40463441,C/S
C010,2020-10-20,P-D01,P-D01-W007,P-D01-REF-B,350,350.0036157,1.033051127e-05,10.33051127,C/S
C010,2020-10-20,P-H01,P-H01-REF-A,P-H01-W001,350,350.0014589,4.168282486e-06,4.168282486,C/S
C010,2020-10-20,P-H01,P-H01-W001,P-H01-W002,147.8582304,147.8571826,-7.086637211e-06,-7.086637211,C/S
C010,2020-10-20,P-H01,P-H01-W002,P-H01-W003,185.0525074,185.0567419,2.288296819e-05,22.88296819,C/S
C010,2020-10-20,P-H01,P-H01-W003,P-H01-W004,125.0375342,125.0385178,7.866390963e-06,7.866390963,C/S
C010,2020-10-20,P-H01,P-H01-W004,P-H01-W005,165.8364117,165.8232182,-7.955754453e-05,-79.55754453,C/S
C010,2020-10-20,P-H01,P-H01-W005,P-H01-W006,159.5786591,159.5804583,1.127428916e-05,11.27428916,C/S
C010,2020-10-20,P-H01,P-H01-W006,P-H01-W007,171.323898,171.3275196,2.113852934e-05,21.13852934,C/S
C010,2020-10-20,P-H01,P-H01-W007,P-H01-REF-B,350,350.0013201,3.771666507e-06,3.771666507,C/S
C010,2020-10-20,P-H02,P-H02-REF-A,P-H02-W001,350,350.0048948,1.398511364e-05,13.98511364,C/S
C010,2020-10-20,P-H02,P-H02-W001,P-H02-W003,176.3414749,176.3428692,7.906729597e-06,7.906729597,C/S
C010,2020-10-20,P-H02,P-H02-W003,P-H02-W004,74.48342325,74.47450087,-0.0001197900346,-119.7900346,C/S
C010,2020-10-20,P-H02,P-H02-W004,P-H02-W005,117.046122,117.0504526,3.699874432e-05,36.99874432,C/S
C010,2020-10-20,P-H02,P-H02-W005,P-H02-W006,61.70032766,61.69194673,-0.0001358327883,-135.8327883,C/S
C010,2020-10-20,P-H02,P-H02-W006,P-H02-W007,104.691167,104.6941382,2.838104174e-05,28.38104174,C/S
C010,2020-10-20,P-H02,P-H02-W007,P-H02-REF-B,350,350.0057244,1.635533677e-05,16.35533677,C/S
C010,2020-10-20,P-H03,P-H03-REF-A,P-H03-W001,350,350.0061719,1.763396329e-05,17.63396329,C/S
C010,2020-10-20,P-H03,P-H03-W001,P-H03-W002,87.45483081,87.45532943,5.701544897e-06,5.701544897,C/S
C010,2020-10-20,P-H03,P-H03-W002,P-H03-W003,36.88843745,36.89040349,5.329674305e-05,53.29674305,C/S
C010,2020-10-20,P-H03,P-H03-W003,P-H03-W004,75.68430714,75.69002012,7.548433994e-05,75.48433994,C/S
C010,2020-10-20,P-H03,P-H03-W004,P-H03-W005,108.3786153,108.3571361,-0.0001981862701,-198.1862701,C/S
C010,2020-10-20,P-H03,P-H03-W005,P-H03-W006,12.87662101,12.88029032,0.000284959025,284.959025,C/S
C010,2020-10-20,P-H03,P-H03-W006,P-H03-W007,111.6679384,111.6615844,-5.69015018e-05,-56.9015018,C/S
C010,2020-10-20,P-H03,P-H03-W007,P-H03-REF-B,350,350.0078577,2.245052228e-05,22.45052228,C/S
C010,2020-10-20,P-H04,P-H04-REF-A,P-H04-W001,350,350.0043589,1.245390304e-05,12.45390304,C/S
C010,2020-10-20,P-H04,P-H04-W001,P-H04-W002,78.93254848,78.93827775,7.258437675e-05,72.58437675,C/S
C010,2020-10-20,P-H04,P-H04-W002,P-H04-W003,120.2141177,120.2193436,4.347155206e-05,43.47155206,C/S
C010,2020-10-20,P-H04,P-H04-W003,P-H04-W004,120.9183954,120.9005595,-0.0001475039703,-147.5039703,C/S
C010,2020-10-20,P-H04,P-H04-W004,P-H04-W005,78.63699357,78.6349282,-2.626467155e-05,-26.26467155,C/S
C010,2020-10-20,P-H04,P-H04-W005,P-H04-W006,108.1931318,108.1947931,1.53545886e-05,15.3545886,C/S
C010,2020-10-20,P-H04,P-H04-W006,P-H04-W007,92.57508238,92.57334343,-1.878417364e-05,-18.78417364,C/S
C010,2020-10-20,P-H04,P-H04-W007,P-H04-REF-B,350,350.0051822,1.480617123e-05,14.80617123,C/S
C010,2020-10-20,P-H05,P-H05-REF-A,P-H05-W001,350,350.0239945,6.85557104e-05,68.5557104,C/S
C010,2020-10-20,P-H05,P-H05-W001,P-H05-W002,137.3503853,137.3513486,7.013076953e-06,7.013076953,C/S
C010,2020-10-20,P-H05,P-H05-W002,P-H05-W003,110.5834499,110.5864177,2.68377473e-05,26.8377473,C/S
C010,2020-10-20,P-H05,P-H05-W003,P-H05-W004,168.4050445,168.3476917,-0.0003405647962,-340.5647962,C/S
C010,2020-10-20,P-H05,P-H05-W004,P-H05-W005,125.7533565,125.7615964,6.552449017e-05,65.52449017,C/S
C010,2020-10-20,P-H05,P-H05-W005,P-H05-W006,139.0390087,139.0327759,-4.482781859e-05,-44.82781859,C/S
C010,2020-10-20,P-H05,P-H05-W006,P-H05-W007,124.0169233,124.0282632,9.143857076e-05,91.43857076,C/S
C010,2020-10-20,P-H05,P-H05-W007,P-H05-REF-B,350,350.0168085,4.802417831e-05,48.02417831,C/S
C010,2020-10-20,P-H06,P-H06-REF-A,P-H06-W001,350,350.0059053,1.687238791e-05,16.87238791,C/S
C010,2020-10-20,P-H06,P-H06-W001,P-H06-W002,142.9683477,142.9661338,-1.548555238e-05,-15.48555238,C/S
C010,2020-10-20,P-H06,P-H06-W002,P-H06-W003,125.8707081,125.872681,1.567422047e-05,15.67422047,C/S
C010,2020-10-20,P-H06,P-H06-W003,P-H06-W004,98.40135561,98.3878716,-0.0001370307876,-137.0307876,C/S
C010,2020-10-20,P-H06,P-H06-W004,P-H06-W005,112.4208658,112.4296912,7.85034494e-05,78.5034494,C/S
C010,2020-10-20,P-H06,P-H06-W005,P-H06-W006,183.4187731,183.4110361,-4.218231907e-05,-42.18231907,C/S
C010,2020-10-20,P-H06,P-H06-W006,P-H06-REF-B,429.6404455,429.6471564,1.561982434e-05,15.61982434,C/S
C010,2020-10-20,P-V01,P-V01-REF-A,P-V01-W001,350,349.9996497,-1.000923118e-06,-1.000923118,C/S
C010,2020-10-20,P-V01,P-V01-W001,P-V01-W002,104.4516584,104.4516209,-3.590693184e-07,-0.3590693184,C/S
C010,2020-10-20,P-V01,P-V01-W002,P-V01-W003,117.2929975,117.2943991,1.194927917e-05,11.94927917,C/S
C010,2020-10-20,P-V01,P-V01-W003,P-V01-W004,59.34270916,59.34061337,-3.531666422e-05,-35.31666422,C/S
C010,2020-10-20,P-V01,P-V01-W004,P-V01-W005,134.2069541,134.2068681,-6.410091627e-07,-0.6410091627,C/S
C010,2020-10-20,P-V01,P-V01-W005,P-V01-W006,91.75250131,91.75152798,-1.060820603e-05,-10.60820603,C/S
C010,2020-10-20,P-V01,P-V01-W006,P-V01-REF-B,447.4736689,447.4752518,3.537346053e-06,3.537346053,C/S
C010,2020-10-20,P-V02,P-V02-REF-A,P-V02-W001,350,350.0018056,5.158919989e-06,5.158919989,C/S
C010,2020-10-20,P-V02,P-V02-W001,P-V02-W002,70.30907674,70.30497785,-5.829824759e-05,-58.29824759,C/S
C010,2020-10-20,P-V02,P-V02-W002,P-V02-W003,81.53669476,81.5353615,-1.635161828e-05,-16.35161828,C/S
C010,2020-10-20,P-V02,P-V02-W003,P-V02-W004,50.70935413,50.71312673,7.439638599e-05,74.39638599,C/S
C010,2020-10-20,P-V02,P-V02-W004,P-V02-W005,49.83913967,49.83932008,3.619738023e-06,3.619738023,C/S
C010,2020-10-20,P-V02,P-V02-W005,P-V02-W006,82.92059208,82.92118186,7.112632013e-06,7.112632013,C/S
C010,2020-10-20,P-V02,P-V02-W006,P-V02-W007,77.52840368,77.52795908,-5.734647356e-06,-5.734647356,C/S
C010,2020-10-20,P-V02,P-V02-W007,P-V02-REF-B,350,350.0014596,4.170177405e-06,4.170177405,C/S
C010,2020-10-20,P-V03,P-V03-REF-A,P-V03-W001,350,350.0008229,2.351088022e-06,2.351088022,C/S
C010,2020-10-20,P-V03,P-V03-W001,P-V03-W002,63.06157197,63.05977685,-2.846618009e-05,-28.46618009,C/S
C010,2020-10-20,P-V03,P-V03-W002,P-V03-W003,58.85491564,58.85293002,-3.373754088e-05,-33.73754088,C/S
C010,2020-10-20,P-V03,P-V03-W003,P-V03-W004,43.43717543,43.43747596,6.918714825e-06,6.918714825,C/S
C010,2020-10-20,P-V03,P-V03-W004,P-V03-W005,83.77403905,83.77511431,1.28352927e-05,12.8352927,C/S
C010,2020-10-20,P-V03,P-V03-W005,P-V03-W006,39.40388659,39.40473511,2.153371185e-05,21.53371185,C/S
C010,2020-10-20,P-V03,P-V03-W006,P-V03-W007,35.8452593,35.84572219,1.291344776e-05,12.91344776,C/S
