campaign_id,date,profile_id,point_id,delta_x_mm,delta_y_mm,horizontal_displacement_mm,standard_uncertainty_xy_mm,qc_status,provenance
C007,2019-11-05,P-V03,P-V03-REF-B,-1.644147022,-0.817992106,1.836390621,0.9,accepted,C/S
C007,2019-11-05,P-V04,P-V04-REF-A,-0.6619476953,1.236630436,1.402650914,0.9,accepted,C/S
C007,2019-11-05,P-V04,P-V04-W001,0.5000594028,0.970593399,1.091838336,1.4,accepted,C/S
C007,2019-11-05,P-V04,P-V04-W002,-2.579981956,0.09812103235,2.581847135,1.4,accepted,C/S
C007,2019-11-05,P-V04,P-V04-W004,-1.789807731,1.338098169,2.234707682,1.4,accepted,C/S
C007,2019-11-05,P-V04,P-V04-W005,-2.951954029,-0.2257008091,2.960569784,1.4,accepted,C/S
C007,2019-11-05,P-V04,P-V04-W006,-2.302521891,1.102686416,2.552944259,1.4,accepted,C/S
C007,2019-11-05,P-V04,P-V04-W007,-1.516359971,-0.4067350819,1.569962098,1.4,accepted,C/S
C007,2019-11-05,P-V04,P-V04-REF-B,-1.073679206,-0.2166749109,1.095324178,0.9,accepted,C/S
C007,2019-11-05,P-V05,P-V05-REF-A,-1.675305099,0.7072063599,1.818457591,0.9,accepted,C/S
C007,2019-11-05,P-V05,P-V05-W002,-1.862592522,-2.407359163,3.043785315,1.4,accepted,C/S
C007,2019-11-05,P-V05,P-V05-W003,-3.742731202,-0.6949449089,3.806702678,1.4,accepted,C/S
C007,2019-11-05,P-V05,P-V05-W004,-4.379168709,0.2148602289,4.384436509,1.4,accepted,C/S
C007,2019-11-05,P-V05,P-V05-W005,-5.418541976,-2.336603429,5.900873895,1.4,accepted,C/S
C007,2019-11-05,P-V05,P-V05-W006,-2.962810991,-5.69369155,6.418440031,1.4,accepted,C/S
C007,2019-11-05,P-V05,P-V05-W007,-6.728960016,-7.436561536,10.0290254,1.4,accepted,C/S
C007,2019-11-05,P-V05,P-V05-REF-B,0.1617626476,0.9921096571,1.005210787,0.9,accepted,C/S
C007,2019-11-05,P-V06,P-V06-REF-A,-3.421358841,1.441109438,3.712477977,0.9,accepted,C/S
C007,2019-11-05,P-V06,P-V06-W001,-2.184244247,0.07372569235,2.18548814,1.4,accepted,C/S
C007,2019-11-05,P-V06,P-V06-W002,-1.549162931,-1.946316705,2.487580049,1.4,accepted,C/S
C007,2019-11-05,P-V06,P-V06-W003,-1.931845949,-2.485121615,3.147675049,1.4,accepted,C/S
C007,2019-11-05,P-V06,P-V06-W004,-3.020851123,1.184202483,3.244669017,1.4,accepted,C/S
C007,2019-11-05,P-V06,P-V06-W005,-1.707681618,-0.08439087105,1.709765577,1.4,accepted,C/S
C007,2019-11-05,P-V06,P-V06-W006,-2.275332277,0.521484515,2.334327113,1.4,accepted,C/S
C007,2019-11-05,P-V06,P-V06-W007,-2.969764475,-0.2601866654,2.981140409,1.4,accepted,C/S
C007,2019-11-05,P-V06,P-V06-REF-B,-1.828792891,-0.2468128077,1.845372591,0.9,accepted,C/S
C008,2020-04-21,P-D01,P-D01-REF-A,0.7845234759,-0.2216223802,0.8152260813,0.9,accepted,C/S
C008,2020-04-21,P-D01,P-D01-W001,2.127105257,4.022385598,4.550182708,1.4,accepted,C/S
C008,2020-04-21,P-D01,P-D01-W002,7.915820526,5.932825341,9.892352154,1.4,accepted,C/S
C008,2020-04-21,P-D01,P-D01-W003,7.099843548,9.131190942,11.56660825,1.4,accepted,C/S
C008,2020-04-21,P-D01,P-D01-W004,-7.716788514,-5.077766618,9.237561301,1.4,accepted,C/S
C008,2020-04-21,P-D01,P-D01-W005,-6.366088037,-6.856967237,9.356552601,1.4,accepted,C/S
C008,2020-04-21,P-D01,P-D01-W006,-4.694981992,-3.336263697,5.759645072,1.4,accepted,C/S
C008,2020-04-21,P-D01,P-D01-W007,-3.76673177,0.4808491431,3.797299583,1.4,accepted,C/S
C008,2020-04-21,P-D01,P-D01-REF-B,-1.495882032,0.246469499,1.516050879,0.9,accepted,C/S
C008,2020-04-21,P-H01,P-H01-REF-A,-0.5131600738,0.8125818713,0.9610528387,0.9,accepted,C/S
C008,2020-04-21,P-H01,P-H01-W001,2.351999308,0.7280484424,2.462103832,1.4,accepted,C/S
C008,2020-04-21,P-H01,P-H01-W002,4.630115895,1.295023991,4.807812427,1.4,accepted,C/S
C008,2020-04-21,P-H01,P-H01-W003,5.475431204,8.25640087,9.906992591,1.4,accepted,C/S
C008,2020-04-21,P-H01,P-H01-W004,4.195625392,5.131816302,6.628635681,1.4,accepted,C/S
C008,2020-04-21,P-H01,P-H01-W005,-5.124862739,-7.401403825,9.002499468,1.4,accepted,C/S
C008,2020-04-21,P-H01,P-H01-W007,-3.497093076,-1.578712727,3.836925052,1.4,accepted,C/S
C008,2020-04-21,P-H01,P-H01-REF-B,-0.7506432084,-0.4306596165,0.8654091123,0.9,accepted,C/S
C008,2020-04-21,P-H02,P-H02-REF-A,0.3489524861,2.183538621,2.211245972,0.9,accepted,C/S
C008,2020-04-21,P-H02,P-H02-W002,8.437064687,6.900420827,10.89953523,1.4,accepted,C/S
C008,2020-04-21,P-H02,P-H02-W003,4.957174486,5.44828736,7.365963212,1.4,accepted,C/S
C008,2020-04-21,P-H02,P-H02-W004,-2.724157701,0.9182810827,2.874765265,1.4,accepted,C/S
C008,2020-04-21,P-H02,P-H02-W005,-2.381562474,-1.438650688,2.782365112,1.4,accepted,C/S
C008,2020-04-21,P-H02,P-H02-W006,-4.431531997,-5.815563149,7.311583316,1.4,accepted,C/S
C008,2020-04-21,P-H02,P-H02-W007,-1.796796885,-1.801852399,2.544631823,1.4,accepted,C/S
C008,2020-04-21,P-H02,P-H02-REF-B,0.4171702276,-0.03781396663,0.4188805258,0.9,accepted,C/S
C008,2020-04-21,P-H03,P-H03-REF-A,0.9075351481,0.9224139649,1.294012198,0.9,accepted,C/S
C008,2020-04-21,P-H03,P-H03-W001,3.864555383,4.462482102,5.90326476,1.4,accepted,C/S
C008,2020-04-21,P-H03,P-H03-W002,7.608842021,7.614563241,10.76457385,1.4,accepted,C/S
C008,2020-04-21,P-H03,P-H03-W003,8.307849021,6.918321211,10.81126837,1.4,accepted,C/S
C008,2020-04-21,P-H03,P-H03-W004,11.18803977,11.73195864,16.21144927,1.4,accepted,C/S
C008,2020-04-21,P-H03,P-H03-W005,-4.847582182,-5.385277167,7.245706534,1.4,accepted,C/S
C008,2020-04-21,P-H03,P-H03-W006,-4.929756138,-4.186903861,6.467817215,1.4,accepted,C/S
C008,2020-04-21,P-H03,P-H03-W007,-10.11509086,-11.04395137,14.97611181,1.4,accepted,C/S
C008,2020-04-21,P-H03,P-H03-REF-B,-1.68983006,1.261937214,2.109030859,0.9,accepted,C/S
C008,2020-04-21,P-H04,P-H04-REF-A,-1.095342745,2.313918914,2.560077434,0.9,accepted,C/S
C008,2020-04-21,P-H04,P-H04-W001,1.788546648,3.549751265,3.974875238,1.4,accepted,C/S
C008,2020-04-21,P-H04,P-H04-W002,9.120066745,9.697249508,13.31210973,1.4,accepted,C/S
C008,2020-04-21,P-H04,P-H04-W003,14.44131308,15.21350985,20.9762343,1.4,accepted,C/S
C008,2020-04-21,P-H04,P-H04-W004,-2.891038421,-0.7354606641,2.983120101,1.4,accepted,C/S
C008,2020-04-21,P-H04,P-H04-W005,-4.755613176,0.09410784696,4.756544225,1.4,accepted,C/S
C008,2020-04-21,P-H04,P-H04-W006,-3.502299409,-4.286317511,5.535216252,1.4,accepted,C/S
C008,2020-04-21,P-H04,P-H04-W007,-2.811231298,-3.274043658,4.31536595,1.4,accepted,C/S
C008,2020-04-21,P-H04,P-H04-REF-B,0.3531070943,1.489036193,1.530331142,0.9,accepted,C/S
C008,2020-04-21,P-H05,P-H05-REF-A,1.322261542,1.618994953,2.090339743,0.9,accepted,C/S
C008,2020-04-21,P-H05,P-H05-W001,24.12964534,26.25094941,35.65602515,1.4,accepted,C/S
C008,2020-04-21,P-H05,P-H05-W002,22.07368605,25.26207501,33.54728081,1.4,accepted,C/S
C008,2020-04-21,P-H05,P-H05-W003,25.96503154,26.1600833,36.85828023,1.4,accepted,C/S
C008,2020-04-21,P-H05,P-H05-W004,-32.96020029,-31.73599562,45.75530813,1.4,accepted,C/S
C008,2020-04-21,P-H05,P-H05-W006,-24.82854976,-25.46817187,35.56802864,1.4,accepted,C/S
C008,2020-04-21,P-H05,P-H05-W007,-14.25611694,-15.22709794,20.85908392,1.4,accepted,C/S
C008,2020-04-21,P-H05,P-H05-REF-B,-1.205140008,0.851072873,1.475360117,0.9,accepted,C/S
C008,2020-04-21,P-H06,P-H06-REF-A,1.597876671,1.675539323,2.315306001,0.9,accepted,C/S
C008,2020-04-21,P-H06,P-H06-W001,5.559268153,5.029760847,7.49692981,1.4,accepted,C/S
C008,2020-04-21,P-H06,P-H06-W002,1.530678939,4.181529097,4.452882617,1.4,accepted,C/S
C008,2020-04-21,P-H06,P-H06-W003,7.064369431,7.262437321,10.13155029,1.4,accepted,C/S
C008,2020-04-21,P-H06,P-H06-W004,-10.4593382,-6.198377851,12.15802795,1.4,accepted,C/S
C008,2020-04-21,P-H06,P-H06-W005,-2.029042658,-4.175376009,4.642281651,1.4,accepted,C/S
C008,2020-04-21,P-H06,P-H06-W006,-7.717157445,-5.645282858,9.561576103,1.4,accepted,C/S
C008,2020-04-21,P-H06,P-H06-W007,-0.6250154802,1.177685328,1.333261821,1.4,accepted,C/S
C008,2020-04-21,P-H06,P-H06-REF-B,0.07608691885,-0.06534565182,0.1002959293,0.9,accepted,C/S
C008,2020-04-21,P-H07,P-H07-REF-A,0.2624449044,1.05926281,1.091290533,0.9,accepted,C/S
C008,2020-04-21,P-H07,P-H07-W001,2.178850795,5.113358151,5.558221151,1.4,accepted,C/S
C008,2020-04-21,P-H07,P-H07-W002,4.394937794,6.10682257,7.523879326,1.4,accepted,C/S
C008,2020-04-21,P-H07,P-H07-W003,-6.213900357,-4.549736128,7.701471059,1.4,accepted,C/S
C008,2020-04-21,P-H07,P-H07-W004,-6.066134505,-4.586340561,7.604768739,1.4,accepted,C/S
C008,2020-04-21,P-H07,P-H07-W005,-0.2961430473,0.5002506077,0.5813358539,1.4,accepted,C/S
C008,2020-04-21,P-H07,P-H07-W007,1.282653488,-1.100672001,1.690171241,1.4,accepted,C/S
C008,2020-04-21,P-H07,P-H07-REF-B,-0.03482884131,1.017075083,1.01767125,0.9,accepted,C/S
C008,2020-04-21,P-V01,P-V01-REF-A,-0.2460806281,0.8886065552,0.9220505873,0.9,accepted,C/S
C008,2020-04-21,P-V01,P-V01-W001,-0.06909885633,0.8567954501,0.8595772771,1.4,accepted,C/S
C008,2020-04-21,P-V01,P-V01-W002,0.2864499183,-1.705683462,1.729569203,1.4,accepted,C/S
C008,2020-04-21,P-V01,P-V01-W003,0.04341423482,1.107752316,1.108602719,1.4,accepted,C/S
C008,2020-04-21,P-V01,P-V01-W004,-0.03753458441,-0.6122990162,0.6134483925,1.4,accepted,C/S
C008,2020-04-21,P-V01,P-V01-W005,-0.8439387311,-1.05036133,1.347401761,1.4,accepted,C/S
C008,2020-04-21,P-V01,P-V01-W006,-3.897949904,-1.203538421,4.07952426,1.4,accepted,C/S
C008,2020-04-21,P-V01,P-V01-W007,-1.470616102,0.02363215026,1.470805969,1.4,accepted,C/S
C008,2020-04-21,P-V01,P-V01-REF-B,-1.833002178,1.253052746,2.220368926,0.9,accepted,C/S
C008,2020-04-21,P-V02,P-V02-REF-A,-0.377684155,1.160972322,1.220861194,0.9,accepted,C/S
C008,2020-04-21,P-V02,P-V02-W001,3.092456336,1.58369507,3.474388617,1.4,accepted,C/S
C008,2020-04-21,P-V02,P-V02-W002,-0.07664698569,1.125657538,1.128264,1.4,accepted,C/S
C008,2020-04-21,P-V02,P-V02-W003,0.2602696768,-0.3727324947,0.4546095218,1.4,accepted,C/S
C008,2020-04-21,P-V02,P-V02-W004,-2.284124243,2.836718137,3.642004028,1.4,accepted,C/S
C008,2020-04-21,P-V02,P-V02-W005,-0.2191748281,-1.946083881,1.958387111,1.4,accepted,C/S
C008,2020-04-21,P-V02,P-V02-W006,-0.2228985759,0.6055824852,0.6453014191,1.4,accepted,C/S
C008,2020-04-21,P-V02,P-V02-W007,-0.03379793998,-0.6109297974,0.6118639703,1.4,accepted,C/S
C008,2020-04-21,P-V02,P-V02-REF-B,-0.4825124888,1.527570996,1.601964871,0.9,accepted,C/S
C008,2020-04-21,P-V03,P-V03-REF-A,1.070260892,0.657035278,1.255847815,0.9,accepted,C/S
C008,2020-04-21,P-V03,P-V03-W001,-0.3221389961,1.769243434,1.79833141,1.4,accepted,C/S
C008,2020-04-21,P-V03,P-V03-W002,0.3006112493,-2.026499162,2.048674199,1.4,accepted,C/S
C008,2020-04-21,P-V03,P-V03-W003,-0.4099885191,0.7037047762,0.814426791,1.4,accepted,C/S
C008,2020-04-21,P-V03,P-V03-W004,-0.5711553058,-3.087023928,3.139416365,1.4,accepted,C/S
C008,2020-04-21,P-V03,P-V03-W005,-3.768029499,0.2665344437,3.777444495,1.4,accepted,C/S
C008,2020-04-21,P-V03,P-V03-W006,0.4182851299,1.272280701,1.339276159,1.4,accepted,C/S
C008,2020-04-21,P-V03,P-V03-W007,-0.6683665342,0.8806063124,1.10552309,1.4,accepted,C/S
C008,2020-04-21,P-V03,P-V03-REF-B,-1.761238789,0.2872190162,1.784504647,0.9,accepted,C/S
C008,2020-04-21,P-V04,P-V04-REF-A,-0.5233760021,1.5581974,1.643746202,0.9,accepted,C/S
C008,2020-04-21,P-V04,P-V04-W001,-1.198588354,-0.1875173475,1.213168083,1.4,accepted,C/S
C008,2020-04-21,P-V04,P-V04-W002,0.3425730138,3.632584237,3.648701757,1.4,accepted,C/S
C008,2020-04-21,P-V04,P-V04-W003,-0.9181880632,-0.1924630269,0.9381424925,1.4,accepted,C/S
C008,2020-04-21,P-V04,P-V04-W004,-0.7504704117,0.4534967229,0.8768495404,1.4,accepted,C/S
C008,2020-04-21,P-V04,P-V04-W005,0.1304386788,2.460703327,2.464158094,1.4,accepted,C/S
C008,2020-04-21,P-V04,P-V04-W006,2.212658866,-1.529699664,2.689951732,1.4,accepted,C/S
C008,2020-04-21,P-V04,P-V04-W007,-0.07645809819,0.4709447603,0.477110897,1.4,accepted,C/S
C008,2020-04-21,P-V04,P-V04-REF-B,0.9102933582,2.457111586,2.620311307,0.9,accepted,C/S
C008,2020-04-21,P-V05,P-V05-REF-A,0.07844297943,0.7845141663,0.7884261399,0.9,accepted,C/S
C008,2020-04-21,P-V05,P-V05-W001,0.7018104334,0.5220349267,0.8746761395,1.4,accepted,C/S
C008,2020-04-21,P-V05,P-V05-W002,-3.495060413,-2.445626458,4.265739803,1.4,accepted,C/S
C008,2020-04-21,P-V05,P-V05-W003,-2.730729109,-1.861664248,3.304947086,1.4,accepted,C/S
C008,2020-04-21,P-V05,P-V05-W004,-1.752590131,-1.108328819,2.073635681,1.4,accepted,C/S
C008,2020-04-21,P-V05,P-V05-W005,-3.635379788,-2.956813834,4.686014752,1.4,accepted,C/S
C008,2020-04-21,P-V05,P-V05-W006,-3.929727161,1.116921652,4.085372632,1.4,accepted,C/S
C008,2020-04-21,P-V05,P-V05-W007,-3.846849657,-5.360236792,6.597756493,1.4,accepted,C/S
C008,2020-04-21,P-V05,P-V05-REF-B,1.245050604,0.4029453339,1.308631326,0.9,accepted,C/S
C008,2020-04-21,P-V06,P-V06-REF-A,-0.1398852692,-0.07408437523,0.1582920819,0.9,accepted,C/S
C008,2020-04-21,P-V06,P-V06-W001,-0.6751069886,0.009924820915,0.6751799376,1.4,accepted,C/S
C008,2020-04-21,P-V06,P-V06-W002,1.773901076,0.1421705383,1.779589135,1.4,accepted,C/S
C008,2020-04-21,P-V06,P-V06-W004,-1.946992754,0.8102816355,2.108871052,1.4,accepted,C/S
C008,2020-04-21,P-V06,P-V06-W005,2.038256414,-1.543984821,2.557025291,1.4,accepted,C/S
C008,2020-04-21,P-V06,P-V06-W006,-1.884766712,0.2892902485,1.906838852,1.4,accepted,C/S
C008,2020-04-21,P-V06,P-V06-W007,0.008136994438,-0.2884559945,0.288570739,1.4,accepted,C/S
C008,2020-04-21,P-V06,P-V06-REF-B,-0.1283390266,-0.01405074727,0.1291058838,0.9,accepted,C/S
C009,2020-06-02,P-D01,P-D01-REF-A,1.35748856,0.6655818215,1.511877757,0.9,accepted,C/S
C009,2020-06-02,P-D01,P-D01-W001,3.593557019,0.4438909164,3.620868846,1.4,accepted,C/S
C009,2020-06-02,P-D01,P-D01-W002,6.489482257,4.57316151,7.938966316,1.4,accepted,C/S
C009,2020-06-02,P-D01,P-D01-W005,-5.369656312,-5.620281481,7.77308001,1.4,accepted,C/S
C009,2020-06-02,P-D01,P-D01-W006,-2.160175176,-6.9456122,7.273780697,1.4,accepted,C/S
C009,2020-06-02,P-D01,P-D01-W007,-4.543534313,-1.467317205,4.774591483,1.4,accepted,C/S
C009,2020-06-02,P-D01,P-D01-REF-B,-0.4343761793,-0.5236204161,0.68033889,0.9,accepted,C/S
C009,2020-06-02,P-H03,P-H03-REF-A,0.9332630434,0.1194483993,0.9408760961,0.9,accepted,C/S
C009,2020-06-02,P-H03,P-H03-W001,3.907782404,0.5955362285,3.952901051,1.4,accepted,C/S
C009,2020-06-02,P-H03,P-H03-W002,7.104860917,6.866604577,9.880754378,1.4,accepted,C/S
C009,2020-06-02,P-H03,P-H03-W004,11.58280827,13.20293616,17.56356942,1.4,accepted,C/S
C009,2020-06-02,P-H03,P-H03-W005,-7.265643475,-7.050799744,10.12439391,1.4,accepted,C/S
C009,2020-06-02,P-H03,P-H03-W006,-8.920149161,-6.483950165,11.02772283,1.4,accepted,C/S
C009,2020-06-02,P-H03,P-H03-REF-B,0.4060276733,-0.09171659622,0.4162576192,0.9,accepted,C/S
C009,2020-06-02,P-V01,P-V01-REF-A,-0.9081148964,-0.3898457799,0.9882572526,0.9,accepted,C/S
C009,2020-06-02,P-V01,P-V01-W003,-0.1477859696,-0.6411911454,0.6580021108,1.4,accepted,C/S
C009,2020-06-02,P-V01,P-V01-W004,-0.6652667289,1.80882719,1.927287115,1.4,accepted,C/S
C009,2020-06-02,P-V01,P-V01-W005,-1.909797127,-1.323301134,2.323456683,1.4,accepted,C/S
C009,2020-06-02,P-V01,P-V01-W006,-1.383620132,-1.13022048,1.786561783,1.4,accepted,C/S
C009,2020-06-02,P-V01,P-V01-W007,-2.004788083,-3.19526004,3.77211638,1.4,accepted,C/S
C009,2020-06-02,P-V01,P-V01-REF-B,-0.4902744331,0.1670341517,0.5179473212,0.9,accepted,C/S
C010,2020-10-20,P-D01,P-D01-REF-A,-1.278317828,0.9323750346,1.582219857,0.9,accepted,C/S
C010,2020-10-20,P-D01,P-D01-W001,2.84655048,5.023629878,5.774054622,1.4,accepted,C/S
C010,2020-10-20,P-D01,P-D01-W002,3.021594675,6.014868217,6.731171818,1.4,accepted,C/S
C010,2020-10-20,P-D01,P-D01-W003,4.235094628,6.315653525,7.604176876,1.4,accepted,C/S
C010,2020-10-20,P-D01,P-D01-W004,-8.555663153,-7.191155346,11.17640762,1.4,accepted,C/S
C010,2020-10-20,P-D01,P-D01-W005,-3.876325547,-4.709993307,6.099994811,1.4,accepted,C/S
C010,2020-10-20,P-D01,P-D01-W006,-6.167805252,-6.388643153,8.880122913,1.4,accepted,C/S
C010,2020-10-20,P-D01,P-D01-W007,-3.443596848,-2.248108976,4.112463158,1.4,accepted,C/S
C010,2020-10-20,P-D01,P-D01-REF-B,-1.775511912,1.786478664,2.518719628,0.9,accepted,C/S
C010,2020-10-20,P-H01,P-H01-REF-A,-0.1820506441,0.3738925225,0.4158582155,0.9,accepted,C/S
C010,2020-10-20,P-H01,P-H01-W001,1.276846106,1.592163935,2.040912045,1.4,accepted,C/S
C010,2020-10-20,P-H01,P-H01-W002,0.229027406,2.152482994,2.164633131,1.4,accepted,C/S
C010,2020-10-20,P-H01,P-H01-W003,4.463474568,8.341032408,9.460202263,1.4,accepted,C/S
C010,2020-10-20,P-H01,P-H01-W004,5.447002652,4.27697444,6.925485416,1.4,accepted,C/S
C010,2020-10-20,P-H01,P-H01-W005,-7.746920539,-7.029795859,10.4610137,1.4,accepted,C/S
C010,2020-10-20,P-H01,P-H01-W006,-5.947864491,-1.979988738,6.268767614,1.4,accepted,C/S
C010,2020-10-20,P-H01,P-H01-W007,-2.326329795,-2.413785325,3.352337977,1.4,accepted,C/S
C010,2020-10-20,P-H01,P-H01-REF-B,-1.006267266,1.397249718,1.721882861,0.9,accepted,C/S
C010,2020-10-20,P-H02,P-H02-REF-A,-1.814551739,1.307189181,2.236367941,0.9,accepted,C/S
C010,2020-10-20,P-H02,P-H02-W001,3.0802201,4.850436017,5.745823302,1.4,accepted,C/S
C010,2020-10-20,P-H02,P-H02-W003,4.47450413,4.510223327,6.353211918,1.4,accepted,C/S
C010,2020-10-20,P-H02,P-H02-W004,-4.447950749,0.993482885,4.557551328,1.4,accepted,C/S
C010,2020-10-20,P-H02,P-H02-W005,-0.117391206,0.9926059356,0.9995235058,1.4,accepted,C/S
C010,2020-10-20,P-H02,P-H02-W006,-8.498474126,-3.385832242,9.148110321,1.4,accepted,C/S
C010,2020-10-20,P-H02,P-H02-W007,-5.527236779,-4.599342145,7.190569836,1.4,accepted,C/S
C010,2020-10-20,P-H02,P-H02-REF-B,0.1970797821,1.393778279,1.407642828,0.9,accepted,C/S
C010,2020-10-20,P-H03,P-H03-REF-A,-1.73075372,0.5766610338,1.824293394,0.9,accepted,C/S
C010,2020-10-20,P-H03,P-H03-W001,4.441082652,6.538776914,7.904354411,1.4,accepted,C/S
C010,2020-10-20,P-H03,P-H03-W002,4.939685023,8.641313958,9.953531787,1.4,accepted,C/S
C010,2020-10-20,P-H03,P-H03-W003,6.905698265,7.416571047,10.13381442,1.4,accepted,C/S
C010,2020-10-20,P-H03,P-H03-W004,12.61849019,12.7519321,17.93984579,1.4,accepted,C/S
C010,2020-10-20,P-H03,P-H03-W005,-8.862245879,-5.767306924,10.57361013,1.4,accepted,C/S
C010,2020-10-20,P-H03,P-H03-W006,-5.19293925,-5.501596243,7.56532744,1.4,accepted,C/S
C010,2020-10-20,P-H03,P-H03-W007,-11.54704894,-8.348412244,14.24887105,1.4,accepted,C/S
C010,2020-10-20,P-H03,P-H03-REF-B,-3.689483252,0.7057681214,3.756380613,0.9,accepted,C/S
C010,2020-10-20,P-H04,P-H04-REF-A,-1.789694219,0.9406728277,2.021848354,0.9,accepted,C/S
C010,2020-10-20,P-H04,P-H04-W001,2.56913693,5.884436527,6.420829993,1.4,accepted,C/S
C010,2020-10-20,P-H04,P-H04-W002,8.298258694,10.71944368,13.55608978,1.4,accepted,C/S
C010,2020-10-20,P-H04,P-H04-W003,13.52410523,14.10754907,19.54288522,1.4,accepted,C/S
C010,2020-10-20,P-H04,P-H04-W004,-4.312819092,-1.293248264,4.50254368,1.4,accepted,C/S
C010,2020-10-20,P-H04,P-H04-W005,-6.37820187,-2.412819194,6.819322221,1.4,accepted,C/S
C010,2020-10-20,P-H04,P-H04-W006,-4.716948646,-1.113275546,4.846543817,1.4,accepted,C/S
C010,2020-10-20,P-H04,P-H04-W007,-6.455923678,-3.414799496,7.303410582,1.4,accepted,C/S
C010,2020-10-20,P-H04,P-H04-REF-B,-1.27378881,0.7737481355,1.49037717,0.9,accepted,C/S
C010,2020-10-20,P-H05,P-H05-REF-A,-1.509898299,1.259858771,1.966478323,0.9,accepted,C/S
C010,2020-10-20,P-H05,P-H05-W001,22.48378172,25.19886736,33.77133927,1.4,accepted,C/S
C010,2020-10-20,P-H05,P-H05-W002,23.447028,26.03406486,35.03620492,1.4,accepted,C/S
C010,2020-10-20,P-H05,P-H05-W003,26.41477728,29.71934377,39.76153736,1.4,accepted,C/S
C010,2020-10-20,P-H05,P-H05-W004,-30.94846285,-29.4849838,42.74542809,1.4,accepted,C/S
C010,2020-10-20,P-H05,P-H05-W005,-22.70869677,-23.17121041,32.44364191,1.4,accepted,C/S
C010,2020-10-20,P-H05,P-H05-W006,-28.94156028,-26.82660235,39.46239356,1.4,accepted,C/S
C010,2020-10-20,P-H05,P-H05-W007,-17.6022239,-14.68966706,22.92650442,1.4,accepted,C/S
C010,2020-10-20,P-H05,P-H05-REF-B,-0.7940852593,0.3651286606,0.8740082024,0.9,accepted,C/S
C010,2020-10-20,P-H06,P-H06-REF-A,-1.690289595,2.229300597,2.797652599,0.9,accepted,C/S
C010,2020-10-20,P-H06,P-H06-W001,4.214957538,10.1062536,10.94998762,1.4,accepted,C/S
C010,2020-10-20,P-H06,P-H06-W002,2.000968558,6.513527689,6.813950259,1.4,accepted,C/S
C010,2020-10-20,P-H06,P-H06-W003,3.973890762,7.386122787,8.38728905,1.4,accepted,C/S
C010,2020-10-20,P-H06,P-H06-W004,-9.510943681,-5.310165827,10.8929294,1.4,accepted,C/S
C010,2020-10-20,P-H06,P-H06-W005,-0.6855589454,-2.273353624,2.374474209,1.4,accepted,C/S
C010,2020-10-20,P-H06,P-H06-W006,-8.422658873,-7.366534133,11.18959372,1.4,accepted,C/S
C010,2020-10-20,P-H06,P-H06-REF-B,-1.711812991,-0.04365714994,1.712369604,0.9,accepted,C/S
C010,2020-10-20,P-V01,P-V01-REF-A,-1.175574969,1.289718108,1.745092922,0.9,accepted,C/S
C010,2020-10-20,P-V01,P-V01-W001,-2.092113933,0.9393938162,2.293338495,1.4,accepted,C/S
C010,2020-10-20,P-V01,P-V01-W002,-0.6126555854,0.9018779529,1.090289277,1.4,accepted,C/S
C010,2020-10-20,P-V01,P-V01-W003,-0.5659472627,2.303444715,2.371951487,1.4,accepted,C/S
C010,2020-10-20,P-V01,P-V01-W004,-0.06018587374,0.2076560268,0.2162021389,1.4,accepted,C/S
C010,2020-10-20,P-V01,P-V01-W005,-3.666458149,0.1215796874,3.668473386,1.4,accepted,C/S
C010,2020-10-20,P-V01,P-V01-W006,-0.8765524071,-0.8517921669,1.222249573,1.4,accepted,C/S
C010,2020-10-20,P-V01,P-V01-REF-B,-0.5012961155,0.7310768924,0.886437374,0.9,accepted,C/S
C010,2020-10-20,P-V02,P-V02-REF-A,-1.33756435,1.06603407,1.710411363,0.9,accepted,C/S
C010,2020-10-20,P-V02,P-V02-W001,0.2796827503,2.87165233,2.885239946,1.4,accepted,C/S
C010,2020-10-20,P-V02,P-V02-W002,-3.786920479,-1.227361245,3.980851961,1.4,accepted,C/S
C010,2020-10-20,P-V02,P-V02-W003,-0.7854546457,-2.560673398,2.678429997,1.4,accepted,C/S
C010,2020-10-20,P-V02,P-V02-W004,-1.046451805,1.211918614,1.601189592,1.4,accepted,C/S
C010,2020-10-20,P-V02,P-V02-W005,-1.752011322,1.392318249,2.237877069,1.4,accepted,C/S
C010,2020-10-20,P-V02,P-V02-W006,-1.261122809,1.982100453,2.349287753,1.4,accepted,C/S
C010,2020-10-20,P-V02,P-V02-W007,-1.791750441,1.537500582,2.360990827,1.4,accepted,C/S
C010,2020-10-20,P-V02,P-V02-REF-B,-1.011925593,2.997061805,3.163285139,0.9,accepted,C/S
C010,2020-10-20,P-V03,P-V03-REF-A,1.652280218,1.437715378,2.190218123,0.9,accepted,C/S
C010,2020-10-20,P-V03,P-V03-W001,-5.457574589,2.260523972,5.907206533,1.4,accepted,C/S
C010,2020-10-20,P-V03,P-V03-W002,-2.042282726,0.465309422,2.094619677,1.4,accepted,C/S
C010,2020-10-20,P-V03,P-V03-W003,-2.160701006,-1.52031082,2.641964009,1.4,accepted,C/S
C010,2020-10-20,P-V03,P-V03-W004,-4.0869939,-1.219824102,4.265148295,1.4,accepted,C/S
C010,2020-10-20,P-V03,P-V03-W005,-3.278061882,-0.1445636954,3.281247989,1.4,accepted,C/S
