campaign_id,date,point_id,n_sessions,n_fixed,mean_pdop,max_pdop,adjusted_height_m,observed_settlement_mm,standard_uncertainty_mm,common_mode_correction_mm,common_mode_standard_uncertainty_mm,qc_status,qc_reason,provenance
C010,2020-10-20,P-D01-REF-A,2,2,2.989836591,3.108731639,160.4490706,-2.263051536,4.602378832,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-D01-W001,2,2,1.839637962,1.906244195,161.0930837,167.1808856,3.645928623,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-D01-W006,2,2,2.074716811,2.64068792,162.0919754,268.1003942,3.462677853,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-D01-W003,2,2,2.167898286,2.718056339,161.1958221,424.1410929,3.738324132,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H01-REF-A,2,2,2.187641469,2.726947519,159.9238484,3.011917552,4.137967327,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H01-W002,2,2,2.327838233,3.281716698,160.5149133,58.21428084,3.688118741,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H01-W007,2,2,2.17130175,3.064734397,162.267613,191.0059084,3.870029179,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H01-W003,2,2,2.438570223,2.927019382,160.5803245,316.8065436,4.111125368,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H02-REF-A,2,2,1.851692582,2.348422961,162.7352566,-3.981738456,3.368858397,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H02-W004,2,2,1.612837614,1.676332224,164.0204986,156.028627,3.459556157,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H02-W006,2,2,2.629592826,2.677569895,164.4801893,275.1587864,4.477995105,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H02-W001,2,2,2.668015772,3.058492156,163.2112751,273.0626851,4.534223023,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H03-REF-A,2,1,3.137245984,3.17713817,196.2982286,-4.065078084,6.600604435,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H03-W003,2,1,3.083921946,3.244024943,196.5106073,333.8936427,5.865599121,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H03-W005,2,1,3.074946943,3.206296433,196.7602272,364.8982008,6.517264805,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H03-W007,2,2,2.418174746,2.889121841,196.824852,519.0871288,4.736928516,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H04-REF-A,2,2,2.705989713,2.913697926,174.0126179,4.141566086,4.808029505,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H04-W005,2,2,2.228641169,2.288336509,178.7814495,123.6599467,3.939175955,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H04-W006,2,2,2.520605772,2.570861179,179.5175109,142.336058,4.302286951,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H04-W002,2,2,1.995743863,2.749105,176.2811659,448.9512239,3.915327905,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H05-REF-A,2,1,2.812134449,2.897138148,196.1574394,8.498680323,6.039487488,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H05-W005,2,2,2.314425469,3.066517648,197.3869195,1213.07604,3.989156402,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H05-W001,2,2,3.1053021,3.116164316,196.0402783,1284.481301,5.033002404,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H05-W003,2,2,2.421665414,3.255346917,196.6575897,1323.107632,4.123005091,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H06-REF-A,2,2,2.682467375,2.820172749,186.0174298,-2.885180907,5.052693727,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H06-W005,2,2,1.972386761,2.226870598,191.5040717,159.1409713,4.274907472,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H06-W001,2,2,2.147821396,2.98065451,188.1387759,328.8411326,3.44830038,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H06-W003,2,2,2.360823574,2.444083837,189.9657773,326.2897847,4.310581175,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H07-REF-A,2,1,2.258599005,2.570993378,201.0920732,5.89400372,5.35182251,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H07-W007,2,2,2.096840582,2.516643327,202.8284433,34.201626,4.203916099,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H07-W001,2,2,2.466770484,2.636997191,201.8384428,161.1106868,4.301191285,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-H07-W002,2,2,1.697050077,1.772245988,201.9128403,247.0749089,3.613935935,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V01-REF-A,2,2,2.524138899,2.815127811,159.9044286,-0.8257430777,4.391804391,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V01-W002,2,2,2.528866773,2.568765004,160.6935514,118.9547934,4.271172247,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V01-W004,2,2,2.407723626,2.496655428,160.9920718,173.7057463,4.063148349,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V01-W007,2,2,2.246380726,2.498910662,161.4459971,366.646697,4.004001996,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V02-REF-A,2,2,1.69576701,2.007760714,171.8500214,-0.3258616641,3.542285555,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V02-W004,2,2,2.59337395,3.159951624,172.9033981,51.40762458,4.434376205,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V02-W002,2,2,1.472786024,1.553494402,172.448518,241.7957147,3.229631627,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V02-W001,2,2,2.826193697,3.071181889,172.2718384,277.8571685,4.378510862,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V03-REF-A,2,1,2.163302563,2.840809631,180.7807749,2.990209119,4.447810372,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V03-W006,2,2,1.929889172,2.25088177,181.6841528,376.6754511,3.425673558,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V03-W001,2,2,2.45466971,2.93435887,181.0377102,446.0548823,3.977351359,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V03-W003,2,1,2.710668831,3.152903584,180.4163916,1311.206509,5.474172818,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V04-REF-A,2,2,2.232662056,2.757810874,194.4723036,-0.6642706827,3.747850085,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V04-W002,2,1,2.152782899,2.635007175,195.0607547,194.0732912,5.601053874,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V04-W006,2,2,2.399462108,2.474267522,195.4934085,234.3417584,4.37880965,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V04-W005,2,2,2.130313639,2.531357207,195.302703,331.4961168,4.414101036,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V05-REF-A,2,2,2.125860243,2.214116833,195.666269,1.861435966,4.152142837,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V05-W004,2,2,2.566056766,2.623552839,195.3902723,1336.836435,4.372016193,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V05-W005,2,1,2.157576307,2.434224267,195.4585691,1413.294569,5.253153053,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V05-W002,2,2,2.251598539,2.648510747,195.1199467,1441.695228,4.199829008,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V06-REF-A,2,2,2.540927053,2.898561916,199.8181347,-5.140166899,4.557341773,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V06-W006,2,2,1.786904571,2.173883139,201.3010921,123.797878,3.279464458,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V06-W003,2,2,2.159753663,2.692384283,200.667496,125.8297986,3.836859152,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C010,2020-10-20,P-V06-W002,2,1,2.863867054,3.051106709,200.5510639,157.4377649,5.791133119,-4.449635679,0.9063373539,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-D01-REF-A,2,2,2.581536048,2.979999798,160.4476409,-0.8333579229,4.26970466,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-D01-W001,2,2,2.623891048,3.010029523,161.0629265,197.3380748,4.28595418,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-D01-W006,2,1,2.506919247,2.925988832,162.0726127,287.4631271,5.313145139,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-D01-W003,2,2,2.531811279,3.242484572,161.1907759,429.1872951,4.259405533,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H01-REF-A,2,2,1.955578051,2.609388385,159.9248753,1.985018851,3.51585536,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H01-W002,2,2,2.267825047,2.901212539,160.4925159,80.61171609,3.579290067,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H01-W007,2,2,2.105633922,2.856793466,162.242456,216.1629391,3.868508541,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H01-W003,2,2,1.337028613,1.430703007,160.5669009,330.2301078,3.095436589,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H02-REF-A,2,2,2.182186223,2.578177218,162.7307095,0.5653490136,4.143135358,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H02-W004,2,2,2.095573361,2.860250466,164.0029226,173.6045664,3.340944736,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H02-W006,2,2,2.615606821,2.875839554,164.4608471,294.5009775,4.8178725,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H02-W001,2,2,2.554193219,2.796539112,163.186043,298.2948165,4.416210944,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H03-REF-A,2,2,2.566036469,2.900314861,196.2939514,0.2121073674,4.699340787,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H03-W003,2,1,2.310407081,3.371138461,196.4796047,364.8962272,4.022678158,1.085996938,0.8118281674,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H03-W005,2,2,3.295435453,3.350977908,196.7269687,398.156699,5.285379098,1.085996938,0.8118281674,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H03-W007,2,2,2.016339003,2.050654672,196.8072702,536.6688826,3.844426763,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H04-REF-A,2,2,2.023153978,2.070824855,174.0174823,-0.7228199391,3.742303316,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H04-W005,2,2,2.265446934,2.831393185,178.7629539,142.1555341,3.851851845,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H04-W006,2,1,3.315560708,3.319511015,179.4920508,167.7962309,5.849004801,1.085996938,0.8118281674,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H04-W002,2,1,2.628903566,2.642024151,176.2525647,477.5524009,5.188054606,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H05-REF-A,2,2,1.717284197,1.895424722,196.1652375,0.7006104031,4.015860961,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H05-W005,2,2,1.219953015,1.234618618,197.3796116,1220.383949,3.205560783,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H05-W001,2,2,2.217820031,3.230412079,196.0104533,1314.306344,4.094289225,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H05-W003,2,2,1.805761053,1.993577524,196.6382691,1342.428289,4.007734516,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H06-REF-A,2,2,2.817238436,2.916962947,186.0179026,-3.358054467,4.749232237,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H06-W005,2,2,1.727468212,2.027991938,191.5090529,154.1597807,3.936730521,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H06-W001,2,2,2.38983169,2.81052008,188.1376032,330.0138655,4.421289779,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H06-W003,2,2,1.719565061,2.145331902,189.9580566,334.0104032,3.722908979,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H07-REF-A,2,2,2.845443869,2.85172829,201.1011745,-3.207324629,4.782416419,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H07-W007,2,2,2.259539369,3.149927323,202.810757,51.88787541,3.679483001,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H07-W001,2,2,1.542936586,1.880501907,201.8207916,178.7618478,3.072822479,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-H07-W002,2,2,2.317830137,2.712984645,201.878287,281.6282296,3.754018011,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V01-REF-A,2,2,2.226065127,2.890248779,159.9012379,2.364881159,3.837964463,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V01-W002,2,2,2.551727566,3.065361761,160.6752864,137.2197726,4.389025104,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V01-W004,2,1,3.341667937,3.361127842,160.9789895,186.788044,5.775731065,1.085996938,0.8118281674,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V01-W007,2,2,2.376083819,3.374103735,161.4209526,391.6912552,3.948358874,1.085996938,0.8118281674,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V02-REF-A,2,1,1.266220653,1.304859737,171.851113,-1.41751703,4.315097942,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V02-W004,2,1,2.429018755,2.893520374,172.8908626,63.94319096,4.784163292,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V02-W002,2,1,2.283370309,2.927392668,172.4203853,269.9283797,4.954016894,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V02-W001,2,2,1.846224897,2.468844681,172.2525683,297.1272397,3.676750087,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V03-REF-A,2,2,1.529307805,1.706607147,180.7806999,3.065195614,3.54130958,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V03-W006,2,1,2.342478138,2.739063819,181.6651101,395.7181566,5.81722052,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V03-W001,2,2,2.562007036,2.715122078,181.020114,463.6510497,4.468714753,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V03-W003,2,2,2.696568753,2.773603423,180.3995175,1328.080559,4.868634729,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V04-REF-A,2,2,2.131386763,2.739722226,194.4737543,-2.114931781,3.821785642,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V04-W002,2,1,2.113050381,2.659316746,195.0670939,187.7340822,5.410411945,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V04-W006,2,2,2.041342375,2.230749744,195.4972903,230.4599854,3.935571039,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V04-W005,2,2,2.381783839,2.382295633,195.3003619,333.8371707,4.187402226,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V05-REF-A,2,2,1.916391067,2.457239303,195.6662203,1.910191267,3.348457676,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V05-W004,2,1,1.973457362,2.668274211,195.368572,1358.536686,3.727652962,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V05-W005,2,1,2.977803584,3.325872207,195.4385579,1433.305782,5.423642118,1.085996938,0.8118281674,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V05-W002,2,2,2.317935028,3.193949044,195.1012056,1460.436387,3.574616218,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V06-REF-A,2,2,2.154581124,3.052112069,199.8157373,-2.74270892,3.465338004,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V06-W006,2,2,2.081817003,2.136305692,201.2944297,130.4602903,3.824463937,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V06-W003,2,2,2.485735995,3.102767983,200.6515141,141.8117032,4.555301809,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C012,2021-05-18,P-V06-W002,2,2,3.262114348,3.281975859,200.5403933,168.1083602,5.184471997,1.085996938,0.8118281674,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-D01-REF-A,2,1,1.967353259,2.402430161,160.4509255,-4.117999738,4.882699236,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-D01-W001,2,2,3.027220361,3.114982692,161.0166954,243.5691199,4.818677982,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-D01-W006,2,2,1.860861254,2.179264224,162.0624198,297.6560315,3.509053852,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-D01-W003,2,2,2.508834946,3.38260211,161.1883708,431.592355,4.403652481,2.00644681,0.8,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H01-REF-A,2,1,1.945384555,2.686680994,159.9276193,-0.7589043524,3.502962021,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H01-W002,2,2,2.078216457,2.691119026,160.4604789,112.6486569,3.833077606,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H01-W007,2,2,2.723922468,3.182695803,162.2285337,230.0852675,4.621326265,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H01-W003,2,2,1.982259404,2.402242433,160.5248693,372.2617596,3.987094912,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H02-REF-A,2,2,1.55503239,1.785066631,162.7308624,0.412484165,3.365589061,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H02-W004,2,2,1.65348364,1.962342394,163.9940846,182.442634,3.687233779,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H02-W006,2,2,2.220682069,2.641291701,164.4535426,301.8055138,3.909932753,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H02-W001,2,2,2.323034016,2.334929695,163.1765542,307.7836103,3.965237455,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H03-REF-A,2,2,1.578149806,1.935682875,196.2935806,0.5829462746,3.545783792,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H03-W003,2,2,2.088506847,2.332637716,196.4601046,384.3963689,3.484630513,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H03-W005,2,2,2.443054214,3.139526469,196.7021549,422.9704774,4.480924623,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H03-W007,2,2,1.392985203,1.453449628,196.7970962,546.8429364,3.506287647,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H04-REF-A,2,2,1.378838492,1.509235316,174.0168978,-0.1383221157,3.232899187,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H04-W005,2,2,2.248583788,2.587151738,178.7467109,158.3985839,3.948734041,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H04-W006,2,2,1.786803881,2.24916334,179.4929674,166.8796254,3.592914682,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H04-W002,2,2,2.218264254,2.31853945,176.2408416,489.2755667,4.453515208,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H05-REF-A,2,2,2.000461133,2.603358066,196.1624981,3.44005847,3.881386062,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H05-W005,2,1,2.51046307,3.108988073,197.3760681,1223.927427,5.818107713,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H05-W001,2,2,2.484046967,2.947927844,195.9936383,1331.121301,4.30922446,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H05-W003,2,2,2.428564414,2.792214238,196.6255714,1355.12596,4.045126088,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H06-REF-A,2,2,1.420438648,1.490772659,186.0115343,3.010309229,3.362458696,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H06-W005,2,2,3.042859948,3.254897055,191.5057247,157.4879377,4.794593243,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H06-W001,2,2,1.574737421,1.882916195,188.1348298,332.787237,3.20440946,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H06-W003,2,2,2.880622012,3.186789226,189.9569604,335.106615,4.860529576,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H07-REF-A,2,2,1.987326719,2.127732095,201.1009463,-2.979107417,4.069603147,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H07-W007,2,2,1.742896281,1.746601345,202.8131154,49.52950812,3.810686313,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H07-W001,2,2,3.019695867,3.075240865,201.8162644,183.2890266,5.092210652,2.00644681,0.8,accepted,fixed_solution_pdop_and_calibrated_common_mode,C/S
C014,2021-11-02,P-H07-W002,2,2,2.924967512,3.368561856,201.8667757,293.1394749,5.113141287,2.00644681,0.8,warning,fixed_solution_pdop_and_calibrated_common_mode,C/S
