campaign_id,date,profile_id,point_id,observed_x_local_m,observed_y_local_m,standard_uncertainty_xy_mm,qc_status,provenance
C008,2020-04-21,P-V02,P-V02-W005,23099.44998,42733.41627,1.4,accepted,S
C008,2020-04-21,P-V02,P-V02-W006,23099.44997,42816.33941,1.4,accepted,S
C008,2020-04-21,P-V02,P-V02-W007,23099.45016,42893.8666,1.4,accepted,S
C008,2020-04-21,P-V02,P-V02-REF-B,23099.44971,43243.86873,0.9,accepted,S
C008,2020-04-21,P-V03,P-V03-REF-A,24511.53679,41998.32498,0.9,accepted,S
C008,2020-04-21,P-V03,P-V03-W001,24511.5354,42348.3261,1.4,accepted,S
C008,2020-04-21,P-V03,P-V03-W002,24511.53602,42411.38387,1.4,accepted,S
C008,2020-04-21,P-V03,P-V03-W003,24511.53531,42470.24152,1.4,accepted,S
C008,2020-04-21,P-V03,P-V03-W004,24511.53515,42513.6749,1.4,accepted,S
C008,2020-04-21,P-V03,P-V03-W005,24511.53195,42597.4523,1.4,accepted,S
C008,2020-04-21,P-V03,P-V03-W006,24511.53614,42636.85719,1.4,accepted,S
C008,2020-04-21,P-V03,P-V03-W007,24511.53505,42672.70206,1.4,accepted,S
C008,2020-04-21,P-V03,P-V03-REF-B,24511.53396,43022.70146,0.9,accepted,S
C008,2020-04-21,P-V04,P-V04-REF-A,25923.62072,44254.21942,0.9,accepted,S
C008,2020-04-21,P-V04,P-V04-W001,25923.62004,44604.21767,1.4,accepted,S
C008,2020-04-21,P-V04,P-V04-W002,25923.62158,44645.81585,1.4,accepted,S
C008,2020-04-21,P-V04,P-V04-W003,25923.62032,44718.5759,1.4,accepted,S
C008,2020-04-21,P-V04,P-V04-W004,25923.62049,44810.93381,1.4,accepted,S
C008,2020-04-21,P-V04,P-V04-W005,25923.62137,44835.5002,1.4,accepted,S
C008,2020-04-21,P-V04,P-V04-W006,25923.62345,44882.27182,1.4,accepted,S
C008,2020-04-21,P-V04,P-V04-W007,25923.62117,44954.82469,1.4,accepted,S
C008,2020-04-21,P-V04,P-V04-REF-B,25923.62215,45304.82668,0.9,accepted,S
C008,2020-04-21,P-V05,P-V05-REF-A,27335.70684,42160.51354,0.9,accepted,S
C008,2020-04-21,P-V05,P-V05-W001,27335.70747,42510.51327,1.4,accepted,S
C008,2020-04-21,P-V05,P-V05-W002,27335.70327,42607.26604,1.4,accepted,S
C008,2020-04-21,P-V05,P-V05-W003,27335.70404,42625.12772,1.4,accepted,S
C008,2020-04-21,P-V05,P-V05-W004,27335.70501,42690.00077,1.4,accepted,S
C008,2020-04-21,P-V05,P-V05-W005,27335.70313,42762.37639,1.4,accepted,S
C008,2020-04-21,P-V05,P-V05-W006,27335.70284,42793.86328,1.4,accepted,S
C008,2020-04-21,P-V05,P-V05-W007,27335.70292,42864.37304,1.4,accepted,S
C008,2020-04-21,P-V05,P-V05-REF-B,27335.70801,43214.37881,0.9,accepted,S
C008,2020-04-21,P-V06,P-V06-REF-A,28747.79215,43295.83164,0.9,accepted,S
C008,2020-04-21,P-V06,P-V06-W001,28747.79161,43645.83173,1.4,accepted,S
C008,2020-04-21,P-V06,P-V06-W002,28747.79406,43743.58541,1.4,accepted,S
C008,2020-04-21,P-V06,P-V06-W004,28747.79034,43929.00566,1.4,accepted,S
C008,2020-04-21,P-V06,P-V06-W005,28747.79433,44000.35918,1.4,accepted,S
C008,2020-04-21,P-V06,P-V06-W006,28747.7904,44101.77971,1.4,accepted,S
C008,2020-04-21,P-V06,P-V06-W007,28747.7923,44161.88551,1.4,accepted,S
C008,2020-04-21,P-V06,P-V06-REF-B,28747.79216,44511.88578,0.9,accepted,S
C009,2020-06-02,P-D01,P-D01-REF-A,21053.17247,39693.08978,0.9,accepted,S
C009,2020-06-02,P-D01,P-D01-W001,21345.20528,39886.00961,1.4,accepted,S
C009,2020-06-02,P-D01,P-D01-W002,21409.24919,39928.32025,1.4,accepted,S
C009,2020-06-02,P-D01,P-D01-W005,21604.37124,40057.21863,1.4,accepted,S
C009,2020-06-02,P-D01,P-D01-W006,21681.0628,40107.87885,1.4,accepted,S
C009,2020-06-02,P-D01,P-D01-W007,21748.4452,40152.39978,1.4,accepted,S
C009,2020-06-02,P-D01,P-D01-REF-B,22040.47988,40345.32077,0.9,accepted,S
C009,2020-06-02,P-H03,P-H03-REF-A,28847.39592,41488.43091,0.9,accepted,S
C009,2020-06-02,P-H03,P-H03-W001,29197.3989,41488.43139,1.4,accepted,S
C009,2020-06-02,P-H03,P-H03-W002,29284.85693,41488.43766,1.4,accepted,S
C009,2020-06-02,P-H03,P-H03-W004,29397.43415,41488.44399,1.4,accepted,S
C009,2020-06-02,P-H03,P-H03-W005,29505.79392,41488.42374,1.4,accepted,S
C009,2020-06-02,P-H03,P-H03-W006,29518.66888,41488.42431,1.4,accepted,S
C009,2020-06-02,P-H03,P-H03-REF-B,29980.34615,41488.4307,0.9,accepted,S
C009,2020-06-02,P-V01,P-V01-REF-A,21687.36376,38872.51067,0.9,accepted,S
C009,2020-06-02,P-V01,P-V01-W003,21687.36452,39444.25508,1.4,accepted,S
C009,2020-06-02,P-V01,P-V01-W004,21687.36401,39503.60024,1.4,accepted,S
C009,2020-06-02,P-V01,P-V01-W005,21687.36276,39637.80406,1.4,accepted,S
C009,2020-06-02,P-V01,P-V01-W006,21687.36329,39729.55675,1.4,accepted,S
C009,2020-06-02,P-V01,P-V01-W007,21687.36267,39827.02836,1.4,accepted,S
C009,2020-06-02,P-V01,P-V01-REF-B,21687.36418,40177.03172,0.9,accepted,S
C010,2020-10-20,P-D01,P-D01-REF-A,21053.16984,39693.09005,0.9,accepted,S
C010,2020-10-20,P-D01,P-D01-W001,21345.20453,39886.01419,1.4,accepted,S
C010,2020-10-20,P-D01,P-D01-W002,21409.24572,39928.32169,1.4,accepted,S
C010,2020-10-20,P-D01,P-D01-W003,21461.84517,39963.06922,1.4,accepted,S
C010,2020-10-20,P-D01,P-D01-W004,21544.63373,40017.75561,1.4,accepted,S
C010,2020-10-20,P-D01,P-D01-W005,21604.37274,40057.21954,1.4,accepted,S
C010,2020-10-20,P-D01,P-D01-W006,21681.0588,40107.8794,1.4,accepted,S
C010,2020-10-20,P-D01,P-D01-W007,21748.4463,40152.399,1.4,accepted,S
C010,2020-10-20,P-D01,P-D01-REF-B,22040.47854,40345.32308,0.9,accepted,S
C010,2020-10-20,P-H01,P-H01-REF-A,20805.16811,39576.96687,0.9,accepted,S
C010,2020-10-20,P-H01,P-H01-W001,21155.16957,39576.96808,1.4,accepted,S
C010,2020-10-20,P-H01,P-H01-W002,21303.02675,39576.96865,1.4,accepted,S
C010,2020-10-20,P-H01,P-H01-W003,21488.08349,39576.97483,1.4,accepted,S
C010,2020-10-20,P-H01,P-H01-W004,21613.12201,39576.97077,1.4,accepted,S
C010,2020-10-20,P-H01,P-H01-W005,21778.94523,39576.95946,1.4,accepted,S
C010,2020-10-20,P-H01,P-H01-W006,21938.52568,39576.96451,1.4,accepted,S
C010,2020-10-20,P-H01,P-H01-W007,22109.8532,39576.96408,1.4,accepted,S
C010,2020-10-20,P-H01,P-H01-REF-B,22459.85452,39576.96789,0.9,accepted,S
C010,2020-10-20,P-H02,P-H02-REF-A,21446.69291,40532.69995,0.9,accepted,S
C010,2020-10-20,P-H02,P-H02-W001,21796.69781,40532.70349,1.4,accepted,S
C010,2020-10-20,P-H02,P-H02-W003,21973.04068,40532.70315,1.4,accepted,S
C010,2020-10-20,P-H02,P-H02-W004,22047.51518,40532.69964,1.4,accepted,S
C010,2020-10-20,P-H02,P-H02-W005,22164.56563,40532.69963,1.4,accepted,S
C010,2020-10-20,P-H02,P-H02-W006,22226.25758,40532.69526,1.4,accepted,S
C010,2020-10-20,P-H02,P-H02-W007,22330.95172,40532.69404,1.4,accepted,S
C010,2020-10-20,P-H02,P-H02-REF-B,22680.95744,40532.70004,0.9,accepted,S
C010,2020-10-20,P-H03,P-H03-REF-A,28847.39326,41488.43137,0.9,accepted,S
C010,2020-10-20,P-H03,P-H03-W001,29197.39943,41488.43733,1.4,accepted,S
C010,2020-10-20,P-H03,P-H03-W002,29284.85476,41488.43943,1.4,accepted,S
C010,2020-10-20,P-H03,P-H03-W003,29321.74517,41488.43821,1.4,accepted,S
C010,2020-10-20,P-H03,P-H03-W004,29397.43519,41488.44354,1.4,accepted,S
C010,2020-10-20,P-H03,P-H03-W005,29505.79232,41488.42502,1.4,accepted,S
C010,2020-10-20,P-H03,P-H03-W006,29518.67261,41488.42529,1.4,accepted,S
C010,2020-10-20,P-H03,P-H03-W007,29630.33419,41488.42244,1.4,accepted,S
C010,2020-10-20,P-H03,P-H03-REF-B,29980.34205,41488.4315,0.9,accepted,S
C010,2020-10-20,P-H04,P-H04-REF-A,23368.90102,42444.16388,0.9,accepted,S
C010,2020-10-20,P-H04,P-H04-W001,23718.90538,42444.16883,1.4,accepted,S
C010,2020-10-20,P-H04,P-H04-W002,23797.84365,42444.17366,1.4,accepted,S
C010,2020-10-20,P-H04,P-H04-W003,23918.063,42444.17705,1.4,accepted,S
C010,2020-10-20,P-H04,P-H04-W004,24038.96356,42444.16165,1.4,accepted,S
C010,2020-10-20,P-H04,P-H04-W005,24117.59848,42444.16053,1.4,accepted,S
C010,2020-10-20,P-H04,P-H04-W006,24225.79328,42444.16183,1.4,accepted,S
C010,2020-10-20,P-H04,P-H04-W007,24318.36662,42444.15953,1.4,accepted,S
C010,2020-10-20,P-H04,P-H04-REF-B,24668.3718,42444.16371,0.9,accepted,S
C010,2020-10-20,P-H05,P-H05-REF-A,26665.98778,43399.89635,0.9,accepted,S
C010,2020-10-20,P-H05,P-H05-W001,27016.01177,43399.92029,1.4,accepted,S
C010,2020-10-20,P-H05,P-H05-W002,27153.36312,43399.92112,1.4,accepted,S
C010,2020-10-20,P-H05,P-H05-W003,27263.94954,43399.92481,1.4,accepted,S
C010,2020-10-20,P-H05,P-H05-W004,27432.29722,43399.86561,1.4,accepted,S
C010,2020-10-20,P-H05,P-H05-W005,27558.05882,43399.87192,1.4,accepted,S
C010,2020-10-20,P-H05,P-H05-W006,27697.09159,43399.86826,1.4,accepted,S
C010,2020-10-20,P-H05,P-H05-W007,27821.11985,43399.8804,1.4,accepted,S
C010,2020-10-20,P-H05,P-H05-REF-B,28171.13666,43399.89546,0.9,accepted,S
C010,2020-10-20,P-H06,P-H06-REF-A,24584.49361,44355.62947,0.9,accepted,S
C010,2020-10-20,P-H06,P-H06-W001,24934.49951,44355.63735,1.4,accepted,S
C010,2020-10-20,P-H06,P-H06-W002,25077.46565,44355.63375,1.4,accepted,S
C010,2020-10-20,P-H06,P-H06-W003,25203.33833,44355.63463,1.4,accepted,S
C010,2020-10-20,P-H06,P-H06-W004,25301.7262,44355.62193,1.4,accepted,S
C010,2020-10-20,P-H06,P-H06-W005,25414.15589,44355.62497,1.4,accepted,S
C010,2020-10-20,P-H06,P-H06-W006,25597.56693,44355.61987,1.4,accepted,S
C010,2020-10-20,P-H06,P-H06-REF-B,26027.21408,44355.6272,0.9,accepted,S
C010,2020-10-20,P-V01,P-V01-REF-A,21687.3635,38872.51235,0.9,accepted,S
C010,2020-10-20,P-V01,P-V01-W001,21687.36258,39222.512,1.4,accepted,S
C010,2020-10-20,P-V01,P-V01-W002,21687.36406,39326.96362,1.4,accepted,S
C010,2020-10-20,P-V01,P-V01-W003,21687.36411,39444.25802,1.4,accepted,S
C010,2020-10-20,P-V01,P-V01-W004,21687.36461,39503.59864,1.4,accepted,S
C010,2020-10-20,P-V01,P-V01-W005,21687.36101,39637.80551,1.4,accepted,S
C010,2020-10-20,P-V01,P-V01-W006,21687.3638,39729.55703,1.4,accepted,S
C010,2020-10-20,P-V01,P-V01-REF-B,21687.36417,40177.03228,0.9,accepted,S
C010,2020-10-20,P-V02,P-V02-REF-A,23099.44886,42131.02501,0.9,accepted,S
C010,2020-10-20,P-V02,P-V02-W001,23099.45048,42481.02682,1.4,accepted,S
C010,2020-10-20,P-V02,P-V02-W002,23099.44641,42551.3318,1.4,accepted,S
C010,2020-10-20,P-V02,P-V02-W003,23099.44941,42632.86716,1.4,accepted,S
C010,2020-10-20,P-V02,P-V02-W004,23099.44915,42683.58028,1.4,accepted,S
C010,2020-10-20,P-V02,P-V02-W005,23099.44844,42733.4196,1.4,accepted,S
C010,2020-10-20,P-V02,P-V02-W006,23099.44893,42816.34079,1.4,accepted,S
C010,2020-10-20,P-V02,P-V02-W007,23099.4484,42893.86874,1.4,accepted,S
C010,2020-10-20,P-V02,P-V02-REF-B,23099.44918,43243.8702,0.9,accepted,S
C010,2020-10-20,P-V03,P-V03-REF-A,24511.53737,41998.32576,0.9,accepted,S
C010,2020-10-20,P-V03,P-V03-W001,24511.53026,42348.32659,1.4,accepted,S
C010,2020-10-20,P-V03,P-V03-W002,24511.53368,42411.38636,1.4,accepted,S
C010,2020-10-20,P-V03,P-V03-W003,24511.53356,42470.23929,1.4,accepted,S
C010,2020-10-20,P-V03,P-V03-W004,24511.53163,42513.67677,1.4,accepted,S
C010,2020-10-20,P-V03,P-V03-W005,24511.53244,42597.45188,1.4,accepted,S
C010,2020-10-20,P-V03,P-V03-W006,24511.53634,42636.85662,1.4,accepted,S
C010,2020-10-20,P-V03,P-V03-W007,24511.53214,42672.70234,1.4,accepted,S
C010,2020-10-20,P-V03,P-V03-REF-B,24511.53549,43022.70184,0.9,accepted,S
C010,2020-10-20,P-V04,P-V04-REF-A,25923.62222,44254.21839,0.9,accepted,S
C010,2020-10-20,P-V04,P-V04-W001,25923.61875,44604.21812,1.4,accepted,S
C010,2020-10-20,P-V04,P-V04-W002,25923.61917,44645.81277,1.4,accepted,S
C010,2020-10-20,P-V04,P-V04-W003,25923.6211,44718.57713,1.4,accepted,S
C010,2020-10-20,P-V04,P-V04-W004,25923.62136,44810.93302,1.4,accepted,S
C010,2020-10-20,P-V04,P-V04-W006,25923.61981,44882.27303,1.4,accepted,S
C010,2020-10-20,P-V04,P-V04-W007,25923.62157,44954.8244,1.4,accepted,S
C010,2020-10-20,P-V04,P-V04-REF-B,25923.61933,45304.82498,0.9,accepted,S
C010,2020-10-20,P-V05,P-V05-REF-A,27335.70528,42160.51326,0.9,accepted,S
C010,2020-10-20,P-V05,P-V05-W002,27335.70307,42607.26966,1.4,accepted,S
C010,2020-10-20,P-V05,P-V05-W003,27335.70354,42625.13002,1.4,accepted,S
C010,2020-10-20,P-V05,P-V05-W004,27335.70337,42690.00266,1.4,accepted,S
C010,2020-10-20,P-V05,P-V05-W005,27335.70507,42762.37797,1.4,accepted,S
C010,2020-10-20,P-V05,P-V05-W006,27335.70155,42793.85875,1.4,accepted,S
C010,2020-10-20,P-V05,P-V05-W007,27335.70109,42864.3724,1.4,accepted,S
C010,2020-10-20,P-V05,P-V05-REF-B,27335.70686,43214.37947,0.9,accepted,S
C010,2020-10-20,P-V06,P-V06-REF-A,28747.79183,43295.83248,0.9,accepted,S
C010,2020-10-20,P-V06,P-V06-W001,28747.79233,43645.8309,1.4,accepted,S
C010,2020-10-20,P-V06,P-V06-W002,28747.79107,43743.58724,1.4,accepted,S
C010,2020-10-20,P-V06,P-V06-W003,28747.7909,43785.99883,1.4,accepted,S
C010,2020-10-20,P-V06,P-V06-W004,28747.79203,43929.00457,1.4,accepted,S
C010,2020-10-20,P-V06,P-V06-W005,28747.79029,44000.36248,1.4,accepted,S
C010,2020-10-20,P-V06,P-V06-W006,28747.79302,44101.77979,1.4,accepted,S
C010,2020-10-20,P-V06,P-V06-W007,28747.79073,44161.88535,1.4,accepted,S
C010,2020-10-20,P-V06,P-V06-REF-B,28747.79253,44511.88658,0.9,accepted,S
C011,2021-01-26,P-H04,P-H04-REF-A,23368.90282,42444.16258,0.9,accepted,S
C011,2021-01-26,P-H04,P-H04-W001,23718.9067,42444.16949,1.4,accepted,S
C011,2021-01-26,P-H04,P-H04-W002,23797.84716,42444.17003,1.4,accepted,S
C011,2021-01-26,P-H04,P-H04-W003,23918.0651,42444.17845,1.4,accepted,S
C011,2021-01-26,P-H04,P-H04-W004,24038.96593,42444.15888,1.4,accepted,S
C011,2021-01-26,P-H04,P-H04-W005,24117.60267,42444.15975,1.4,accepted,S
C011,2021-01-26,P-H04,P-H04-W006,24225.79865,42444.15947,1.4,accepted,S
C011,2021-01-26,P-H04,P-H04-W007,24318.36928,42444.15875,1.4,accepted,S
C011,2021-01-26,P-H04,P-H04-REF-B,24668.37247,42444.16243,0.9,accepted,S
C011,2021-01-26,P-V02,P-V02-REF-A,23099.45088,42131.02495,0.9,accepted,S
C011,2021-01-26,P-V02,P-V02-W001,23099.45194,42481.02293,1.4,accepted,S
C011,2021-01-26,P-V02,P-V02-W002,23099.45209,42551.33307,1.4,accepted,S
C011,2021-01-26,P-V02,P-V02-W003,23099.45027,42632.87085,1.4,accepted,S
C011,2021-01-26,P-V02,P-V02-W004,23099.44916,42683.5791,1.4,accepted,S
C011,2021-01-26,P-V02,P-V02-W005,23099.45092,42733.41699,1.4,accepted,S
C011,2021-01-26,P-V02,P-V02-W006,23099.44994,42816.34094,1.4,accepted,S
C011,2021-01-26,P-V02,P-V02-W007,23099.45027,42893.8653,1.4,accepted,S
C011,2021-01-26,P-V02,P-V02-REF-B,23099.45088,43243.86696,0.9,accepted,S
C012,2021-05-18,P-D01,P-D01-REF-A,21053.17158,39693.08885,0.9,accepted,S
C012,2021-05-18,P-D01,P-D01-W001,21345.20541,39886.01196,1.4,accepted,S
C012,2021-05-18,P-D01,P-D01-W002,21409.25165,39928.32303,1.4,accepted,S
C012,2021-05-18,P-D01,P-D01-W003,21461.84801,39963.06852,1.4,accepted,S
C012,2021-05-18,P-D01,P-D01-W004,21544.63606,40017.75733,1.4,accepted,S
C012,2021-05-18,P-D01,P-D01-W005,21604.37202,40057.22071,1.4,accepted,S
C012,2021-05-18,P-D01,P-D01-W006,21681.06151,40107.88001,1.4,accepted,S
C012,2021-05-18,P-D01,P-D01-W007,21748.44831,40152.3977,1.4,accepted,S
C012,2021-05-18,P-D01,P-D01-REF-B,22040.48094,40345.32141,0.9,accepted,S
C012,2021-05-18,P-H01,P-H01-REF-A,20805.17154,39576.96749,0.9,accepted,S
C012,2021-05-18,P-H01,P-H01-W001,21155.16835,39576.96833,1.4,accepted,S
C012,2021-05-18,P-H01,P-H01-W002,21303.02719,39576.96715,1.4,accepted,S
C012,2021-05-18,P-H01,P-H01-W003,21488.08606,39576.97161,1.4,accepted,S
C012,2021-05-18,P-H01,P-H01-W004,21613.1186,39576.97028,1.4,accepted,S
C012,2021-05-18,P-H01,P-H01-W005,21778.94665,39576.95805,1.4,accepted,S
C012,2021-05-18,P-H01,P-H01-W006,21938.52662,39576.96068,1.4,accepted,S
C012,2021-05-18,P-H01,P-H01-W007,22109.85072,39576.9643,1.4,accepted,S
C012,2021-05-18,P-H01,P-H01-REF-B,22459.85495,39576.96602,0.9,accepted,S
C012,2021-05-18,P-H02,P-H02-REF-A,21446.69415,40532.69965,0.9,accepted,S
C012,2021-05-18,P-H02,P-H02-W001,21796.69959,40532.70667,1.4,accepted,S
C012,2021-05-18,P-H02,P-H02-W002,21892.49918,40532.7075,1.4,accepted,S
C012,2021-05-18,P-H02,P-H02-W003,21973.04023,40532.70217,1.4,accepted,S
C012,2021-05-18,P-H02,P-H02-W004,22047.51682,40532.69422,1.4,accepted,S
C012,2021-05-18,P-H02,P-H02-W005,22164.56509,40532.69818,1.4,accepted,S
C012,2021-05-18,P-H02,P-H02-W006,22226.26227,40532.69126,1.4,accepted,S
C012,2021-05-18,P-H02,P-H02-W007,22330.95308,40532.69565,1.4,accepted,S
C012,2021-05-18,P-H02,P-H02-REF-B,22680.95888,40532.69924,0.9,accepted,S
C012,2021-05-18,P-H03,P-H03-REF-A,28847.39556,41488.43234,0.9,accepted,S
C012,2021-05-18,P-H03,P-H03-W001,29197.40241,41488.43463,1.4,accepted,S
C012,2021-05-18,P-H03,P-H03-W002,29284.86174,41488.43843,1.4,accepted,S
C012,2021-05-18,P-H03,P-H03-W003,29321.7481,41488.43775,1.4,accepted,S
C012,2021-05-18,P-H03,P-H03-W004,29397.43489,41488.44283,1.4,accepted,S
C012,2021-05-18,P-H03,P-H03-W005,29505.79424,41488.42235,1.4,accepted,S
C012,2021-05-18,P-H03,P-H03-W006,29518.67082,41488.42491,1.4,accepted,S
C012,2021-05-18,P-H03,P-H03-W007,29630.33457,41488.42019,1.4,accepted,S
C012,2021-05-18,P-H03,P-H03-REF-B,29980.34699,41488.43291,0.9,accepted,S
C012,2021-05-18,P-H04,P-H04-REF-A,23368.90421,42444.16217,0.9,accepted,S
C012,2021-05-18,P-H04,P-H04-W001,23718.90541,42444.1671,1.4,accepted,S
C012,2021-05-18,P-H04,P-H04-W002,23797.84644,42444.1727,1.4,accepted,S
C012,2021-05-18,P-H04,P-H04-W003,23918.06685,42444.17772,1.4,accepted,S
C012,2021-05-18,P-H04,P-H04-W004,24038.96564,42444.16079,1.4,accepted,S
C012,2021-05-18,P-H04,P-H04-W005,24117.60194,42444.16122,1.4,accepted,S
C012,2021-05-18,P-H04,P-H04-W006,24225.79515,42444.15987,1.4,accepted,S
C012,2021-05-18,P-H04,P-H04-W007,24318.36929,42444.16015,1.4,accepted,S
C012,2021-05-18,P-H04,P-H04-REF-B,24668.37555,42444.16423,0.9,accepted,S
C012,2021-05-18,P-H05,P-H05-REF-A,26665.98974,43399.89597,0.9,accepted,S
C012,2021-05-18,P-H05,P-H05-W001,27016.01653,43399.92034,1.4,accepted,S
C012,2021-05-18,P-H05,P-H05-W002,27153.3643,43399.92107,1.4,accepted,S
C012,2021-05-18,P-H05,P-H05-W003,27263.94981,43399.92145,1.4,accepted,S
C012,2021-05-18,P-H05,P-H05-W004,27432.29694,43399.86457,1.4,accepted,S
C012,2021-05-18,P-H05,P-H05-W005,27558.05835,43399.87026,1.4,accepted,S
C012,2021-05-18,P-H05,P-H05-W006,27697.09475,43399.86882,1.4,accepted,S
C012,2021-05-18,P-H05,P-H05-W007,27821.12352,43399.87855,1.4,accepted,S
C012,2021-05-18,P-H05,P-H05-REF-B,28171.1392,43399.89432,0.9,accepted,S
C012,2021-05-18,P-H06,P-H06-REF-A,24584.49772,44355.6285,0.9,accepted,S
C012,2021-05-18,P-H06,P-H06-W001,24934.50421,44355.63303,1.4,accepted,S
C012,2021-05-18,P-H06,P-H06-W002,25077.46876,44355.62856,1.4,accepted,S
C012,2021-05-18,P-H06,P-H06-W003,25203.34364,44355.63175,1.4,accepted,S
C012,2021-05-18,P-H06,P-H06-W004,25301.73094,44355.62043,1.4,accepted,S
C012,2021-05-18,P-H06,P-H06-W005,25414.15786,44355.62452,1.4,accepted,S
C012,2021-05-18,P-H06,P-H06-W006,25597.56829,44355.61981,1.4,accepted,S
C012,2021-05-18,P-H06,P-H06-W007,25677.21428,44355.62695,1.4,accepted,S
C012,2021-05-18,P-H06,P-H06-REF-B,26027.2164,44355.62724,0.9,accepted,S
C012,2021-05-18,P-H07,P-H07-REF-A,26999.0297,45311.35958,0.9,accepted,S
C012,2021-05-18,P-H07,P-H07-W001,27349.03257,45311.36417,1.4,accepted,S
C012,2021-05-18,P-H07,P-H07-W002,27423.69933,45311.36459,1.4,accepted,S
C012,2021-05-18,P-H07,P-H07-W003,27534.63821,45311.35498,1.4,accepted,S
C012,2021-05-18,P-H07,P-H07-W004,27582.66937,45311.35472,1.4,accepted,S
C012,2021-05-18,P-H07,P-H07-W005,27672.19269,45311.35958,1.4,accepted,S
C012,2021-05-18,P-H07,P-H07-W006,27755.63423,45311.35736,1.4,accepted,S
C012,2021-05-18,P-H07,P-H07-W007,27828.04138,45311.35788,1.4,accepted,S
C012,2021-05-18,P-H07,P-H07-REF-B,28178.04273,45311.35992,0.9,accepted,S
C012,2021-05-18,P-V01,P-V01-REF-A,21687.36469,38872.51184,0.9,accepted,S
C012,2021-05-18,P-V01,P-V01-W001,21687.36948,39222.51216,1.4,accepted,S
C012,2021-05-18,P-V01,P-V01-W002,21687.36699,39326.96253,1.4,accepted,S
C012,2021-05-18,P-V01,P-V01-W003,21687.36638,39444.25444,1.4,accepted,S
C012,2021-05-18,P-V01,P-V01-W004,21687.36831,39503.59755,1.4,accepted,S
C012,2021-05-18,P-V01,P-V01-W005,21687.36255,39637.80665,1.4,accepted,S
C012,2021-05-18,P-V01,P-V01-W006,21687.36304,39729.55514,1.4,accepted,S
C012,2021-05-18,P-V01,P-V01-W007,21687.3651,39827.03022,1.4,accepted,S
C012,2021-05-18,P-V01,P-V01-REF-B,21687.36613,40177.03141,0.9,accepted,S
C012,2021-05-18,P-V02,P-V02-REF-A,23099.45184,42131.02244,0.9,accepted,S
C012,2021-05-18,P-V02,P-V02-W001,23099.45208,42481.02536,1.4,accepted,S
C012,2021-05-18,P-V02,P-V02-W003,23099.45296,42632.86826,1.4,accepted,S
C012,2021-05-18,P-V02,P-V02-W004,23099.45016,42683.58092,1.4,accepted,S
C012,2021-05-18,P-V02,P-V02-W005,23099.44989,42733.41834,1.4,accepted,S
C012,2021-05-18,P-V02,P-V02-W006,23099.44888,42816.33704,1.4,accepted,S
C012,2021-05-18,P-V02,P-V02-W007,23099.45159,42893.86761,1.4,accepted,S
C012,2021-05-18,P-V02,P-V02-REF-B,23099.45099,43243.86796,0.9,accepted,S
C012,2021-05-18,P-V03,P-V03-REF-A,24511.53656,41998.32414,0.9,accepted,S
C012,2021-05-18,P-V03,P-V03-W001,24511.53645,42348.32514,1.4,accepted,S
C012,2021-05-18,P-V03,P-V03-W002,24511.53708,42411.38634,1.4,accepted,S
C012,2021-05-18,P-V03,P-V03-W003,24511.53596,42470.23921,1.4,accepted,S
C012,2021-05-18,P-V03,P-V03-W004,24511.53473,42513.67499,1.4,accepted,S
C012,2021-05-18,P-V03,P-V03-W005,24511.53435,42597.4485,1.4,accepted,S
C012,2021-05-18,P-V03,P-V03-W006,24511.53574,42636.85512,1.4,accepted,S
C012,2021-05-18,P-V03,P-V03-W007,24511.53782,42672.7007,1.4,accepted,S
C012,2021-05-18,P-V03,P-V03-REF-B,24511.53692,43022.70091,0.9,accepted,S
C012,2021-05-18,P-V04,P-V04-REF-A,25923.62194,44254.21663,0.9,accepted,S
C012,2021-05-18,P-V04,P-V04-W001,25923.623,44604.2174,1.4,accepted,S
C012,2021-05-18,P-V04,P-V04-W002,25923.62233,44645.81313,1.4,accepted,S
C012,2021-05-18,P-V04,P-V04-W003,25923.62263,44718.57893,1.4,accepted,S
C012,2021-05-18,P-V04,P-V04-W004,25923.62172,44810.93148,1.4,accepted,S
C012,2021-05-18,P-V04,P-V04-W005,25923.6226,44835.49977,1.4,accepted,S
C012,2021-05-18,P-V04,P-V04-W006,25923.6237,44882.27261,1.4,accepted,S
C012,2021-05-18,P-V04,P-V04-W007,25923.6199,44954.82364,1.4,accepted,S
C012,2021-05-18,P-V04,P-V04-REF-B,25923.62243,45304.82423,0.9,accepted,S
C012,2021-05-18,P-V05,P-V05-REF-A,27335.70859,42160.5136,0.9,accepted,S
C012,2021-05-18,P-V05,P-V05-W001,27335.70808,42510.51438,1.4,accepted,S
C012,2021-05-18,P-V05,P-V05-W002,27335.7069,42607.26708,1.4,accepted,S
C012,2021-05-18,P-V05,P-V05-W003,27335.70662,42625.12867,1.4,accepted,S
C012,2021-05-18,P-V05,P-V05-W004,27335.70662,42690.00206,1.4,accepted,S
C012,2021-05-18,P-V05,P-V05-W005,27335.70745,42762.37516,1.4,accepted,S
C012,2021-05-18,P-V05,P-V05-W006,27335.70547,42793.86006,1.4,accepted,S
C012,2021-05-18,P-V05,P-V05-W007,27335.70319,42864.37222,1.4,accepted,S
C012,2021-05-18,P-V05,P-V05-REF-B,27335.70635,43214.37768,0.9,accepted,S
