acquisition_id,reference_acquisition_id,date,insar_point_id,coherence,qc_status,raw_LOS_relative_mm,estimated_atmospheric_correction_relative_mm,estimated_orbit_correction_relative_mm,estimated_dem_correction_relative_mm,estimated_thermal_correction_relative_mm,corrected_LOS_relative_mm,subvertical_estimate_relative_mm,standard_uncertainty_mm,first_epoch_zero_datum,provenance
TSX-2020-11,TSX-2020-01,2020-08-16,PS-00307,0.4536150925,accepted,6.62083201,10.32273292,-3.010939306,-1.061756614,-0.4094094006,0.7802044077,-0.9643856842,8.37107926,False,C/S
TSX-2020-12,TSX-2020-01,2020-08-27,PS-00307,0.4479296935,warning,3.074140932,6.437218372,2.974453135,-0.6683103557,0.3631167995,-6.032337018,7.456378618,8.416562452,False,C/S
TSX-2020-13,TSX-2020-01,2020-09-07,PS-00307,0.4826571621,accepted,-1.194634753,-1.428500695,0.01159075215,1.243119152,-1.437635723,0.4167917605,-0.5151829485,8.138742703,False,C/S
TSX-2020-14,TSX-2020-01,2020-09-18,PS-00307,0.4696676078,accepted,0.7213276193,-0.7728304625,-0.4049665702,-0.003376808733,1.069991408,0.8325100528,-1.029039017,8.242659138,False,C/S
TSX-2020-15,TSX-2020-01,2020-09-29,PS-00307,0.4651770285,accepted,4.252372226,4.617069923,0.1193189516,-0.5135867786,-0.1102609313,0.1398310615,-0.1728406973,8.278583772,False,C/S
TSX-2020-16,TSX-2020-01,2020-10-10,PS-00307,0.420718568,warning,1.066237004,4.341454411,0.7357232605,1.125108995,-3.574241273,-1.561808389,1.930501337,8.634251456,False,C/S
TSX-2020-17,TSX-2020-01,2020-10-21,PS-00307,0.5009249862,accepted,1.805911461,7.217548289,1.450766289,-2.759422277,-0.6161291969,-3.486851642,4.309985657,7.99260011,False,C/S
TSX-2020-18,TSX-2020-01,2020-11-01,PS-00307,0.4172570794,warning,-4.946255766,-2.60414162,-2.891201495,1.092344073,-0.8083226935,0.2650659699,-0.3276395573,8.661943364,False,C/S
TSX-2021-01,TSX-2020-01,2021-04-26,PS-00307,0.3454905791,warning,-9.636308139,1.373097243,-0.9364634031,1.028561304,1.355005428,-12.45650871,15.39709153,9.236075367,False,C/S
TSX-2021-02,TSX-2020-01,2021-05-07,PS-00307,0.3732060661,warning,-1.214371821,2.617831934,-2.572919438,-0.2185642729,0.4151302627,-1.455850306,1.799529944,9.014351471,False,C/S
TSX-2021-03,TSX-2020-01,2021-05-18,PS-00307,0.4116764814,warning,-0.426781946,3.152976181,1.971696099,0.835329696,0.3598839212,-6.746667843,8.339340076,8.706588149,False,C/S
TSX-2021-04,TSX-2020-01,2021-05-29,PS-00307,0.4379237055,warning,2.052467763,8.878169893,2.037733884,2.959613013,0.8908922574,-12.71394128,15.71529569,8.496610356,False,C/S
TSX-2021-05,TSX-2020-01,2021-06-09,PS-00307,0.4571385224,accepted,-0.7955877586,0.5047211636,0.6584156105,-1.700805111,1.367964916,-1.625884338,2.009703565,8.342891821,False,C/S
TSX-2021-06,TSX-2020-01,2021-06-20,PS-00307,0.3582171817,warning,-10.05570843,4.348243333,3.210026376,1.328853138,0.06369129328,-19.00652257,23.49335391,9.134262546,False,C/S
TSX-2021-07,TSX-2020-01,2021-07-01,PS-00307,0.4458048723,warning,-11.45276461,0.1648263042,-1.217300915,1.985064698,-1.60269483,-10.78265987,13.32810058,8.433561022,False,C/S
TSX-2021-08,TSX-2020-01,2021-07-12,PS-00307,0.3952737544,warning,-13.86412673,-2.338652211,-1.458962437,2.116730824,-0.56850185,-11.61474106,14.35660949,8.837809965,False,C/S
TSX-2021-09,TSX-2020-01,2021-07-23,PS-00307,0.4609464105,accepted,-8.268326152,2.150076474,-1.138355216,-0.1525036888,-0.1758591366,-8.951684585,11.06489066,8.312428716,False,C/S
TSX-2021-10,TSX-2020-01,2021-08-03,PS-00307,0.3439791605,warning,-13.68171361,2.804196236,1.590605839,-0.5636596887,-2.359337972,-15.15351803,18.73077838,9.248166716,False,C/S
TSX-2021-11,TSX-2020-01,2021-08-14,PS-00307,0.5339217811,accepted,-16.03587065,-1.209000999,-2.992550981,0.4189508435,-0.09693351392,-12.156336,15.02605765,7.728625751,False,C/S
TSX-2021-12,TSX-2020-01,2021-08-25,PS-00307,0.4594442728,accepted,-15.44116891,-3.041707351,-1.40031216,2.643633985,-0.4703454585,-13.17243793,16.28202871,8.324445818,False,C/S
TSX-2021-13,TSX-2020-01,2021-09-05,PS-00307,0.4575386648,accepted,-16.31391803,-3.760721981,-1.571729262,-3.181948587,-1.903181672,-5.896336527,7.288272765,8.339690682,False,C/S
TSX-2021-14,TSX-2020-01,2021-09-16,PS-00307,0.5050960315,accepted,-19.03157994,-1.261455253,-0.4991580301,0.7331747422,0.4231778491,-18.42731925,22.77741923,7.959231748,False,C/S
TSX-2021-15,TSX-2020-01,2021-09-27,PS-00307,0.4796195965,accepted,-5.876595902,5.54321124,0.6918864794,-0.2231238919,-2.993111906,-8.895457823,10.99539056,8.163043228,False,C/S
TSX-2021-16,TSX-2020-01,2021-10-08,PS-00307,0.3938712808,warning,-12.27246682,7.508657546,-2.262824782,-1.640063473,-2.674460489,-13.20377562,16.32076423,8.849029754,False,C/S
TSX-2020-01,TSX-2020-01,2020-04-28,PS-00308,0.6737817658,reference_epoch,0,0,0,0,0,0,-0,0,True,C/S
TSX-2020-02,TSX-2020-01,2020-05-09,PS-00308,0.5763171053,accepted,-5.551098364,2.168894429,0.4436339146,-4.836360272,2.014556221,-5.341822656,6.602855927,7.389463157,False,C/S
TSX-2020-03,TSX-2020-01,2020-05-20,PS-00308,0.6094195602,accepted,-1.687120932,7.35479974,0.675093448,-2.624996926,1.938728739,-9.030745933,11.16261586,7.124643519,False,C/S
TSX-2020-04,TSX-2020-01,2020-05-31,PS-00308,0.5441686195,accepted,2.506486177,4.629726122,1.507186109,-0.6709581371,0.1714616434,-3.130929561,3.87004177,7.646651044,False,C/S
TSX-2020-05,TSX-2020-01,2020-06-11,PS-00308,0.5735479977,accepted,-17.92871002,-1.890073781,-2.87409731,1.716089088,1.586934009,-16.46756203,20.35502609,7.411616018,False,C/S
TSX-2020-06,TSX-2020-01,2020-06-22,PS-00308,0.6002007481,accepted,-8.854032059,7.042416161,2.769152317,-3.668326428,-0.9337297484,-14.06354436,17.38349683,7.198394015,False,C/S
TSX-2020-07,TSX-2020-01,2020-07-03,PS-00308,0.7442331421,accepted,-12.59506355,-1.487909895,-0.6015127952,0.2130792013,-1.590127863,-9.128592194,11.28356049,6.046134863,False,C/S
TSX-2020-08,TSX-2020-01,2020-07-14,PS-00308,0.6626975803,accepted,-12.66594796,0.6768774577,-0.8465961729,4.384960164,-1.454632232,-15.42655717,19.06827332,6.698419358,False,C/S
TSX-2020-09,TSX-2020-01,2020-07-25,PS-00308,0.7197560602,accepted,-7.595598292,5.284058283,2.022369439,0.5400263824,-1.835990178,-13.60606222,16.81801781,6.241951518,False,C/S
TSX-2020-10,TSX-2020-01,2020-08-05,PS-00308,0.5873962723,accepted,-17.13789029,0.2883767545,3.252494975,-2.446107521,-1.306385936,-16.92626856,20.92201855,7.300829822,False,C/S
TSX-2020-11,TSX-2020-01,2020-08-16,PS-00308,0.7627099899,accepted,-11.92391742,17.53558529,-1.221671357,-0.6912259851,-0.03829099574,-27.50831437,34.00214651,5.898320081,False,C/S
TSX-2020-12,TSX-2020-01,2020-08-27,PS-00308,0.7964621267,accepted,-11.59135049,8.889831295,3.639914935,2.282207245,-1.194641611,-25.20866235,31.15962029,5.628302986,False,C/S
TSX-2020-13,TSX-2020-01,2020-09-07,PS-00308,0.6625051375,accepted,-24.60727778,1.224944052,5.101699083,0.5424883396,-3.550009153,-27.9264001,34.5189289,6.6999589,False,C/S
TSX-2020-14,TSX-2020-01,2020-09-18,PS-00308,0.6147093151,accepted,-20.27020901,5.839654411,-0.06291816358,0.8354950289,-0.433922758,-26.44851753,32.69216557,7.082325479,False,C/S
TSX-2020-15,TSX-2020-01,2020-09-29,PS-00308,0.7565075394,accepted,-20.49355166,5.876460175,-0.7986927511,-2.42426522,-1.441218968,-21.7058349,26.82988744,5.947939685,False,C/S
TSX-2020-16,TSX-2020-01,2020-10-10,PS-00308,0.698588282,accepted,-29.90604878,5.553764238,-1.186042718,-0.7230221897,-2.765097072,-30.78565103,38.05315741,6.411293744,False,C/S
TSX-2020-17,TSX-2020-01,2020-10-21,PS-00308,0.5826792689,accepted,-19.23947864,11.721624,-0.8945778123,1.08522978,-1.136209525,-30.01554508,37.1012541,7.338565849,False,C/S
TSX-2020-18,TSX-2020-01,2020-11-01,PS-00308,0.7224816655,accepted,-34.37027136,0.0621292694,-1.833743363,-6.716300668,-1.286749918,-24.59560668,30.4018418,6.220146676,False,C/S
TSX-2021-01,TSX-2020-01,2021-04-26,PS-00308,0.600045704,accepted,-55.29295201,5.886908956,-2.492440966,-0.9583674609,0.9544074753,-58.68346001,72.53674573,7.199634368,False,C/S
TSX-2021-02,TSX-2020-01,2021-05-07,PS-00308,0.6371301436,accepted,-61.18752335,0.6947691409,0.5727085212,-1.34454872,0.7513926707,-61.86184496,76.46544559,6.902958851,False,C/S
TSX-2021-03,TSX-2020-01,2021-05-18,PS-00308,0.6238205431,accepted,-52.66224754,4.657509445,3.482008818,-0.502303792,1.88203962,-62.18150163,76.86056296,7.009435655,False,C/S
TSX-2021-04,TSX-2020-01,2021-05-29,PS-00308,0.6878247919,accepted,-47.13757399,8.289043773,1.587034947,-1.16830662,-0.3534872935,-55.49185879,68.59170967,6.497401665,False,C/S
TSX-2021-05,TSX-2020-01,2021-06-09,PS-00308,0.6182080824,accepted,-55.60460691,7.561142097,0.09601935671,0.2740365612,-0.1745973782,-63.36120755,78.31875967,7.054335341,False,C/S
TSX-2021-06,TSX-2020-01,2021-06-20,PS-00308,0.6529332265,accepted,-54.64927203,4.07186215,0.6834386508,0.03325347455,-0.3929230195,-59.04490328,72.98351418,6.776534188,False,C/S
TSX-2021-07,TSX-2020-01,2021-07-01,PS-00308,0.6130473058,accepted,-58.66888044,8.257695465,-0.03871254986,2.7073479,-1.609914689,-67.98529657,84.03444803,7.095621554,False,C/S
TSX-2021-08,TSX-2020-01,2021-07-12,PS-00308,0.7555592259,accepted,-65.51242296,0.2842385132,-1.088287731,-5.728732728,-1.898479308,-57.0811617,70.5561961,5.955526193,False,C/S
TSX-2021-09,TSX-2020-01,2021-07-23,PS-00308,0.782921698,accepted,-67.32444581,7.700720698,-1.49364615,-0.8846498472,-0.9950471554,-71.65182336,88.56652438,5.736626416,False,C/S
TSX-2021-10,TSX-2020-01,2021-08-03,PS-00308,0.708806897,accepted,-62.5528209,3.729373612,-1.534530379,0.08180517128,-1.339880352,-63.48958896,78.47744781,6.329544824,False,C/S
TSX-2021-11,TSX-2020-01,2021-08-14,PS-00308,0.7343846688,accepted,-79.0588258,-3.421119346,-1.893553733,-1.574897942,-1.43053365,-70.73872113,87.43786796,6.124922649,False,C/S
TSX-2021-12,TSX-2020-01,2021-08-25,PS-00308,0.5629833858,accepted,-81.04082895,2.172476103,0.178690874,-7.645191234,-1.891707733,-73.85509696,91.28992032,7.496132914,False,C/S
TSX-2021-13,TSX-2020-01,2021-09-05,PS-00308,0.553473376,accepted,-70.19140343,4.05772711,-0.08396959262,-2.635066658,-2.778706128,-68.75138816,84.98138932,7.572212992,False,C/S
TSX-2021-14,TSX-2020-01,2021-09-16,PS-00308,0.7592047548,accepted,-68.07674674,-1.769443138,1.670294601,0.5256043389,-2.215021521,-66.28818102,81.93669785,5.926361962,False,C/S
TSX-2021-15,TSX-2020-01,2021-09-27,PS-00308,0.5638718968,accepted,-68.46506538,7.525393664,0.9628003559,3.551277909,-1.190874559,-79.31366275,98.0370787,7.489024826,False,C/S
TSX-2021-16,TSX-2020-01,2021-10-08,PS-00308,0.7092184757,accepted,-63.25651097,8.881102606,-5.218716116,2.795003576,-1.536262005,-68.17763904,84.27219639,6.326252194,False,C/S
TSX-2020-01,TSX-2020-01,2020-04-28,PS-00309,0.4753605716,reference_epoch,0,0,0,0,0,0,-0,0,True,C/S
TSX-2020-02,TSX-2020-01,2020-05-09,PS-00309,0.4268647049,warning,-2.590420938,-1.340059468,-2.641853173,0.05025790656,0.6300272395,0.7112065568,-0.8790996503,8.585082361,False,C/S
TSX-2020-03,TSX-2020-01,2020-05-20,PS-00309,0.2395670318,rejected,5.157889586,0.497816795,1.113816843,-2.684531023,0.5269721229,5.703814849,-7.050302884,10.08346375,False,C/S
TSX-2020-04,TSX-2020-01,2020-05-31,PS-00309,0.4875269537,accepted,8.129057018,5.832524873,0.9711307961,-0.4808830715,-0.3976094806,2.203893901,-2.724162677,8.09978437,False,C/S
TSX-2020-05,TSX-2020-01,2020-06-11,PS-00309,0.4585137492,accepted,-13.42426982,-6.114726524,-3.135117373,-0.2525265141,1.319941671,-5.241841083,6.479271905,8.331890007,False,C/S
TSX-2020-06,TSX-2020-01,2020-06-22,PS-00309,0.4689185665,accepted,0.7062707682,0.1146408476,0.6970740847,-0.6045249771,-0.8359560853,1.335036898,-1.650196359,8.248651468,False,C/S
TSX-2020-07,TSX-2020-01,2020-07-03,PS-00309,0.3388362881,warning,-10.67091761,-4.833450938,-0.8441129365,-0.9193554335,-0.7128425977,-3.361155704,4.154616933,9.289309695,False,C/S
TSX-2020-08,TSX-2020-01,2020-07-14,PS-00309,0.5456465535,accepted,-5.248532337,-1.61678914,-0.0269301542,-1.514713676,-1.191038579,-0.8990607873,1.111300249,7.634827572,False,C/S
TSX-2020-09,TSX-2020-01,2020-07-25,PS-00309,0.5040444015,accepted,3.468858659,0.8319200009,0.7187700356,-0.3475625946,0.4613076828,1.804423534,-2.230390149,7.967644788,False,C/S
TSX-2020-10,TSX-2020-01,2020-08-05,PS-00309,0.4029758445,warning,-2.342504013,-1.065328594,2.03386224,2.915201238,-0.1143217737,-6.111917123,7.554745037,8.776193244,False,C/S
TSX-2020-11,TSX-2020-01,2020-08-16,PS-00309,0.4872619509,accepted,10.74091402,10.0518473,-2.628161716,4.46281671,-1.757393515,0.6118052407,-0.7562328665,8.101904393,False,C/S
TSX-2020-12,TSX-2020-01,2020-08-27,PS-00309,0.3132750818,warning,-4.418913613,4.361539712,3.033437178,-2.708738345,-0.9470091381,-8.15814302,10.08401934,9.493799346,False,C/S
TSX-2020-13,TSX-2020-01,2020-09-07,PS-00309,0.4625935632,accepted,-7.226665744,-3.622813278,6.005154194,-3.10600969,-1.051677035,-5.451319935,6.738202007,8.299251495,False,C/S
TSX-2020-14,TSX-2020-01,2020-09-18,PS-00309,0.4367749263,warning,-5.420104715,-3.910221411,1.563698875,-1.918961471,-0.7961446901,-0.3584760181,0.4431007266,8.50580059,False,C/S
TSX-2020-15,TSX-2020-01,2020-09-29,PS-00309,0.5576371528,accepted,2.939609225,6.036512174,-0.4140343081,-0.09922028381,-1.720565688,-0.8630826692,1.066828849,7.538902778,False,C/S
TSX-2020-16,TSX-2020-01,2020-10-10,PS-00309,0.5106686339,accepted,1.813161055,-2.626462398,1.977678259,-0.7946105495,-1.051025491,4.307581234,-5.324463224,7.914650929,False,C/S
TSX-2020-17,TSX-2020-01,2020-10-21,PS-00309,0.4771099298,accepted,2.977705213,4.470699767,-1.485961266,-1.714627632,-1.985399961,3.692994304,-4.564792,8.183120562,False,C/S
TSX-2020-18,TSX-2020-01,2020-11-01,PS-00309,0.4353427371,warning,-14.91083396,-10.3461203,2.186902417,-1.587840259,-0.2568071244,-4.906968692,6.065346866,8.517258103,False,C/S
TSX-2021-01,TSX-2020-01,2021-04-26,PS-00309,0.4952807129,accepted,-4.008711521,-0.9171482311,1.576753569,-1.899249634,0.885415728,-3.654482953,4.517189352,8.037754297,False,C/S
TSX-2021-02,TSX-2020-01,2021-05-07,PS-00309,0.3874449247,warning,-4.748984934,4.279691025,-2.795627951,1.934419268,-0.2115362692,-7.955931006,9.834071547,8.900440603,False,C/S
TSX-2021-03,TSX-2020-01,2021-05-18,PS-00309,0.3649387469,warning,-7.456421351,4.020122798,-0.5896366462,-2.469407362,0.8265024885,-9.24400263,11.42621563,9.080490025,False,C/S
TSX-2021-04,TSX-2020-01,2021-05-29,PS-00309,0.3350771652,warning,-2.192609303,7.865740717,2.842322188,0.8091044827,1.135493377,-14.84527007,18.34976295,9.319382678,False,C/S
TSX-2021-05,TSX-2020-01,2021-06-09,PS-00309,0.4180651191,warning,-6.244674981,0.3710971073,1.653389769,-0.1522148217,0.1514077099,-8.268354745,10.22024853,8.655479048,False,C/S
TSX-2021-06,TSX-2020-01,2021-06-20,PS-00309,0.3563142944,warning,-11.67954039,3.331342224,0.2394781899,-0.4384635103,1.039528646,-15.85142594,19.59344,9.149485645,False,C/S
TSX-2021-07,TSX-2020-01,2021-07-01,PS-00309,0.378500059,warning,-9.74781872,4.888928879,-0.7560178833,1.451432111,-1.999048735,-13.33311309,16.48063413,8.971999528,False,C/S
TSX-2021-08,TSX-2020-01,2021-07-12,PS-00309,0.3876147925,warning,-19.47863516,-3.968381033,0.2275259417,-2.57896686,0.2555498107,-13.41436302,16.58106457,8.89908166,False,C/S
TSX-2021-09,TSX-2020-01,2021-07-23,PS-00309,0.3969079609,warning,-10.33735498,1.790476165,-2.216908491,1.020681545,-2.076126265,-8.855477935,10.9459727,8.824736313,False,C/S
TSX-2021-10,TSX-2020-01,2021-08-03,PS-00309,0.4766727802,accepted,-21.6881024,-0.9701481355,-1.90806216,1.11870741,-1.67509732,-18.25350219,22.56256954,8.186617759,False,C/S
TSX-2021-11,TSX-2020-01,2021-08-14,PS-00309,0.4649865974,accepted,-23.6317407,-7.656221097,0.2709880241,0.9459238455,0.05443829616,-17.24686977,21.31830344,8.280107221,False,C/S
TSX-2021-12,TSX-2020-01,2021-08-25,PS-00309,0.4700158004,accepted,-24.04879025,-0.5977473498,-0.3778999438,-0.353317513,-1.829480826,-20.89034461,25.82188602,8.239873597,False,C/S
TSX-2021-13,TSX-2020-01,2021-09-05,PS-00309,0.4765777512,accepted,-22.53954009,2.049939085,-1.297073989,-0.3497622214,-2.548026871,-20.39461609,25.20913187,8.187377991,False,C/S
TSX-2021-14,TSX-2020-01,2021-09-16,PS-00309,0.5336923674,accepted,-20.39806144,-3.036530615,0.2596393351,-2.191781245,-1.138775342,-14.29061357,17.66416981,7.730461061,False,C/S
TSX-2021-15,TSX-2020-01,2021-09-27,PS-00309,0.4579260601,accepted,-24.15072833,9.522056805,0.1603733279,0.07583288135,-3.126799198,-30.78219215,38.04888199,8.336591519,False,C/S
TSX-2021-16,TSX-2020-01,2021-10-08,PS-00309,0.3752477232,warning,-14.79955231,9.283934985,-2.812082151,-2.940912123,0.8852974842,-19.2157905,23.7520233,8.998018215,False,C/S
TSX-2020-01,TSX-2020-01,2020-04-28,PS-00310,0.6470106842,reference_epoch,0,0,0,0,0,0,-0,0,True,C/S
TSX-2020-02,TSX-2020-01,2020-05-09,PS-00310,0.562426174,accepted,4.186896223,-5.250403697,-0.1219552047,2.429738723,0.2099087882,6.919607613,-8.553105388,7.500590608,False,C/S
TSX-2020-03,TSX-2020-01,2020-05-20,PS-00310,0.6990418944,accepted,5.748248995,1.437722387,-1.153310229,1.853826644,1.219457889,2.390552304,-2.954885152,6.407664845,False,C/S
TSX-2020-04,TSX-2020-01,2020-05-31,PS-00310,0.4477247458,warning,3.502203555,7.346144472,-0.9775965942,1.865783007,3.402198546,-8.134325875,10.05457973,8.418202033,False,C/S
TSX-2020-05,TSX-2020-01,2020-06-11,PS-00310,0.7051102872,accepted,-8.911543533,-9.770924798,-1.8425391,-0.8890416207,0.2347113022,3.356250683,-4.148553994,6.359117703,False,C/S
TSX-2020-06,TSX-2020-01,2020-06-22,PS-00310,0.6568859013,accepted,0.364101334,0.4872154881,2.22226256,-3.340218151,-0.83482974,1.829671176,-2.26159795,6.744912789,False,C/S
TSX-2020-07,TSX-2020-01,2020-07-03,PS-00310,0.6690223633,accepted,-4.276725542,-1.241081875,0.4985664406,1.560570944,-2.420111238,-2.674669814,3.306073708,6.647821093,False,C/S
TSX-2020-08,TSX-2020-01,2020-07-14,PS-00310,0.7117373786,accepted,-7.149848016,-6.887629208,-0.1256697293,0.3721217644,-3.879763438,3.371092594,-4.166899605,6.306100971,False,C/S
TSX-2020-09,TSX-2020-01,2020-07-25,PS-00310,0.6685443638,accepted,-0.3658145147,5.387981424,2.365811773,-0.8677602748,-3.1839781,-4.067869337,5.028163024,6.65164509,False,C/S
TSX-2020-10,TSX-2020-01,2020-08-05,PS-00310,0.6364755416,accepted,-0.7303536827,-3.910371013,3.065134383,1.871559135,-1.567506146,-0.1891700422,0.2338270314,6.908195667,False,C/S
TSX-2020-11,TSX-2020-01,2020-08-16,PS-00310,0.604325788,accepted,5.67731073,9.753440925,-2.232369931,1.825772331,-2.741094673,-0.9284379213,1.147612384,7.165393696,False,C/S
TSX-2020-12,TSX-2020-01,2020-08-27,PS-00310,0.6293021693,accepted,0.8075601159,1.342340773,6.062222538,-1.98501849,-3.276646091,-1.335338615,1.650569301,6.965582645,False,C/S
TSX-2020-13,TSX-2020-01,2020-09-07,PS-00310,0.6833741791,accepted,-11.04227941,-4.972973125,4.027514524,-1.475600026,-2.854157757,-5.767063024,7.128481928,6.533006567,False,C/S
TSX-2020-14,TSX-2020-01,2020-09-18,PS-00310,0.58714193,accepted,-0.4973888104,-1.540206337,-0.08010425006,2.707152,-3.770247628,2.186017405,-2.702066112,7.30286456,False,C/S
TSX-2020-15,TSX-2020-01,2020-09-29,PS-00310,0.7051650915,accepted,-3.925250353,2.249873011,-0.1213458774,-0.7655565864,-3.016182659,-2.272038241,2.808393713,6.358679268,False,C/S
TSX-2020-16,TSX-2020-01,2020-10-10,PS-00310,0.5651919407,accepted,-2.580890402,-0.9853387611,-1.258225966,1.864160088,-2.990918452,0.7894326894,-0.9757924678,7.478464475,False,C/S
TSX-2020-17,TSX-2020-01,2020-10-21,PS-00310,0.7245063148,accepted,4.596601666,13.76160408,0.3461547021,1.834842331,-4.532935059,-6.813064386,8.421410717,6.203949482,False,C/S
TSX-2020-18,TSX-2020-01,2020-11-01,PS-00310,0.5375140799,accepted,-22.03240643,-9.546403306,0.5635009444,-0.857805713,-3.29367789,-8.898020465,10.99855816,7.699887361,False,C/S
TSX-2021-01,TSX-2020-01,2021-04-26,PS-00310,0.7235907523,accepted,-9.775476113,-0.371935261,-0.4677910383,-0.7105697426,3.942993467,-12.16817354,15.04068965,6.211273981,False,C/S
TSX-2021-02,TSX-2020-01,2021-05-07,PS-00310,0.5606548435,accepted,-6.178155214,3.684784249,-1.893140243,1.595327532,3.09130203,-12.65642878,15.64420633,7.514761252,False,C/S
TSX-2021-03,TSX-2020-01,2021-05-18,PS-00310,0.51674492,accepted,-8.68893183,3.432796905,1.292197721,-4.804696492,2.426021775,-11.03525174,13.6403213,7.86604064,False,C/S
TSX-2021-04,TSX-2020-01,2021-05-29,PS-00310,0.5758199006,accepted,-3.948075464,5.527831051,0.9953894462,0.6455184696,0.5026645212,-11.61947895,14.36246585,7.393440795,False,C/S
TSX-2021-05,TSX-2020-01,2021-06-09,PS-00310,0.5445377642,accepted,-14.44943636,-2.285165337,0.4828833737,-5.157168969,-1.215998472,-6.27398696,7.755074372,7.643697886,False,C/S
TSX-2021-06,TSX-2020-01,2021-06-20,PS-00310,0.5337296549,accepted,-3.780126613,6.270753187,1.2827375,1.191453507,0.494498557,-13.01956936,16.09307277,7.730162761,False,C/S
TSX-2021-07,TSX-2020-01,2021-07-01,PS-00310,0.775266767,accepted,-10.18375141,0.3965293253,0.1068199943,2.830856164,-1.67552796,-11.84242894,14.63804718,5.797865864,False,C/S
TSX-2021-08,TSX-2020-01,2021-07-12,PS-00310,0.6297519632,accepted,-13.80619221,1.19287796,-2.502055847,-1.196677002,-2.363285684,-8.937051634,11.04680334,6.961984294,False,C/S
TSX-2021-09,TSX-2020-01,2021-07-23,PS-00310,0.7751888979,accepted,-14.9039864,2.74265169,2.667513809,2.381579561,-2.112619829,-20.58311163,25.44212516,5.798488817,False,C/S
TSX-2021-10,TSX-2020-01,2021-08-03,PS-00310,0.7419653466,accepted,-15.81391594,-0.7699805175,0.01726222529,2.696633431,-3.121564293,-14.63626679,18.09142069,6.064277227,False,C/S
TSX-2021-11,TSX-2020-01,2021-08-14,PS-00310,0.7239142159,accepted,-21.03607222,-5.23745811,-0.03813626236,0.7646833047,-1.879538587,-14.64562256,18.10298506,6.208686273,False,C/S
TSX-2021-12,TSX-2020-01,2021-08-25,PS-00310,0.7641896198,accepted,-23.09943004,-2.181076534,-3.02441316,-2.113371781,-3.259961241,-12.52060733,15.47632178,5.886483042,False,C/S
TSX-2021-13,TSX-2020-01,2021-09-05,PS-00310,0.7885471388,accepted,-22.25602,5.178058534,-0.7245280161,-1.803649618,-2.87725593,-22.02864497,27.22890263,5.69162289,False,C/S
TSX-2021-14,TSX-2020-01,2021-09-16,PS-00310,0.6809862909,accepted,-18.52167939,-3.862714986,2.466704576,0.7432785349,-4.132944481,-13.73600304,16.97863349,6.552109673,False,C/S
TSX-2021-15,TSX-2020-01,2021-09-27,PS-00310,0.5994992444,accepted,-17.51547162,6.045204239,0.1301229684,-2.456597546,-4.111294604,-17.12290668,21.16507663,7.204006045,False,C/S
TSX-2021-16,TSX-2020-01,2021-10-08,PS-00310,0.698770316,accepted,-15.30985644,8.841262369,-3.432373922,-1.174854294,-3.997594177,-15.54629641,19.21627917,6.409837472,False,C/S
TSX-2020-01,TSX-2020-01,2020-04-28,PS-00311,0.5942886272,reference_epoch,0,0,0,0,0,0,-0,0,True,C/S
TSX-2020-02,TSX-2020-01,2020-05-09,PS-00311,0.6310126635,accepted,-3.90182418,-1.602887989,-2.245507439,-1.234001245,3.556442209,-2.375869716,2.936736475,6.951898692,False,C/S
TSX-2020-03,TSX-2020-01,2020-05-20,PS-00311,0.6526284205,accepted,1.570997558,5.454441469,-1.559120837,-0.09601972116,2.872084897,-5.100388251,6.30442659,6.778972636,False,C/S
TSX-2020-04,TSX-2020-01,2020-05-31,PS-00311,0.5635899019,accepted,6.440168417,2.600712591,0.3289256808,-0.5545506549,-0.1450292141,4.210110015,-5.203982171,7.491280784,False,C/S
TSX-2020-05,TSX-2020-01,2020-06-11,PS-00311,0.526780081,accepted,-14.23614279,-5.560344221,-2.677782285,-1.028750042,0.3624629949,-5.331729233,6.59037977,7.785759352,False,C/S
TSX-2020-06,TSX-2020-01,2020-06-22,PS-00311,0.5301829321,accepted,-3.765509579,3.70933904,0.2461794961,-1.757631287,1.568132346,-7.531529174,9.309482033,7.758536543,False,C/S
TSX-2020-07,TSX-2020-01,2020-07-03,PS-00311,0.6366537156,accepted,-5.673037759,-1.633414778,-0.298119555,-2.010514727,-0.0154615425,-1.715527156,2.120508182,6.906770276,False,C/S
TSX-2020-08,TSX-2020-01,2020-07-14,PS-00311,0.5786919929,accepted,-1.485814702,-2.926054599,0.2937197561,0.3092966425,-3.494163691,4.331387189,-5.353889002,7.370464057,False,C/S
TSX-2020-09,TSX-2020-01,2020-07-25,PS-00311,0.7243554181,accepted,-1.49816221,0.2217483392,2.932931368,1.357488963,-2.120899627,-3.889431252,4.807601422,6.205156655,False,C/S
TSX-2020-10,TSX-2020-01,2020-08-05,PS-00311,0.5063467944,accepted,-0.621678243,-0.3628205357,5.129484721,-0.4758619685,-1.732380143,-3.180100317,3.930820167,7.949225644,False,C/S
TSX-2020-11,TSX-2020-01,2020-08-16,PS-00311,0.523660847,accepted,5.506385042,11.2923661,-2.675620358,1.639645839,-0.6176639598,-4.132342579,5.107856334,7.810713224,False,C/S
TSX-2020-12,TSX-2020-01,2020-08-27,PS-00311,0.5508698798,accepted,-0.7448507937,10.81946614,3.915605063,-0.7502132819,-1.802713875,-12.92699484,15.97864436,7.593040961,False,C/S
