source_file,source_sha256,pdf_page,profile_label,marker_index,distance_label_as_printed_km,distance_value_from_label_km,method,observation_interval_label,source_pixel_x,source_pixel_y,displacement_negative_down_mm,digitization_uncertainty_mm_not_measurement_sigma,status,provenance,eligible_as_t1_time_series
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,16,,,leveling,2015-2016,487.5,323.5,-27.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,17,1.7,1.7,leveling,2015-2016,512.5,367.0,-34.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,18,,,leveling,2015-2016,537.5,424.0,-43.8,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,19,1.9,1.9,leveling,2015-2016,562.5,453.5,-48.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,20,,,leveling,2015-2016,587.5,448.0,-47.7,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,21,2.1,2.1,leveling,2015-2016,612.5,381.0,-36.9,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,22,,,leveling,2015-2016,637.5,315.0,-26.2,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,23,2.3,2.3,leveling,2015-2016,662.5,262.5,-17.7,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,24,,,leveling,2015-2016,687.5,204.5,-8.3,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,25,2.5,2.5,leveling,2015-2016,712.5,196.0,-7.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,26,,,leveling,2015-2016,737.5,175.5,-3.7,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,27,2.7,2.7,leveling,2015-2016,762.5,182.0,-4.7,1.3,partially_occluded_approximation,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,28,,,leveling,2015-2016,787.5,172.5,-3.2,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,29,2.9,2.9,leveling,2015-2016,812.5,199.5,-7.5,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,30,,,leveling,2015-2016,837.5,163.0,-1.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,31,3.1,3.1,leveling,2015-2016,862.5,143.5,1.5,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,1,0,0.0,radar,2015-2016,112.5,157.5,-0.8,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,2,,,radar,2015-2016,137.5,158.5,-0.9,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,3,0.3,0.3,radar,2015-2016,162.5,176.5,-3.8,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,4,,,radar,2015-2016,187.5,212.5,-9.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,5,0.5,0.5,radar,2015-2016,212.5,186.0,-5.4,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,6,,,radar,2015-2016,237.5,218.5,-10.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,7,0.7,0.7,radar,2015-2016,262.5,261.5,-17.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,8,,,radar,2015-2016,287.5,264.0,-18.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,9,0.9,0.9,radar,2015-2016,312.5,297.0,-23.3,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,10,,,radar,2015-2016,337.5,291.5,-22.4,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,11,1.1,1.1,radar,2015-2016,362.5,252.0,-16.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,12,,,radar,2015-2016,387.5,252.5,-16.1,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,13,1.3,1.3,radar,2015-2016,412.5,229.5,-12.4,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,14,,,radar,2015-2016,437.5,239.5,-14.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,15,1.5,1.5,radar,2015-2016,462.5,212.5,-9.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,16,,,radar,2015-2016,487.5,242.0,-14.4,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,17,1.7,1.7,radar,2015-2016,512.5,291.5,-22.4,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,18,,,radar,2015-2016,537.5,380.5,-36.8,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,19,1.9,1.9,radar,2015-2016,562.5,437.5,-46.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,20,,,radar,2015-2016,587.5,468.5,-51.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,21,2.1,2.1,radar,2015-2016,612.5,405.5,-40.8,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,22,,,radar,2015-2016,637.5,317.5,-26.6,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,23,2.3,2.3,radar,2015-2016,662.5,269.0,-18.8,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,24,,,radar,2015-2016,687.5,191.5,-6.2,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,25,2.5,2.5,radar,2015-2016,712.5,177.5,-4.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,26,,,radar,2015-2016,737.5,223.5,-11.4,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,27,2.7,2.7,radar,2015-2016,762.5,190.5,-6.1,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,28,,,radar,2015-2016,787.5,179.5,-4.3,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,29,2.9,2.9,radar,2015-2016,812.5,198.5,-7.4,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,30,,,radar,2015-2016,837.5,188.5,-5.8,0.5,digitized_marker_or_visible_curve,D_published_graph,False
geokniga-02obrabotka.pdf,4d20f03c0c3a7bb7039c405e2aff2780a30d9f6e52e99fe5da50fa4c9ccbe947,15,6,31,3.1,3.1,radar,2015-2016,862.5,159.0,-1.0,0.5,digitized_marker_or_visible_curve,D_published_graph,False
